micros,flip,phase,spf_roll,roll_rlv,roll,spf_r_rate,gxrs,error_roll,error_r_rate,m1,m2,m3,m4
4805,0,0,0.00,0.00,0.41,0.00,0.37,-0.08,0.06,1298.00,1298.00,1298.00,1298.00
5387,0,0,0.00,0.00,0.54,0.00,1.87,0.01,0.44,1319.00,1319.00,1319.00,1319.00
5507,0,0,0.00,0.00,0.61,0.00,-0.13,0.12,0.50,1320.00,1320.00,1320.00,1320.00
5758,0,0,0.00,0.00,0.69,0.00,0.44,0.13,-0.94,1338.00,1338.00,1338.00,1338.00
5955,0,0,0.00,0.00,0.72,0.00,2.81,0.12,1.12,1364.00,1364.00,1364.00,1364.00
6066,0,0,0.00,0.00,0.90,0.00,0.75,0.41,0.06,1367.00,1367.00,1367.00,1367.00
6182,0,0,0.00,0.00,1.02,0.00,-0.62,0.54,0.37,1370.00,1370.00,1370.00,1370.00
6343,0,0,0.00,0.00,0.83,0.00,0.37,0.34,0.75,1386.00,1386.00,1386.00,1386.00
6455,0,0,0.00,0.00,0.86,0.00,-1.31,0.31,-1.56,1388.00,1388.00,1388.00,1388.00
6615,0,0,0.00,0.00,0.93,0.00,-2.19,0.41,-1.25,1393.00,1393.00,1393.00,13
6639,0,0,0.00,0.00,0.87,0.00,-2.19,0.35,-1.94,1393.00,1393.00,1393.00,1393.00
6783,0,0,0.00,0.00,0.77,0.00,-0.88,0.22,-1.19,1400.00,1400.00,1400.00,1400.00
6913,0,0,0.00,0.00,0.64,0.00,3.75,0.11,2.44,1414.00,1412.00,1412.00,1414.00
7033,0,0,0.00,0.00,0.77,0.00,-0.37,0.29,-1.06,1416.00,1416.00,1416.00,1416.00
7076,0,0,0.00,0.00,0.80,0.00,1.12,0.30,1.25,1418.00,1418.00,1418.00,1418.00
7214,0,0,0.00,0.00,0.81,0.00,-2.00,0.37,-2.94,1424.00,1424.00,1424.00,1424.00
7332,0,0,0.00,0.00,1.10,0.00,4.69,0.53,5.37,1434.00,1430.00,1430.00,1434.00
7602,0,0,0.00,0.00,0.82,0.00,-5.12,0.38,-5.12,1441.00,1443.00,1443.00,1441.00
7894,0,0,0.00,0.00,0.98,0.00,2.19,0.47,2.19,1453.00,1451.00,1451.00.00,1453.00
7918,0,0,0.00,0.00,1.00,0.00,-0.19,0.51,1.75,1454.00,1454.00,1454.00,1454.00
8182,0,0,0.00,0.00,0.58,0.00,0.19,0.09,1.00,1462.00,1462.00,1462.00,1462.00
8223,0,0,0.00,0.00,0.54,0.00,-0.56,0.07,-1.25,1462.00,1462.00,1462.00,1462.00
8390,0,0,0.00,0.00,0.78,0.00,-1.75,0.31,0.13,1463.00,1463.00,1463.00,1463.00
8497,0,0,0.00,0.00,1.08,0.00,6.06,0.52,6.19,1465.00,1461.00,1461.00,1465.00
8602,0,0,0.00,0.00,0.80,0.00,-3.19,0.38,-5.69,1460.00,1464.00,1464.00,1460.00
8745,0,0,0.00,0.00,0.98,0.00,-0.62,0.43,-0.13,1458.00,1458.00,1458.00,1458.00
8880,0,0,0.00,0.00,1.20,0.00,4.37,0.59,4.56,1459.00,1455.00,1455.00,1459.00
8920,0,0,0.00,0.00,1.40,0.00,3.50,0.77,4.25,1459.00,1455.00,1455.00,1459.00
9056,0,0,0.00,0.00,1.21,0.00,-3.12,0.75,-2.69,1454.00,1454.00,1454.00,1454.00
9154,0,0,0.00,0.00,0.94,0.00,-4.06,0.48,-4.75,10,1450.00,1450.00,1448.00
9175,0,0,0.00,0.00,0.81,0.00,-5.06,0.37,-4.12,1448.00,1450.00,1450.00,1448.00
9333,0,0,0.00,0.00,0.52,0.00,-1.06,0.04,-0.75,1446.00,1446.00,1446.00,1446.00
9373,0,0,0.00,0.00,0.38,0.00,-4.12,-0.14,-4.19,1443.00,1445.00,1445.00,1443.00
9533,0,0,0.00,0.00,0.22,0.00,-4.37,-0.30,-2.87,1443.00,1445.00,1445.00,1443.00
9671,0,0,0.00,0.00,0.21,0.00,8.19,-0.35,8.44,1447.00,1441.00,1441.00,1447.00
9985,0,0,0.00,0.00,0.20,0.00,-4.94,-0.31,-5.62,1442.00,1446.00,1446.00,1442.00
10086,0,0,0.00,0.00,16,0.00,-2.25,-0.61,-2.37,1443.00,1445.00,1445.00,1443.00
10208,1,1,0.00,-0.03,-0.71,0.00,0.00,-0.03,-3.32,1442.00,1446.00,1446.00,1442.00
10314,1,1,11.6.14,0.48,0.58,288.30,37.00,-15.66,-271.05,1210.00,1678.00,1678.00,1210.00
10349,1,1,21.05,0.85,1.82,326.78,73.1,-25.10,-290.95,1171.00,1717.00,1717.00,1171.00
10459,1,1,72.46,13.91,26.02,556.91,36216.06,-64.41,-219.88,1117.00,1771.00,1771.00,1117.00
10590,1,2,146.11,46.86,83.63.25,683.85,581.69,-105.09,-111.41,1087.00,1801.00,1801.00,1087.00
10669,1,2,215.64,83.92,145.92,668.44,740.75,-131.72,12.44,1105.00,1783.00,1783.00,1105.00
10711,1,2,237.70,99.05,169.37,641.60,846.81,-138.65,131.27,1171.00,1717.00,1717.00,1171.00
11140,1,0,0.00,0.00,60.98,0.00,-628.19,72.,-628.19,1230.00,1658.00,1658.00,1230.00
11228,1,0,0.00,0.00,10.55,0.00,-627.81,10.06,-627.81,1202.00,1686.00,1686.00,1202.00
11262,1,0,0.00,0.00,-5.09,0.00,-481.06,4.31,-591.50,1213.00,16750,1637.00,1251.00
11412,1,0,0.00,0.00,-25.51,0.00,100.19,-27.03,66.31,1455.00,1433.00,1433.00,1455.00
11456,1,0,0.00,0.00,-16.15,0.00,251.56,-21.37,193.31,1508.00,1380.00,1380..00,1533.00
11479,1,0,0.00,0.00,-8.14,0.00,277.31,-11.41,275.44,1546.00,1342.00,1342.00,1546.00
11683,1,0,0.00,0.00,15.56,0.00,-91.44,15.88,-69.25,142600,1471.00,1471.00,1417.00
11742,1,0,0.00,0.00,6.80,0.00,-130.87,8.96,-130.87,1398.00,1490.00,1490.00,1398.00
11790,1,0,0.,0.00,1.14,0.00,-141.19,2.02,-146.25,1388.00,1500.00,1500.00,1388.00
11816,1,0,0.00,0.00,-2.46,0.00,-113.69,-1.84,-122.94,1395.00,1493.00,1493.00,1395.00
11836,1,0,0.00,0.00,73,0.00,-77.06,-4.91,-94.31,1404.00,1484.00,1484.00,1404.00
11969,1,0,0.00,0.00,-0.90,0.00,79.19,-2.93,80.44,1474.00,1414.00,1414.00,1474.00
12179,1,0,0.00,0.00,6.55,0.00,-12.94,6.19,-3.00,1446.00,1442.00,1442.00,1446.00
12306,1,0,0.00,0.00,0.81,0.00,-48.31,0.72,-52.88,1,1462.00,1462.00,1426.00
12376,1,0,0.00,0.00,-0.92,0.00,-3.62,-1.30,-11.19,1439.00,140,1446.00,1442.00
12400,1,0,0.00,0.00,-0.89,0.00,2.31,-1.41,-1.31,1443.00,1445.00,1445.00,1443.00
12557,1,0,0.00,0.00,2.52,0.00,44.44,1.18,41.19,1460.00,1428.00,1428.00,1460.00
12601,1,0,0.00,0.00,4.17,0.00,27.87,3.20,34.75,1459.00,1429.00,1429.00,1459.00
12739,1,0,0.00,0.00,3.57,0.00,-9.88,3.11,-11.88,1442.00,1446.00,1446.00,1442.00
12839,1,0,0.00,0.00,2.14,0.00,-27,1.65,-27.50,1435.00,1453.00,1453.00,1435.00
12861,1,0,0.00,0.00,1.22,0.00,-31.75,0.97,-32.81,1432.00,1456.00,1,1432.00
12901,1,0,0.00,0.00,0.63,0.00,-14.87,0.21,-20.12,1437.00,1451.00,1451.00,1437.00
12969,1,0,0.00,0.00,0.87,0.00,14.25,0.10,12.56,1449.00,1439.00,1439.00,1449.00
13086,1,0,0.00,0.00,1.63,0.00,8.44,0.90,5.19,1446.00,1442.00,1442.00,1446.00
13202,1,0,0.00,0.00,3.06,0.00,1.06,2.57,5.62,1447.00,1441.00,1441.00,1447.00
13361,1,0,0.00,0.00,2.03,0.00,5.00,1.42,3.12,1446.00,1442.00,1442.00,1446.00
13548,1,0,0.00,0.00,1.42,0.00,13.25,0.68,12.63,1449.00,1439.00,1439.00,1449.00
13827,1,0,0.00,0.00,1.72,0.00,-8.94,1.31,-3.06,1444.00,1444.00,1444.00,1444.00
14013,1,0,0.00,0.00,1.23,0.00,-7.75,0.74,-5.50,1443.00,1445.00,1445.00,1443.00
14138,1,0,0.00,0.00,1.58,0.00,12.19,0.97,11.38,1449.00,1439.00,1439.00,1449.00
14392,1,0,0.00,0.00,2.42,0.00,-9.63,1.96,-7.19,1443.00,1445.00,1445.00,1443.00
14438,1,0,0.00,0.00,1.79,0.00,-11.63,1.55,-14.13,1440.00,1448.00,1448.00,1440.00
14583,1,0,0.00,0.00,0.95,0.00,-12.75,0.70,-11.44,1403.00,1411.00,1411.00,1403.00
14707,1,0,0.00,0.00,1.02,0.00,9.56,0.28,9.00,1406.00,1400.00,1400.00,1406.00
14851,1,0,0.00,0.00,1.31,0.00,7.50,0.74,5.87,1166.00,1162.00,1162.00,1166.00
14971,1,0,0.00,0.00,1.10,0.00,-8.94,0.79,-8.94,1014.00,1020.00,1020.00,1014.00
15046,1,0,0.00,0.00,0.92,0.00,2.50,0.40,0.50,1014.00,1014.00,1014.00,1014.00
15157,1,0,0.00,0.00,1.01,0.00,0.69,0.53,-2.19,1014.00,1014.00,1014.00,1014.00
15270,0,0,0.00,0.00,1.79,0.00,6.19,1.19,7.50,1017.00,1011.00,1011.00,1017.00
15389,0,0,0.00,0.00,1.96,0.00,3.25,1.37,2.37,1015.00,1013.00,1013.00,1015.00
15552,0,0,0.00,0.00,1.66,0.00,-7.06,1.23,-7.87,1012.00,1016.00,1016.00,1012.00
15744,0,0,0.00,0.00,0.69,0.00,-3.56,0.23,-4.69,1013.00,1015.00,1015.00,1013.00
15847,0,0,0.00,0.00,0.78,0.00,3.31,0.16,3.25,1015.00,1013.00,1013.00,1015.00
15952,0,0,0.00,0.00,0.87,0.00,4.50,0.26,4.19,1015.00.00,1013.00,1013.00,1015.00
15975,0,0,0.00,0.00,0.97,0.00,7.44,0.40,6.25,1016.00,1012.00,1012.00,1016.00
16231,0,0,0.00,0.00,1.26,0.00,-3.94,0.77,-2.00,1014.00,1014.00,1014.00,1014.00
16274,0,0,0.00,0.00,0.98,0.00,-6.62,0.49,-7.12,1012.00,1016.00,1016.00,1012.00
16419,0,0,0.00,0.00,0.18,0.00,-5.56,-0.34,-4.37,1013.00,1015.00,1015.00,1013.00
16569,0,0,0.00,0.00,-0.05,0.00,3.69,-0.64,3.19,1014.00,1014.00,1014.00,1014.00
16879,0,0,0.00,0.00,0.60,0.00,-5.19,0.17,-3.19,1125.00,1127.00,1127.00,1125.00
17000,0,0,0.00,0.00,-0.10,0.00,-7.50,-0.45,-5.75,1188.00,1192.00,1192.00,0
17029,0,0,0.00,0.00,-0.31,0.00,-7.37,-0.73,-6.06,1203.00,1207.00,1207.00,1203.00
17228,0,0,0.00,0.00,0.38,0.00,6.87,-0.17,4.62,1287.00,1285.00,1285.00,1287.00
17342,0,0,0.00,0.00,1.03,0.00,4.44,0.43,5.62,1314.00,1310.00,1310.00,1314.00
17458,0,0,0.00,0.00,1.12,0.00,-0.94,0.65,0.25,1334.00,1334.00,1334.00,1334.00
17619,0,0,0.00,0.00,0.74,0.00,-4.50,0.26,-5.12,1350.00,1352.00,1352.00,1350.00
17662,0,0,0.00,0.00,0.53,0.00,-4.37,0.08,-4.87,1360.00,1362.00,1362.00,1360.00
17685,0,0,0.00,0.00,0.43,0.00,-1.44,-0.07,-3.81,1362.00,1364.00,1364.00,1362.00
17802,0,0,0.00,0.00,0.48,0.00,0.62,-0.08,-0.62,1369.00,1369.00,1369.00,1369.00
17920,0,0,0.00,0.00,0.86,0.00,3.87,0.22,4.56,1376.00,1374.00,1374.00,1376.00
18078,0,0,0.00,0.00,0.87,0.00,0.44,0.38,0.50,1391.00,1391.00,1391.00,1391.00
18120,0,0,0.00,0.00,0.83,0.00,-1.94,0.37,-1.69,1393.00,1393.00,1393.00,1393.00
18259,0,0,0.00,0.00,0.55,0.00,0.44,0.05,-0.19,1410.00,1410.00,1410.00,1410.00
18377,0,0,0.00,0.00,0.63,0.00,0.81,0.13,-0.50,1426.00,1426.00,1426.00,1426.00
18494,0,0,0.00,0.00,1.10,0.00,2.81,0.55,4.44,1434.00,1430.00,1430.00,1434.00
18765,0,0,0.00,0.00,0.93,0.00,-4.44,0.48,-4.62,1458.00,1460.00,1460.00,1458.00
18809,0,0,0.00,0.00,0.86,0.00,-1.19,0.39,-1.06,1462.00,1462.00,1462.00,1462.00
18826,0,0,0.00,0.00,0.95,0.00,3.56,0.39,1.81,1462.00,1462.00,1462.00,1462.00
18950,0,0,0.00,0.00,0.62,0.00,-2.94,0.16,-5.12,1463.00,1465.00,1465.00,1463.00
19069,0,0,0.00,0.00,0.66,0.00,-5.62,0.16,-1.87,1465.00,1465.00,1465.00,1465.00
19226,0,0,0.00,0.00,0.76,0.00,2.44,0.20,5.00,1466.00,1462.00,1462.00,1466.00
19527,0,0,0.00,0.00,0.50,0.00,4.87,-0.07,3.56,1463.00,1461.00,1461.00,1463.00
19624,0,0,0.00,0.00,0.57,0.00,-2.31,0.06,-2.06,1462.0462.00,1462.00,1462.00,1462.00
19870,0,0,0.00,0.00,0.19,0.00,1.06,-0.31,-0.56,1462.00,1462.00,1462.00,1462.00
19965,0,0,0.00,0.00,0.24,0.00,-0.37,-0.25,1.50,100,1459.00,1459.00,1459.00
20002,0,0,0.00,0.00,0.24,0.00,0.13,-0.25,-0.37,1459.00,1459.00,1459.00,1459.00
20150,0,0,0.00,0.00,0.22,0.00,-0.62,-0.25,0.13,1459.00,1459.00,1459.00,1459.00
20194,0,0,0.00,0.00,0.23,0.00,0.31,-0.26,0.75,1458.00,1458.00,1458.00,1458.00
20224,0,0,0.00,0.00,0.26,0.00,1.06,-0.25,0.06,1458.00,1458.00,1458.00,1458.00
20330,0,0,0.00,0.00,0.52,0.00,4.50,-0.06,4.75,1459.00,1457.00,1457.00,1459.00
20449,0,0,0.00,0.00,0.66,0.00,1.69,0.14,1.19,1457.00,1457.00,1457.00,1457.00
20545,0,0,0.00,0.00,0.89,0.00,1.44,0.32,1.87,1455.55.00,1455.00,1455.00,1455.00
20569,0,0,0.00,0.00,0.92,0.00,0.25,0.43,1.25,1455.00,1455.00,1455.00,1455.00
20720,0,0,0.00,0.00,0.93,0.00,-0.88,0.45,1.44,1454.00,1454.00,1454.00,1454.00
20880,0,0,0.00,0.00,0.58,0.00,0.06,0.09,0.31,1452.00,1452.00,1452.00,1
20905,0,0,0.00,0.00,0.56,0.00,-1.69,0.08,-0.37,1452.00,1452.00,1452.00,1452.00
21002,0,0,0.00,0.00,0.10,0.00,-4.62,-0.34,-5.62,1450.01450.00,1454.00,1454.00,1450.00
21172,0,0,0.00,0.00,0.02,0.00,0.19,-0.47,-0.13,1452.00,1452.00,1452.00,1452.00
21368,0,0,0.00,0.00,0.39,0.00,-0.81,-0.09,-2.00,1452.00,1452.00,1452.00,1452.00
21522,0,0,0.00,0.00,0.29,0.00,-4.69,-0.12,-3.00,1450.00,1452.00,1452.00,1450.00
21714,0,0,0.00,0.00,0.46,0.00,-1.50,-0.09,-1.37,1452.00,1452.00,1452.00,1452.00
21831,0,0,0.00,0.00,0.90,0.00,0.31,0.34,4.87,1454.00,1450.00,1450.00,1454.00
21983,0,0,0.00,0.00,0.49,0.00,1.62,-0.11,3.19,1453.00,1451.00,1451.00,1453.00
22174,0,0,0.00,0.00,0.52,0.00,4.94,-0.09,6.81,1454.00,1450.00,1450.00,1454.00
22295,0,0,0.00,0.00,0.44,0.00,3.50,-0.15,0.31,1452.00,1452.00,1452.00,1452.00
22445,0,0,0.00,0.00,0.40,0.00,-1.81,-0.05,-3.31,1451.00,1453.00,1453.00,1451.00
22489,0,0,0.00,0.00,0.33,0.00,-1.81,-0.15,-1.81,1452.00,1452.00,1452.00,1452.00
22638,0,0,0.00,0.00,0.11,0.00,-4.00,-0.42,-4.12,1451.00,1453.00,1453.00,1451.00
22788,0,0,0.00,0.00,0.08,0.00,-2.81,-0.38,-2.75,1451.00,1453.00,1453.00,1451.00
22964,1,1,15.75,0.25,0.72,284.90,27.4.88,-20.19,-296.87,1188.00,1716.00,1716.00,1188.00
22988,1,1,26.18,1.07,2.36,361.58,74.44,-25.11,-306.71,1168.00,1763.00,1763.00,1141.00
23103,1,1,81.14,16.20,32.42,580.01,409.44,-64.94,-217.51,112128.00,1776.00,1776.00,1128.00
23225,1,2,156.73,51.07,87.77,683.47,590.44,-105.111.39,-96.29,1089.00,1815.00,1815.00,1089.00
23343,1,2,236.58,97.63,167.9-173.86,625.71,968.00,-141.03,244.60,1253.00,1649.00,1649.00,1253.00
23446,1,3,296.75,161.77,-70.85,493.66,1295.19,-134.98,755.34,1631.00,1271.00,1271.00,1631.00701.00
23680,1,0,0.00,0.00,94.97,0.00,-152.62,96.59,34.38,15100,1459.00,1459.00,1445.00
23709,1,0,0.00,0.00,87.78,0.00,-282.44,90.02,-250.25,1404.00,1500.00,15000.00,1364.00
23832,1,0,0.00,0.00,36.73,0.00,-594.31,41.98,-594.81,1241.00,1663.00,1663.00,1241.00
23880,1,0,0.00,0.00,8.26,0.00,-573.12,13.34,-583.87,1229.00,1675.00,1673.00,1231.00
23904,1,0,0.00,0.00,-5.97,0.00,-441.25,-2.26,-490.12,1258.00,1646.00,1646.00,1258.00
24014,1,0,0.00,0.00,-29.78,0.00,-42.31,-29.78,-87.87,1401.00,1503.00,1503.00,1401.00
24117,1,0,0.00,00.00,-13.98,0.00,241.44,-19.19,231.56,1531.00,1371.00,1371.00,1531.00
24143,1,0,0.00,0.00,-11.68,0.00,235.37,-17,235.37,1538.00,1366.00,1366.00,1538.00
24180,1,0,0.00,0.00,-4.69,0.00,245.44,-7.57,237.44,1540.00,.00,1364.00,1538.00
24375,1,0,0.00,0.00,1.87,0.00,-101.06,2.36,06,1413.00,1491.00,1491.00,1413.00
24566,1,0,0.00,0.00,-12.12,0.00,24.37,-12.92,-5.50,1442.00,1460.,1450.00,1454.00
24591,1,0,0.00,0.00,-10.85,0.00,53.06,-11.93,34.63,1458.00,1446.00,1446.00,1458.00
24822,1,0,0.00,0.00,-1.22,0.00,-4.44,-1.66,13.06,1455.00,1447.00,1447.00,1455.00
25028,1,0,0.00,0.00,-8.25,0.00,-14.06,-8.67,-15.6,1441.00,1461.00,1461.00,1441.00
25079,1,0,0.00,0.00,-8.65,0.00,1.12,-9.16,-3.50,1446.00,1458.00,1458.00,1446.00
25285,1,0,0.00,0.00,-4.88,0.00,-9.38,-5.28,-4.69,1448.00,1456.00,1456.00,1448.00
25487,1,0,0.00,0.00,-6.83,0.00,-18.87,-6.99,-24.25,1439.00,14.00,1463.00,1441.00
25512,1,0,0.00,0.00,-7.09,0.00,-4.12,-7.52,-13.81,1443.00,1461.00,1461.00,1443.00
25713,1,0,0.00,0.00,-6.31,0.00,2.44,-6.88,-0.31,1418.00,1424.00,1424.00,00
25737,1,0,0.00,0.00,-5.94,0.00,13.00,-6.70,10.31,1389.00,1389.00,1389.00,1389.00
25899,1,0,0.00,0.00,-6.91,0.00,-12.13,-7.12,-19.37,1000.00,1017.00,1017.00,1000.00
25943,1,0,0.00,0.00,-7.05,0.00,0.19,-7.54,-2.00,1001.00,1011.00,1011.00,100
25967,1,0,0.00,0.00,-6.98,0.00,2.37,-7.50,3.25,1004.00,1008.00,1008.00,1004.00
26019,1,0,0.00,0.00,-7.32,0.00,-12.69,-7.59,-7.44,1.00,1019.00,1019.00,1000.00
26128,1,0,0.00,0.00,-7.69,0.00,10.81,-8.41,7.37,1010.00,1012.00,1012.00,1010.00
26297,0,0,0.00,0.00,-6.44,0.00,10.94,-7.11,7.94,1012.00,1012.001012.00,1012.00,1012.00
26321,0,0,0.00,0.00,-6.00,0.00,17.37,-6.72,15.50,1014.00,1010.00,1010.00,1014.00
26357,0,0,0.00,0.00,-5.47,0.00,17.25,-6.20,18.31,1015.00,1009.00,1009.00,1015.00
26545,0,0,0.00,0.00,-5.49,0.00,-1.19,-6.05,3.37,1010.00,1014.00,1014.00,1010.00
26646,0,0,0.00,0.00,-66,0.00,-11.06,-7.21,-15.50,1002.00,1022.00,1022.00,1002.00
26779,0,0,0.00,0.00,-7.33,0.00,-7.31,-7.76,-4.12,1007.00,1017.00,1017.00,1007.00
26899,0,0,0.00,0.00,-7.13,0.00,15.00,-7.97,11.44,1012.00,1012.00,0,1013.00
26932,0,0,0.00,0.00,-6.72,0.00,12.69,-7.54,15.19,1015.00,1013.00,1013.00,1015.00
27098,0,0,0.00,0.00,-5.48,0.00,14.00,-6.10,13.81,1016,1012.00,1012.00,1016.00
27123,0,0,0.00,0.00,-5.17,0.00,8.37,-5.75,10.19,1014.00,1014.00,1014.00,1014.00
27334,0,0,0.00,0.00,-5.67,0.00,-7.12,-6.09,-3.62,1010.00,1018.00,1000,1008.00
27360,0,0,0.00,0.00,-6.00,0.00,-13.38,-6.36,-9.38,1007.00,1021.00,1021.00,1007.00
27559,0,0,0.00,0.00,-6.86,0.00,-4.06,-7.28,-2.25,1010.00,1018.00,1010,1009.00
27586,0,0,0.00,0.00,-6.93,0.00,-1.69,-7.41,-3.62,1009.00,1019.00,1019.00,1009.00
27738,0,0,0.00,0.00,-5.65,0.00,5.94,-6.20,9.44,1014.00,1014.00,1014.00,1014.00
27781,0,0,0.00,0.00,-5.30,0.00,4.31,-5.83,3.94,1013.00,1015.00,1015.00,1013.00
27941,0,0,0.00,0.00,-4.20,0.00,-4.44,-4.81,-2.56,1022.00,1028.00,1028.00,1022.00
28034,0,0,0.00,0.00,-4.52,0,-4.62,-5.01,-5.94,1065.00,1075.00,1075.00,1065.00
28081,0,0,0.00,0.00,-4.66,0.00,-6.19,-5.02,-5.37,1079.00,1087.00,1087.00,1079.00
28158,0,0,0.00,0.00,-4.76,0.00,-9.50,-5.22,-10.50,1124.00,1138.00,1138.00,1124.00
28303,0,0,0.00,0.00,-4.05,0.00,3.06,-4.66,4.37,1191.00,1191.00,1191.00,1191.00
28506,0,0,0.00,0.00,-2.49,0.00,-0.75,-2.97,2.25,1243.00,1243.00,1243.00,1243.00
28658,0,0,0.00,0.00,-2.69,0.00,-7.06,-3.07,-0.25,1300.00,1302.00,1302.00,1300.00
28702,0,0,0.00,0.00,-2.88,0.00,-7.87,-3.37,-7.81,1308.00,1316.00,1316.00,1308.00
28724,0,0,0.00,0.00,-3.10,0.00,-7.25,-3.52,-8.50,1317.00,1327.00,1327.00,1317.00
29080,0,0,0.00,0.00,-2.29,0.00,1.12,-2.82,4.00,1402.00,1402.00,1402.00,1402.00
29207,0,0,0.00,0.00,-2.16,0.00,-1.50,-2.71,0.88,1414.00,1416.00,1416.00,1414.00
29424,0,0,0.00,0.00,-2.95,0.00,-4.37,-3.34,-3.50,1444.00,1450.00,1450.00,1444.00
