micros,flip,phase,spf_roll,roll_rlv,roll,spf_r_rate,gxrs,error_roll,error_r_rate,m1,m2,m3,m4
3479,0,0,0.00,0.00,0.60,0.00,1.00,0.60,1.06,1000.00,1000.00,1000.00,1000.00
3505,0,0,0.00,0.00,0.59,0.00,-0.69,0.60,0.00,1000.00,1000.00,1000.00,1000.00
3597,0,0,0.00,0.00,0.30,0.00,-2.44,0.35,-2.62,1000.00,1000.00,1000.00,1000.00
3726,0,0,0.00,0.00,0.12,0.00,1.25.44,0.12,1.25,1000.00,1000.00,1000.00,1000.00
3784,0,0,0.00,0.00,0.23,0.00,2.56,0.21,2.25,1001.00,1000.00,1000.00,1001.00
3889,0,0,0.00,0.00,0.51,0.00,2.44,0.47,2.81,1001.00,1000.00,1000.00,1001.00
4018,0,0,0.00,0.00,0.60,0.00,0.44,0.61,0.69,1000.00,1000.00,1000.00,1000.00
4058,0,0,0.00,0.00,0.57,0.00,-0.62,0.59,-0.31,1000.00,1000.00,1000.00,1000.00
4079,0,0,0.00,0.00,0.53,0.00,-1.12,0.56,-0.81,1000.00,1000.00,1000.00,1000.00
4176,0,0,0.00,0.00,0.32,0.00,-2.00,0.37,-1.94,1000.00,1000.00,1000.0000.00,1000.00
4201,0,0,0.00,0.00,0.25,0.00,-2.00,0.30,-1.87,1000.00,1000.00,1000.00,1000.00
4346,0,0,0.00,0.00,0.05,0.00,0.19,0.05,-0.19,1000.00,1000.00,1000.00,1000.00
4417,0,0,0.00,0.00,0.09,0.00.00,2.06,0.09,1.62,1000.00,1000.00,1000.00,1000.00
4476,0,0,0.00,0.00,0.18,0.00,2.37,0.16,2.12,1000.00,1000.00,1000.00,1000.00
4518,0,0,0.00,0.00,0.27,0.00,2.31,0.23,2.37,1001.00,1000.00,1000.00,1001.00
4589,0,0,0.00,0.00,0.38,0.00,1.87,0.35,2.12,1001.00,1000.00,1000.00,1001.00
4767,0,0,0.00,0.00,0.34,0.00,-1.37,0.38,-1.19,1000.00,1000.00,1000.00,1000.00
4896,0,0,0.00,0.00,0.13,0.00,-1.62,0.16,-1.69,1000.00,1000.00,1000.00,1000.00
5065,0,0,0.00,0.00,0.01,0.00,0.50,0.02,0.31,1000.00,1000.00,1000.00,1000.00
5164,0,0,0.00,0.00,0.17,0.00,1.87,0.15,1.87,1000.00,1000.00,1000.00,1000.00
5207,0,0,0.00,0.00,0.25,0.00,2.06,0.23,2.12,1000.00,1000.00,1000.00,1000.00
5356,0,0,0.00,0.00,0.43,0.00,0.44,0.43,0.75,1000.00,1000.00,1000.00,1000.00
5469,0,0,0.00,0.00,0.39,0.00,-1.19,0.41,-0.75,1000.00,1000.00,1000.00,1000.00
5624,0,0,0.00,0.00,0.25,0.00,-0.81,-0.31,-0.81,1100.00,1100.00,1100.00,1100.00
5803,0,0,0.00,0.00,0.34,0.00,1.62,-0.31,1.56,1100.00,1100.00,1100.00,1100.00
5925,0,0,0.00,0.00,0.45,0.00,1.50,-0.20,1.56,1100.00,1100.00,1100.00,1100.00
6270,0,0,0.00,0.00,0.24,0.00,-0.50,-0.31,-0.69,1100.00,1100.00,1100.00,1100.00
6389,0,0,0.00,0.00,0.19,0.00,0.37,-0.36,0.25,1100.00,1100.00,1100.00,1100.00
6551,0,0,0.00,0.00,0.26,0.00,1.31,-0.38,1.12,1100.00,1100.00,1100.00,1100.00
6662,0,0,0.00,0.00,0.32,0.00,0.62,-0.31,0.69,1100.00,1100.00,1100.00,1100.00
6832,0,0,0.00,0.00,0.25,0.00,-0.56,-0.37,-0.37,1100.00,.00,1100.00,1100.00
6872,0,0,0.00,0.00,0.24,0.00,-0.37,-0.38,-0.31,1100.00,1100.00,1100.00,1100.00
7009,0,0,0.00,0.00,0.18,0.00,0.00,-0.44,0.13,1100.00,1100.00,1100.00,1100.00
7050,0,0,0.00,0.00,0.17,0.00,0.19,-0.46,0.13,1100.00,1100.00,1100.00,1100.00
7206,0,0,0.00,0.00,0.28,0.00,0.81,-0.30,0.94,1100.00,1100.00,1100.00,1100.00
7323,0,0,0.00,0.00,0.37,0.00,0.75,-0.20,0.75,1100.00,1100.00,1100.00,1100.00
7468,0,0,0.00,0.00,0.37,0.00,-0.19,-0.19,-0.13,1070.00,1070.00,1070.00,1070.00
7660,0,0,0.00,0.00,0.29,0.00,0.31,-0.25,0.44,1022.00,1022.00,1022.00,1022.00
7775,0,0,0.00,0.00,0.24,0.00,0.56,-0.32,0.50,1022.00,1022.00,1022.00,1022.00
7927,0,0,0.00,0.00,0.22,0.00,0.37,-0.34,0.50,1019.00,1019.00,1019.00,1019.00
8049,0,0,0.00,0.00,0.19,0.00,0.00,-0.37,0.25,1017.00,1017.00,1017.00,1017.00
8248,0,0,0.00,0.00,0.12,0.00,-0.44,-0.51,-0.50,1015.00,1015.00,1015.00,1015.00
8387,0,0,0.00,0.00,0.08,0.00,-0.06,-0.48,0.06,1015.00,1015.00,1015.00,1015.00
8429,0,0,0.00,0.00,0.07,0.00,0.06,-0.56,0.06,1015.00,1015.00,1015.00,1015.00
8586,0,0,0.00,0.00,0.03,0.00,-0.19,-0.60,0.06,1015.00,1015.00,1015.00,1015.00
8936,0,0,0.00,0.00,0.02,0.00,0.00,-0.61,-0.25,1017.00,1017.00,1017.00,1017.00
9023,0,0,0.00,0.00,0.02,0.00,0.06,-0.54,0.19,1015.0015.00,1015.00,1015.00,1015.00
9191,0,0,0.00,0.00,0.02,0.00,0.06,-0.54,0.06,1015.00,1015.00,1015.00,1015.00
9363,0,0,0.00,0.00,0.02,0.00,-0.19,-0.61,-0.37,.00,1015.00,1015.00,1015.00
9388,0,0,0.00,0.00,0.02,0.00,0.00,-0.61,-0.13,1015.00,1015.00,1015.00,1015.00
9542,0,0,0.00,0.00,0.02,0.00,0.06,-0.54,0.19,1015.00,1015.00,1015.00,1015.00
9582,0,0,0.00,0.00,0.02,0.00,0.00,-0.54,0.00,1015.00,1015.00,1015.00,1015.00
9720,0,0,0.00,0.00,0.02,0.00,0.13,-0.54,0.00,1015.00,1015.00,1015.00,1015.00
9854,0,0,0.00,0.00,0.02,0.00,-0.13,-0.54,0.00,1017.00,1017.00,1017.00,1017.00
10003,0,0,0.00,0.00,0.02,0.00,-0.19,-0.54,-0.13,1015.00,1015.00,1015.00,1015.00
10196,0,0,0.00,0.00,0.02,0.00,0.06,-0.61,0.13,1017.00,1017.00,1017.00,1017.00
10336,0,0,0.00,0.00,0.02,0.00,-0.19,-0.61,0.06,1017.00,1017.00,1017.00,1017.00
10511,0,0,0.00,0.00,0.02,0.00,-0.44,-0.54,-0.31,1015.00,1015.00,100,1015.00
10537,0,0,0.00,0.00,0.02,0.00,-0.19,-0.54,-0.44,1017.00,1017.00,1017.00,1017.00
10684,0,0,0.00,0.00,0.02,0.00,-0.06,-0.54,0.13,1017.00,1017.00,1017.00,1017.00
10804,0,0,0.00,0.00,0.02,0.00,-0.19,-0.54,0.31,1017.00,1017.00,1017.00,1017.00
10868,0,0,0.00,0.00,0.02,0.00,-0.06,-0.54,-0.06,1030.00,1030.00,1030.00,1030.00
10990,0,0,0.00,0.00,0.02,0.00,-0.13,-0.54,0.19,1044.00,1044.00,1044.00,1044.00
11220,0,0,0.00,0.00,-0.09,0.00,1.69,-0.68,1.19,1139.00,1139.00,1139.00,1139.00
11347,0,0,0.00,0.00,0.17,0.00,2.69,-0.45,3.19,1189.00,1187.00,1187.00,1189.00
11486,0,0,0.00,0.00,0.39,0.00,-1.62,-0.15,0.37,1213.00,1213.00,1213.00,1213.00
11682,0,0,0.00,0.00,0.08,0.00,-2.50,-0.42,-1.37,1260.00,1260.00,1260.00,1260.00
11836,0,0,0.00,0.00,0.07,0.00,3.25,-0.54,1.69,1289.00,1289.00,1289.00,1289.00
11947,0,0,0.00,0.00,0.36,0.00,2.19,-0.22,1.50,1322.00,1322.00,1322.00,1322.00
12125,0,0,0.00,0.00,0.55,0.00,-0.25,-0.00,0.75,1342.00,1342.00,134,1343.00
12148,0,0,0.00,0.00,0.55,0.00,-0.19,-0.08,-0.31,1344.00,1344.00,1344.00,1344.00
12297,0,0,0.00,0.00,0.30,0.00,-1.94,-0.21,-0.94,1352.00,1352.00,1352.00,1352.00
12339,0,0,0.00,0.00,0.30,0.00,1.75,-0.34,-0.25,1354.00,1354.00,1354.00,1354.00
12485,0,0,0.00,0.00,0.39,0.00,0.81,-0.26,2.12,1361.00,1361.00,1361.00,1361.00
12588,0,0,0.00,0.00,0.45,0.00,3.62,-0.16,0.50,1366.00,0,1365.00,1367.00
12621,0,0,0.00,0.00,0.54,0.00,3.50,-0.15,3.12,1367.00,1365.00,1365.00,1367.00
12954,0,0,0.00,0.00,0.35,0.00,4.06,-0.35,2.69,1367.00,1367.00,1367.00,1367.00
13061,0,0,0.00,0.00,0.52,0.00,0.37,-0.12,-0.50,1383.00,1383.00,1383.00,1383.00
13217,0,0,0.00,0.00,0.61,0.00,-0.31,-0.02,0.31,1407.00,1407.00,1407.00,1407.00
13403,0,0,0.00,0.00,0.19,0.00,-2.81,-0.32,-2.69,1415.00,1417.00,1417.00,1415.00
13685,0,0,0.00,0.00,0.35,0.00,2.25,-0.30,1.56,1438.00,1438.00,1438.00,1438.00
13723,0,0,0.00,0.00,0.47,0.00,1.37,-0.12,2.50,1439.00,1439.00,1439.00,1439.00
13866,0,0,0.00,0.00,0.47,0.00,-2.06,-0.14,-2.50,1443.00,1445.00,1445.00,1443.00
13981,0,0,0.00,0.00,0.56,0.00,1.12,-0.01,1.62,1458.00,1458.00,1458.00,1458.00
14148,0,0,0.00,0.00,0.52,0.00,-1.75,-0.02,-0.62,1462.00,1462.00,1462.00,1462.00
14187,0,0,0.00,0.00,0.50,0.00,1.25,-0.14,-0.19,1462.00,1462.00,1462.00,1462.00
14325,0,0,0.00,0.00,0.42,0.00,-2.69,-0.09,-2.50,1467.00,1469.00,1469.00,1467.00
14472,0,0,0.00,0.00,0.49,0.00,0.88,-0.08,1.25,1473.00,1473.00,1473.00,1473.00
14557,0,0,0.00,0.000.00,0.53,0.00,0.62,-0.05,1.00,1478.00,1478.00,1478.00,1478.00
14785,0,0,0.00,0.00,0.33,0.00,0.19,-0.23,0.81,1483.00,1483.00,1483.00,1483.00
14940,0,0,0.00,0.00,0.28,0.00,1.37,-0.36,0.06,1485.00,1485.00,1485.00,1485.00
15115,0,0,0.00,0.00,0.07,0.00,-1.56,-0.54,-1.12,1491.00,149,1491.00,1491.00
15138,0,0,0.00,0.00,0.09,0.00,1.12,-0.49,-0.50,1491.00,1491.00,1491.00,1491.00
15252,0,0,0.00,0.00,-0.37,0.00,-1.12,-0.96,-5.06,1493.00,0,1496.00,1494.00
15357,0,0,0.00,0.00,-0.33,0.00,-0.56,-0.96,-0.88,1498.00,1498.00,1498.00,1498.00
15477,0,0,0.00,0.00,0.46,0.00,8.44,-0.18,9.19,1505.00,1499.00,1499.00,1505.00
15752,0,0,0.00,0.00,0.59,0.00,-1.56,-0.00,-4.37,1505.00,1507.00,1507.00,1505.00
15799,0,0,0.00,0.00,0.59,0.00,0.56,0.02,0.37,1506.00,1506.00,1506.00,1506.00
15935,0,0,0.00,0.00,0.96,0.00,11.63,0.16,11.25,1510.00,1502.00,1502.00,1510.00
16051,0,0,0.00,0.00,1.72,0.00,3.44,1.09,3.75,1508.00,1504.00,1504.00,1508.00
16183,0,0,0.00,0.00,1.30,0.00,-12.63,0.86,-12.00,1502.00,1510.00,10,1502.00
16212,0,0,0.00,0.00,0.93,0.00,-12.88,0.49,-12.75,1502.00,1510.00,1510.00,1502.00
16256,0,0,0.00,0.00,0.53,0.00,-5.12,0.08,-7.63,1504.00,1508.00,1508.00,1504.00
16279,0,0,0.00,0.00,0.38,0.00,-4.50,-0.08,-5.06,1504.00,1508.00,1508.00,1504.00
16397,0,0,0.00,0.00,0.07,0.00,3.12,-0.59,-0.56,1506.00,1506.00,1506.00,1506.00
16674,0,0,0.00,0.00,1.18,0.00,-2.44,0.65,-1.56,1504.00,1504.00,1504.00,1504.00
16716,0,0,0.00,0.00,0.98,0.00,-4.06,0.49,-4.44,1503.00,1505.00,1505.00,1503.00
16867,0,0,0.00,0.00,0.30,0.00,-6.56,-0.21,-7.44,1500.00,1506.00,1506.00,1500.00
17133,0,0,0.00,0.00,1.41,0.00,1.94,0.76,6.12,1498.00,1494.00,1494.00,1498.00
17250,0,0,0.00,0.00,1.42,0.00,0.81,0.84,0.88,1495.00,1495.00,1495.00,1495.00
17439,0,0,0.00,0.00,1.24,0.00,-0.19,0.67,1.69,1496.00,1494.00,1494.00,1496.00
17532,0,0,0.00,0.00,1.10,0.00,-0.69,0.49,-2.62,1495.0495.00,1495.00,1495.00,1495.00
17695,0,0,0.00,0.00,0.82,0.00,-1.81,0.28,-1.56,1498.00,1498.00,1498.00,1498.00
17900,0,0,0.00,0.00,1.09,0.00,5.50,0.35,5.06,1503.00,1499.00,1499.00,1503.00
17991,0,0,0.00,0.00,1.16,0.00,-0.81,0.54,-1.31,1501.00,1501.0001.00,1501.00,1501.00
18016,0,0,0.00,0.00,1.15,0.00,-0.44,0.59,-0.81,1501.00,1501.00,1501.00,1501.00
18154,0,0,0.00,0.00,1.01,0.00,-2.62,0.40,-2.44,1501.00,1501.00,1501.00,1501.00
18365,0,0,0.00,0.00,0.27,0.00,-2.56,-0.24,-2.44,1500.00,1502.00,1502.00,1500.00
18617,0,0,0.00,0.00,1.13,0.00,2.31,0.55,5.75,1503.00,1499.00,1499.00,1503.00
18691,0,0,0.00,0.00,1.16.17,0.00,0.75,0.60,1.00,1501.00,1501.00,1501.00,1501.00
18743,1,0,0.00,0.00,1.20,0.00,-1.75,0.66,1.62,1502.00,1500.00,1500.00,1502.00
18788,1,1,1.28,-0.11,1.02,83.06,-5.44,-1.39,-88.38,1433.00,1569.00,1569.00,1433.00
18815,1,1,5.23,-0.23,0.83,166.72,-6.12,-5.45,-173.09,1357.00,1645.00,1645.00,1357.00
18847,1,1,8.22,-.26,1.11,247.82,10.13,-12.04,-245.32,1280.00,1722.00,1722.00,1280.00
18945,1,1,47.29,5.14,128.26,500.97,318.75,-47.54,-248.90,1140.00,1862.00,1862.00,1140.00
19045,1,2,102.48,28.87,54.91,625.45,578.31,-73.62,-102.57,1144.00,1858.00,1858.00,1144.00
19162,1,2,180.28,75.94,136.13,686.91,805.25,-104.33,70.40,1148.00,1854.00,1854.00,1148.00
19518,1,3,348.58,289..49,117.46,43.65,-69.75,-60.16,-40.90,1240.00,1762.00,1762.00,1240.00
19635,1,0,0.00,0.00,112.57,0.00,--182.50,111.94,-168.62,1498.00,1504.00,1504.00,1498.00
19728,1,0,0.00,0.00,82.33,0.00,-505.81,86.66,-479.62,1361.00,1641.00,1641.00,1361.00
19749,1,0,0.00,0.00,71.70,0.00,-564.81,81.77,-4.81,1318.00,1684.00,1684.00,1318.00
19854,1,0,0.00,0.00,6.50,0.00,-554.75,11.31,-586.44,1276.00,1726,1716.00,1286.00
19941,1,0,0.00,0.00,-22.18,0.00,-242.69,-20.47,-302.56,1371393.00,1609.00,1609.00,1393.00
19969,1,0,0.00,0.00,-29.37,0.00,-178.00,-26.75,-196.25,1409.00,1593.00,1593.00,1414.00
20001,1,0,0.00,0.00,-31.47,0.00,-33.38,-31.01,-112.81,1440.00,1562.00,1562.00,1440.00
20077,1,0,0.00,0.00,-24.54,0.00,199.37,-27.10,172.87,1554.00,1448.00,1448.00,1554.00
20299,1,0,0.00,0.00,0.64,0.00,-45.25,0.76,-19.62,1494.00,1508.001518.00,1518.00,1484.00
20327,1,0,0.00,0.00,-1.06,0.00,-60.63,-0.52,-55.38,1479.00,1523.00,1523.00,1479.00
20352,1,0,0.00,0.00,-2.97,0.00,-71.00,-2.29,-61.06,1476.00,1526.00,1526.00,1476.00
20398,1,0,0.00,0.00,-6.30,0.00,-98.56,-5.90,-86.44,1464.00,1538.00,1538.00,1464.00
20432,1,0,0.00,0.00,-11.34,0.00,-137.12,-9.26,-130.44,1445.00,1557.00,1557.00,1445.00
20456,1,0,0.00,0.00,-12.56,0..00,-103.94,-13.12,-126.31,1444.00,1558.00,1558.00,1444.00
20645,1,0,0.00,0.00,-11.63,0.00,35.31,-12.61,52.06,158.00,1494.00,1494.00,1508.00
20872,1,0,0.00,0.00,-8.74,0.00,-50.06,-8.81,-536,1477.00,1525.00,1525.00,1477.00
20890,1,0,0.00,0.00,-10.08,0.00,-45.94,-10.20,-46.81,1477.00,1525.00,1525.00,477.00
20927,1,0,0.00,0.00,-11.27,0.00,-27.56,-11.41,-37.38,1480.00,1522.00,1522.00,1480.00
20995,1,0,0.00,0.00,-11.23,0.00,-7.56,-11.73,1.00,1495.00,1507.00,1507.00,1495.00
21096,1,0,0.00,0.,-11.73,0.00,24.87,-12.53,15.13,1500.00,1502.00,1502.00,1500.00
21150,1,0,0.00,0.00,-10.01,0.00,35.88,-11.31,39.50,1510.00,1492.00,1,1505.00
21276,1,0,0.00,0.00,-10.84,0.00,-11.50,-11.12,-20.62,1487.00,1515.00,1515.00,1487.00
21551,1,0,0.00,0.00,-11.14,0.00,8.37,-11.97,24.69,15000,1504.00,1504.00,1498.00
21790,1,0,0.00,0.00,-10.77,0.000,-9.88,-11.33,-13.81,1490.00,1512.00,1512.00,1490.00
21919,1,0,0.00,0.00,-10.39,0.00,-14.25,-10.81,1.81,1496.00,1506.00,1506.00,1496.00
22005,1,0,0.00,0.00,-11.24,0.00,6.00,-11.84,-6.87,1492.00,1510.00,1510.00,1492.00
22197,1,0,0.00,0.00,-10.86,0.00,12.56,-11.61,7.81,1498.00,1504.00,1504.00,1498.00
22262,1,0,0.00,0.00,-10.29,0.00,-7.19,-10.78,-1.12,1495.00,1507.00,1507.00,1495.00
22285,1,0,0.00,0,-10.67,0.00,-12.56,-11.11,-13.88,1490.00,1512.00,1512.00,1490.00
22471,1,0,0.00,0.00,-11.07,0.00,-18.87,-11.28,-18.197,1253.00,1279.00,1279.00,1253.00
22499,1,0,0.00,0.00,-11.35,0.00,-7.12,-11.82,-13.19,1190.00,1212.00,1212.00,100
22530,1,0,0.00,0.00,-11.33,0.00,3.75,-11.94,-2.81,1068.00,1082.00,1082.00,1068.00
22625,1,0,0.00,0.00,-139,0.00,-17.12,-12.66,-19.37,1003.00,1031.00,1031.00,1003.00
22709,1,0,0.00,0.00,-10,0.00,9.25,-12.99,9.88,1014.00,1020.00,1020.00,1014.00
22767,1,0,0.00,0.00,-12.26,0.00,-7.06,-12.75,0.81,1011.00,1023.00,1023.00,1011.0
22845,1,0,0.00,0.00,-12.43,0.00,10.19,-13.15,1.00,1011.00,1023.00,1023.00,1011.00
23167,0,0,0.00,0.00,-11.95,0.00,-4.25,-12.46,-10.94,1006.00,1028.00,1028.00,1006.00
23240,0,0,0.00,0.00,-11.85,0.00,0.25,-12.38,2.75,1000,1026.00,1026.00,1008.00
23308,0,0,0.00,0.00,-12.60,0.00,-10.63,-13.13,-12.63,1005.00,28.00,1028.00,1006.00
23406,0,0,0.00,0.00,-12.35,0.00,4.75,-12.96,8.00,1013.00,1021.00,102,1012.00
23430,0,0,0.00,0.00,-12.35,0.00,-2.00,-12.89,2.62,1011.00,1023.00,1023.00,1011.00
23623,0,0,0.00,0.00,-11.95,0.00,-3.75,-12.44,-2.62,1009.00,125.00,1025.00,1009.00
23646,0,0,0.00,0.00,-11.95,0.00,3.06,-12.61,-2.94,1009.00,1025.00,1025.00,1009.00
23854,0,0,0.00,0.00,-11.83,0.00,3.94,-12.43,2.00,1000,1022.00,1022.00,1012.00
23985,0,0,0.00,0.00,-12.10,0.00,2.25,-12.76,-3.37,1009.00,1025.00,1025.00,1009.00
24146,0,0,0.00,0.00,-12.21,0.00,5.69,-12.83,2.87,1011.00,1023.00,1023.00,1011.00
24218,0,0,0.00,0.00,-11.70,0.00,1.25,-12.26,5.12,1013.00,1021.00,1021.00,1013.00
24236,0,0,0.00,0.00,-,0.00,-1.62,-12.27,-0.37,1008.00,1022.00,1022.00,1008.00
24340,0,0,0.00,0.00,-11.27,0.00,5.12,-11.95,8.31,1012.00,1018.00,10,1013.00
24369,0,0,0.00,0.00,-11.27,0.00,-3.12,-11.88,-0.37,1009.00,1021.00,1021.00,1009.00
24448,0,0,0.00,0.00,-11.47,0.00,2.62,-12.06,-1.25,1010.00,1024.00,1024.00,1010.00
24563,0,0,0.00,0.00,-111,0.00,-9.44,-11.89,-9.31,1007.00,1027.00,1027.00,1007.00
24585,0,0,0.00,0.00,-11.64,0.00,-7.63,-12.07,-9.44,1000,1038.00,1038.00,1020.00
24681,0,0,0.00,0.00,-11.80,0.00,-6.06,-12.37,-4.56,1059.00,1075.00,1075.00,1059.00
24718,0,0,0.00,0.00,-11.98,0.00,-5.25,-12.49,-6.37,1083.00,1101.00,1101.00,1083.00
24922,0,0,0.00,0.00,-10.95,0.00,10.75,-11.62,9.00,1170.00,1174.00,1174.00,1170.00
24954,0,0,0.00,0.00,-9.70,0.00,11.44,-10.68,11.13,1182.00,1184.00,1184.00,1182.00
25157,0,0,0.00,0.00,-9.39,0.00,-6.50,-9.89,-0.69,1253.00,1263.00,1263.00,1253.00
25243,0,0,0.00,0.00,-9.,0.00,-1.75,-10.31,-1.37,1286.00,1298.00,1298.00,1286.00
25293,0,0,0.00,0.00,-9.97,0.00,-6.69,-10.54,-6.00,1297.00,1313.00,1313.00,1290
25375,0,0,0.00,0.00,-10.08,0.00,5.50,-10.77,-0.81,1320.00,1332.00,1332.00,1320.00
25532,0,0,0.00,0.00,-9.37,0.00,8.19,-10.02,4.94,1360.00,1366.00,1366.00,1360.00
25593,0,0,0.00,0.00,-8.93,0.00,1.94,-9.50,5.37,1385.00,1391.00,1391.00,1385.00
25702,0,0,0.00,0.00,-8.56,0.00,4.19,-9.20,3.06,0,1416.00,1416.00,1410.00
25722,0,0,0.00,0.00,-8.44,0.00,3.56,-9.14,5.06,1421.00,1427.00,1427.00,1421.00
25925,0,0,0.00,0.00,-8.46,0.00,-1.50,-9.01,3.00,1488.00,1494.00,1494.00,1480
25959,0,0,0.00,0.00,-8.56,0.00,-3.19,-9.16,-3.06,1487.00,1499.00,1499.00,1487.00
26295,0,0,0.00,0.00,-8.98,0.00,-3.00,-9.45,-8.06,1494.00,1510.00,1510.00,1494.00
26449,0,0,0.00,0.00,-9.06,0.00,-2.94,-9.62,-5.75,1517.00,1531.00,1531.00,1517.00
26614,0,0,0.00,0.00,-9.11,0.00,-5.19,-9.68,-6.87,1.00,1556.00,1556.00,1542.00
26638,0,0,0.00,0.00,-9.15,0.00,0.81,-9.78,-1.75,1543.00,1555.00,1555.00,1543.00
26861,0,0,0.00,0.00,-8.69,0.00,5.69,-9.37,8.75,1574.00,1576.00,1576.00,1574.00
