micros,flip,phase,spf_roll,roll_abs,roll,spf_r_rate,gxrs,error_roll,error_r_rate,m1,m2,m3,m4
26613,0,0,350.00,108.49,2.20,0.00,-5.31,1.70,-5.56,1456.00,1458.00,1458.00,1456.00
26697,0,0,350.00,8.49,1.89,0.00,0.62,1.33,-3.12,1457.00,1457.00,1457.00,1457.00
26847,0,0,350.00,108.49,1.93,0.00,-3.69,1.40,-3.44,1457.00,1457.00,1457.00,1457
26880,0,0,350.00,108.49,1.86,0.00,-0.81,1.31,-2.50,1457.00,1457.00,1457.00,1457.00
27061,0,0,350.00,108.49,1.91,0.00,-7.81,15,-7.81,1453.00,1457.00,1457.00,1453.00
27088,0,0,350.00,108.49,1.71,0.00,-6.00,1.20,-7.50,1453.00,1457.00,1457,1454.00
27112,0,0,350.00,108.49,1.61,0.00,-1.81,1.06,-3.56,1455.00,1455.00,1455.00,1455.00
27178,0,0,350.00,108.49,1.75,0.00,-0.31,1.19,1.00,1455.00,1453.00,1453.00,1455.00
27302,0,0,350.00,108.49,1.51,0.00,3.19,0.87,1.56,1450.00,10,1448.00,1450.00
27422,0,0,350.00,108.49,1.90,0.00,0.94,1.34,1.81,1450.00,1448.00,1448.00,1450.00
27567,0,0,350.00,108.49,2.24,0.00,3.44,1.62,4.31,1451.00,1447.00,1447.00,1451.00
27617,0,0,350.00,108.49,2.21,0.00,-2.94,1.68,0.31,1448.00,1446.00,1446.00,1448.00
27644,0,0,350.00,108.49,2.06,0.00,-5.87,1.57,-5.00,1448.00,1450.00,1450.00,1448.00
27751,0,0,350.00,108.,1.77,0.00,1.25,1.20,0.62,1449.00,1449.00,1449.00,1449.00
27792,0,0,350.00,108.49,1.72,0.00,-3.06,1.21,-0.94,1449.00,1449.00,1449.00,1400
27883,0,0,350.00,108.49,1.36,0.00,-2.75,0.83,-4.87,1446.00,1448.00,1448.00,1446.00
27917,0,0,350.00,108.49,1.39,0.00,1.69,0.79,0.19,1447.00,1447.00,1447.00,1447.00
28124,0,0,350.00,108.49,1.80,0.00,4.12,1.20,3.69,1451.00,1447.00,1447.00,1451.00
28245,0,0,350.00,108.49,2.07,0.00,-1.12,1.52,-0.44,140,1449.00,1449.00,1449.00
28342,0,0,350.00,108.49,2.06,0.00,3.00,1.47,2.50,1450.00,1448.00,1448.00,1450.00
28444,0,0,3500,108.49,1.78,0.00,-5.94,1.35,-5.81,1448.00,1450.00,1450.00,1448.00
28608,0,0,350.00,108.49,1.32,0.00,-0.06,0.76,-0.88,1447.00,1447.00,1447.00,1447.00
28815,0,0,350.00,108.49,1.68,0.00,3.00,1.10,3.25,1450.00,1448.00,1448.00,1
28837,0,0,350.00,108.49,1.78,0.00,3.56,1.19,3.06,1450.00,1448.00,1448.00,1450.00
28889,0,0,350.00,108.49,2.02,0.00,4.94,1.36,5.37,1449.00,1445.00,1445.00,1449.00
29029,1,1,7.18,0.08,2.47,311.81,-0.06,-7.10,-311.99,1318.00,1576.00,1576.00,1318.
29066,1,1,20.42,0.11,2.58,515.45,7.63,-20.31,-512.64,1226.00,1668.00,1668.00,1226.00
29118,1,1,51.91,0.79,4.54,781.60,74.00,-51.12,-745.10,1107.00,1791.00,1791.04.00,1080.00
29148,1,1,79.45,2.89,8.44,921.21,161.69,-76.57,-785.65,1066.00,1828.00,1828.00,1066.00
29175,1,2,111.62,6.70,17.56,1024.90,249.31,-104.92,-805.40,1033.00,1865.00,1865.00,1033.00
29617,1,0,350.00,119.06,-34.64,0.00,973.75,-54.39,1037.25,1800.00,1070.00,1070.00,1800.00
29648,1,0,350.00,119.06,-8.35,0.00,873.94,-17.37,904.44,1796.00,1102.00,1102.00,1796.00
29684,1,0,350.50.00,119.06,27.09,0.00,623.56,20.49,679.25,1728.00,1170.00,1170.00,1728.00
29713,1,0,350.00,119.06,46.83,0.00,492.00,37.26,534.56,1681.00,1217.00,1217.00,1681.00
29751,1,0,350.00,119.06,55.44,0.00,218.94,49.88,372.56,1622.00,1272.00,1272.00,1622.00
29827,1,0,350.00,119.06,46.25,0.00,-357.81,52.16,-239.69,1382.00,1512.00,1512.00,1382.00
29858,1,0,35350.00,119.06,33.84,0.00,-445.19,37.57,-420.06,1303.00,1591.00,1591.00,1303.00
29954,1,0,350.00,119.06,-3.04,0.00,-345.75,2.74,-377.56,1300.00,1594.00,1594.00,1300.00
29984,1,0,350.00,119.06,-9.85,0.00,-201.50,-6.23,-270.19,1337.00,1557.00,1557.00,1337.00
30060,1,0,350.00,119.06,-18.97,0.00,13.31,-19.65,-85.31,1405.00,1493.00,1493.00,1405.00
30097,1,0,350.00,119.06,-15.51,0.00,100.37,-18.26,78.56,1469.00,1429.00,1429.00,1469.00
30217,1,0,350.00,119.06,10.17,0.00,214.00,5.23,250.62,1548.00,1346.00,1346.00,1548.00
30266,1,0,350.00,119.06,16.66,0.00,96.94,14.10,123.94,1503.00,1391.00,1391.000,1494.00
30288,1,0,350.00,119.06,18.89,0.00,63.12,16.96,87.87,1491.00,1403.00,1403.00,1491.00
30377,1,0,350.00,119.06,29.78,0.00,-23.31,19.52,4.81,1461.00,1437.00,1437.00,1461.00
30444,1,0,350.00,119.06,14.64,0.00,-144.44,15.47,-123.81,1409.00,1489.00,1489.00,1409.00
30523,1,0,350.00,119.06,3.25,0.00,-96.37,4.37,-115.44,1406.00,1492.00,1492.00,1406.00
30550,1,0,350.00,119.06,2.,0.00,-15.56,2.15,-54.19,1429.00,1469.00,1469.00,1429.00
30732,1,0,350.00,119.06,6.12,0.00,54.44,4.61,39.13,1467.00,145.00,1425.00,1473.00
30759,1,0,350.00,119.06,8.33,0.00,84.06,6.21,66.81,1478.00,1420.00,1420.00,1478.00
30783,1,0,350.00,119.06,10.57,0.00,70.06,9.33,83.62,1487.00,1411.00,1411.00,1487.00
30843,1,0,350.00,1199.06,12.64,0.00,13.63,11.64,47.50,1472.00,1422.00,1422.00,1472.00
30878,1,0,350.00,119.06,11.93,0.00,-38.75,12.01,-7.63,1452.00,1446.00,1446.00,1452.00
30908,1,0,350.00,119.06,10.64,0.00,-45.25,10.52,-44.31,1436.00,1458.00,1458.00,1436.00
30979,1,0,3350.00,119.06,7.93,0.00,-14.56,7.51,-17.62,1447.00,1451.00,1451.00,1447.00
31005,1,0,350.00,119.06,7.68,0.00,-125,7.12,-12.31,1447.00,1447.00,1447.00,1447.00
31104,1,0,350.00,119.06,4.67,0.00,-26.50,4.68,-41.75,14.00,1455.00,1455.00,1439.00
31187,1,0,350.00,119.06,5.32,0.00,44.00,3.97,27.81,14.00,1429.00,1429.00,1469.00
31300,1,0,350.,119.06,8.79,0.00,1.44,8.17,11.50,1456.00,1438.00,1438.00,1456.00
31458,1,0,350.00,119.06,9.99,0.00,11.13,9.33,13.75,1459.00,1439.00,100,1458.00
31488,1,0,350.00,119.06,9.85,0.00,-14.38,9.43,-4.50,1450.00,1444.00,1444.00,1450.00
31555,1,0,350.00,119.06,7.18,0.00,-37.81,6.99,-40.25,1436.00,1458.00,1458.00,1436.00
31593,1,0,350.00,119.06,6.75,0.00,-6.06,6.26,-14.25,1445.00,1449.00,1449.00,1445.00
31638,1,0,350.00,119.06,7.30,0.00,18.37,6.57,12.50,1454.00,1438.00,1438.00,1454.00
31659,1,0,350.00,119.06,7.88,0.00,19.06,7.13,19.50,1455.00,1433.00,1433.00,1455.00
31830,1,0,350.00,119.06,8.40,0.00,20.87,7.41,15.06,1450.00,1430.00,1430.00,1450.00
31875,1,0,350.00,119.06,9.40,0.00,24.00,8.60,25.94,1441.00,1411.00,1411.00,144.00
31900,1,0,350.00,119.06,9.86,0.00,11.25,9.20,16.44,1425.00,1403.00,1403.00,1425.00
31925,1,0,350.00,06,9.68,0.00,-8.63,9.35,-1.31,1406.00,1398.00,1398.00,1406.00
32147,1,0,350.00,119.06,7.98,0.00,-2.19,7.43,3.06,1310.00,1300.00,1300.00,1310.
32172,1,0,350.00,119.06,7.76,0.00,-10.25,7.37,-4.75,1278.00,1274.00,1274.00,1278.00
32216,1,0,350.00,119.06,7.06,0.00,-15.06,6.78,-15.31,1204.00,1208.00,1208.00,1204.00
32251,1,0,350.00,119.06,6.85,0.00,-4.50,6.40,-10.00,1119.00,1119.00,1119.00,1119.00
32346,1,0,350.00,11906,8.21,0.00,14.13,7.37,16.25,1029.00,1009.00,1009.00,1029.00
32487,1,0,350.00,119.06,8.79,0.00,7.37,8.12,2.31,1020.00,1010.00,1010.00,1020.00
32586,1,0,350.00,119.06,10.37,0.00,9.31,9.61,14.00,1024.00,1004.00,1004.00,1024.00
32764,0,0,350.00,119.06,9.47,0.00,-3.25,8.94,-4.87,1017.00,1011.00,1011.00,1017.00
32802,0,0,350.00,119.06,9.36,0.00,-3.31,8.83,-1.69,1018.00,1010.00,101000,1017.00
32826,0,0,350.00,119.06,9.19,0.00,-7.19,8.70,-5.75,1016.00,1012.00,1012.00,1016.00
32851,0,0,.00,119.06,8.88,0.00,-12.38,8.44,-10.81,1014.00,1014.00,1014.00,1014.00
32909,0,0,350.00,119.06,8.616,0.00,-15.00,7.75,-15.38,1013.00,1015.00,1015.00,1013.00
32958,0,0,350.00,119.06,7.70,0,-2.50,7.14,-4.44,1016.00,1012.00,1012.00,1016.00
33047,0,0,350.00,119.06,8.05,0.00,7.37,7,7.37,1021.00,1007.00,1007.00,1021.00
33069,0,0,350.00,119.06,8.26,0.00,7.25,7.56,7.75,1022.00,1008.00,1008.00,0
33091,0,0,350.00,119.06,8.40,0.00,4.06,7.76,6.25,1020.00,1008.00,1008.00,1020.00
33265,0,0,350.00,119.06,9.93,0.00,12.9,9.37,12.94,1025.00,1005.00,1005.00,1025.00
33287,0,0,350.00,119.06,10.14,0.00,5.19,9.46,9.38,1023.00,1005.00,10,1022.00
33313,0,0,350.00,119.06,10.19,0.00,-0.13,9.61,3.25,1021.00,1009.00,1009.00,1021.00
33415,0,0,350.00,119.06,9.87,0.00,-5.00,9.36,-5.56,1018.00,1012.00,1012.00,1018.00
33499,0,0,350.,119.06,9.50,0.00,-6.12,9.00,-4.94,1017.00,1011.00,1011.00,1017.00
33722,0,0,350.00,119.06,8.13,0.00,2.69,7.52,1.56,1019.00,1011.00,1011.00,0.00
33741,0,0,350.00,119.06,8.21,0.00,2.87,7.59,2.56,1020.00,1010.00,1010.00,1020.00
33899,0,0,350.00,119.06,8.93,0.00,11.88,8.26,8.75,1023.00,1007.00,1007.00,1023.00
33949,0,0,350.00,119.06,9.54,0.00,12.13,8.74,12.75,1024.00,1006.00,1006.00,24.00
33972,0,0,350.00,119.06,9.85,0.00,9.44,9.09,11.56,1024.00,1006.00,1006.00,1024.00
34185,0,0,350.00,119.06,9.70,0.00,-3.62,9.47,-1.19,117.00,1011.00,1011.00,1017.00
34237,0,0,350.00,119.06,9.04,0.00,-8.94,8.57,-8.13,1016.00,1014.00,1014.00,1016.00
34286,0,0,350.00,119.06,8.04,0.00,-10.81,7.93,-11.13,1014.00,1014.00,1014.00,1014.00
34313,0,0,350.00,119.06,7.74,0.00,-9.31,7.37,-10.44,1014.00,1014.00,1014.00,1014.00
34420,0,0,350.00,119.,6.30,0.00,0.00,5.92,-0.62,1018.00,1012.00,1012.00,1018.00
34464,0,0,350.00,119.06,5.94,0.00,-0.06,5.74,0.00,100,1013.00,1013.00,1017.00
34545,0,0,350.00,119.06,4.66,0.00,5.62,4.19,4.25,1019.00,1011.00,1011.00,1019.00
34648,0,0,350.00,11.06,4.49,0.00,10.25,3.91,10.75,1059.00,1047.00,1047.00,1059.00
34790,0,0,350.00,119.06,4.12,0.00,0.13,3.64,0.37,1156.00,1152.00,1152.00,1156.00
34881,0,0,35000,119.06,3.47,0.00,-4.06,2.95,-2.62,1211.00,1211.00,1211.00,1211.00
34937,0,0,350.00,119.06,3.18,0.00,-6.62,2.74,-8.31,1223.00,12250,1235.00,1233.00
35055,0,0,350.00,119.06,2.61,0.00,0.00,2.17,-0.88,1268.00,1268.00,1268.00,1268.00
35120,0,0,350.00,119.06,2.55,0.00,4.62,1.95,-0.62,1292.00,1292.00,1292.00,1292.00
35276,0,0,350.00,119.06,3.10,0.00,7.37,2.39,5.50,1351.00,1345.00,1345.00,1351.00
35323,0,0,350.00,119.06,3.35,0.00,5.81,2.74,7.37,1363.00,1355.00,1355.00,1363.00
35346,0,0,350.00,119.06,3.52,0.00,5.00,2.91,6.25,1375.00,1367.00,1367.00,1375.00
35472,0,0,350.00,119.06,3.41,0.00,-2.81,2.88,-2.69,1386.00,1386.00,130,1386.00
35515,0,0,350.00,119.06,3.33,0.00,-3.12,2.79,-2.94,1386.00,1386.00,1386.00,1386.00
35557,0,0,350.00,119.06,3.21,0.00,-2.06,2.67,-2.31,1389.00,1389.00,1389.00,00.00
35583,0,0,350.00,119.06,3.14,0.00,-2.25,2.60,-2.37,1400.00,1400.00,1400.00,1400.00
35787,0,0,350.00,119.06,3.14,0.00,0.37,2.58,-0.13,1447.00,1445.00,1.00,1447.00
35810,0,0,350.00,119.06,3.16,0.00,1.25,2.59,0.62,1448.00,1446.00,1446.00,1448.00
36022,0,0,350.00,119.06,2.98,0.00,-2.19,2.44,-4.06,1473.00,14730,1475.00,1475.00
36046,0,0,350.00,119.06,2.98,0.00,1.50,2.41,0.13,1486.00,1484.00,1484.00,1486.00
36244,0,0,350.00,119.06,3.55,0.00,2.75,2.96,4.94,1499.00,1493.00,1400,1498.00
36269,0,0,350.00,119.06,3.57,0.00,0.88,3.00,0.06,1497.00,1495.00,1495.00,1497.00
36435,0,0,350.00,119.06,3.88,0.00,0.00,3.32,0.75,1500.00,1496.00,1496.00,1500.00
36479,0,0,350.00,119.06,3.78,0.00,-3.37,3.27,-2.37,1498.00,1498.00,1498.0,1498.00
36502,0,0,350.00,119.06,3.65,0.00,-3.69,3.12,-4.31,1498.00,1498.00,1498.00,1498.00
36519,0,0,30,119.06,3.57,0.00,-1.12,3.03,-2.75,1501.00,1501.00,1501.00,1501.00
36708,0,0,350.00,119.06,3.82,0.00,1.19,3.24,1.56,1503.00,1499.00,1490,1503.00
36733,0,0,350.00,119.06,3.85,0.00,1.06,3.27,1.31,1503.00,1499.00,1499.00,1503.00
36893,0,0,350.00,119.06,4.02,0.00,0.25,3.46,1.50,1503.00,1499.00,1499.00,1503.00
36939,0,0,350.00,119.06,4.01,0.00,-0.75,3.46,-0.13,1502.00,1500.00,1500.,1502.00
36963,0,0,350.00,119.06,3.94,0.00,-2.00,3.43,-1.87,1502.00,1500.00,1500.00,1502.00
36986,0,0,350,119.06,3.97,0.00,1.69,3.40,-0.37,1502.00,1500.00,1500.00,1502.00
37106,0,0,350.00,119.06,4.11,0.00,-0.31,3.55,-0.56,150,1500.00,1500.00,1502.00
37180,0,0,350.00,119.06,4.05,0.00,0.50,3.49,-0.50,1502.00,150,1499.00,1503.00
37204,0,0,350.00,119.06,4.04,0.00,-0.62,3.49,0.31,1503.00,1499.00,1499.00,1503.00
37406,0,0,350.00,119.06,4.19,0.00,-1.62,3.66,0.31,1503.00,140.00,1500.00,1502.00
37430,0,0,350.00,119.06,4.14,0.00,-0.81,3.60,-2.44,1502.00,1500.00,1500.00,1502.00
37461,0,0,350.00,119.06,4.14,0.00,0.00,3.58,-0.19,1502.00,1500.00,1500.00,1502.00
37641,0,0,350.00,119.06,4.18,0.00,-1.62,3.65,-1.31,152.00,1500.00,1500.00,1502.00
37900,0,0,350.00,119.06,4.73,0.00,1.00,4.14,2.81,1504.00,1498.00,1498.00,1504.00
37920,0,0,350.00,119.06,4.74,0.00,0.81,4.17,0.37,1503.00,1499.00,1499.00,1503.00
38104,0,0,350.00,119.06,4.67,0.00,-4.12,4.19,-4.44,1501.,1501.00,1501.00,1501.00
38132,0,0,350.00,119.06,4.58,0.00,-2.31,4.07,-4.06,1501.00,1501.00,1501.00,1501.00
38318,0,0,350.00,119.06,4.73,0.00,1.87,4.12,2.75,1500,1498.00,1498.00,1504.00
38344,0,0,350.00,119.06,4.85,0.00,4.44,4.20,2.75,1504.00,1498.00,1498.00,1504.00
38430,1,1,0.73,0.08,4.99,81,0.13,-7.06,-310.68,1372.00,1630.00,1630.00,1372.00
38506,1,1,29.19,0.23,5.52,608.03,4.37,-39.12,-671.56,1200.00,1802.00,1802.00,1200.00
38686,1,2,240.40,42.23,85.01,1019.88,694.00,-198.18,-375.25,1168.00,1834.00,1834.00,1168.00
38823,1,3,333.28,96.50,178.10,469.00,901.37,-236.78,397.50,1437.00,1565.00,1565.00507.00,1495.00
39042,1,0,350.00,134.57,35.82,0.00,658.81,35.26,658.87,1781.00,1221.00,1221.00,1781.00
39170,1,0,350.00,134.57,65.39,0.00,-174.25,664.83,-174.25,1469.00,1533.00,1533.00,1469.00
39281,1,0,350.00,134.57,17.21,0.00,-5382.00,16.65,-539.00,1298.00,1704.00,1704.00,1298.00
39504,1,0,350.00,134.57,-12.75,0.00,203.37,-17.01,156.87,1553.00,1449.00,1449.00,1553.00
39532,1,0,350.00,1334.57,-5.27,0.00,282.50,-8.56,231.44,1587.00,1415.00,1415.00,1587.00
39646,1,0,350.00,134.57,17.94,0.00,87.19,17.39,125.25,1560.00,1442.00,1442.00,1560.00
39723,1,0,350.00,134.54.57,18.09,0.00,-68.56,18.19,-55.06,1490.00,1512.00,1512.00,1490.00
39743,1,0,350.00,134.57,16.51,0.00,-85.19,15.95,-85.19,1477.00,1525.00,1525.00,1477.00
39860,1,0,350.00,134.57,3.25,0.00,-144.69,5.57,-144.69,1446.00,1556.00,1556.00,1446.00
39941,1,0,350.00,134.57,-3.5771,0.00,-13.50,-4.06,-35.38,1485.00,1517.00,1517.00,1485.00
39961,1,0,350.00,134.57,-3.26,0.00,35.38,-4.27,-13.,1512.00,1490.00,1490.00,1512.00
39998,1,0,350.00,134.57,-1.35,0.00,76.25,-2.64,54.56,1521.00,1481.0,1466.00,1536.00
40118,1,0,350.00,134.57,6.22,0.00,51.06,5.16,48.38,1523.00,1479.00,1479.00,1523.00
40167,1,0,350.00,134.57,8.14,0.00,39.13,6.85,36.25,1519.00,1483.00,1483.00,1519.0
40199,1,0,350.00,134.57,9.32,0.00,37.88,7.99,42.31,1522.00,1480.00,1480.00,1522.00
40219,1,0,350.00,13,9.96,0.00,14.62,9.05,29.62,1517.00,1485.00,1485.00,1517.00
40418,1,0,350.00,134.57,3.11,0.00,-1.69,2.57,-8.13,1500.00,1502.00,00,1501.00
40447,1,0,350.00,134.57,3.41,0.00,9.13,2.63,5.44,1504.00,1498.00,1498.00,1504.00
40542,1,0,350.00,134.57,3.48,0.00,-6.44,2.99,-10.38,1499.00,1503.00,1503.00,1499.00
40635,1,0,350.00,134.57,44,0.00,35.88,4.08,35.19,1517.00,1485.00,1485.00,1517.00
40762,1,0,350.00,134.57,6.73,0.00,-20.56,6.58,-19.06,1498.00,1504.00,1504.00,1498.00
40869,1,0,350.00,134.57,5.46,0.00,0.75,4.88,-0.75,1503.00,1499.00,1499.00,1503.00
40997,1,0,350.00,134.57,4.24,0.00,-16.81,4.04,-23.81,14940,1505.00,1505.00,1497.00
41085,1,0,350.00,134.57,4.30,0.00,20.00,3.39,9.00,1506.00,14900,1492.00,1510.00
41114,1,0,350.00,134.57,5.03,0.00,27.37,3.95,22.69,1512.00,1490.00,1490.00,1512.00
41138,1,0,350.00,134.57,5.85,0.00,27.00,4.75,29.06,1515.00,1487.00,1487.00,1515.00
41320,1,0,350.00,134.57,5.62,0.00,4.44,5,4.44,1505.00,1497.00,1497.00,1505.00
41344,1,0,350.00,134.57,5.80,0.00,8.19,5.10,4.56,1505.00,1497.00,1497.00,0
41368,1,0,350.00,134.57,6.04,0.00,7.50,5.41,8.63,1504.00,1492.00,1492.00,1504.00
41445,1,0,350.00,134.57,5.25,0.00,-19.19,5.07,-18.94,1483.00,1491.00,1491.00,1483.00
41466,1,0,350.00,13457,4.75,0.00,-16.81,4.36,-17.62,1468.00,1476.00,1476.00,1468.00
41567,1,0,350.00,134,4.69,0.00,11.44,3.93,7.63,1380.00,1370.00,1370.00,1380.00
41596,1,0,350.00,134.57,4.83,0.00,13.44,4.13,11.44,100,1323.00,1323.00,1337.00
41777,1,0,350.00,134.57,4.41,0.00,8.00,3.77,-4.94,1015.00,1015.00,1015.00,1015.00
41912,1,0,350.00,134.57,5.63,0.00,-4.25,5.14,-4.12,1016.00,101,1014.00,1016.00
42007,1,0,350.00,134.57,5.70,0.00,8.56,5.05,3.69,1021.00,1013.00,10130,1023.00
42032,1,0,350.00,134.57,6.09,0.00,14.00,5.39,13.69,1025.00,1009.00,1009.00,1025.00
42056,1,0,30,134.57,6.61,0.00,13.63,5.79,13.31,1025.00,1009.00,1009.00,1025.00
42156,0,0,350.00,134.57,6.70,0.00,-10.69,6.32,-69,1015.00,1015.00,1015.00,1015.00
42254,0,0,350.00,134.57,5.80,0.00,-10.06,5.4,-10.06,1014.00,1016.00,1016.00,1014.00
42295,0,0,350.00,134.57,5.71,0.00,1.12,5.14,0.50,1018.00,1012.00,1012.00,1018.00
42364,0,0,350.00,134.57,5.68,0.00,-2.62,5.20,-0.69,1017.00,1013.00,1013.00,1017.00
42468,0,0,350.00,134.57,480,0.00,-5.87,4.34,-7.44,1017.00,1017.00,1017.00,1017.00
42631,0,0,350.00,134.57,5.70,0.00,11.69,4.92,11.31,1024.00,1010.00,1010.00,1024.00
42828,0,0,350.00,134.57,6.51,0.00,7.37,5.81,6.69,1022.00,1012.00,1012.00,1022.00
42955,0,0,350.00,134.57,6.57,0.00,-6.75,6.13,-4.69,100,1017.00,1017.00,1017.00
42984,0,0,350.00,134.57,6.30,0.00,-10.38,5.84,-7.81,1017.00,1017.00,1017.00,1016.00
43111,0,0,350.00,134.57,5.47,0.00,-1.37,4.95,-5.50,1017.00,1017.00,1017.00,1017.00
43154,0,0,350.00,134.57,5.47,0.00,1.56,4.89,-0.56,1019.00,1015.00,1015.00,1019.00
43175,0,0,350.00,134.57,5.54,0.00,2.50,4.93,2.56,1020.00,1014.00,1014.00,1020.00
43331,0,0,350.00,134.57,5.51,0.00,0.19,4.95,-0.31,1017.00,1013.00,1013.00,1017.00
43377,0,0,350.00,134.57,5.26,0.00,5.37,4.89,3.87,1021.00,1013.00,1013.00,1021.00
43400,0,0,350.00,134.57,4.99,0.00,8.50,4.60,5.81,1021.00,1013.00,1013.00,1021.00
43522,0,0,350.00,134.57,5.41,0.00,3.00,4.87,4.62,1021.00,1013.00,1013.00,10
43560,0,0,350.00,134.57,5.29,0.00,-0.25,4.82,2.19,1020.00,1014.00,1014.00,1020.00
43605,0,0,350.00,134.57,5.01,0.00,-3.75,4.60,-3.69,1018.00,1016.00,1016.00,1018.00
43633,0,0,350.00,134.57,4.86,0.00,-6.00,4.40,-4.19,1015.00,1015.00,1015.00,1015.00
43841,0,0,350.00,134.57,3.85,0.00,-4.94,3.37,-2.75,1017.00,10170,1017.00,1017.00
43866,0,0,350.00,134.57,3.65,0.00,-5.12,3.14,-5.37,1017.00,1017.00,1017.00,1017.00
44086,0,0,350.00,134.57,3.13,0.00,8.69,2.53,6.69,1000,1013.00,1013.00,1021.00
44112,0,0,350.00,134.57,3.29,0.00,8.75,2.68,9.38,1022.00,1012.00,1012.00,1022.00
44351,0,0,350.00,134.57,3.41,0.00,-1.50,2.91,-2.25,1139.00,1139.00,1139.00,1139.00
44375,0,0,350.00,134.57,3.27,0.00,-1.25,2.80,-1.44,1173.00,1171.00,1171.00,1173.00
44540,0,0,350.00,134.57,2.49,0.00,-75,1.93,-4.56,1322.00,1322.00,1322.00,1322.00
44673,0,0,350.00,134.57,2.10,0.00,3.81,1.50,2.19,1409.00,1407.00,1407.00,1409.00
44828,0,0,350.00,134.57,3.04,0.00,1.56,2.47,3.62,1467.00,1463.00,1463.00,1467.00
44907,0,0,350.00,134.57,2.79,0.00,-4.75,2.33,-5.31,1498.00,1498.00,1498.00,1498.00
44931,0,0,00,134.57,2.68,0.00,-2.62,2.14,-4.69,1507.00,1507.00,1507.00,1507.00
45067,0,0,350.00,134.57,2.65,0.00,-3.00,2.15,-3.19,1540.00,1540.00,1540.00,1.00
45137,0,0,350.00,134.57,2.42,0.00,-1.25,1.88,-2.19,1549.00,1549.00,1549.00,1549.00
45173,0,0,350.00,134.57,2.47,0.00,2.44,1.89,1.37,1552.00,1550.00,1550.00,1552.00
45380,0,0,350.00,134.57,2.98,0.00,0.13,2.42,1.69,1581.00,1577.00,1577.00,1581.00
45591,0,0,350.00,134.57,2.75,0.00,-6.69,2.26,-4.19,1584.00,1584.00,1584.00,1584.00
45675,0,0,350.00,134.57,2.63,0.00,2.75,2.03,0.50,1587.00,1585.00,1585.00,1587.00
45907,0,0,350.00,134.57,3.05,0.00,2.62,2.44,3.87,1583.00,1579.00,1579.00,1583.00
45993,0,0,350.00,134.57,3.00,0.00,-2.19,2.48,-1.62,1579.00,1500,1576.00,1576.00
46093,0,0,350.00,134.57,2.91,0.00,0.31,2.35,-0.56,1577.00,1575.00,1575.00,1577.00
46136,0,0,350.00,134.57,2.98,0.00,0.94,2.39,2.00,1576.00,1572.00,1572.00,1576.00
46160,0,0,350.00,134.57,3.00,0.00,0.37,2.43,0.94,1574.00,1572.00,1572.00,1574.00
46288,0,0,350.00,134.57,3.08,0.00,-0.56,2.52,0.50,1572.00,1570.00,1570.00,1572
46330,0,0,350.00,134.57,3.05,0.00,-0.88,2.51,-0.81,1570.00,1568.00,1568.00,1570.00
46372,0,0,350.00,134.57,3.09,0.00,3.00,2.49,0.44,1568.00,1566.00,1566.00,1568.00
46398,0,0,350.00,134.57,3.20,0.00,3.00,2.57,3.94,1568.00,1564.00,1564.00,1568.00
46556,0,0,350.00,134.57,3.14,0.00,3.25,2.54,2.19,1564.00,1560.00,1560.00,1564.00
46599,0,0,350.00,134.57,3.35,0.00,3.75,2.72,4.56,1564.00,1558.00,1558.00,1564.00
46625,0,0,350.00,134.57,3.45,0.00,2.94,2.82,3.62,1564.00,1558.00,1558.00,1564.00
46667,0,0,350.00,134.57,3.48,0.00,-0.44,2.92,-0.06,1560,1561.00,1561.00,1561.00
46753,0,0,350.00,134.57,3.43,0.00,2.19,2.85,-0.50,1562.00,1560.00,0,1563.00
46794,0,0,350.00,134.57,3.53,0.00,3.31,2.94,3.56,1564.00,1558.00,1558.00,1564.00
46840,0,0,350.00,134.57,3.63,0.00,-0.25,3.05,2.37,1563.00,1559.00,1559.00,1563.00
46869,0,0,350.00,134.57,3.48,0.00,-6.12,3.04,-2.50,1561.00,1561.00,1561.00,1561.00
47058,0,0,350.00,134.57,3.40,0.00,-0.81,2.85,1.56,1559.00,1555.00,1555.0,1558.00
47086,0,0,350.00,134.57,3.32,0.00,-2.19,2.81,-2.81,1557.00,1557.00,1557.00,1557.00
47115,0,0,35,134.57,3.29,0.00,-0.13,2.74,-2.50,1557.00,1557.00,1557.00,1557.00
47305,0,0,350.00,134.57,3.99,0.00,0.44,3.42,1.69,1559.00,1555.00,1555.,1558.00
47331,0,0,350.00,134.57,3.98,0.00,-0.81,3.43,-0.50,1557.00,1555.00,1555.00,1557.00
47353,0,0,35,134.57,3.98,0.00,0.44,3.42,-0.44,1557.00,1555.00,1555.00,1557.00
47528,0,0,350.00,134.57,3.80,0.00,-1.19,3.28,-3.75,1556.00,155.00,1555.00,1557.00
47562,0,0,350.00,134.57,3.85,0.00,2.81,3.24,-0.06,1557.00,1555.00,1555.00,1557.00
47675,0,0,350.00,134.57,3.96,0.00,-0.44,3.40,-,1556.00,1554.00,1554.00,1556.00
47764,0,0,350.00,134.57,4.04,0.00,1.62,3.45,2.12,1555.00,1.00,1551.00,1555.00
47792,0,0,350.00,134.57,4.11,0.00,2.25,3.50,1.87,1555.00,1551.00,1551.00,1555.00
47988,0,0,350.00,134.57,4.22,0.00,-2.81,3.70,-0.94,1552.00,15500,1551.00,1551.00
