micros,flip,phase,spf_roll,roll_rlv,roll,spf_r_rate,gxrs,error_roll,error_r_rate,m1,m2,m3,m4
2201,0,0,0.00,0.00,1.07,0.00,4.81,0.47,4.31,1023.00,1021.00,1021.00,1023.00
2278,0,0,0.00,0.00,1.84,0.00,4.37,1.23,4.87,1024.00,1020.00,1020.00,1024.00
2294,0,0,0.00,0.00,1.93,0.00,3.31,1.31,4.12,1024.00,1020.00,1020.00,1024.00
2373,0,0,0.00,0.00,1.94,0.00,-1.75,1.42,-1.12,1022.00,1022.00,1022.00,1022.00
2440,0,0,0.00,0.00,1.47,0.00,-5.12,0.96,-4.94,1021.00,1023.00,1023.00,1021.00
2558,0,0,0.00,0.00,0.84,0.00,-2.00,0.30,-2.37,1022.00,1022.00,1022.00,1022.00
2583,0,0,0.00,0.00,0.82,0.00,0.56,0.26,-0.44,1022.00,1022.00,1022.00,1022.00
2671,0,0,0.00,0.00,1.28,0.00,5.25,0.67,5.06,1024.00,1020.00,1020.00,1024.00
2730,0,0,0.00,0.00,1.75,0.00,5.25,1.14,5.62,1024.00,1020.00,1020.00,1
2747,0,0,0.00,0.00,1.87,0.00,4.19,1.23,4.94,1024.00,1020.00,1020.00,1024.00
2827,0,0,0.00,0.00,2.05,0.00,0.13,1.50,0.69,1023.00,1021.00,1021.00,1023.00
2897,0,0,0.00,0.00,1.70,0.00,-4.31,1.19,-4.31,1021.00,1023.00,1023.00,1021.00
2971,0,0,0.00,0.00,0.98,0.00,-3.56,0.46,-4.00,1021.00,1023.00,1023.00,1021.00
2995,0,0,0.00,0.00,0.85,0.00,-1.50,0.33,-2.50,1022.00,1022.00,1022.00,1022.00
3012,0,0,0.00,0.00,0.82,0.00,-0.50,0.27,-1.44,1022.00,1022.00,1022.00,1022.00
3088,0,0,0.00,0.00,1.01,0.00,3.44,0.42,3.31,1023.00,1021.00,1021.00,1023.00
3160,0,0,0.00,0.00,1.56,0.00,4.69,0.96,5.69,1024.00,1020.00,1020.00,1024.00
3230,0,0,0.00,0.00,1.92,0.00,2.25,1.33,2.94,1023.00,1021.00,1021.00,1023.00
3576,0,0,0.00,0.00,0.86,0.00,2.62,0.27,2.31,1023.00,1021.00,1021.00,1023.00
3704,0,0,0.00,0.00,1.34,0.00,4.75,0.74,5.31,1024.00,1020.00,1020.00,1024.00
3791,0,0,0.00,0.00,1.69,0.00,3.75,1.07,3.94,1024.024.00,1020.00,1020.00,1024.00
3817,0,0,0.00,0.00,1.74,0.00,3.12,1.16,3.50,1024.00,1020.00,1020.00,1024.00
3947,0,0,0.00,0.00,1.67,0.00,-2.81,1.14,-2.25,1022.00,1022.00,1022.00,1022.00
4149,0,0,0.00,0.00,0.91,0.00,-2.94,0.38,-3.00,1022.00,1022.00,1022.00,1022.00
4246,0,0,0.00,0.00,0.78,0.00,-0.06,0.22,-0.50,1022.002.00,1022.00,1022.00,1022.00
4268,0,0,0.00,0.00,0.81,0.00,1.37,0.23,1.00,1022.00,1022.00,1022.00,1022.00
4538,0,0,0.00,0.00,1.79,0.00,3.00,1.17,3.19,1071.00,1069.00,1069.00,1071.00
4647,0,0,0.00,0.00,1.81,0.00,-0.75,1.27,-0.75,1105.00,1105.00,1105.00,1105.00
4856,0,0,0.00,0.00,1.14,0.00,-3.00,0.64,-3.37,1117.00,1117.00,1117.00,1117.00
5105,0,0,0.00,0.00,1.31,0.00,4.12,0.67,3.94,1171.00,1169.00,1169.00,1171.00
5226,0,0,0.00,0.00,1.67,0.00,1.44,1.09,1.44,1204.00,1202.00,1202.00,1204.00
5267,0,0,0.00,0.00,1.68,0.00,2.31,1.10,0.75,1205.00,1205.00,1205.00,1205.00
5412,0,0,0.00,0.00,1.43,0.00,-3.37,0.90,-3.19,1221.00,1221.00,1221.00,1221.00
5531,0,0,0.00,0.00,1.19,0.00,0.75,0.62,-0.62,1234.00,1234.00,1234.00,1234.00
5679,0,0,0.00,0.00,1.08,0.00,3.25,0.49,0.94,1240.00,1240.00,1240.00,1240.00
5788,0,0,0.00,0.00,1.42,0.00,2.94,0.80,4.37,1249.00,1245.00,1245.00,1249.00
5963,0,0,0.00,0.00,1.74,0.00,1.87,1.14,2.31,1267.00,1265.00,1265.00,1267.00
6097,0,0,0.00,0.00,1.66,0.00,1.37,1.09,-1.81,1270.00,1270.00,1270.00,1270.00
6196,0,0,0.00,0.00,1.56,0.00,-1.12,1.02,0.62,00,1273.00,1273.00,1273.00
6220,0,0,0.00,0.00,1.55,0.00,0.88,0.98,-1.19,1273.00,1273.00,1273.00,1273.00
6370,0,0,0.00,0.00,1.46,0.00,3.06,0.88,1.12,1283.00,1283.00,1283.00,1283.00
6485,0,0,0.00,0.00,1.60,0.00,2.25,0.99,0.75,1292.00,1292.00,1292.00,1292.00
6648,0,0,0.00,0.00,1.82,0.00,1.62,1.23,1.81,1320.00,1318.00,1318.00,1320.00
6668,0,0,0.00,0.00,1.85,0.00,1.25,1.26,0.94,1320.00,1318.00,1318.00,1320.00
6786,0,0,0.00,0.00,1.79,0.00,-1.25,1.24,-0.06,1325.00,1325.00,1325.00,1325.00
6917,0,0,0.00,0.00,1.68,0.00,-2.06,1.14,-0.94,1338.00,1338.00,1338.00,1338.00
7073,0,0,0.00,0.00,1.47,0.00,0.19,0.91,-1.50,1364.00,1364.00,1364.00,1364.00
7112,0,0,0.00,0.00,1.55,0.00,1.94,0.98,2.37,1368.00,1366.00,1366.00,1368.00
7181,0,0,0.00,0.00,1.77,0.00,1.62,1.17,2.00,1378.00,1376.00,1376.00,1378.00
7500,0,0,0.00,0.00,1.66,0.00,-1.75,1.11,-1.87,1403.00,1403.00,1403.00,1403.00
7642,0,0,0.00,0.00,1.42,0.00,0.56,0.86,-0.06,1413.00,1413.00,1413.00,1413.00
7764,0,0,0.00,0.00,1.55,0.00,1.19,0.97,0.62,1416.00,1416.00,1416.00,1416.00
7794,0,0,0.00,0.00,1.63,0.00,2.87,1.04,1.44,1419.00,1417.00,1417.00,1419.00
7861,0,0,0.00,0.00,1.78,0.00,3.06,1.20,2.56,1420.00,1418.00,1418.00,1420.00
8174,0,0,0.00,0.00,2.02,0.00,-1.87,1.49,0.44,1414.00,1412.00,1412.00,1414.00
8444,0,0,0.00,0.00,1.64,0.00,0.25,1.07,0.56,1405.00,1405.00,1405.00,1405.00
8486,0,0,0.00,0.00,1.71,0.00,2.81,1.11,1.75,1404.00,1402.00,1402.00,1404.00
8557,0,0,0.00,0.00,2.01,0.00,4.87,1.40,4.62,1405.00,1401.00,1401.00,1405.00
8861,0,0,0.00,0.00,2.35,0.00,-1.69,1.83,-2.56,1400.00,1400.00,1400.00,1400.00
9139,0,0,0.00,0.00,2.31,0.00,4.50,1.71,4.37,1402.00,1398.00,1398.00,1402.00
9181,0,0,0.00,0.00,2.65,0.00,6.44,1.95,7.63,1404.00,1396.00,1396.00,1404.00
9250,0,0,0.00,0.00,2.80,0.00,-0.06,2.24,0.31,1401.00,1399.00,1399.00,1401.00
9438,0,0,0.00,0.00,1.95,0.00,-6.37,1.45,-6.06,1399.00,1401.00,1401.00,1399.00
9597,0,0,0.00,0.00,1.64,0.00,-0.19,1.08,-0.69,1400.00,1400.00,1400.00,1400.00
9641,0,0,0.00,0.00,1.65,0.00,0.94,1.06,-0.13,1400.00,1400.00,1400.00,1400.00
9712,0,0,0.00,0.00,1.95,0.00,4.94,1.29,5.12,1402.00,1398.00,1398.00,1402.00
9891,0,0,0.00,0.00,2.31,0.00,3.06,1.69,2.87,1402.00,1398.00,1398.00,1402.00
10029,1,1,10.43,-0.00,2.37,267.06,3.00,-10.43,-267.44,1289.00,1511.00,1511.,1267.00
10061,1,1,20.60,0.11,2.81,369.69,22.12,-20.49,-361.32,1245.00,1555.00,1555.00,1245.00
10110,1,1,42.05,1.18,5.55,510.70,84.31,-40.86,-456.64,1193.00,1607.7.00,1617.00,1183.00
10136,1,1,59.85,3.04,9.00,591.40,134.81,-56.81,-490.28,1168.00,1632.00,1632.00,1168.00
10169,1,1,80.51,5.88,13.90,661.06,189.19,-74.62,-511.50,1146.00,1654.00,1654.00,1146.00
10250,1,2,141.02,19.02,39.46,770.45,348.69,-121.99,-438.57,1139.00,1661.00,16611665.00,1135.00
10375,1,2,233.07,47.00,83.11,740.90,427.06,-186.07,-314.531.84,1141.00,1659.00,1659.00,1141.00
10591,1,3,345.05,106.82,-171.77,185.47,583.44,-238.23,376.84,1367.00,1433.00,1433.00,1367.00
10705,1,0,0.00,0.00,-91.24,0.00,876.00,-100.26,860.12,1683.00,1117.00,1117.00,1683.00
10791,1,0,0.00,0.00,-24.12,0.00,796.87,-32.41,860.31,1721.00,1079.00,1079.00,1721.00
10819,1,0,0.00,0.00,-3.29,0.00,675.56,-10.39,715.94,1676.00,1124.00,1124.00,1676.00
11039,1,0,0.00,0.00,22.46,0.00,-339.75,28.82,-295.50,13009.00,1521.00,1521.00,1279.00
11062,1,0,0.00,0.00,10.95,0.00,-401.25,18.11,-391.19,1256.00,1544.00,1544.00,1256.
11081,1,0,0.00,0.00,-0.21,0.00,-368.44,6.56,-397.00,1247.00,1553.00,1553.00,1247.00
11165,1,0,0.00,0.00,-18.36,0.00,-121.69,-16.32,-174.44,1322.00,1478.00,1478.00,1322.00
11201,1,0,0.00,0.00,-20.49,0.00,-55.38,-20.52,-95.31,1351.00,1449.00,1449.00,1351.00
11252,1,0,0.00,0.00,-19.67,0.00,67.50,-21.29,14.62,1394.00,1406.00,1406.00,1394.00
11306,1,0,0.00,0.00,-12.77,0.00,12.62,-13.33,168.31,1458.00,1342.00,1342.00,1458.00
11439,1,0,0.00,0.00,9.23,0.00,77.56,7.30,93.31,1440.00,1360.00,1360.00,1440.00
11479,1,0,0.00,0.00,10.24,0.00,5.69,9.62,32.38,1418.00,1382.00,1382.00,1418.00
11502,1,0,0.00,0.00,9.81,0.00,-25.31,9.50,-3.75,1403.00,1397.00,1397.00,1403.00
11633,1,0,0.00,0.00,-0.45,0.00,-110.69,0.06,-114.25,1355.00,1445.00,1445.00,1.00
11671,1,0,0.00,0.00,-3.07,0.00,-80.62,-2.86,-91.62,1363.00,1437.00,1437.00,1363.00
11718,1,0,0.00,0.00,-5.09,0.00,-17.69,-5.47,-40.69,1381.00,1419.00,1419.00,1381.0
11748,1,0,0.00,0.00,-5.02,0.00,9.75,-5.67,-6.62,1395.00,1405.00,1405.00,1395.00
11895,1,0,0.00,0.00,1.27,0.00,66.44,0.08,68.37,1427.00,1373.00,1373.00,1427.00
11938,1,0,0.00,0.00,3.47,0.00,30.12,2.33,49.00,1420.00,1380.00,1380.00,1420.00
12089,1,0,0.00,0.00,1.97,0.00,-31.87,1.98,-22.31,1393.00,1407.00,1407.00,1393.00
12204,1,0,0.00,0.00,-1.,0.00,-16.81,-1.79,-22.56,1391.00,1409.00,1409.00,1391.00
12310,1,0,0.00,0.00,-1.06,0.00,6.87,-1.77,4.75,1400.00,1400.00,1400.00,1400.00
12589,1,0,0.00,0.00,2.43,0.00,3.06,1.84,3.12,1402.00,1398.00,1398.00,1402.00
12632,1,0,0.00,0.00,2.24,0.00,-11.06,1.79,-6.37,1399.00,1401.00,1401.00,1399.00
12777,1,0,0.00,0.00,0.56,0.00,0.56,-0.02,2.62,1401.00,1399.00,1399.00,1401.00
12929,1,0,0.00,0.00,0.69,0.00,13.25,-0.00,11.81,1391.00,1383.00,1383.00,1391.00
13237,1,0,0.00,0.00,0.12,0.00,-14.25,-0.18,-15.56,1011.00,1023.00,1023.00,1011.00
13276,1,0,0.00,0.00,-0.11,0.00,-7.44,-0.54,-9.88,1011.00,1019.00,1019.00,1011.00
13450,1,0,0.00,0.00,-1.58,0.00,0.25,-2.18,-2.75,1013.00,1017.00016.00,1016.00,1014.00
13478,1,0,0.00,0.00,-1.36,0.00,8.13,-2.08,6.69,1016.00,1014.00,1014.00,1016.00
13605,1,0,0.00,0.00,-0.75,0.00,13.75,-1.45,9.06,1017.00,1013.00,1,1019.00
13631,1,0,0.00,0.00,-0.32,0.00,17.50,-1.05,14.87,1020.00,1010.00,1010.00,1020.00
13695,0,0,0.00,0.00,0.79,0.00,8.31,0.06,11.19,1021.00,1013.00,1013.00,1021.00
13827,0,0,0.00,0.00,1.52,0.00,6.31,0.85,7.19,1020.00,1014.00,1014.00,1020.00
13927,0,0,0.00,0.00,0.75,0.00,-11.69,0.31,-12.19,1013.00,1021.00,1021.00,1013.00
13962,0,0,0.00,0.00,0.45,0.00,-8.88,-0.02,-10.19,1013.00,1021.00,1021.00,1013.00
14041,0,0,0.00,00,-0.28,0.00,-13.00,-0.74,-11.25,1013.00,1021.00,1021.00,1013.00
14067,0,0,0.00,0.00,-0.53,0.00,-14.50,-0.84,-1,1011.00,1023.00,1023.00,1011.00
14089,0,0,0.00,0.00,-0.95,0.00,-14.87,-1.24,-15.75,1011.00,1023.00,.00,1012.00
14158,0,0,0.00,0.00,-1.30,0.00,1.69,-1.88,-0.37,1016.00,1018.00,1018.00,1016.00
14199,0,0,0.00,0.00,-1.25,0.00,1.50,-1.82,1.94,1017.00,1017.00,1017.00,1017.00
14311,0,0,0.00,0.00,-0.69,0.00,12.19,-1.36,10.88,1020.00,1014.00,1014.00,1020.00
14395,0,0,0.00,0.00,0.44,0.00,11.88,-0.37,14.50,1022.00,1012.00,1012.00,1022.00
14498,0,0,0.00,0.00,1.49,0.00,10.13,0.75,10.19,1021.00,1013.00,1013.00,1021.00
14854,0,0,0.00,0.00,-0.84,0.00,-5.75,-1.25,-9.63,1013.00,1021.00,1021.00,1013.00
15084,0,0,0.00,0.00,-0.03,0.00,12.88,-0.84,13.44,1021.00,1013.00,1013.00,1021.00
15201,0,0,0.00,0.00,1.07,0.00,11.63,0.41,10.88,1021.00,1013.00,1013.00,1021.00
15346,0,0,0.00,0.00,1.61,0.00,-4.75,1.10,-4.50,1016.00,1018.00,1018.00,1016.00
15389,0,0,0.00,0.00,1.34,0.00,-5.50,0.89,-4.37,1016.00,1018.00,1018.00,1016.00
15537,0,0,0.00,0.00,-0.28,0.00,-8.69,-0.65,-11.50,1013.00,1021.00,1021.00,1013.00
15573,0,0,0.00,0.00,-0.47,0.00,-5.19,-0.91,-7.50,1014.00,1020.00,1020.00,1014.00
15651,0,0,0.00,0,-0.72,0.00,-3.69,-1.25,-3.81,1015.00,1019.00,1019.00,1015.00
15763,0,0,0.00,0.00,-0.21,0.00,10.31,-0.97,10.13,1020.00,1014.00,1014.00,1020.00
15882,0,0,0.00,0.00,0.74,0.00,10.88,0.08,9.94,1033.00,1027.00,1027.00,1033.00
16038,0,0,0.00,0.00,1.62,0.00,-1.56,1.08,0.69,1090.00,1090.00,1090.00,1090.00
16081,0,0,0.00,0.00,1.46,0.00,-2.81,0.96,-2.50,1102.00,1102.00,1102.00,1102.00
16240,0,0,0.00,0.00,0.09,0.00,-11.00,-0.26,-11.81,1187.00,1195.00,1195.00,1187.00
16383,0,0,0.00,0.00,-0.14,0.00,4.19,-0.76,1.06,1266.00,1266.00,1266.00,1266.00
16568,0,0,0.00,0.00,1.75,0.00,5.44,1.08,5.87,1333.00,1329.00,1329.00,1333.00
16697,0,0,0.00,0.00,2.04,0.00,-3.50,1.51,-1.81,1364.00,1364.00,1364.00,1364.00
16840,0,0,0.00,0.00,1.04,0.00,-4.75,0.46,-5.37,1425.00,1427.00,1427.00,1425.00
17162,0,0,0.00,0.00,2.14,0.00,8.13,1.50,11.44,1509.00,1499.00,1499.00,1509.00
17267,0,0,0.00,0.00,2.13,0.00,-4.50,1.64,-2.75,1534.00,1534.00,1534.00,1534.00
17421,0,0,0.00,0.00,1.36,0.00,0.56,0.81,-2.56,1557.00,1557.00,1557.00,1557.00
17462,0,0,0.00,0.00,1.41,0.00,0.69,0.83,0.69,1559.00,1559.00,1559.00,1559.00
17531,0,0,0.00,0.00,1.65,0.00,5.44,1.04,5.62,1561.00,1557.00,1557.00,1561.00
17840,0,0,0.00,0.00,1.88,0.00,-4.06,1.37,-4.00,1559.00,1559.00,1559.00,1559.00
17957,0,0,0.00,0.00,1.91,0.00,-2.94,1.39,0.25,1559.00,1559.00,1559.00,1559.00
18114,0,0,0.00,0.00,2.07,0.00,2.62,1.49,4.12,1561.00,1557.00,1557.00,1561.00
18222,0,0,0.00,0.00,1.99,0.00,2.25,1.41,0.69,1560.00,1558.00,1558.00,1560.00
18412,0,0,0.00,0.00,1.53,0.00,-0.25,0.97,0.19,1559.00,1559.00,1559.00,1559.00
18553,0,0,0.00,0.00,1.54,0.00,4.19,0.94,2.94,1560.00,1558.00,1558.00,1560.00
18800,0,0,0.00,0.00,3.12,0.00,2.44,2.53,4.44,1584.00,1578.00,1578.00,1584.00
18988,0,0,0.00,0.00,2.43,0.00,-5.12,1.93,-4.87,1581.00,1581.00,1581.00,1581.00
19083,0,0,0.00,0.00,1.76,0.00,-4.25,1.25,-6.37,10,1585.00,1585.00,1583.00
19104,0,0,0.00,0.00,1.74,0.00,-0.44,1.18,-1.44,1584.00,1584.00,1584.00,1584.00
19266,0,0,0.00,0.00,1.93,0.00,4.50,1.33,5.56,1588.00,1584.00,1584.00,1588.00
19375,0,0,0.00,0.00,2.30,0.00,2.56,1.70,3.62,1589.00,1585.00,1585.00,1589.00
19581,0,0,0.00,0.00,1.52,0.00,-11.31,1.18,-9.56,1587.00,1593.00,1593.00,1587.00
19843,0,0,0.00,0.00,1.80,0.00,10.19,1.06,11.94,1600.00,1590.00,1590.00,1600.00
20150,0,0,0.00,0.00,1.80,0.00,3.31,1.20,3.37,1599.00,1595.00,1595.00,1599.00
20256,0,0,0.00,0.00,1.95,0.00,2.75,1.35,1.75,1598.00,1596.00,1596.00,1598.00
20407,0,0,0.00,0.00,1.94,0.00,-2.50,1.44,-0.62,1597.00,1597.00,1597.00,1597.00
20449,0,0,0.00,0.00,1.72,0.00,-4.75,1.20,-6.75,1596.00,1598.00,1598.00,1596.00
20593,0,0,0.00,0.00,1.24,0.00,-8.00,0.84,-7.56,1595.00,1599.00,1599.00,1595.00
20691,1,1,0.00,-0.02,0.87,0.00,-2.44,-0.02,-1.88,575.00,1619.00,1619.00,1575.00
20715,1,1,1.68,-0.07,0.75,108.41,-4.87,-1.75,-111.53,1553.00,1641.00,1641.00,15500
20746,1,1,6.89,-0.19,0.57,218.26,-3.94,-7.08,-224.45,1505.00,1689.00,1689.00,1505.00
20859,1,1,35.07,0.89,3.62,471.63,95.37,-34.17,-416.00,1411.00,1783.00,1783.00,1411.00
20888,1,1,51.87,3.28,7.86,558.11,169.81,-48.59,-414.18,1401.00,1793.00,1793.00,1401.00
20921,1,1,82.12,9.52,19.50,665.64,290.50,-72.59,-427.70,1377.00,1817.00,1817.0814.00,1380.00
20948,1,2,104.97,15.83,33.08,719.77,361.00,-89.14,-379.77,1383.00,1811.00,1811.00,1383.00
20984,1,2,129.88,23.50,45.46,758.84,445.44,-106.38,-352.84,1381.00,1813.00,1813.00,1381.00
21038,68.94,784.99,505.56,-131.94,-297.99,1383.00,1811.00,1811.00,1.07,1384.00,1810.00,1810.00,1384.00
21188,1,3,281.90,86.05,148.69,621.82,609.06,-195.800.00,25.59,1457.00,1737.00,1737.00,1457.00
21449,1,0,0.00,0.00,20.39,0.00,862.19,2.67,950.12,1800.00,1221.00,1221.00,1800.00
21627,1,0,0.00,0.00,56.14,0.00,-465.00,55.58,-399.37,1471.00,1723.00,1723.00,1471.00
21649,1,0,0.00,0.00,41.27,0.00,-547.69,51.06,-465.00,14400,1790.00,1790.00,1404.00
21672,1,0,0.00,0.00,24.84,0.00,-575.12,35.27,-561.31,1396.00,1798.00,17980.00,1375.00
21756,1,0,0.00,0.00,-13.31,0.00,-316.50,-10.76,-445.12,1416.00,1778.00,1778.00,1465.00
21845,1,0,0.00,0.00,-20.24,0.00,49.19,-21.29,-17.19,1579.00,1615.00,1590.00,1604.00
21872,1,0,0.00,0.00,-16.30,0.00,178.94,-18.58,137.12,1640.00,1554.00,1554.00,1640.00
21905,1,0,0.00,0.00,-6.66,0.00,266.81,-12.46,244.94,1686.00,1508.00,1508.00,1686.00
21990,1,0,0.00,0.00,16.79,0.00,17,16.23,175.00,1675.00,1519.00,1519.00,1675.00
22073,1,0,0.00,0.00,19.70,0.00,-59.44,19.71,-59.44,1585.00,1609.00,1609.00,1585.00
22099,1,0,0.00,0.00,15.51,0.00,-117.31,17.34,-102.31,1567.00,1627.00,16.00,1560.00
22133,1,0,0.00,0.00,10.95,0.00,-166.62,13.55,-144.44,1548.00,1646.00,1646.00,1548.00
22208,1,0,0.00,0.00,-1.57,0.00,-174.56,-0.44,-184.69,1524.00,1670.00,1670.00,1524.00
22440,1,0,0.00,0.00,3.75,0.00,92.31,1.41,94.50,1635.00,1559.00,1559.00,1635.00
22591,1,0,0.00,0.00,4.80,0.00,-59.62,5.43,-58.37,1577.00,1617.00,1617.00,1577.00
22663,1,0,0.00,0.00,0.54,0.00,-63.69,0.61,-62.25,1573.00,1621.00,1621.00,1573.00
22768,1,0,0.00,0.00,-3.72,0.00,-275,-4.28,-24.69,1585.00,1609.00,1609.00,1585.00
22819,1,0,0.00,0.00,-3.60,0.00,30.94,-4.46,18.25,1601.00,1593.00,1593.00,1601.00
22875,1,0,0.00,0.00,-1.76,0.00,40.38,-2.71,36.38,1609.00,1585.00,1585.00,1609.00
22899,1,0,0.00,0.00,-0.36,0.00,49.63,-1.41,44.75,1613.00,1581.00,1581.00,1613.00
23232,1,0,0.00,0.00,-1.03,0.00,-28.12,-1.04,-27.62,1586.00,108.00,1608.00,1586.00
23265,1,0,0.00,0.00,-1.77,0.00,-23.06,-1.85,-27.56,1586.00,1608.00,1608.00,1586.00
23292,1,0,0.00,0.00,-2.22,0.00,-11.44,-2.52,-19.87,1588.00,1606.00,1606.00,1588.00
23478,1,0,0.00,0.00,-0.47,0.00,8.00,-1.18,6.31,1598.00,1596.00,1596.00,1598.00
23594,1,0,0.00,0.00,-0.87,0.00,-14.56,-1.15,-11.50,1589.00,150,1598.00,1586.00
23685,1,0,0.00,0.00,-1.65,0.00,-4.62,-2.16,-8.63,1580.00,1588.00,1580,1578.00
23706,1,0,0.00,0.00,-1.76,0.00,-2.37,-2.25,-2.25,1579.00,1583.00,1583.00,1579.00
23870,1,0,0.00,0.00,-1.29,0.00,9.50,-2.12,8.94,1553.00,1549.00,1549.00,1553.00
23909,1,0,0.00,0.00,-0.86,0.00,10.13,-1.52,11.94,1545.00,1539.00,1539.00,1545.00
23932,1,0,0.00,0.00,-0.62,0.00,8.25,-1.26,8.56,1534.00,1530.00,1530.00,1534.00
24069,1,0,0.00,0.00,-0.04,0.00,0.00,-0.60,3.44,1478.00,1476.00,1476.00,1478.00
24153,1,0,0.00,0.00,-0.22,0,-3.56,-0.78,-3.06,1383.00,1385.00,1385.00,1383.00
24203,1,0,0.00,0.00,-0.23,0.00,2.56,-0.81,1.25,1276.00,1276.00,1276.00,1276.00
24278,1,0,0.00,0.00,-0.36,0.00,-3.44,-0.83,-2.94,1018.00,1020.00,1020.00,1018.00
24439,1,0,0.00,0.00,-0.56,0.00,-0.88,-1.09,-0.44,1017.00,1017.00,1017.00,1017.00
24601,1,0,0.00,0.00,0.12,0.00,3.19,-0.54,3.69,1016.00,1014.00,1014.00,1
24624,1,0,0.00,0.00,0.17,0.00,1.00,-0.41,2.06,1015.00,1015.00,1015.00,1015.00
24738,0,0,0.00,0.00,0.27,0.00,-2.81,-0.24,-0.75,1015.00,1015.00,1015.00,1015.00
24902,0,0,0.00,0.00,0.01,0.00,-0.44,-0.55,-0.25,1015.00,1015.00,1015.00,1015.00
25085,0,0,0.00,0.00,0.22,0.00,-0.19,-0.34,0.50,1017.00,1017.00,1017.00,1017.00
25242,0,0,0.00,0.00,0.24,0.00,-2.06,-0.28,-1.06,1017.00,1017.00,1017.00,1017.00
25286,0,0,0.00,0.00,0.15,0.00,-1.44,-0.39,-2.19,1016.00,1018.00,1018.00,1016.00
25431,0,0,0.00,0.00,0.21,0.00,-0.31,-0.35,-0.62,1015.00,1015.00,1015.00,1015.00
25549,0,0,0.00,0.00,0.33,0.00,0.25,-0.23,0.56,1017.00,1017.00,1017.00,1017.00
25700,0,0,0.00,0.00,0.23,0.00,-0.37,-0.32,0.62,1015.00,1015.00,1015.00,1015.00
25745,0,0,0.00,0.00,0.17,0.00,-1.25,-0.35,-1.12,1015.00,1015.00,1015.00,1015.00
25765,0,0,0.00,0.00,0.14,0.00,-0.50,-0.40,-0.81,1015.00,1015.00,1015.00,1015.00
