millis,armed,fp,roll,pitch,yaw,mfr,gx,spr,err_roll,u2
17478,0,0,1.35,5.76,-0.95,0.00,-37.31,-0.18,1.53,-0.000007
17592,0,0,4.03,5.72,-0.92,0.00,-13.88,-0.18,4.21,-0.000004
17680,0,0,3.86,5.72,-0.94,0.00,11.19,-0.18,4.04,0.000001
17696,0,0,3.34,5.71,-0.93,0.00,20.19,-0.18,3.52,0.000003
17807,0,0,2.27,5.74,-0.96,0.00,30.25,-0.18,2.45,0.000005
17871,0,0,-0.53,5.81,-1.01,0.00,37.69,-0.18,-0.35,0.000007
17890,0,0,-1.62,5.83,-1.04,0.00,37.38,-0.18,-1.44,0.000007
17917,0,0,-3.23,5.86,-1.06,0.00,29.38,-0.18,-3.05,0.000006
17977,0,0,-4.54,5.89,-1.07,0.00,14.00,-0.18,-4.36,0.000004
18056,0,0,-4.24,5.88,-1.07,0.00,-15.25,-0.18,-4.06,-0.000002
18148,0,0,-2.20,5.84,-1.04,0.00,-33.4,-0.18,-1.34,-0.000006
18183,0,0,-1.16,5.83,-1.03,0.00,-37.19,-0.18,-0.98,-0.000007
18256,0,0,1.99,5.75,-0.96,0.00,-34.69,0.09,1.90,-0.000007
18279,0,0,2.55,5.75,-0.96,0.00,-29.87,-0.18,2.73,-0.000006
18328,0,0,3.36,5.73,-0.96,0.00,-16.69,-0.18,3.54,-0.000004
18403,0,0,3.54,5.73,-0.96,0.00,7.44,-0.18,3.72,0.000000
18520,0,0,0.66,5.80,-1.00,0.00,34.56,-0.18,0.84,0.000006>0.000007
18535,0,0,-0.40,5.83,-1.02,0.00,37.25,-0.18,-0.22,0.000007
18632,0,0,-3.12,5.89,-1.07,0.00,30.81,-0.18,-2.94,0.000006
18717,0,0,-4.72,5.92,-1.09,0.00,11.50,0.09,-4.81,0.000003
18737,0,0,-4.86,5.92,-1.09,0.00,1.50,0.09,-4.95,0.000002
18790,0,0,-4.61,5.92,-1.09,0.00,-11.19,0.09,-4.70,-0.000001
18833,0,0,-3.68,5.92,-1.08,0.00,-22.00,-0.18,-3.50,-0.000003
18850,0,0,-3.14,5.90,-1.07,0.00,-29.38,-0.18,-2.96,-0.000005
18900,0,0,-1.85,5.87,-1.04,0.00,-35.13,-0.18,-1.67,-0.000006
18987,0,0,1.27,5.80,-0.97,0.00,-34.19,-0.18,1.45,-0.000007
19009,0,0,2.15,5.77,-0.96,0.00,-29.69,-0.18,2.33,-0.000006
19088,0,0,3.50,5.74,-0.96,0.00,-8.88,-0.18,3.68,-0.000003
19127,0,0,3.52,5.74,-0.97,0.00,3.37,-0.18,3.70,00001
19178,0,0,3.07,5.74,-0.97,0.00,15.75,-0.18,3.25,0.000002
19202,0,0,2.44,5.75,-0.97,0.00,23.06,-0.18,2.62,0.000004
19248,0,0,1.34,5.77,-0.98,0.00,31.19,-0.18,1.52,0.000005
19325,0,0,-1.41,5.84,-1.05,0.00,36.06,-0.18,-1.23,0.000007
19440,0,0,-4.53,5.92,-1.09,0.00,14.31,0.09,-4.62,0.00000.000003
19455,0,0,-4.73,5.92,-1.09,0.00,8.37,-0.18,-4.55,0.000003
19550,0,0,-4.15,5.91,-1.08,0.00,-18.44,-0.18,-3.97,-0.000002
19669,0,0,-0.57,5.81,-1.01,0.00,-36.50,-0.18,-0.39,-0007
19683,0,0,0.13,5.79,-0.99,0.00,-36.13,-0.18,0.31,-0.000007
19752,0,0,2.00,5.75,-0.96,0.00,-29.06,-0.18,2.18,-00006
19783,0,0,2.50,5.73,-0.95,0.00,-25.25,-0.18,2.68,-0.000005
19814,0,0,3.22,5.73,-0.96,0.00,-15.38,-0.18,3.40,-0.000004
19900,0,0,3.17,5.73,-0.96,0.00,11.63,-0.18,3.35,0.000001>
19914,0,0,2.85,5.73,-0.96,0.00,16.94,-0.18,3.03,0.000002
19998,0,0,0.71,5.76,-0.99,0.00,33.00,0.09,0.62,0.000006
20016,0,0,0.37,5.78,-0.99,0.00,34.81,0.09,0.28,0.000006>0.000007
20031,0,0,-0.67,5.80,-1.01,0.00,35.38,-0.18,-0.49,0.000007
20149,0,0,-3.39,5.87,-1.04,0.00,27.00,-0.18,-3.21,0.000.000005
20164,0,0,-3.98,5.89,-1.04,0.00,20.37,-0.18,-3.80,0.000005
20205,0,0,-4.40,5.88,-1.04,0.00,6.31,-0.18,-4.22,0.000002
20330,0,0,-2.92,5.86,-1.03,0.00,-26.87,-0.18,-2.74,-0.000004
20356,0,0,-2.05,5.84,-1.02,0.00,-31.81,-0.18,-1.87,-0.000005
20454,0,0,0.95,5.77,-0.95,0.00,-33.933.06,-0.18,1.44,-0.000006
20483,0,0,1.84,5.74,-0.93,0.00,-32.00,0.09,1.75,-0.000006
20572,0,0,3.56,5.71,-0.92,0.00,-6.62,-0.18,3.74,-0.000002
20626,0,0,3.41,5.71,-0.93,0.00,7.75,-0.18,3.59,0.000000
20667,0,0,2.82,5.71,-0.93,0.00,18.62,-0.18,3.00,0.000003
20701,0,0,1.86,5.73,-0.94,0.00,27.44,-0.18,2.04,0.000004
20788,0,0,-0.69,5.79,-0.99,0.00,34.44,-0.18,-0.51,0.000006
20807,0,0,-1.37,5.81,-1.01,0.00,34.31,-0.18,-1.19,0.000007
20826,0,0,-2.01,5.83,-1.01,0.00,33.75,-0.18,-1.832.14,0.000006
20862,0,0,-2.61,5.84,-1.02,0.00,30.06,-0.18,-2.43,0.000006
20956,0,0,-4.25,5.87,-1.03,0.00,12.69,-0.18,-4.07,0.000003
20989,0,0,-4.45,5.88,-1.03,0.00,-1.94,-0.18,-3,-0.000001
21162,0,0,-0.26,5.79,-0.97,0.00,-34.81,-0.18,-0.08,-0.000006
21274,0,0,2.96,5.74,-0.92,0.00,-18.62,-0.18,3.14,-0.000004
21365,0,0,3.36,5.73,-0.93,0.00,3.75,-0.18,3.54,-0.000000
21431,0,0,2.31,5.73,-0.94,0.00,22.25,-0.18,2.49,0.000003
21507,0,0,-0.01,5.79,-0.97,0.00,33.38,-0.18,0.17,0.000006
21543,0,0,-1.00,5.81,-0.99,0.00,33.75,-0.18,-0.82,0.000006
21620,0,0,-3.34,5.86,-1.02,0.00,25.00,0.09,-3.43,0.000006
21733,0,0,-4.28,5.89,-1.02,0.00,-6.69,-0.18,-4.10,-0.000000
21837,0,0,-1.77,5.84,-0.99,0.00,-32.31,-0.18,-1.59,-0.000006
22007,0,0,2.56,5.75,-0.90,0.00,-21.12,-0.18,2.74,-0.000005
22050,0,0,3.16,5.74,-0.91,0.00,-8.25,0.09,3.07,-0.000002
22119,0,0,2.92,5.74,-0.91,0.00,11.13,-0.18,3.10,0.000001
22193,0,0,1.48,5.76,-0.91,0.00,27.12,-0.18,1.66,0.000005
22284,0,0,-1.30,5.83,-0.96,0.00,33.06,-0.18,-1.12,06
22300,0,0,-2.23,5.85,-0.98,0.00,31.69,-0.18,-2.05,0.000006
22415,0,0,-4.37,5.89,-0.97,0.00,7.87,-0.18,-4.19,0.000003
22470,0,0,-4.40,5.89,-0.98,0.00,-3.19,-0.18,-4.22,0.000001
22551,0,0,-3.22,5.89,-0.98,0.00,-23.81,-0.18,-3.04,-0.00000004
22578,0,0,-2.43,5.87,-0.97,0.00,-29.00,-0.18,-2.25,-0.000005
22647,0,0,0.07,5.82,-0.92,0.00,-33.19,-0.18,0.25,-0.000006
22739,0,0,2.24,5.76,-0.89,0.00,-23.44,-0.18,2.42,-0.000005
22761,0,0,2.76,5.76,-0.89,0.00,-16.56,-0.18,2.94,-0.000004
22808,0,0,3.13,5.76,-0.90,0.00,-5.94,-0.18,3.31,-0.000002
22883,0,0,2.59,5.75,-0.90,0.00,15.31,-0.18,2.77,0.000002
22931,0,0,1.75,5.75,-0.91,0.00,24.25,-0.18,1.93,0.000004
22968,0,0,0.66,5.78,-0.91,0.00,30.06,-0.18,0.84,0.000005
23005,0,0,-0.58,5.81,-0.93,0.00,32.44,0.09,-0.67,0.000006
23035,0,0,-1.52,5.83,-0.94,0.00,32.06,-0.18,-1.34,0.000006
23119,0,0,-3.78,5.89,-0.95,0.00,21.12,-0.18,-3.60,0.00004
23151,0,0,-4.08,5.90,-0.95,0.00,13.88,-0.18,-3.90,0.000004
23205,0,0,-4.34,5.89,-0.95,0.00,0.44,0.09,-4.43,0.000.000000
23222,0,0,-4.21,5.90,-0.95,0.00,-8.13,-0.18,-4.03,-0.000000
23358,0,0,-1.30,5.85,-0.92,0.00,-31.19,-0.18,-1.12,-0.00.000006
23389,0,0,-0.67,5.83,-0.90,0.00,-32.56,-0.18,-0.49,-0.000006
23464,0,0,1.66,5.77,-0.88,0.00,-26.81,0.09,1.57,-0.000005
23569,0,0,2.81,5.76,-0.88,0.00,3.94,-0.18,2.99,-0.000000
23618,0,0,2.39,5.76,-0.88,0.00,11.88,-0.18,2.57,0.000001
23636,0,0,1.60,5.76,-0.89,0.00,23.06,-0.18,1.78,0.000004
23691,0,0,0.55,5.78,-0.88,0.00,28.81,-0.18,0.73,0.000005
23712,0,0,-0.34,5.81,-0.89,0.00,31.25,0.09,-0.43,0.000006
23814,1,0,-2.72,5.85,-0.92,0.00,27.87,-0.18,-2.54,0.000006
23920,1,0,-4.45,5.87,-0.94,0.00,3.94,-0.18,-4.27,0.000002
23965,1,0,-4.24,5.87,-0.93,0.00,-6.75,0.09,-4.33,-0.000000
24021,1,0,-3.19,5.85,-0.93,0.00,-23.56,-0.18,-3.01,-0.000004
24080,1,0,-1.82,5.84,-0.90,0.00,-29.87,-0.18,-1.64,-0.000005
24099,1,0,-0.90,5.81,-0.88,0.00,-32.38,-0.18,-0.72,-0.000006
24165,1,0,0.62,5.78,-0.85,0.00,-31.37,-0.18,0.80,-0.000006
24266,1,0,2.76,5.74,-0.82,0.00,-9.19,-0.18,2.94,-0.000003
24378,1,0,2.03,5.74,-0.82,0.00,18.87,-0.18,2.21,0.000003
24485,1,0,-1.28,5.81,-0.87,0.00,31.75,-0.18,-1.10,0.000006
24586,1,0,-3.43,5.85,-0.90,0.00,22.50,-0.18,-3.25,0.000005
24608,1,0,-3.96,5.86,-0.91,0.00,16.19,-0.18,-3.78,0.000004
24646,1,0,-4.34,5.86,-0.91,0.00,8.37,0.09,-4.43,0.000003
24807,1,0,-2.25,5.84,-0.88,0.00,-28.19,0.09,-2.34,-0.000005
24873,1,0,0.25,5.78,-0.83,0.00,-33.50,-0.18,0.43,-0.000006
25000,1,0,3.04,5.75,-0.75,0.00,-16.31,-0.18,3.22,-0.000004
25038,1,0,3.32,5.75,-0.74,0.00,-2.81,-0.18,3.50,-0.000001
25074,1,0,3.09,5.76,-0.76,0.00,9.19,-0.18,3.27,0.000001
25175,1,0,0.49,5.81,-0.82,0.00,32.00,0.09,0.40,0.000006
25278,1,0,-2.12,5.86,-0.87,0.00,25.06,-0.18,-1.942.17,0.000005
25297,1,0,-2.55,5.88,-0.87,0.00,21.25,-0.18,-2.37,0.000005
25459,1,0,-2.74,5.88,-0.86,0.00,-15.75,-0.18,-2.56,-0.000002
25535,1,0,-1.06,5.86,-0.83,0.00,-24.81,-0.18,-0.88,-0.000004
25634,1,0,1.21,5.84,-0.80,0.00,-16.94,-0.18,1.39,-0.000004
25749,1,0,1.78,5.83,-0.81,0.00,3.06,-0.18,1.96,0.000000
25803,1,0,1.47,5.83,-0.81,0.00,9.69,-0.18,1.65,0.000001
25879,1,0,0.13,5.83,-0.81,0.00,17.12,-0.18,0.31,0.000003
25918,1,0,-0.21,5.83,-0.82,0.00,17.50,-0.18,-0.03,0.000003
25996,1,0,-1.56,5.83,-0.81,0.00,11.13,-0.18,-1.38,0.000002
26028,1,0,-1.83,5.82,-0.81,0.00,9.44,-0.18,-1.65,0.000002
26091,1,0,-2.03,5.82,-0.82,0.00,-2.50,0.09,-2.12,0.000000
26200,1,0,-1.32,5.81,-0.82,0.00,-119,0.09,-1.28,-0.000002
26233,1,0,-1.07,5.81,-0.82,0.00,-13.00,-0.18,-0.89,-0.000002
26323,1,0,0.43,5.80,-0.81,0.00,-10.63,-0.18,0.61,-0.000002
26380,1,0,0.74,5.79,-0.81,0.00,-7.12,-0.18,0.92,-0.000002
26419,1,0,0.90,5.79,-0.82,0.00,-2.94,-0.18,1.08,-0.000001
26440,1,0,0.88,5.79,-0.82,0.00,0.75,-0.18,1.06,-0.000000
26473,1,0,0.74,5.79,-0.82,0.00,5.87,-0.18,0.92,0.000001
26555,1,0,0.17,5.82,-0.82,0.00,8.25,-0.18,0.35,0.000001
26608,1,0,-0.26,5.83,-0.83,0.00,10.69,-0.18,-0.08,0.000002
26723,1,0,-1.20,5.71,-0.83,0.00,5.12,-0.18,-1-1.11,0.000001
26767,1,0,-1.38,5.71,-0.83,0.00,4.75,-0.18,-1.20,0.000001
26795,1,0,-1.47,5.74,-0.83,0.00,2.12,-0.18,-1.29,0.000001
26897,1,0,-0.97,5.72,-0.83,0.00,-5.44,-0.18,-0.79,-0.000001
26944,1,0,-0.69,5.73,-0.83,0.00,-7.81,-0.18,-0.51,-0.000001
27020,1,0,-0.15,5.76,-0.83,0.00,-7.94,-0.18,0.03,-0.000001
27069,1,0,0.08,5.70,-0.83,0.00,-5.75,-0.18,0.26,-0.000001
27152,1,0,0.25,5.72,-0.83,0.00,0.13,-0.18,0.43,-0.000000>000
27175,1,0,0.22,5.70,-0.84,0.00,1.12,-0.18,0.40,0.000000
27247,1,0,-0.12,5.74,-0.84,0.00,4.56,-0.18,0.06,0.000001
27298,1,0,-0.34,5.74,-0.84,0.00,6.00,-0.18,-0.16,0.000001
27332,1,0,-0.53,5.74,-0.84,0.00,4.87,-0.18,-0.35,0.000001
27377,1,0,-0.76,5.75,-0.84,0.00,5.19,-0.18,-0.58,0.000000.000001
27392,1,0,-0.84,5.74,-0.84,0.00,2.31,-0.18,-0.66,0.000001
27530,1,0,-0.85,5.73,-0.84,0.00,-3.00,-0.18,-0.67,-0.000000
27605,1,0,-0.64,5.74,-0.84,0.00,-3.19,-0.18,-0.46,-0.000000
27713,1,0,-0.18,5.74,-0.84,0.00,-2.87,-0.18,0.00,-0.000001
27798,1,0,-0.00,5.73,-0.84,0.00,-1.31,-0.18,0.18,-0.000000
27834,1,0,0.01,5.72,-0.84,0.00,-1.12,-0.18,0.19,-0.000000
27847,1,0,0.01,5.72,-0.85,0.00,0.31,0.09,-0.08,0.000000
27922,1,0,-0.13,5.72,-0.85,0.00,2.25,-0.18,0.05,0.000000
27943,1,0,-0.18,5.69,-0.85,0.00,2.25,0.09,-0.27,0.000000
27992,1,0,-0.29,5.71,-0.85,0.00,2.94,-0.18,-0.11,0.000001
28034,1,0,-0.43,5.74,-0.85,0.00,1.50,-0.18,-0.25,0.000000
28125,1,0,-0.60,5.78,-0.85,0.00,2.81,-0.18,-0.42,0.000001
28184,1,0,-0.69,5.73,-0.85,0.00,-0.62,-0.18,-0.51,0.0000000
28198,1,0,-0.64,5.71,-0.85,0.00,-2.00,-0.18,-0.46,-0.000000
28415,1,0,-0.14,5.72,-0.85,0.00,-2.37,-0.18,0.04,-0.000000
28448,1,0,-0.12,5.74,-0.86,0.00,-1.44,0.09,-0.21,-0.000000
28499,1,0,-0.03,5.71,-0.86,0.00,-2.25,0.09,-0.12,-0.000000
28514,1,0,-0.02,5.72,-0.86,0.00,-0.06,0.09,-0.11,0.000000
28578,1,0,-0.07,5.71,-0.86,0.00,0.69,0.09,-0.16,0.000000
28635,1,0,-0.12,5.68,-0.86,0.00,1.56,-0.18,0.06,0.000000
28736,1,0,-0.39,5.67,-0.87,0.00,1.44,-0.18,-0.21,0.000000
28789,1,0,-0.41,5.67,-0.87,0.00,0.44,-0.18,-0.23,0.000000
28833,1,0,-0.42,5.68,-0.87,0.00,0.00,-0.18,-0.24,0.000000
28873,1,0,-0.48,5.69,-0.87,0.00,1.50,-0.18,-0.30,0.00000000000
28886,1,0,-0.51,5.69,-0.87,0.00,1.87,-0.18,-0.33,0.000000
28981,1,0,-0.51,5.68,-0.87,0.00,0.19,-0.18,-0.33,0.000000
29090,1,0,-0.31,5.69,-0.87,0.00,-2.56,-0.18,-0.13,-0.000000
29180,1,0,-0.13,5.71,-0.87,0.00,-1.06,-0.18,0.05,-0.000000
29218,1,0,-0.11,5.70,-0.87,0.00,-0.69,-0.18,0.07,-0.00000000
29234,1,0,-0.09,5.69,-0.87,0.00,-0.56,-0.18,0.09,-0.000000
29257,1,0,-0.09,5.69,-0.87,0.00,-0.1,-0.18,0.08,-0.000000
29316,1,0,-0.12,5.66,-0.87,0.00,0.44,-0.18,0.06,0.000000
29368,1,0,-0.21,5.69,-0.88,0.00,1.94,-0.18,-0.03,0.000000
29406,1,0,-0.32,5.68,-0.88,0.00,2.75,-0.18,-0.14,0.000001
29472,1,0,-0.48,5.67,-0.88,0.00,1.44,-0.18,-0.30,0.000000
29530,1,0,-0.53,5.66,-0.88,0.00,1.25,-0.18,-0.35,0.000000
29601,1,0,-0.64,5.66,-0.89,0.00,0.00,-0.18,-0.46,0.000000
29674,1,0,-0.66,5.68,-0.89,0.00,-0.44,0.09,-0.75,0.000000
29828,1,0,-0.48,5.68,-0.89,0.00,-1.87,-0.18,-0.30,-0.000000
29873,1,0,-0.39,5.70,-0.89,0.00,-1.62,0.09,-0.48,-0.000000
29934,1,0,-0.28,5.69,-0.90,0.00,-1.44,-0.18,-0.10,-0.000000
30058,1,0,-0.23,5.67,-0.89,0.00,-0.50,0.09,-0.32,-0.000000
30138,1,0,-0.33,5.66,-0.90,0.00,-0.37,-0.18,-0.15,-0.000000
30233,1,0,-0.51,5.68,-0.90,0.00,1.56,-0.18,-0.33,0.000000
30286,1,0,-0.61,5.68,-0.91,0.00,0.25,-0.18,-0.43,0.000000
30308,1,0,-0.68,5.70,-0.90,0.00,1.50,-0.18,-0.50,0.000000
30366,1,0,-0.72,5.70,-0.90,0.00,-0.50,-0.18,-0.54,0.00000000
30379,1,0,-0.74,5.70,-0.91,0.00,0.13,-0.18,-0.56,0.000000
30483,1,0,-0.73,5.70,-0.90,0.00,-0.13,-0.18,-0.55,0.000000
30594,1,0,-0.54,5.69,-0.90,0.00,-1.69,-0.18,-0.36,-0.000000
30696,1,0,-0.36,5.69,-0.91,0.00,-0.69,-0.18,-0.18,-0.000000
30790,1,0,-0.26,5.68,-0.90,0.00,0.62,-0.18,-0.08,0.000000
30856,1,0,-0.24,5.68,-0.91,0.00,0.13,-0.18,-0.06,0.000000
30940,1,0,-0.32,5.67,-0.91,0.00,0.19,-0.18,-0.14,0.0000000000
30955,1,0,-0.37,5.66,-0.91,0.00,1.37,-0.18,-0.19,0.000000
31041,1,0,-0.49,5.68,-0.91,0.00,2.31,-0.18,-0.31,0.000001
31087,1,0,-0.54,5.68,-0.91,0.00,0.50,0.09,-0.63,0.000000
31170,1,0,-0.58,5.69,-0.91,0.00,-0.31,-0.18,-0.40,0.000000
31187,1,0,-0.61,5.70,-0.91,0.00,0.56,-0.18,-0.43,0.000000
31255,1,0,-0.57,5.68,-0.92,0.00,0.25,-0.18,-0.39,0.000.000000
31269,1,0,-0.56,5.68,-0.92,0.00,-2.44,-0.18,-0.38,-0.000000
31319,1,0,-0.50,5.69,-0.92,0.00,-2.12,-0.18,-0.32,-0.000000
31408,1,0,-0.41,5.70,-0.92,0.00,-0.56,-0.18,-0.23,-0.000
31424,1,0,-0.37,5.71,-0.92,0.00,-1.81,0.09,-0.46,-0.000000
31509,1,0,-0.33,5.69,-0.93,0.00,-0.13,-0.18,-0.15,0.000000
31636,1,0,-0.36,5.71,-0.93,0.00,0.25,-0.18,-0.18,0.0000000000
31667,1,0,-0.38,5.71,-0.94,0.00,0.31,-0.18,-0.20,0.000000
31745,1,0,-0.46,5.69,-0.93,0.00,-0.25,-0.18,-0.28,0.000000
31840,1,0,-0.59,5.69,-0.94,0.00,0.13,0.09,-0.68,0.000000
31898,1,0,-0.62,5.69,-0.94,0.00,-0.13,0.09,-0.71,0.000000
31937,1,0,-0.68,5.72,-0.94,0.00,-0.37,0.09,-0.77,0.000000
32002,1,0,-0.68,5.71,-0.94,0.00,0.94,0.09,-0.77,0.000000
32089,1,0,-0.60,5.81,-0.95,0.00,-2.37,-0.18,-0.42,-0.000000
32210,1,0,-0.42,5.84,-0.95,0.00,0.19,-0.18,-0.24,0.000000
32238,1,0,-0.42,5.85,-0.95,0.00,1.00,-0.18,-0.24,0.000000
32317,1,0,-0.39,5.86,-0.95,0.00,-2.06,-0.18,-0.21,-0.000000
32350,1,0,-0.43,5.85,-0.95,0.00,-0.50,-0.18,-0.25,-0.000000
32423,1,0,-0.51,5.85,-0.95,0.00,2.12,-0.18,-0.33,0.000000
32463,1,0,-0.57,5.85,-0.95,0.00,0.50,-0.18,-0.39,0.000000
32590,1,0,-0.69,5.85,-0.96,0.00,-0.56,-0.18,-0.51,0.000000
32629,1,0,-0.67,5.84,-0.96,0.00,0.19,-0.18,-0.49,0.000000
32670,1,0,-0.62,5.84,-0.96,0.00,-1.87,-0.18,-0.44,-0.000000
32697,1,0,-0.62,5.83,-0.96,0.00,-2.44,-0.18,-0.44,-0.000000
32768,1,0,-0.48,5.82,-0.96,0.00,-3.12,-0.18,-0.30,-0.000000
32884,1,0,-0.29,5.81,-0.96,0.00,-1.25,-0.18,-0.11,-0.000000
33005,1,0,-0.20,5.81,-0.97,0.00,-0.13,-0.18,-0.02,-0.000000
33100,1,1,-0.18,5.85,-0.98,2.31,-2.06,50.00,-50.18,0.000014
33123,1,1,0.28,5.81,-1.07,24.25,-24.25,50.00,-49.72,0.000009
33165,1,1,1.36,5.82,-0.86,32.56,-32.56,50.00,-48.64,0.000007
33207,1,1,3.30,5.62,-0.58,57.88,-57.88,50.00,-46.70,0.000002
33238,1,1,5.13,5.68,-0.38,63.75,-63.12,50.00,-44.87,0.000001
33321,1,1,8.90,5.43,0.02,63.75,-25.50,50.00,-41.10,0.000007
33338,1,1,9.48,5.43,0.10,63.75,-15.06,50.00,-40.52,0.000008
33392,1,1,9.49,5.44,-0.02,63.75,9.06,50.00,-40.51,0.000013
33434,1,1,8.93,5.52,-0.36,63.75,17.06,50.00,-41.07,0.000015
33505,1,1,7.74,5.74,-1.02,63.75,21.19,50.00,-42.26,0.000016
33528,1,1,6.66,5.77,-1.10,63.75,26.87,50.00,-43.34,0.000017
33603,1,1,6.09,5.74,-1.11,63.75,-3.56,50.00,-43.91,0.000012
33697,1,1,6.98,5.60,-0.82,63.75,-18.44,50.00,-43.02,0.000009
33791,1,1,7.64,5.65,-0.96,63.75,0.1-1.00,50.00,-42.32,0.000012
33809,1,1,7.71,5.72,-0.96,63.75,-3.19,50.00,-42.29,0.000011
33926,1,1,6.95,5.62,-0.95,63.75,9.56,50.00,-43.05,0.000014
34042,1,1,5.54,5.37,-1.16,63.75,10.50,50.00,-44.46,0.000014
34080,1,1,5.17,5.47,-1.27,63.75,9.31,50.00,-.11,0.000014
34131,1,1,4.80,5.60,-1.31,63.75,8.44,50.00,-45.20,0.000014
34155,1,1,4.72,5.69,-1.43,63.75,-1.19,50.00,-45.28,0.000012
34274,1,1,5.64,5.82,-1.58,63.75,-18.12,50.00,-44.36,0.000009
34384,1,1,7.49,5.46,-0.95,63.75,-9.31,50.00,-42.51,0.000010
34499,1,1,7.56,5.62,-1.05,63.75,2.00,50.00,-42.44,0.000012
34618,1,1,6.94,5.63,-1.13,63.75,10.25,50.00,-43.06,0.000014
34733,1,1,5.97,5.57,-0.89,63.75,11.13,50.00,-44.03,0.000014
34834,1,1,6.30,5.61,-0.92,63.75,-2.00,50.00,-43.70,0.000012
34936,1,1,6.43,5.63,-0.93,63.75,3.37,50.00,-43.57,0.0.000013
34952,1,1,6.24,5.55,-0.95,63.75,6.50,50.00,-43.76,0.000013
34994,1,1,6.05,5.60,-0.99,63.75,5.06,50.00,-43.95,0.000013
35169,0,0,2.88,5.57,-0.89,0.00,27.56,-0.18,3.06,0.00
35184,0,0,1.69,5.87,-0.79,0.00,50.44,-0.18,1.87,0.000009
35233,0,0,-0.57,5.84,-0.95,0.00,59.06,-0.18,-0.39,0.000011
35309,0,0,-2.58,6.08,-0.89,0.00,13.13,-0.18,-2.40,0.000003
35328,0,0,-3.36,5.85,-0.97,0.00,30.00,-0.18,-3.18,0.000006
35455,0,0,-2.32,5.81,-0.93,0.00,-13.25,-0.18,-2.14,-0.000002
35655,0,0,2.97,5.73,-0.82,0.00,-22.12,-0.18,3.15,-0.0000000004
35687,0,0,3.25,5.70,-0.80,0.00,-11.19,-0.18,3.43,-0.000003
35765,0,0,3.14,5.75,-0.81,0.00,4.50,-0.18,3.32,-0.000000
35826,0,0,1.77,5.76,-0.83,0.00,29.62,-0.18,1.95,0.000005
35883,0,0,0.79,5.80,-0.86,0.00,22.25,-0.18,0.97,0.000004
35995,0,0,-2.16,5.85,-0.90,0.00,21.19,-0.18,-1.98,0.000004
36083,0,0,-3.33,5.89,-0.92,0.00,7.37,-0.18,-3.15,0.000002
36118,0,0,-3.32,5.92,-0.92,0.00,-4.19,0.09,-3.41,0.000000
36272,0,0,-0.42,5.80,-0.87,0.00,-32.44,-0.18,-0.24,-0.000006
36346,0,0,1.70,5.78,-0.84,0.00,-23.56,-0.18,1.88,-0.000005
36483,0,0,3.36,5.75,-0.82,0.00,2.62,-0.18,3.54,-0.000000
36575,0,0,2.20,5.78,-0.82,0.00,24.44,-0.18,2.38,0.000004
36692,0,0,-0.93,5.86,-0.87,0.00,30.00,-0.18,-0.75,0.000006
36786,0,0,-2.52,5.92,-0.88,0.00,15.19,-0.18,-2.34,0003
36803,0,0,-2.90,5.91,-0.89,0.00,13.38,-0.18,-2.72,0.000003
36854,0,0,-3.06,5.91,-0.89,0.00,-1.56,-0.18,-2.88,0.000001
36885,0,0,-3.0,5.92,-0.88,0.00,-11.69,0.09,-2.80,-0.000001
36957,0,0,-1.54,5.88,-0.88,0.00,-23.50,-0.18,-1.36,-0.000004
36977,0,0,-0.46,5.85,-0.86,0.00,-29.62,-0.18,-0.28,-0.000005
37063,0,0,1.38,5.81,-0.85,0.00,-26.31,-0.18,1.56,-0.000005
37154,0,0,3.07,5.80,-0.83,0.00,-9.44,0.09,2.98,-0.000003
37185,0,0,3.19,5.78,-0.83,0.00,-5.75,0.09,3.10,-0.000002
37262,0,0,2.80,5.79,-0.83,0.00,15.25,-0.18,2.98,0.000002
37306,0,0,2.03,5.82,-0.84,0.00,21.25,-0.18,2.21,0.000003
37349,0,0,1.15,5.82,-0.85,0.00,23.94,-0.18,1.33,0.000004
37365,0,0,0.36,5.85,-0.85,0.00,28.56,-0.18,0.54,0.000005
37418,0,0,-0.76,5.87,-0.87,0.00,27.81,-0.18,-0.58,0.000005
37458,0,0,-1.70,5.89,-0.86,0.00,21.94,-0.18,-1.52,0.000004
37526,0,0,-2.87,5.92,-0.86,0.00,12.06,0.09,-2.96,0.000003
37611,0,0,-2.78,5.91,-0.86,0.00,-7.87,-0.18,-2.60,-0.000001
37726,0,0,-0.62,5.85,-0.84,0.00,-26.75,-0.18,-0.44,-0.000005
37757,0,0,0.13,5.84,-0.84,0.00,-26.69,-0.18,0.31,-0.000005
37830,0,0,2.04,5.80,-0.84,0.00,-22.56,-0.18,2.22,-0.000005
37922,0,0,2.98,5.80,-0.84,0.00,-7.50,-0.18,3.16,-0.000002
37970,0,0,2.77,5.79,-0.85,0.00,10.13,0.09,2.68,0.000001
38005,0,0,2.64,5.79,-0.85,0.,16.75,0.09,2.05,0.000003
38056,0,0,1.33,5.80,-0.86,0.00,22.37,0.09,1.24,0.000004
38108,0,0,0.32,5.83,-0.87,0.00,27.69,0.09,0.23,0.000005
38149,0,0,-0.75,5.85,-0.88,0.00,26.31,-0.18,-0.57,0.000005
38168,0,0,-1.47,5.85,-0.88,0.00,24.00,-0.18,-1.29,0.000005
