micros,flip,phase,spf_roll,roll_rlv,roll,spf_r_rate,gxrs,error_roll,error_r_rate,m1,m2,m3,m4
1039,0,0,0.00,0.00,0.79,0.00,-3.00,0.37,-2.69,1019.00,1019.00,1019.00,1019.00
1132,0,0,0.00,0.00,0.25,0.00,-3.31,-0.17,-3.62,1018.00,1020.00,1020.00,1018.00
1159,0,0,0.00,0.00,0.14,0.00,-2.37,-0.33,-2.56,1018.00,1020.00,1020.00,1018.00
1181,0,0,0.00,0.00,0.10,0.00,-0.94,-0.38,-1.50,1019.00,1019.00,1019.00,1019.00
1257,0,0,0.00,0.00,0.23,0.00,3.00,-0.29,2.75,1019.00,1019.00,1019.00,1019.00
1321,0,0,0.00,0.00,0.70,0.00,4.31,0.13,4.62,1020.00,1018.00,1018.00,1020.00
1366,0,0,0.00,0.00,0.95,0.00,2.44,0.42,2.82.44,1020.00,1018.00,1018.00,1020.00
1470,0,0,0.00,0.00,0.75,0.00,-3.00,0.23,-2.87,1018.00,1020.00,1020.00,1018.00
1586,0,0,0.00,0.00,0.10,0.00,-1.31,-0.42,-1.62,1019.00,1019.00,1019.00,1019.00
1676,0,0,0.00,0.00,0.21,0.00,2.75,-0.33,2.75,1022.00,1022.00,1022.00,1022.00
1696,0,0,0.00,0.00,0.34,0.00,3.81,-0.18,3.62,1023.00,1021.00,1021.00,1023.00
1771,0,0,0.00,0.00,0.79,0.00,2.94,0.26,3.00,1020.00,1018.00,1018.00,1020.00
1820,0,0,0.00,0.00,0.84,0.00,-0.13,0.36,0.31,1019.00,1019.00,1019.00,10
1839,0,0,0.00,0.00,0.82,0.00,-0.94,0.34,-0.50,1022.00,1022.00,1022.00,1022.00
1910,0,0,0.00,0.00,0.48,0.00,-3.25,0.06,-2.87,1018.00,1020.00,1020.00,1018.00
1929,0,0,0.00,0.00,0.38,0.00,-3.44,-0.07,-3.12,1018.00,1020.00,1020.00,1018.00
2030,0,0,0.00,0.00,0.10,0.00,0.75,-0.41,0.44,1019.00,1019.00,1019.00,1019.00
2104,0,0,0.00,0.00,0.37,0.00,3.62,-0.15,3.44,1020.00,1018.00,1018.00,1020.00
2186,0,0,0.00,0.00,0.79,0.00,3.06,0.24,3.31,1020.00,1018.00,1018.00,1020.00
2372,0,0,0.00,0.00,0.34,0.00,-2.31,-0.09,-2.75,1018.00,1020.00,1020.00,1018.00
2514,0,0,0.00,0.00,0.46,0.00,3.25,-0.09,3.12,1020.00,1018.00,1018.00,1020.00
2576,0,0,0.00,0.00,0.73,0.00,2.37,0.22,2.69,1020.00,1018.00,1018.00,1020.00
2596,0,0,0.00,0.00,0.79,0.00,1.50,0.28,1.81,1019.00,1019.00,1019.00,1019.00
2683,0,0,0.00,0.00,0.67,0.00,-1.81,0.20,-1.87,1017.00,1017.00,1017.00,1017.00
3079,0,0,0.00,0.00,0.47,0.00,2.87,-0.05,2.81,1018.00,1016.00,1016.006.00,1018.00
3098,0,0,0.00,0.00,0.56,0.00,2.75,0.04,3.12,1018.00,1016.00,1016.00,1018.00
3223,0,0,0.00,0.00,0.81,0.00,1.37,0.30,1.50,1017.00,1017.00,1017.00,1017.00
3556,0,0,0.00,0.00,0.23,0.00,-0.88,-0.25,-1.31,1017.00,1017.00,1017.00,1017.00
3692,0,0,0.00,0.00,0.22,0.00,1.37,-0.28,0.88,1017.00,1017.00,1017.00,1017.00
3826,0,0,0.00,0.00,0.51,0.00,2.56,-0.02,2.62,1018.00,1016.00,1016.00,1018.00
3933,0,0,0.00,0.00,0.66,0.00,0.81,0.16,1.00,1017.00,1017.00,1017.00,1017.00
4120,0,0,0.00,0.00,0.49,0.00,-1.87,0.02,-1.69,1017.00,1017.00,10,1017.00
4143,0,0,0.00,0.00,0.40,0.00,-1.94,-0.04,-1.62,1017.00,1017.00,1017.00,1017.00
4290,0,0,0.00,0.00,0.19,0.00,-0.56,-0.30,-0.75,1017.00,1017.00,1017.00,1017.00
4332,0,0,0.00,0.00,0.19,0.00,0.13,-0.37,-0.13,1017.00,1017.00,1017.00,1017.00
4473,0,0,0.00,0.00,0.39,0.00,2.19,-0.14,2.00,1017.00,1017.00,1017.00,1017.00
4606,0,0,0.00,0.00,0.64,0.00,1.62,0.11,1.94,1017.00,1017.00,1017.00,1017.00
4710,0,0,0.00,0.00,0.71,0.00,-0.31,0.22,0.37,1017.00,1017.00,1017.00,1017.00
4860,0,0,0.00,0.00,0.55,0.00,-1.69,0.09,-1.62,1017.00,1017.00,1017.00,1017.00
5025,0,0,0.00,0.00,0.39,0.00,-0.06,-0.10,-0.37,1017.00,10,1017.00,1017.00
5050,0,0,0.00,0.00,0.39,0.00,0.25,-0.10,0.00,1017.00,1017.00,1017.00,1017.00
5458,0,0,0.00,0.00,0.73,0.00,-0.31,0.25,-0.13,1017.00,1017.00,1017.00,1017.00
5488,0,0,0.00,0.00,0.69,0.00,-0.56,0.21,-0.75,1017.00,1017.00,1017.00,1017.00
5637,0,0,0.00,0.00,0.42,0.00,-1.12,-0.04,-1.25,1017.00,1017.00,1017.00,1017.00
5782,0,0,0.00,0.00,0.34,0.00,0.69,-0.15,0.31,1041.00,1041.00,1041.00,1041.00
5903,0,0,0.00,0.00,0.42,0.00,1.37,-0.07,0.69,1076.00,1076.00,1076.00,1076.00
5945,0,0,0.00,0.00,0.43,0.00,0.69,-0.07,0.75,1100.00,1100.00,1100.00,1100.00
5971,0,0,0.00,0.00,0.41,0.00,-0.13,-0.07,0.00,1115.00,1115.00,1115.00,1115.00
6077,0,0,0.00,0.00,0.44,0.00,1.19,-0.06,1.25,1149.00,1149.00,1149.00,1149.149.00
6103,0,0,0.00,0.00,0.48,0.00,1.50,-0.03,1.37,1151.00,1151.00,1151.00,1151.00
6205,0,0,0.00,0.00,0.61,0.00,3.12,0.10,1.12,1188.00,1188.00,1188.00,1188.00
6322,0,0,0.00,0.00,0.73,0.00,0.06,0.25,0.69,1221.00,1221.00,1221.00,1221.00
6467,0,0,0.00,0.00,0.55,0.00,0.06,0.06,0.25,1276.00,1276.00,1276.00,1276.00
6535,0,0,0.00,0.00,0.570.57,0.00,0.25,0.08,0.31,1286.00,1286.00,1286.00,1286.00
6594,0,0,0.00,0.00,0.53,0.00,0.37,0.04,-1.19,1289.00,1289.00,1289.00,1289.00
6631,0,0,0.00,0.00,0.65,0.00,2.62,0.10,2.00,1289.00,1289.00,1289.00,1289.00
6870,0,0,0.00,0.00,0.90,0.00,-0.37,0.41,-1.81,1293.00,1293.00,12,1293.00
6900,0,0,0.00,0.00,0.83,0.00,-2.56,0.39,-1.31,1293.00,1293.00,1293.00,1293.00
7012,0,0,0.00,0.00,0.80,0.00,-1.50,0.32,-1.75,1293.00,1293.00,1293.00,1293.00
7156,0,0,0.00,0.00,0.81,0.00,-0.44,0.32,-0.44,1295.00,1295.00,1295.00,1295.00
7228,0,0,0.00,0.00,0.80.87,0.00,1.00,0.35,0.06,1296.00,1296.00,1296.00,1296.00
7289,0,0,0.00,0.00,0.93,0.00,2.00,0.41,1.75,1307.00,1307.00,1307.00,1307.00
7330,0,0,0.00,0.00,0.94,0.00,1.31,0.43,0.44,1319.00,1319.00,1319.00,1319.00
7400,0,0,0.00,0.00,1.11,0.00,2.81,0.56,2.37,1321.00,1319.00,1319.00,1321.00
7578,0,0,0.00,0.00,1.16,0.00,-0.13,0.69,0.44,1356.00,1356.00,1356.00,1356.00
7678,0,0,0.00,0.00,1.14,0.00,-1.75,0.67,-0.75,1359.00,1359.00359.00,1359.00,1359.00
7703,0,0,0.00,0.00,1.09,0.00,-1.56,0.61,-1.94,1361.00,1361.00,1361.00,1361.00
7969,0,0,0.00,0.00,1.38,0.00,2.56,0.87,2.44,1372.00,1370.00,1370.00,1372.00
8077,0,0,0.00,0.00,1.60,0.00,1.87,1.10,1.56,1375.00,1373.00,1373.00,1375.00
8155,0,0,0.00,0.000.00,1.60,0.00,0.06,1.11,-0.19,1374.00,1374.00,1374.00,1374.00
8384,0,0,0.00,0.00,1.63,0.00,0.75,1.11,2.44,1376.00,1374.00,1374.00,1376.00
8483,0,0,0.00,0.00,1.68,0.00,1.19,1.19,1.25,1365.00,1,1353.00,1355.00
8504,0,0,0.00,0.00,1.64,0.00,0.00,1.17,-0.06,1352.00,1352.00,1352.00,1352.00
8603,0,0,0.00,0.00,1.56,0.00,-2.06,1.09,-1.75-2.06,1287.00,1287.00,1287.00,1287.00
8664,0,0,0.00,0.00,1.26,0.00,-5.62,0.83,-6.25,1245.00,1249.00,1249.00,1245.00
8846,0,0,0.00,0.00,-0.02,0.00,-5.19,-0.43,-5.56,1022.00,1026.00,1026.00,1022.00
8998,0,0,0.00,0.00,0.08,0.00,4.50,-0.50,3.94,1015.00,1013.00,1013.00,1015.00
9119,0,0,0.00,0.00,0.85,0.00,9.06,0.27,8.63,1017.00,1011.00,1011.00,1017.00
9161,0,0,0.00,0.00,1.22,0.00,6.87,0.59,7.31,1017.00,1011.00,1011.00,1017.00
9229,0,0,0.00,0.00,1.58,0.00,3.81,1.01,4.12,1016.00,1012.00,1012.00,1016.00
9422,0,0,0.00,0.00,0.98,0.00,-7.87,0.56,-8.06,1012.00,1016.00,1016.00,1012.00
9579,0,0,0.00,0.00,0.07,0.00,-2.87,-0.39,-3.87,1013.00,1015.00,1015.00,1013.00
9622,0,0,0.00,0.00,0.02,0.00,-0.19,-0.48,-1.19,1014.00,1014.00,1014.00,1014.00
9768,0,0,0.00,0.00,0.64,0.00,7.12,0.09,7.06,1016.00,1012.00,1012.00,1016.00
9884,0,0,0.00,0.00,1.45,0.00,6.44,0.84,6.06,1016.00,1012.00,1012.00,1016.00
10005,0,0,0.00,0.00,1.73,0.00,-0.69,1.25,-0.50,1014.00,1014.00,1014.00,1014.00
10144,0,0,0.00,0.00,1.12,0.00,-6.50,0.70,-6.44,1012.00,1016.00,1016.00,1012.00
10320,0,0,0.00,0.00,0.24,0.00,-2.44,-0.20,-3.06,1013.00,1015.00,101,1013.00
10346,0,0,0.00,0.00,0.21,0.00,-0.19,-0.26,-1.62,1014.00,1014.00,1014.00,1014.00
10460,0,0,0.00,0.00,0.49,0.00,5.37,-0.09,5.12,1015.00,1013.00,1013.00,1015.00
10738,0,0,0.00,0.00,0.76,0.00,-9.56,0.31,2.94,1015.00,1013.00,1013.00,1015.00
10786,0,0,0.00,0.00,0.02,0.00,-15.00,-0.40,-22.00,1006.00,1022.00,1022.00,1006.0
10815,0,0,0.00,0.00,-0.33,0.00,-6.81,-0.78,-12.50,1009.00,1019.00,1019.00,1009.00
11077,0,0,0.00,0.00,0.62,0.00,-17.37,0.30,-10.38,1011.00,1017.00,1017.00,1011.00
11147,0,0,0.00,0.00,-1.61,0.00,-31.06,-1.46,-33.38,1000.00,1028.00,1028.00,1000.00
11271,0,0,0.00,0.00,-1.68,0.00,10.88,-2.34,14.81,1018.00,0,1011.00,1017.00
11399,0,0,0.00,0.00,-4.54,0.00,-33.25,-4.70,-40.38,1000.00,1032.00,1032.00,1000.00
11484,0,0,0.00,0.00,5,0.00,26.31,-4.74,25.06,1021.00,1007.00,1007.00,1021.00
11607,0,0,0.00,0.00,-0.58,0.00,1.00,-1.19,20.81,1021.00,1007.00,1007.00,1021.00
11717,0,0,0.00,0.00,-2.,0.00,-5.44,-3.17,-19.12,1005.00,1023.00,1023.00,1005.00
11839,0,0,0.00,0.00,-0.98,0.00,19.62,-1.86,21.81,1021.00,1007.00,1007.00,1021.00
11948,0,0,0.00,0.00,0.28,0.00,1,-0.21,12.13,1018.00,1010.00,1010.00,1018.00
12001,0,0,0.00,0.00,1.17,0.00,18.81,0.33,15.31,1020.00,1008.00,1008.00,1020.00
12162,0,0,0.00,0.00,2.61,0.00,-4.62,2.17,-2.25,1014.00,1014.00,1014.00,101
12186,0,0,0.00,0.00,2.40,0.00,-8.25,1.99,-7.44,1013.00,1015.00,1015.00,1013.00
12310,0,0,0.00,0.00,0.90,0.00,-15.44,0.56,-15.44,1009.00,1019.00,1019.00,10
12349,0,0,0.00,0.00,0.47,0.00,-15.13,0.12,-14.69,1009.00,1019.00,1019.00,1009.00
12396,0,0,0.00,0.00,-0.16,0.00,-10.19,-0.44,-12.94,1009.00,1019.00,1019.00,1009.00
12422,0,0,0.00,0.00,-0.42,0.00,-7.37,-0.74,-9.38,1010.00,1018.00,1018.00,1010.00
12536,0,0,0.00,0.00,-0.36,0.00,6.44,-0.91,4.69,1015.00,1013.00,1013.00,1015.00
12683,0,0,0.00,0.00,1.55,0.00,14.19,0.87,14.81,1020.00,1008.00,1008.00,1020.00
12756,0,0,0.00,0.00,2.33,0.00,9.00,1.75,9.94,1018.00,1010.00,1010.00,1018.00
12874,0,0,0.00,0.00,1.96,0.00,-9.13,1.51,-7.63,1012.00,1016.00,1016.00,1012.00
13032,0,0,0.00,0.00,0.07,0.00,-11.31,-0.45,-11.56,1010.00,1018.00,1018.00,1010.00
13082,0,0,0.00,0.00,-0.42,0.00,-7.81,-0.88,-9.44,1010.00,1018.00,1018.00,100
13107,0,0,0.00,0.00,-0.62,0.00,-5.12,-1.13,-7.19,1011.00,1017.00,1017.00,1011.00
13459,0,0,0.00,0.00,1.87,0.00,4.81,1.28,6.37,1017.00,1011.00,1011.00,1017.00
13570,0,0,0.00,0.00,1.37,0.00,-8.88,0.90,-7.00,1012.00,1016.00,1016.00,1012.00
13779,0,0,0.00,0.00,-1.02,0.00,-10.31,-1.35,-11.75,1165.00,1175.0,1184.00,1176.00
13802,0,0,0.00,0.00,-1.33,0.00,-10.44,-1.68,-10.25,1178.00,1186.00,1186.00,1178.00
13954,0,0,0.00,0.00,-0.96,0.00,17.44,-1.68,9.88,1198.00,1194.00,1194.00,1198.00
13997,0,0,0.00,0.00,-0.12,0.00,18.62,-1.02,18.44,1204.00,1192.00,1192.00,120
14021,0,0,0.00,0.00,0.46,0.00,18.94,-0.49,20.12,1206.00,1192.00,1192.00,1206.00
14143,0,0,0.00,0.00,2.07,0.00,7.56,1.40,9.88,1203.00,1195.00,1195.00,1203.00
14238,0,0,0.00,0.00,1.74,0.00,94,1.18,-11.88,1197.00,1205.00,1205.00,1197.00
14291,0,0,0.00,0.00,1.03,0.00,-12.88,0.60,-14.31,1196.00,1206.00,1206.00,1196.00
14375,0,0,0.00,0.00,-0.01,0.00,-10.38,-0.46,-12.44,1196.00,1206.00,1206.00,1196.00
14528,0,0,0.00,0.00,-0.27,0.00,4.94,-0.87,4.94,1202.00,1200.00,1200.00,1202.00
14710,0,0,0.00,0.00,1.35,0.00,5.69,0.69,4.87,1203.00,1199.00,1199.00,1203.00
14817,0,0,0.00,0.00,1.35,0.00,-0.50,0.81,-1.44,1203.00,1203.00,1203.1205.00,1205.00
14838,0,0,0.00,0.00,1.23,0.00,-5.37,0.73,-1.00,1214.00,1214.00,1214.00,1214.00
15006,0,0,0.00,0.00,0.43,0.00,-2.06,-0.11,-3.37,1262.00,1264.00,1264.00,1262.00
15269,0,0,0.00,0.00,1.18,0.00,3.19,0.59,3.12,1306.00,1304.00,1304.00,1306.06.00
15291,0,0,0.00,0.00,1.27,0.00,2.44,0.66,4.19,1307.00,1303.00,1303.00,1307.00
15407,0,0,0.00,0.00,1.31,0.00,-1.00,0.78,-0.88,1305.00,1305.00,1305.00,1305.00
15562,0,0,0.00,0.00,1.01,0.00,-2.19,0.47,-1.00,1307.00,1307.00,1307.00,1307.00
15681,0,0,0.00,0.00,0.85,0.00,1.31,0.28,0.81,1307.00,1307.00,1307.00,1307.00
15995,0,0,0.00,0.00,1.39,0.00,1.31,0.80,1.19,1307.00,1307.00,1307.00,1307.00
16097,0,0,0.00,0.00,1.30,0.00,-0.13,0.75,0.50,1307.00,1307.00,1307.00,1307.00
16253,0,0,0.00,0.00,1.18,0.00,-0.13,0.55,-1.75,1307.00,1307.00,1307.00,1307.00
16295,0,0,0.00,0.00,1.15,0.00,-0.56,0.61,-0.31,1307.00,1307.00,1307.00,1307.00
16456,0,0,0.00,0.00,1.08,0.00,0.62,0.52,-0.94,1307.00,1307.00,1307.00,1307.00
16574,0,0,0.00,0.00,1.09,0.00,0.06,0.53,0.13,1320.00,1320.00,1320.00,1320.00
16671,0,0,0.00,0.00,1.10,0.00,0.19,0.53,0.69,1344.00,1344.00,1344.00,1344.00
16957,0,0,0.00,0.00,1.13,0.00,0.31,0.57,0.13,1352.00,1352.00,1352.00,1352.00
17067,0,0,0.00,0.00,1.17,0.00,0.44,0.62,-0.31,1358.00,1358.00,1358.00,1358.00
17375,0,0,0.00,0.00,1.21,0.00,1.00,0.65,1.00,1361.00,1361.00,1361.00,1361.00
17484,0,0,0.00,0.00,1.20,0.00,-0.25,0.64,0.50,1361.00,1361.00,1361.00,1361.00
17739,0,0,0.00,0.00,0.64,0.00,-2.12,0.13,-2.75,1335.00,1337.00,1337.00,1335.00
17829,0,0,0.00,0.00,0.53,0.00,-0.50,-0.03,-1.19,1336.00,1336.00,1336.00,1336.00
17943,0,0,0.00,0.00,0.57,0.00,2.00,-0.02,1.75,1336.00,1336.00,1336.00,1336.00
18063,0,0,0.00,0.00,0.87,0.00,4.19,0.24,3.44,1352.00,1350.00,1350.00,1352.00
18270,0,0,0.00,0.00,1.22,0.00.00,0.50,0.66,1.19,1359.00,1359.00,1359.00,1359.00
18323,0,0,0.00,0.00,1.29,0.00,1.00,0.70,2.25,1360.00,1358.00,1358.00,1360.00
18365,0,0,0.00,0.00,1.26,0.00,-0.56,0.71,-1.00,1359.00,1359.00,1359.00,1359.00
18640,0,0,0.00,0.00,1.27,0.00,2.00,0.66,1.69,1376.00,1374.00,1374.00,1376.00
18742,0,0,0.00,0.00,1.33,0.00,1.50,0.68,0.37,1383.00,1383.00,1383.00,1383.00
19022,0,0,0.00,0.00,1.24,0.00,-2.37,0.73,-2.31,1397.00,1397.00,1397.00,1397.00
19065,0,0,0.00,0.00,1.13,0.00,-2.25,0.59,-3.06,1399.00,1399.00,1399.00,1399.00
19085,0,0,0.00,0.00,1.04,0.00,-2.44,0.50,-2.75,1400.00,1400.00,1400.00,1400.00
19202,0,0,0.00,0.00,0.84,0.00,-0.44,0.28,-2.12,1402.00,1402.00,1402.00,1402.00
19479,0,0,0.00,0.00,1.22,0.00,1.94,0.64,1.50,1403.00,1403.00,1403.00,1403.00
19600,0,0,0.00,0.00,1.38,0.00,0.13,0.82,-0.37,1403.00,1403.00,1403.00,1403.00
19776,0,0,0.00,0.00,0.73,0.00,-3.06,0.20,-4.37,1402.00,1404.00,1404.00,1402.00
20153,1,1,41.69,3.30,8.11,508.84,183.94,-38.39,-384.15,1028.00,1778.00,17784.00,1022.00
20244,1,2,115.85,27.14,52.98,739.17,552.31,-88.70,-245.80,1000.00,1811801.00,1801.00,1005.00
20686,1,0,350.00,268.78,116.56,0.00,874.81,115.93,870.25,1800.00,1000.00,1000.00,1800.00
20740,1,0,0.00,0.00,151.56,0.00,360.06,142.45,632.31,1732.00,1074.00,1074.00,1564.00
20820,1,0,0.00,0.00,144.05,0.00,-230.25,147.43,-172.62,1417.00,1389.00,1389..00,1393.00
20907,1,0,0.00,0.00,109.68,0.00,-572.56,119.72,-487.37,1278.0.00,1567.00,1567.00,1239.00
20932,1,0,0.00,0.00,90.66,0.00,-675.12,96.63,-665.31,1195.00,1611.00,1611.00,1195.0
20960,1,0,0.00,0.00,71.31,0.00,-679.81,77.26,-659.37,1187.00,1619.00,1619.00,1187.00
21047,1,0,0.00,0.00,16.97,0.00,-630.69,22.54,-642.19,1163.00,1643.00,1643.00,1163.00
21084,1,0,0,0.00,-5.65,0.00,-570.87,4.49,-602.25,1168.00,1638.00,1638.00,1168.00
21159,1,0,0.00,0.00,-31.67,0.00,-235.31,-28.15,-278.12,1278.00,1528.00,1528.00,1278.00
21192,1,0,0.00,0.00,-32.57,0.00,-4.19,-33.46,-124.81,1335.00,1471.00,1471.00,1335.00
21369,1,0,0.00,0.00,8.82,0.00,234.31,5.99,298.75,00.00,1306.00,1306.00,1500.00
21421,1,0,0.00,0.00,17.74,0.00,87.56,16.33,119.37,1459.00,1347.00,1347.00,1459.00
21524,1,0,0.00,0.00,16.53,0.00,.87,15.97,-92.94,1376.00,1430.00,1430.00,1376.00
21608,1,0,0.00,0.00,4.33,0.00,-29.06,3.77,-204.19,1325.00,1481.00,1481.00,1325.00
21633,1,0,0.00,0.00,-3.08,0.00,-190.06,-0.11,-199.06,1325.00,80.00,1480.00,1326.00
21735,1,0,0.00,0.00,-8.37,0.00,36.69,-9.77,19.81,1405.00,1401.00,1401.00,1405.00
21771,1,0,0.00,0.00,-6.99,0.00,79.62,-8.33,62.44,1422.00,1384.00,1384.00,1422.00
21859,1,0,0.00,0.00,0.22,0.00,75.37,-1.77,79.00,1,1374.00,1374.00,1432.00
21964,1,0,0.00,0.00,6.51,0.00,35.38,5.61,52.56,1426.00,1380.00,1380.00,1426.00
22065,1,0,0.00,0.00,3.94,0.00,-74.62,4.10,.62,1376.00,1430.00,1430.00,1376.00
22087,1,0,0.00,0.00,1.68,0.00,-77.62,2.63,-77.37,1374.00,1432.00,1432.00,13
22119,1,0,0.00,0.00,-0.33,0.00,-61.44,-0.29,-75.56,1373.00,1433.00,1433.00,1373.00
22189,1,0,0.00,0.00,-1.99,0.00,4.75,-2.60,-6.81,1399.00,1407.00,1407.00,1399.00
22517,1,0,0.00,0.00,2.49,0.00,-16.94,2.09,-11.38,1400.00,1406.00,1406.00,.00
22542,1,0,0.00,0.00,1.82,0.00,-25.25,1.50,-23.31,1395.00,1411.00,1411.00,1395.00
22781,1,0,0.00,0.00,-0.49,0.00,-19.44,-0.93,44,1395.00,1411.00,1411.00,1395.00
22885,1,0,0.00,0.00,0.31,0.00,25.50,-0.51,22.87,1411.00,1395.00,1395.00,1411.00
23033,1,0,0.00,0.00,1.04,0.00,-11.19,0.70,-11.75,1399.00,1407.00,1407.00,1399.00
23201,1,0,0.00,0.00,1.52,0.00,-11.38,1.07,-6.69,1401.00,1405.00,1405.00,1400
23226,1,0,0.00,0.00,1.02,0.00,-18.75,0.63,-17.75,1397.00,1409.00,1409.00,1397.00
23384,1,0,0.00,0.00,0.81,0.00,18.00,0.07,16.19,1409.00,1397.00,1397.00,1409.00
23574,1,0,0.00,0.00,1.27,0.00,7.69,0.63,4.00,1404.00,1402.00,1402.00,1404.00
23668,1,0,0.00,0.00,1.85,0.00,-3.44,1.33,2.25,1377.00,1375.00,.00,1366.00
23693,1,0,0.00,0.00,1.43,0.00,-18.62,1.05,-15.00,1351.00,1361.00,1361.00,1351.00
23848,1,0,0.00,0.00,0.28,0.00,9.69,-0.37,8.00,1224.00,1220.00,1220.00,1224.00
23892,1,0,0.00,0.00,0.78,0.00,9.06,0.03,11.19,1143.00,1135.00,1135.00,1143.00
24037,1,0,0.00,0.00,0.40,0.00,6.81,-0.25,3.69,1016.00,1014.00,1014.00,1016.00
24306,1,0,0.00,0.00,1.77,0.00,7.12,1.18,6.81,1015.00,1009.00,1009.00,1015.00
24347,1,0,0.00,0.00,2.11,0.00,8.44,1.43,8.00,1015.00,1009.00,1009.00,1015.00
24497,0,0,0.00,0.00,1.03,0.00,-9.31,0.56,-11.13,1010.00,1018.00,1018.00,1010.00
24616,0,0,0.00,0.00,0.71,0.00,1.12,0.14,2.06,1014.00,1014.00,1014.00,1014.00
24768,0,0,0.00,0.00,0.03,0.00,5.69,-0.56,4.00,1015.00,1013.00,1013.00,1015.00
24811,0,0,0.00,0.00,0.37,0.00,11.75,-0.39,9.88,1017.00,1011.00,1011.00,1017.00
24928,0,0,0.00,0.00,0.97,0.00,2.06,0.39,0.62,1014.00,1014.00,1014.00,1014.15.00
24952,0,0,0.00,0.00,1.08,0.00,4.06,0.48,4.00,1015.00,1013.00,1013.00,1015.00
25069,0,0,0.00,0.00,1.71,0.00,6.62,1.00,9.06,1018.00,1010.00,1010.00,1018.00
25339,0,0,0.00,0.00,0.17,0.00,-9.56,-0.19,-7.69,1011.00,1017.00,1017.00,1011.00
25413,0,0,0.00,0.00,-0.36,0.00,-3.62,-0.87,-5.44,1012.00,1016.00,1016.00,1012.00
25636,0,0,0.00,0.00,0.31,0.000.00,6.37,-0.25,5.50,1016.00,1012.00,1012.00,1016.00
25693,0,0,0.00,0.00,0.69,0.00,11.00,-0.03,8.81,1015.00,1009.00,1009.00,1015.00
25735,0,0,0.00,0.00,1.04,0.00,9.75,0.39,9.88,1018.00,1010.00,1010.00,1018.00
25889,0,0,0.00,0.00,0.88,0.00,-2.44,0.36,-3.50,1011.00,1013.00,1013.00,1011.00
25969,0,0,0.00,0.00,0.59,0.00,-4.06,0.10,-1.37,10,1015.00,1015.00,1013.00
25994,0,0,0.00,0.00,0.40,0.00,-7.69,-0.02,-5.37,1012.00,1016.00,1016.00,1012.00
26020,0,0,0.00,0.00,0.11,0.00,-11.25,-0.24,-9.13,1021.00,1027.00,1027.00,1021.00
26228,0,0,0.00,0.00,-0.33,0.00,0.81,-0.82,1.12,1161.00,1161.00,1161.00,1161.00
26484,0,0,0.00,0.00,1.19,0.00,-3.69,0.68,-2.37,1284.00,1284.00,1284.00,1284.00
26685,0,0,0.00,0.00,0.37,0.00,-9.00,-0.10,-9.50,1340.00,1346.00,1346.00,1340.00
26840,0,0,0.00,0.00,0.16,0.00,0.62,-0.41,3.06,1367.00,1367.00,1367.00,1367.00
26879,0,0,0.00,0.00,0.19,0.00,1.00,-0.39,1.12,1389.00,1389.00,1389.00,1389.00
27025,0,0,0.00,0.00,1.24,0.00,4.44,0.64,5.75,1416.00,1412.00,1412.00,1416.00
27154,0,0,0.00,0.00,1.04,0.00,-2.37,0.50,-2.44,1431.00,1431.00,1431.00,1431.00
27267,0,0,0.00,0.00,0.37,0.00,-7.63,-0.12,-8.13,1441.00,1447.00,1447.00,1
