micros,flip,phase,spf_roll,roll_rlv,roll,spf_r_rate,gxrs,error_roll,error_r_rate,m1,m2,m3,m4
12329,0,0,0.00,0.00,-1.64,0.00,-10.13,-1.94,-10.44,1007.00,1017.00,17.00,1007.00
12350,0,0,0.00,0.00,-1.83,0.00,-6.37,-2.20,-7.25,1008.00,1016.00,1016.00,1008.00
12516,0,0,0.00,0.00,-1.65,0.00,5.56,-2.30,4.12,1012.00,1012.00,1012.00,1012.00
12562,0,0,0.00,0.00,-1.33,0.00,9.25,-1.98,8.88,1014.00,1010.00,1010.00,1014.00
12716,0,0,0.00,0.00,-0.02,0.00,6.50,-0.57,6.37,1016.00,1012.00,1012.00,1016.00
12951,0,0,0.00,0.00,-1.10,0.00,81,-1.59,-16.81,1228.00,1242.00,1242.00,1228.00
13021,0,0,0.00,0.00,-1.98,0.00,-7.12,.54,-7.12,1245.00,1253.00,1253.00,1245.00
13076,0,0,0.00,0.00,-2.13,0.00,2.75,-2.71,-1.81,1248.00,1252.00,1252.00,1248.00
13253,0,0,0.00,0.00,-0.30,0.00,10.56,-1.06,12.50,126,1257.00,1257.00,1263.00
13274,0,0,0.00,0.00,0.11,0.00,14.94,-0.73,12.50,1264.00,1256.00,1256.00,1264.00
13427,0,0,0.00,0.00,0.54,0.00,-1.19,0.06,-1.12,1262.00,1262.00,1262.00,1262.00
13471,0,0,0.00,0.00,0.23,0.00,-8.63,-0.09,-7.12,1261.00,1265.00,1265.00,1261.00
13667,0,0,0.00,0.00,-1.36,0.00,-3.62,-1.82,-7.37,1260.00,1266.00,1266.00,1260.00
13704,0,0,0.00,0.00,-1.45,0.00,-2.56,-1.88,-1.56,1262.00,1264.00,1264.00,1262.00
13729,0,0,0.00,0.00,-1.40,0.00,1.62,-1.94,0.00,1262.00,1264.00,1264.00,1262.00
13847,0,0,0.00,0.00,-0.95,0.00,3.81,-1.52,5.69,1264.00,1262.00,1262.00,1264.00
14002,0,0,0.00,0.00,-0.09,0.00,-0.31,-0.65,1.44,1263.00,1263.00,1263.00,1263.00
14176,0,0,0.00,0.00,-0.41,0.00,-3.56,-0.94,-3.75,126,1264.00,1264.00,1262.00
14196,0,0,0.00,0.00,-0.52,0.00,-4.81,-0.96,-3.31,1262.00,1264.00,1264.00,1262.00
14231,0,0,0.00,0.00,-0.70,0.00,-4.12,-1.19,-6.12,1260.00,1266.00,1266.00,1260.00
14421,0,0,0.00,0.00,-0.89,0.00,4.75,-1.49,3.31,1263.00,1263.00,1263.00,1263.00
14581,0,0,0.00,0.00,-0.26,0.00,6.56,-0.93,6.06,1264.00,1262.00,1262.00,1264.00
14763,0,0,0.00,0.00,-0.12,0.00,-1.75,-0.58,-2.56,1262.00,1264.00,1264.00,1262.00
14868,0,0,0.00,0.00,-0.19,0.00,0,-0.68,0.25,1263.00,1263.00,1263.00,1263.00
14889,0,0,0.00,0.00,-0.26,0.00,-2.56,-0.70,-1.00,1263.00,1263.00,1,1262.00
14921,0,0,0.00,0.00,-0.35,0.00,-3.19,-0.86,-3.81,1262.00,1264.00,1264.00,1262.00
15116,0,0,0.00,0.00,-0.22,0.00,2.37,-0.73,3.81,1264.00,1262.00,1262.00,1264.00
15268,0,0,0.00,0.00,-0.05,0.00,4.37,-0.58,2.12,1263.00,1263.00,1263.00,1263.00
15316,0,0,0.00,0.00,0.11,0.00,3.94,-0.42,4.25,1264.00,1262.00,1262.00,1264.00
15455,0,0,0.00,0.00,0.08,0.00,0.50,-0.41,-0.19,1263.00,1263.00,1263.00,1263.00
15559,0,0,0.00,0.00,-0.03,0.00,-4.00,2,-4.00,1262.00,1264.00,1264.00,1262.00
15619,0,0,0.00,0.00,-0.27,0.00,-1.75,-0.74,-4.00,1262.00,1264.00,1264.00,1262.00
15813,0,0,0.00,0.00,-0.39,0.00,-2.06,-0.92,-0.31,1263.00,1263.00,1263.00,1263.00
16044,0,0,0.00,0.00,-0.30,0.00,5.19,-0.96,2.94,1263.00,1263.00,1263.00,1263.00
16194,0,0,0.00,0.00,-0.20,0.00,2.37,-0.78,3.19,1302.00,1302.00,1302.00,1302.00
16387,0,0,0.00,0.00,-0.14,0.00,1.12,-0.65,1.06,1325.00,1325.00,1325.00,1325.00
16527,0,0,0.00,0.00,-0.28,0.00,-0.81,-0.84,-0.25,1327.00,1327.00,1327.00,1327.00
16590,0,0,0.00,0.00,-0.35,0.00,-1.25,-0.82,-1.44,1337.00,1339.00,1339.00,1337.00
16621,0,0,0.00,0.00,-0.37,0.00,-0.62,-0.85,-0.69,1349.00,1349.00,1349.00,1349.00
16883,0,0,0.00,0.00,0.15,0.00,3.75,-0.41,3.12,1398.00,1396.00,1396.00,1398.00
16926,0,0,0.00,0.00,0.29,0.00,3.06,-0.23,3.62,1409.00,1407.00,1407.00,1409.00
17081,0,0,0.00,0.00,0.50,0.00,2.62,-0.03,1.44,1432.00,1432.00,1432.00,1432.00
17194,0,0,0.00,0.00,0.57,0.00,-1.44,0.10,-1.75,1439.00,1439.00,1439.00,1439.00
17309,0,0,0.00,0.00,0.74,0.00,-0.75,0.26,1.81,1446.00,1446.00,1446.00,1446.00
17448,0,0,0.00,0.00,0.73,0.00,-1.75,0.26,0.37,1462.00,1462.00,1462.00,1462.00
17619,0,0,0.00,0.00,0.31,0.00,-2.31,-0.23,-0.62,1463.00,1463.00,140,1462.00
17641,0,0,0.00,0.00,0.23,0.00,-3.00,-0.30,-2.62,1462.00,1464.00,1464.00,1462.00
17929,0,0,0.00,0.00,0.33,0.00,-0.31,-0.14,-2.12,1463.00,1463.00,1463.00,1463.00
17979,0,0,0.00,0.00,0.40,0.00,-0.75,-0.08,1.00,1462.00,1462.00,1462.00,1462.00
18113,0,0,0.00,0.00,0.30,0.00,2.94,-0.22,1.87,1458.00,1458.00,1458.00,1458.00
18262,0,0,0.00,0.00,0.37,0.00,0.94,-0.20,0.00,1457.00,1457.00,1457.00,1457.00
18446,0,0,0.00,0.00,-0.12,0.00,-4.62,-0.55,-5.12,1453.00,1457.00,1457.00,1453.00
18571,0,0,0.00,0.00,-0.37,0.00,-1.69,-0.84,-1.44,1454.00,0,1456.00,1454.00
18682,0,0,0.00,0.00,-0.44,0.00,0.88,-0.94,0.31,1455.00,1455.00,1455.00,1455.00
18823,0,0,0.00,0.00,-0.26,0.00,1.44,-0.76,1.94,1452.00,1452.00,1452.00,1452.00
18952,0,0,0.00,0.00,0.07,0.00,-0.06,-0.42,0.13,1451.00,1451.00,1451.00,1451.00
18995,0,0,0.00,0.00,0.03,0.00,-1.31,-0.45,-1.44,1449.00,1449.00,1449.00,1449.00
19027,0,0,0.00,0.00,0.03,0.00,-0.56,-0.46,-0.25,1449.00,1449.00,1449.00,1449.00
19364,0,0,0.00,0.00,-0.15,0.00,3.94,-0.77,1.62,1447.00,1447.00,1447.00,1447.00
19496,0,0,0.00,0.00,0.03,0.00,-5.37,-0.44,-2.69,1446.00,1448.00,1448.00,1446.00
19609,0,0,0.00,0.00,-0.23,0.00,-1.37,-0.77,0.37,1,1447.00,1447.00,1447.00
19688,1,1,2.33,-0.22,-0.66,99.35,-5.69,-2.55,-105.48,1366.0.00,1557.00,1557.00,1337.00
19717,1,1,6.62,-0.30,-0.54,166.41,10.00,-6.92,-168.04,1309.00,1585.00,1585.00,1309.0
19747,1,1,13.04,-0.03,0.23,231.36,37.25,-13.07,-214.49,1260.00,1634.00,1634.00,1260.00
19840,1,1,38.01,4.37,9.23,380.11,185.62,-33.63,-233.67,1191.00,1701.00,1701.00,1191.00
19870,1,1,51.25,8.59,16.15,431.93,262.75,-42.66,-195.55,1195.00,1699.00,1699.00,1195.00
19925,1,1,74.58,17.47,31.82,500.28,365.31,-57.10,-177.78,1170.00,1724.0020.00,1720.00,1174.00
19983,1,2,110.28,33.46,60.12,567.55,453.37,-76.82,-143.92,1142.00,1752.00,1752.00,1142.00
20066,1,2,160.18,56.85,96.86,608.67,495.56,-103.33,-124.23,1086.00,1808.0816.00,1816.00,1078.00
20396,1,3,321.63,217.86,13.48,333.44,1121.69,-103.77,895.19,1809.00,1083.01123.00,1123.00,1771.00
20426,1,3,332.00,239.71,53.19,269.88,1014.00,-92.28,793.37,1768.00,1126.00,1126.00,17681771.00
20523,1,3,349.80,278.88,97.27,28.93,-0.13,-70.93,195.13,1399.00,1495.00,1393.00,1501.00
20613,1,0,0.00,0.00,80.44,0.00,-309.69,82.87,-262.81,1390.00,11523.00,1523.00,1369.00
20725,1,0,0.0.00,0.00,27.86,0.00,-518.19,32.35,-528.12,1257.00,1637.00,1637.00,1257.00
20750,1,0,0.00,0.00,8.84,0.00,-490.44,17.38,-508.62,1255.00,1637.00,1637.00,1255.00
21100,1,0,0.00,0.00,8.45,0.00,130.19,6.69,150.50,1510.00,1384.00,1384.00,1510.00
21223,1,0,0.00,0.00,7.08,0.00,-124.50,7.72,-101,1402.00,1492.00,1492.00,1402.00
21316,1,0,0.00,0.00,-3.09,0.00,-118.06,-2.43,-126.50,1399.00,1495.00,1495.00,1399.00
21340,1,0,0.00,0.00,-5.59,0.00,-65.06,-5.45,-86.25,1410.00,1484.00,1484.00,141
21368,1,0,0.00,0.00,-6.88,0.00,-38.94,-6.99,-43.63,1426.00,1468.00,1468.00,1426.00
21541,1,0,0.00,0.00,-1.98,0.00,80.44,-2.83,44,1476.00,1416.00,1416.00,1476.00
21766,1,0,0.00,0.00,-0.28,0.00,-42.50,0.00,-31.87,1435.00,1459.00,1459.00,429.00
21789,1,0,0.00,0.00,-1.67,0.00,-48.56,-1.22,-46.19,1429.00,1465.00,1465.00,1429.00
21992,1,0,0.00,0.00,-3.51,0.00,7.94,-4.07,6.69,1447.00,1447.00,1447.00,144
22017,1,0,0.00,0.00,-2.98,0.00,15.06,-3.86,12.19,1449.00,1445.00,1445.00,1449.00
22173,1,0,0.00,0.00,-0.53,0.00,-8.37,-0.91,2.25,1447.00,1447.00,1447.00,1447.00
22217,1,0,0.00,0.00,-0.97,0.00,-8.94,-1.38,-11.25,1442.00,1452.00,1452.00,1442.00
22400,1,0,0.00,0.00,-2.79,0.00,-5.62,-3.18,-15.75,1439.00,1455.00,1455.00,1439.00
22448,1,0,0.00,0.00,-2.58,0.00,11.63,-3.25,7.81,1448.00,1446.00,1446.00,1448.00
22469,1,0,0.00,0.00,-2.16,0.00,13.38,-2.78,14.75,1450.00,1442.00,1442.00,1450.00
22590,1,0,0.00,0.00,-1.98,0.00,6.62,-2.54,3.69,1447.00,1447.00,1447.00,1447.00
22747,1,0,0.00,0.00,-1.88,0.00,-16.81,-2.27,-18.06,1004.00,1020.00,1020,1005.00
23055,1,0,0.00,0.00,-2.34,0.00,14.13,-2.96,18.50,1017.00,1007.00,1007.00,1017.00
23295,0,0,0.00,0.00,0.24,0.00,-6.69,-0.20,-4.75,1011.00,1013.00,1013.00,1011.00
23399,0,0,0.00,0.00,-0.32,0.00,-7,-0.81,-5.69,1010.00,1014.00,1014.00,1010.00
23452,0,0,0.00,0.00,-1.06,0.00,-18.06,-1.22,-13.31,1007.00,1017.00,1017.00,1007.00
23510,0,0,0.00,0.00,-2.54,0.00,-14.13,-2.74,-17.75,1004.00,1020.00,1020.00,1004.00
23624,0,0,0.00,0.00,-5,0.00,-5.00,-3.54,-4.56,1009.00,1015.00,1015.00,1009.00
23750,0,0,0.00,0.00,-2.68,0.00,16.00,-3.39,14.50,1015.00,1009.00,1009.00,1015.00
23894,0,0,0.00,0.00,-0.56,0.00,14.87,-1.40,12.94,1016.00,1008.00,1008.00,1016.00
24094,0,0,0.00,0.00,-0.36,0.00,-7.50,-0.85,-7.87,1009.00,1015.00,1015.00,1009.00
24118,0,0,0.00,0.00,-0.60,0.00,-8.75,-1.07,-8.00,1009.00,1015.00,1015.00,1009.00
24303,0,0,0.00,0.00,-2.85,0.00,-6.00,-3.35,00,1008.00,1016.00,1016.00,1008.00
24363,0,0,0.00,0.00,-3.00,0.00,-3.12,-3.48,-2.87,1009.00,1015.00,1015.00,1009.00
24548,0,0,0.00,0.00,-1.24,0.00,11.81,-1.91,13.19,1016.00,1008.00,1008.00,1016.00
24746,0,0,0.00,0.00,0.08,0.00,-5.56,-0.30,-3.81,1011.00,1013.00,1013.00,100
24771,0,0,0.00,0.00,-0.17,0.00,-9.13,-0.49,-8.25,1009.00,1015.00,1015.00,1009.00
24992,0,0,0.00,0.00,-2.51,0.00,-9.94,-2.79,-13.75,1006.00,1018.00,1010,1007.00
25021,0,0,0.00,0.00,-2.72,0.00,-5.62,-3.15,-8.75,1007.00,1017.00,1017.00,1007.00
25162,0,0,0.00,0.00,-2.45,0.00,9.81,-3.17,5.31,1107.00,1107.00,1107.00,1107.00
25206,0,0,0.00,0.00,-1.91,0.00,15.75,-2.56,14.31,1125.00,1117.00,1117.00,1125.00
25226,0,0,0.00,0.00,-1.40,0.00,18.44,-2.07,17.87,1154.00,1144.00,1144.00,1154.00
25332,0,0,0.00,0.00,0.27,0.00,16.19,-0.53,14.31,1200.01211.00,1199.00,1199.00,1211.00
25515,0,0,0.00,0.00,0.22,0.00,-13.25,-0.15,-13.88,1310.00,1320.00,1320.00,1310.00
25585,0,0,0.00,0.00,-0.82,0.00,-10.31,-1.21,-12.88,1343.00,1353.00,1353.00,1343.00
25695,0,0,0.00,0.00,70,0.00,-4.44,-2.18,-6.56,1380.00,1386.00,1386.00,1380.00
25821,0,0,0.00,0.00,-1.04,0.00,10.31,-1.80,9.88,1420.00,1416.00,1416.00,1420.00
25953,0,0,0.00,0.00,0.07,0.00,8.56,-0.66,9.94,1447.00,1441.00,1441.00,1447.00
26085,0,0,0.00,0.00,0.07,0.00,-6.12,-0.38,-5.56,1464.00,1468.00,1468.00,1464.00
26318,0,0,0.00,0.00,-0.06,0.00,5.56,-0.68,4.69,1478.00,1476.00,1476.00,1478.00
26413,0,0,0.00,0.00,-0.01,0.00,-2.94,-0.47,-2.75,1,1482.00,1482.00,1480.00
