micros,flip,phase,spf_roll,roll_rlv,roll,spf_r_rate,gxrs,error_roll,error_r_rate,m1,m2,m3,m4
1816,0,0,0.00,0.00,1.43,0.00,2.44,0.90,3.81,1028.00,1024.00,1024.00,1028.00
1840,0,0,0.00,0.00,1.44,0.00,0.25,0.96,0.69,1026.00,1026.00,1026.00,1026.00
1935,0,0,0.00,0.00,0.58,0.00,-9.19,0.18,-9.13,1023.00,1029.00,1029.00,1023.00
2017,0,0,0.00,0.00,-0.36,0.00,-6.37,-0.79,-7.00,1023.00,1029.00,1029.00,1
2041,0,0,0.00,0.00,-0.51,0.00,-4.62,-0.96,-5.87,1024.00,1028.00,1028.00,1024.00
2173,0,0,0.00,0.00,0.32,0.00,8.88,-0.40,8.25,1029.00,1023.00,1023.00,1029.00
2253,0,0,0.00,0.00,1.21,0.00,6.50,0.67,7.25,1029.00,1023.00,1023.00,1029.00
2402,0,0,0.00,0.00,0.34,0.00,-8.56,0.02,-8.81,1023.00,1029.00,1029.00,1023.00
2446,0,0,0.00,0.00,-0.20,0.00,-6.87,-0.69,-6.81,1023.00,1029.00,1029.00,1023.00
2534,0,0,0.00,0.00,-0.45,0.00,4.50,-1.06,3.69,1026.00,1026.00,1026.00,1026.00
2602,0,0,0.00,0.00,0.37,0.00,8.63,-0.20,8.63,1029.00,1023.00,1023.00,1029.00
2767,0,0,0.00,0.00,0.83,0.00,-7.69,0.42,-6.31,1024.00,1028.00,1028.00,1024.00
2830,0,0,0.00,0.00,0.08,0.00,4,-0.41,-7.94,1023.00,1029.00,1029.00,1023.00
2849,0,0,0.00,0.00,-0.14,0.00,-6.87,-0.49,-7.44,1023.00,1029.00,0,1023.00
2873,0,0,0.00,0.00,-0.32,0.00,-5.81,-0.69,-6.56,1024.00,1028.00,1028.00,1024.00
2913,0,0,0.00,0.00,-0.57,0.00,-1.19,-1.04,-2.19,1025.00,1027.00,1027.00,1025.00
2967,0,0,0.00,0.00,-0.30,0.00,6.12,-0.85,5.37,10,1025.00,1025.00,1027.00
2985,0,0,0.00,0.00,-0.04,0.00,7.19,-0.67,6.37,1028.00,1024.00,1024.00,1028.00
3072,0,0,0.00,0.00,1.07,0.00,6.87,0.45,7.56,1029.00,1023.00,1023.00,1029.00
3150,0,0,0.00,0.00,1.32,0.00,-1.56,0.85,-0.44,1026.00,1026.00,1026.00,1026.00
3235,0,0,0.00,0.00,0.36,0.00,-8.31,-0.11,-8.13,1023.00,1029.00,.00,1023.00
3260,0,0,0.00,0.00,0.14,0.00,-7.63,-0.34,-7.75,1023.00,1029.00,1029.00,1023.00
3367,0,0,0.00,0.00,-0.40,0.00,1.19,-0.97,0.00,1026.00,1026.00,1026.00,1026.00
3393,0,0,0.00,0.00,-0.24,0.00,4.69,-0.88,3.31,1026.00,1026.00,1026.00,1026.00
3550,0,0,0.00,0.00,0.83,0.00,8.19,0.13,8.31,1029.00,1023.00,1023.00,1029.00
3652,0,0,0.00,0.00,1.39,0.00,2.50,0.87,3.69,1027.00,1025.00,1025.00,1027.00
4008,0,0,0.00,0.00,-0.29,0.00,-3.06,-0.74,-3.31,1129.00,1131.00,1131.00,1129.00
4158,0,0,0.00,0.00,0.18,0.00,8.69,-0.46,8.13,1211.00,1207.00,1207.00,1211.00
4273,0,0,0.00,0.00,1.20,0.00,7.19,0.57,9.13,1237.00,1231.00,1231.00,1237.00
4317,0,0,0.00,0.00,1.43,0.00,6.37,0.88,5.37,1236.00,1232.00,1232.00,1236.00
4449,0,0,0.00,0.00,1.29,0.00,-5.19,0.86,-2.12,1260.00,1260.00,1260.00,1260.00
4569,0,0,0.00,0.00,0.59,0.00,-7.00,0.24,-6.87,1274.00,1278.00,1278.00,1274.00
4730,0,0,0.00,0.00,0.43,0.00,2.56,-0.13,1.25,1284.00,1284.00,1284.00,1284.00
4772,0,0,0.00,0.00,0.54,0.00,4.50,-0.00,1.37,1286.00,1286.00,1286.00,1286.00
4854,0,0,0.00,0.00,0.79,0.00,5.56,0.25,4.12,1290.00,1288.00,1288.00,1290.00
5143,0,0,0.00,0.00,1.04,0.00,-1.62,0.49,-2.69,1322.00,1322.00,1322.00,1322.00
5296,0,0,0.00,0.00,0.72,0.00,-1.56,0.18,-2.25,1330.00,1330.00,1330.00,1330.00
5421,0,0,0.00,0.00,0.77,0.00,1.00,0.25,0.94,1334.00,1334.00,1334.00,1334.00
5461,0,0,0.00,0.00,0.81,0.00,1.37,0.30,1.69,1336.00,1336.00,1336.00,1336.00
5615,0,0,0.00,0.00,1.09,0.00,1.12,0.60,2.50,1341.00,1339.00,1339.00,1341.00
5717,0,0,0.00,0.00,1.09,0.00,0.00,0.53,-0.81,1341.00,1341.00,1341.00,1341.00
5840,0,0,0.00,0.00,0.91,0.00,-3.19,0.46,-2.56,1342.00,1342.00,1342.00,1342.00
5991,0,0,0.00,0.00,0.74,0.00,-0.88,0.21,-2.06,1343.00,1343.00,1343.00,1343.00
6310,0,0,0.00,0.00,1.15,0.00,0.13,0.66,0.75,1356.00,1356.00,1356.00,1356.00
6419,0,0,0.00,0.00,0.91,0.00,-2.75,0.44,-2.31,1355.00,1355.00,1355.00,1355.00
6568,0,0,0.00,0.00,0.64,0.00,-2.69,0.17,-2.75,1356.00,1356.00,1356.00,1356.00
6611,0,0,0.00,0.00,0.63,0.00,0.62,0.12,0.19,1356.00,1356.00,1356.00,1356.00
6696,0,0,0.00,0.00,0.68,0.00,0.06,0.19,0.69,1356.00,1356.00,1356.00,1356.00
6766,0,0,0.00,0.00,0.68,0.00,1.37,0.18,1.19,1356.00,1356.00,1356.00,1356.00
6852,0,0,0.00,0.00,0.82,0.00,0.50,0.26,1.62,1356.00,1356.00,1356.00,1
6876,0,0,0.00,0.00,0.82,0.00,0.81,0.26,0.94,1356.00,1356.00,1356.00,1356.00
6983,0,0,0.00,0.00,0.85,0.00,1.81,0.33,1.25,1356.00,1356.00,1356.00,1356.00
7103,0,0,0.00,0.00,0.87,0.00,0.75,0.37,0.00,1356.00,1356.00,1356.00,1356.00
7262,0,0,0.00,0.00,1.03,0.00,0.00,0.54,-0.06,1356.00,1356.00,1356.00,1356.00
7378,0,0,0.00,0.00,1.10,0.00,-1.62,0.63,-0.19,1356.00,1356.00,1356.00,1356.00
7674,0,0,0.00,0.00,1.33,0.00,-0.44,0.85,-0.25,1356.00,1356.00,1356.00,1356.00
7805,0,0,0.00,0.00,1.30,0.00,-1.00,0.82,0.13,1356.00,1356.00,1356.00,1356.00
7951,0,0,0.00,0.00,1.23,0.00,-0.31,0.74,0.00,1356.00,1356.00,1356.00,1356.00
8147,0,0,0.00,0.00,1.17,0.00,0.25,0.61,0.94,1356.00,1356.00,1356.00,1356.00
8249,0,0,0.00,0.00,1.18,0.00,-0.81,0.71,-0.50,1356.00,1356.00,1356.00,1356.00
8360,0,0,0.00,0.00,1.19,0.00,0.44,0.69,1.06,1356.056.00,1356.00,1356.00,1356.00
8379,0,0,0.00,0.00,1.19,0.00,-0.25,0.70,0.25,1356.00,1356.00,1356.00,1356.00
8522,0,0,0.00,0.00,1.29,0.00,2.19,0.79,3.31,1357.00,1355.00,1355.00,1357.00
8645,0,0,0.00,0.00,1.27,0.00,3.19,0.72,1.00,1356.00,1356.00,1356.00,1356.00
8685,0,0,0.00,0.00,1.34,0.00,1.56,0.84,1.69,1357.00,1355.00,1355.00,1357.00
8833,0,0,0.00,0.00,1.31,0.00,1.06,0.80,0.88,1356.00,1356.00,1356.00,1356.00
8970,0,0,0.00,0.00,1.20,0.00,-1.50,0.66,-1.31,1356.00,1356.00,1356.00,1356.00
9101,0,0,0.00,0.00,1.06,0.00,-1.12,0.51,-1.00,1356.00,1356.00,1356.00,1356.00
9144,0,0,0.00,0.00,1.01,0.00,-1.62,0.47,-0.94,1356.00,1356.00,1356.00,1356.00
9296,0,0,0.00,0.00,1.16,0.00,1.25,0.64,1.00,1356.00,1356.00,1356.00,1356.00
9399,0,0,0.00,0.00,1.37,0.00,3.75,0.85,2.87,1357.00,1355.00,1355.00,1357.00
9515,0,0,0.00,0.00,1.57,0.00,0.06,1.01,0.37,1356.00,1356.00,1356.00,1356.00
9617,0,0,0.00,0.00,1.56,0.00,0.06,1.07,0.44,0,1356.00,1356.00,1356.00
9641,0,0,0.00,0.00,1.55,0.00,-0.62,1.07,-0.56,1356.00,1356.00,1356.00,1356.00
9787,0,0,0.00,0.00,1.28,0.00,1.94,0.70,1.94,1373.00,1371.00,1371.00,1373.00
9829,0,0,0.00,0.00,1.29,0.00,-0.19,0.81,0.62,1383.00,1383.00,1383.00,1383.00
10105,0,0,0.00,0.00,1.43,0.00,0.56,0.94,-1.37,1393.00,1393.00,1393.00,1393.00
10212,0,0,0.00,0.00,1.40,0.00,-2.75,0.97,-3.12,1405.00,1405.00,1405.00,1405.00
10355,0,0,0.00,0.00,1.34,0.00,-1.94,0.80,-1.44,1408.00,1408.00,1408.00,1408.00
10494,0,0,0.00,0.00,1.31,0.00,3.81,0.71,3.37,1409.00,1407.00,1407.00,1409.00
10539,0,0,0.00,0.00,1.39,0.00,1.75,0.89,2.25,1411.00,1409.00,1409.00,1411.00
10778,0,0,0.00,0.00,1.92,0.00,-1.56,1.45,-1.06,1414.00,1414.00,1414.00,1414.00
10925,0,0,0.00,0.00,1.91,0.00,-0.56,1.42,-0.13,1416.00,1416.00,1416.00,1416.00
11170,0,0,0.00,0.00,2.21,0.00,-0.81,1.72,1.25,1430.00,1428.00,1428.00,1430.00
11213,0,0,0.00,0.00,2.18,0.00,-0.25,1.69,-0.50,1430.00,1430.00,1430.00,1430.00
11355,0,0,0.00,0.00,2.22,0.00,-2.69,1.78,-3.06,1433.00,1433.00,1433.00,1433.00
11483,0,0,0.00,0.00,2.13,0.00,-1.37,1.68,-0.50,1435.00,1435.00,1435.00,1435.00
11741,0,0,0.00,0.00,2.13,0.00,1.19,1.63,-2.44,1439.00,1439.00,1439.00,1439.00
11858,0,0,0.00,0.00,2.50,0.00,-0.81,1.95,0.88,1443.00,1441.00,1441.00,1443.00
11904,0,0,0.00,0.00,2.42,0.00,-1.37,1.95,-2.44,1444.00,1444.00,1444.00,1444.00
11926,0,0,0.00,0.00,2.44,0.00,1.62,1.93,-0.75,1444.00,1444.00,1444.00,1444.00
12059,0,0,0.00,0.00,2.48,0.00,-5.31,2.08,-2.69,1447.00,1447.00,1447.00,1447.00
12180,0,0,0.00,0.00,2.33,0.00,4.37,1.77,4.37,1451.00,1447.00,1447.00,1451.00
12319,0,0,0.00,0.00,2.24,0.00,5.69,1.70,4.81,1454.00,1450.00,1450.00,1454.00
12431,0,0,0.00,0.00,2.27,0.00,-2.25,1.73,-3.31,1452.00,1452.00,1452.00,1452.00
12627,0,0,0.00,0.00,2.40,0.00,0.44,1.91,0.19,1453.00,1451.00,1451.00,1453.00
12742,0,0,0.00,0.00,2.68,0.00,4.00,2.03,4.31,1454.00,1450.00,1450.00,1454.00
12854,0,0,0.00,0.00,2.61,0.00,-0.56,2.05,-1.00,1452.00,1452.00,1452.00,1452.00
13020,0,0,0.00,0.00,2.45,0.00,-4.12,1.93,-3.94,1452.00,1452.00,1452.00,1452.00
13057,0,0,0.00,0.00,2.42,0.00,0.69,1.83,-0.88,1452.00,1452.00,1452.00,1452.00
13134,0,0,0.00,0.00,2.68,0.00,4.00,2.07,5.31,1455.00,1449.00,1449.00,1455.00
13342,1,1,20.82,0.96,5.41,325.13,76.81,-19.86,-281.50,1191.00,130.00,1730.00,1174.00
13377,1,1,32.51,2.70,8.94,398.97,144.69,-29.81,-301.66,1147.00,1757.00,1757.001786.00,1118.00
13560,1,2,145.63,49.46,91.78,677.48,605.69,-96.18,-95.77.88,1087.00,1817.00,1817.00,1087.00
13777,1,3,288.46,160.22,-75.43,523.22,1322.88,-128.24,717.84,1571.00,1333.00,1333.00,1571.00
13806,1,3,305.49,187.29,-35.49,457.91,1390.94,-118.20,926.84,1751.00,1153.00,1153.00,1751.00
14027,1,0,0.00,0.00,114.84,0.00,-124.94,115.49,157.24,1466.00,1438.00,1438.00,1466.00
14136,1,0,0.00,0.00,77.35,0.00,-552.25,87.31,-493.25,1307.00,26.00,1626.00,1278.00
14211,1,0,0.00,0.00,30.32,0.00,-592.25,41.31,-596.00,12405.00,1669.00,1669.00,1235.00
14236,1,0,0.00,0.00,13.64,0.00,-556.87,18.50,-593.25,1229.00,1675.00,1675.00,1229.
14270,1,0,0.00,0.00,-0.89,0.00,-472.06,3.19,-531.87,1244.00,1660.00,1660.00,1244.00
14349,1,0,0.00,0.00,-25.92,0.00,-162.37,-24.92,-277.31,1329.00,1575.00,1575.00,1329.00
14387,1,0,0.00,0.00,-27.05,0.00,10.75,-27.74,-35.75,1423.00,1481.00,1481.00,1423.00
14465,1,0,0.00,0.00,-12.67,0.00,261.06,-15.74,257.56,1544.00,1360.00,1360.00,1544.00
14675,1,0,0.00,0.00,17.65,0.00,-40.31,18.17,-17.19,1455.00,1449.00,1449.0,1446.00
14698,1,0,0.00,0.00,14.33,0.00,-115.25,16.22,-89.44,1426.00,1478.00,1478.00,1426.00
14720,1,0,00,0.00,9.58,0.00,-169.56,12.26,-156.00,1398.00,1506.00,1506.00,1398.00
14830,1,0,0.00,0.00,-2.88,0.00,-98.44,44,-98.44,1412.00,1492.00,1492.00,1412.00
14905,1,0,0.00,0.00,-6.53,0.00,7.25,-7.02,-3,1467.00,1469.00,1469.00,1467.00
15129,1,0,0.00,0.00,7.90,0.00,15.69,7.11,22.19,1659.00,1635.00,10,1657.00
15154,1,0,0.00,0.00,7.62,0.00,-10.00,7.39,-2.12,1650.00,1644.00,1644.00,1650.00
15321,1,0,0.00,0.00,-0.14,0.00,-46.56,0.36,-64.25,1622.00,1672.00,1672.00,1622.00
15359,1,0,0.00,0.00,-1.19,0.00,-16.19,-1.52,-23.31,1637.00,1657.00,1657,1640.00
15385,1,0,0.00,0.00,-1.14,0.00,11.00,-1.74,2.12,1647.00,1647.00,1647.00,1647.00
15545,1,0,0.00,0.00,2.75,0.00,29.75,1.90,28.37,1659.00,1635.00,1635.00,1659.00
15740,1,0,0.00,0.00,3.10,0.00,-16.25,2.95,-19.00,1642.00,1652.00,1652.00,1642.00
15835,1,0,0.00,0.00,1.84,0.00,.81,1.35,-10.19,1644.00,1650.00,1650.00,1644.00
15885,1,0,0.00,0.00,1.40,0.00,1.31,0.90,-7.63,1645.00,1649.00,1649.00,1645.00
16055,1,0,0.00,0.00,3.05,0.00,11.94,2.38,17.31,1655.00,1639.00,1639.00,0
16077,1,0,0.00,0.00,3.24,0.00,4.44,2.70,7.69,1650.00,1642.00,1642.00,1650.00
16192,1,0,0.00,0.00,3.40,0.00,-4.75,2.97,1.06,1644.00,1640.00,1640.00,1644.00
16458,1,0,0.00,0.00,2.95,0.00,9.06,2.37,7.75,1551.00,1543.00,1543.00,1551.00
16574,1,0,0.00,0.00,3.74,0.00,1.44,3.22,2.75,1437.00,1433.00,1433.00,1437.00
16763,1,0,0.00,0.00,2.35,0.00,-9.63,1.95,-8.94,1088.00,1092.00,1092.00,1088.00
16862,1,0,0.00,0.00,1.64,0.00,1.19,1.14,-2.50.19,1018.00,1016.00,1016.00,1018.00
17026,1,0,0.00,0.00,3.36,0.00,16.12,2.55,14.31,1021.00,1007.00,1007.00,1021.00
17232,0,0,0.00,0.00,4.62,0.00,-1.81,4.16,-2.50,1015.00,1013.00,1013.00,1015.00
17342,0,0,0.00,0.00,3.63,0.00,-11.81,3.37,-11.94,1012.00,1016.00,1016.00,1012.00
17376,0,0,0.00,0.00,3.33,0.00,-10.38,3.04,-10.69,1012.00,1016.00,1016.00,1012.00
17512,0,0,0.00,0.00,2.14,0.00,-4.12,1.69,-4.75,1014.00,1014.00,1014.00,1014.00
17567,0,0,0.00,0.00,1.74,0.00,2.50,1.28,0.44,1014.00,1014.00,1014.00,1014.00
17683,0,0,0.00,0.00,2.38,0.00,8.31,1.78,7.81,1018.00,1010.00,1010.00,1018.00
17812,0,0,0.00,0.00,3.06,0.00,8.44,2.48,7.94,1018.00,1010.00,1010.00,1018.00
17915,0,0,0.00,0.00,2.93,0.00,-1.94,2.60,-0.81,1015.00,1013.00,1013.00,1015.00
18083,0,0,0.00,0.00,1.77,0.00,-8.31,1.42,-8.31,1012.00,1016.00,1016.00,1012.00
18122,0,0,0.00,0.00,1.31,0.00,-8.06,0.94,-8.31,1012.00,1016.00,1016.00,1012.00
18257,0,0,0.00,0.00,0.46,0.00,-1.19,0.01,-2.12,1014.00,1014.00,1014.00,1014.00
18380,0,0,0.00,0.00,0.79,0.00,7.37,0.20,6.81,1016.00,1012.00,1012.00,1016.00
18614,0,0,0.00,0.00,1.16,0.00,-10.25,0.70,-7.12,1012.00,1016.00,00,1011.00
18648,0,0,0.00,0.00,0.99,0.00,1.06,0.49,-10.94,1010.00,1018.00,1018.00,1010.00
18850,0,0,0.00,0.00,2.75,0.00,54.06,1.28,52.13,1035.00,1000.00,1000.00,1035.00
18934,0,0,0.00,0.00,4.46,0.00,7.50,3.89,12.67.50,1019.00,1009.00,1009.00,1019.00
19201,0,0,0.00,0.00,2.12,0.00,-5.06,1.79,-12.50,1011.00,1017.00,1017.00,1011.00
19334,0,0,0.00,0.00,1.58,0.00,4.87,0.93,-0.50,1014.00,1014.00,1014.00,1014.00
19502,0,0,0.00,0.00,0.96,0.00,-1.56,0.48,-6.81,1012.00,1016.00,1016.00,10
19527,0,0,0.00,0.00,1.12,0.00,5.56,0.44,4.00,1015.00,1013.00,1013.00,1015.00
19630,0,0,0.00,0.00,1.26,0.00,-4.31,0.85,-1.56,1014.00,1014.00,1014.0015.00,1013.00
19655,0,0,0.00,0.00,1.19,0.00,-2.31,0.67,-2.87,1014.00,1014.00,1014.00,1014.00
19762,0,0,0.00,0.00,1.45,0.00,4.75,0.91,4.75,1016.00,1012.00,1012.00,1016.00
19916,0,0,0.00,0.00,1.34,0.00,3.19,0.75,3.69,1015.00,1013.00,1013.00,1015.00
20100,0,0,0.00,0.00,1.37,0.00,4.00,0.84,3.69,1015.00,1013.00,1013.00,1015.00
20216,0,0,0.00,0.00,1.36,0.00,-1.25,0.83,-2.31,1014.00,1014.00,1014.00,1014.00
20337,0,0,0.00,0.00,1.57,0.00,-1.19,1.05,0.62,1014.00,1014.00,1014.00,1014.00
20610,0,0,0.00,0.00,1.31,0.00,0.06,0.75,-1.87,1014.00,1014.00,1014.00,1014.00
20653,0,0,0.00,0.00,1.43,0.00,4.00,0.90,3.37,1015.00,1013.00,1013.00,1015.00
20792,0,0,0.00,0.00,1.54,0.00,1.00,0.96,-0.25,1014.00,1014.00,1014.00,1014.00
20914,0,0,0.00,0.00,1.66,0.00,-2.75,1.22,-1.19,1014.00,1014.00,1014.00,1014.00
21168,0,0,0.00,0.00,1.28,0.00,0.81,0.78,0.31,1163.00,1163.00,1163.00,1163.00
21296,0,0,0.00,0.00,1.59,0.00,0.31,1.11,2.69,1235.00,1233.00,1233.00,1235.00
21341,0,0,0.00,0.00,1.64,0.00,1.81,1.13,2.44,1265.00,1263.00,1263.00,1265.00
21364,0,0,0.00,0.00,1.71,0.00,6.44,1.20,7.31,1279.00,1273.00,1273.00,1279.00
21477,0,0,0.00,0.00,1.98,0.00,-0.75,1.42,-0.88,1334.00,1334.00,1334.00,1334.00
21609,0,0,0.00,0.00,2.02,0.00,2.62,1.50,2.75,1380.00,1378.00,1378.00,1380.00
21895,0,0,0.00,0.00,1.46,0.00,-0.75,1.01,-0.50,1385.00,1385.00,1385.00,1385.00
22048,0,0,0.00,0.00,1.51,0.00,-1.44,1.05,-1.94,1387.00,1387.00,1387.00,1387.00
22177,0,0,0.00,0.00,1.55,0.00,-0.81,1.08,0.75,1403.00,1403.00,1403.00,1403.00
22444,0,0,0.00,0.00,0.85,0.00,0.88,0.35,-1.56,1435.00,1435.00,1435.00,1435.00
22486,0,0,0.00,0.00,1.08,0.00,5.19,0.49,5.12,1440.00,1436.00,1436.00,1440.00
22550,0,0,0.00,0.00,1.24,0.00,-0.88,0.77,1.06,1443.00,1443.00,1443.00,1443.00
22636,0,0,0.00,0.00,1.09,0.00,-0.69,0.61,-2.50,1455.00,1455.00,1455.00,1455.00
22747,0,0,0.00,0.00,1.24,0.00,-3.25,0.78,-2.50,1458.00,1458.00,1458.00,1458.00
22872,0,0,0.00,0.00,1.48,0.00,3.37,0.92,5.19,1474.00,1470.00,1470.00,1474.00
23136,0,0,0.00,0.00,1.59,0.00,-2.87,1.13,-2.50,1493.00,1493.00,1493.00,1493.00
23185,0,0,0.00,0.00,1.43,0.00,-3.31,0.99,-3.44,1495.00,1495.00,1495.00,1495.00
23321,0,0,0.00,0.00,1.17,0.00,-5.31,0.74,-4.19,1500.00,1502.00,1502.00,1500.00
23454,0,0,0.00,0.00,1.26,0.00,1.37,0.76,1.81,1502.00,1500.00,1500.00,1502.00
23534,0,0,0.00,0.00,1.18,0.00,0.81.56,0.69,0.81,1502.00,1502.00,1502.00,1502.00
23592,0,0,0.00,0.00,1.37,0.00,2.62,0.82,4.44,1504.00,1500.00,1500.00,1504.00
23718,0,0,0.00,0.00,1.29,0.00,-1.87,0.82,-2.50,1502.00,1502.00,1502.00,1502.00
23899,0,0,0.00,0.00,1.36,0.00,-0.37,0.87,-0.81,1502.00,1502.00,1502.00,1502.00
23993,0,0,0.00,0.00,1.57,0.00,2.37,1.05,3.19,1503.00,1501.00,1501.002.00,1504.00
24015,0,0,0.00,0.00,1.61,0.00,-0.56,1.13,1.62,1503.00,1501.00,1501.00,1503.00
24128,0,0,0.00,0.00,1.55,0.00,2.31,1.01,2.44,1503.00,1501.00,1501.00,1503.00
24295,0,0,0.00,0.00,1.38,0.00,-0.50,0.89,-0.44,1503.00,1503.00,1503.00,1503.00
24336,1,1,0.00,0.01,1.40,0.00,1.00,0.01,1.12,1503.00,1503.00,1503.00,1503.00
24400,1,1,2.78,0.01,1.36,121.91,-1.75,.00,-164.84,1371.00,1635.00,1635.00,1371.00
24482,1,1,32.24,1.74,6.40,397.45,143.62,-30.50,-310.08,11188.00,1818.00,1818.00,1188.00
24601,1,2,91.19,22.33,42.17,603.29,502.00,-68.86,-133.21.49,1190.00,1814.00,1814.00,1190.00
24747,1,2,167.89,64.02,113.36,686.66,688.715.00,-108.66,1.14,1172.00,1832.00,1832.00,1172.00
25184,1,0,0.00,0.00,95.67,0.00,-100.31,97.39,-109.,1516.00,1490.00,1490.00,1516.00
25266,1,0,0.00,0.00,70.11,0.00,-411.81,77.96,--411.81,1380.00,1626.00,1626.00,1380.00
25297,1,0,0.00,0.00,55.79,0.00,-511.25,65.01,-475.00,1352.00,1654.00,16.00,1333.00
25320,1,0,0.00,0.00,39.08,0.00,-596.56,49.99,-547.06,1315.00,1689.00,1689.00,1315.00
25395,1,0,0.00,0.00,-4.27,0.00,-502.87,5.36,-566.62,1282.00,1722.00,1722.00,1282.00
25433,1,0,0.00,0.00,-16.37,0.00,-372.75,-13.21,-454.06,1316.00,1688.00,1688.00,1316.00
25509,1,0,0.00,0.00,-30.53,0.00,-55.38,-30.50,-103.44,1445.00,1559.00,1559.00,1445.00
25589,1,0,0.00,0.00,-27.64,0.00,211.44,-26.46,170.87,1554.00,1450.00,1450.00,1554.00
25637,1,0,0.00,0.00,-10.88,0.00,7.31,-11.37,221.06,1582.00,1422.00,1422.00,1582.00
25769,1,0,0.00,0.00,4.12,0.00,12.13,3.64,37.69,1518.00,1486.00,1486.00,1518.00
25867,1,0,0.00,0.00,-5.11,00,-114.87,-5.60,-125.50,1450.00,1554.00,1554.00,1450.00
26015,1,0,0.00,0.00,-16.56,0.00,-6.19,-16.99,-29.12,1481.00,1.00,1502.00,1502.00
26147,1,0,0.00,0.00,-12.04,0.00,61.44,-13.12,53.31,1515.00,1489.00,1489.00,1515.00
26180,1,0,0.00,0.00,-8.56,0.00,72.56,-10.46,74.50,1525.00,1479.00,1479.00,1525
26207,1,0,0.00,0.00,-6.85,0.00,50.63,-8.40,67.62,1524.00,1482.00,1482.00,1524.00
26362,1,0,0.00,0.00,-7.14,0.00,-42.88,-6.94,-28.00,1489.00,1517.00,1517.00,1489.00
26409,1,0,0.00,0.00,-9.22,0.00,-36.06,-9.04,-43.63,1480.00,1524.00,1524.00,148.00
26430,1,0,0.00,0.00,-10.14,0.00,-28.87,-10.03,-33.63,1484.00,1520.00,1520.00,1484.00
26463,1,0,0.00,00,-10.87,0.00,-24.81,-10.96,-26.12,1486.00,1518.00,1518.00,1486.00
26790,1,0,0.00,0.00,-6.72,0.00,-1.62,-7.18,0.06,00,1506.00,1506.00,1498.00
26877,1,0,0.00,0.00,-7.79,0.00,-20.56,-7.88,-19.56,1490.00,15.00,1514.00,1490.00
26900,1,0,0.00,0.00,-8.33,0.00,-16.81,-8.48,-19.50,1490.00,1514.00,1514.00,1490.00
