micros,flip,phase,spf_roll,roll_rlv,roll,spf_r_rate,gxrs,error_roll,error_r_rate,m1,m2,m3,m4
13233,1,0,0.00,0.00,3.05,0.00,-159.69,5.64,-161.00,1290.00,141.00,1411.00,1289.00
13264,1,0,0.00,0.00,-1.47,0.00,-149.00,1.02,-158.62,1289.00,1413.00,1413.00,1289.00
13288,1,0,0.00,0.00,-5.21,0.00,-119.50,-3.29,-136.87,1296.00,1406.00,1406.00,1296.00
13344,1,0,0.00,0..00,-10.99,0.00,-109.37,-9.28,-126.31,1296.00,1406.00,1406.00,1296.00
13375,1,0,0.00,0.00,-13.53,0.00,-73.75,-12.45,-99.62,1305.00,1397.00,1397.00,1305.00
13403,1,0,0.00,0.,-14.69,0.00,-20.31,-14.58,-58.06,1320.00,1382.00,1382.00,1320.00
13475,1,0,0.00,0.0,-10.49,0.00,79.87,-12.51,75.50,1373.00,1329.00,1329.00,1373.00
13595,1,0,0.00,0.00,-2.58,0.00,70.37,-3.74,67.31,1375.00,1327.00,1327.00,1375.00
13764,1,0,0.00,0.00,-3.14,0.00,-42.19,-2.83,-46.38,1331.00,1369.00,1300,1336.00
13874,1,0,0.00,0.00,-6.60,0.00,-44.69,-6.66,-45.00,1329.00,1371.00,1371.00,1329.00
13920,1,0,0.00,0.00,-8.19,0.00,-16.44,-8.25,-35.63,1333.00,1369.00,1369.00,1333.00
13944,1,0,0.00,0.00,-8.04,0.00,14.19,-8.66,-4.44,1345.00,1357.00,1357.00,1345.00
14142,1,0,0.00,0.00,-3.79,0.00,30.19,-4.90,34.88,1362.00,1340.00,1340.00,1362.00
14291,1,0,0.00,0.00,-3.32,0.00,4.37,-3.90,5.00,1350.00,1350.00,1350.00,1350.00
14389,1,0,0.00,0.00,-.74,0.00,-12.38,-5.02,-17.12,1341.00,1359.00,1359.00,1341.00
14513,1,0,0.00,0.00,-5.17,0.00,-8.44,-5.48,-11.44,1343.00,1357.00,1357.00,1343.00
14620,1,0,0.00,0.00,-4.56,0.00,1,-5.05,11.81,1351.00,1349.00,1349.00,1351.00
14662,1,0,0.00,0.00,-4.49,0.00,-1.25,-4.94,-2.69,1347.00,1353.00,1353.00,1347.00
14878,1,0,0.00,0.00,-4.33,0.00,-0.69,-4.81,-2.62,1348.00,1354.00,1354.00,1348.00
15068,1,0,0.00,0.00,-4.51,0.00,3.06,-5.07,5.75,1350.00,1350.00,1350.00,100
15096,1,0,0.00,0.00,-4.60,0.00,-5.87,-5.04,-0.62,1347.00,1353.00,1353.00,1347.00
15447,1,0,0.00,0.00,-4.72,0.00,-0.25,-5.21,-1.56,1306.00,1312.00,1312.00,1306.00
15594,1,0,0.00,0.00,-5.38,0.00,-1.31,-5.83,-4.37,1009.00,1019.00,1019.00,1009.00
15679,1,0,0.00,0.00,-5.69,0.00,-2.44,-6.16,-4.19,1009.00,1019.00,1019.00,1009.00
15788,1,0,0.00,0.00,-5.33,0.00,3.50,-5.86,2.00,1010.00,1014.00,1014.00,1010.00
16013,1,0,0.00,0.00,-3.72,0.00,4.94,-4.29,7.00,1012.00,1012.00,1012.00,1012.00
16214,1,0,0.00,0.00,-4.36,0.00,-8.19,-4.77,-8.56,1008.00,1020.00,1020.00,1008.00
16374,0,0,0.00,0.00,-5.28,0.00,-3.94,-5.74,-5.56,1009.00,1019.00,1019.00,1009.00
16397,0,0,0.00,0.00,-5.30,0.00,0.44,-5.79,-0.25,1011.00,1017.00,1017.00,1011.00
16592,0,0,0.00,0.00,-4.56,0.00,5.06,-5.16,5.69,1014.00,1014.00,1014.00,1014.00
16703,0,0,0.00,0.00,-3.57,0.00,4.06,-4.23,6.19,1014.00,1014.00,1014.00,1014.00
16871,0,0,0.00,0.00,-3.00,0.00,-5.00,-3.40,-3.06,1011.00,1017.00,1017.00,1011.00
16931,0,0,0.00,0.00,-3.26,0.00,-4.37,-3.70,-3.75,1011.00,1017.00,1017.00,1011.00
17091,0,0,0.00,0.00,-3.83,0.00,-4.44,-4.28,-4.31,1010.00,1018.00,1018.00,1010.00
17137,0,0,0.00,0.00,-3.99,0.00,-4.37,-4.44,-5.19,1010.00,1018.00,1018.00,1010.00
17167,0,0,0.00,0.00,-4.04,0.00,-0.44,-4.53,-3.12,1011.00,1017.00,1017.00,1011.00
17293,0,0,0.00,0.00,-3.41,0.00,6.37,-3.98,3.06,1013.00,1015.00,1015.00,1013.00
17423,0,0,0.00,0.00,-2.18,0.00,7.25,-2.75,6.87,1015.00,1013.00,1013.00,1015.00
17603,0,0,0.00,0.00,-1.67,0.00,-1.44,-2.16,-0.81,1013.00,1015.00,5.00,1013.00
17628,0,0,0.00,0.00,-1.69,0.00,-4.87,-2.17,-3.69,1012.00,1016.00,1016.00,1012.00
17862,0,0,0.00,0.00,-2.71,0.00,-2.12,-3.20,-2.44,1012.00,1016.00,1016.00,1012.00
18012,0,0,0.00,0.00,-2.38,0.00,5.19,-3.01,5.44,1014.00,1014.00,1014.00,1014.00
18201,0,0,0.00,0.00,-1.11,0.00,4.69,-1.65,4.87,1014.00,1014.00,1014.00,1014.00
18545,0,0,0.00,0.00,-1.89,0.00,-5.56,-2.33,-5.37,1011.00,1017.00,1017.00,1011.00
18751,0,0,0.00,0.00,-1.93,0.00,4.69,-2.50,3.12,1014.00,1014.00,1014.00,101
18779,0,0,0.00,0.00,-1.74,0.00,6.75,-2.43,5.44,1014.00,1014.00,1014.00,1014.00
18914,0,0,0.00,0.00,-0.95,0.00,7.37,-1.58,6.87,1015.00,1013.00,1013.00,1015.00
19052,0,0,0.00,0.00,-0.46,0.00,0.19,-0.95,0.94,1014.00,1014.00,1014.00,1014.00
19219,0,0,0.00,0.00,-1.13,0.00,-6.56,-1.63,56,1011.00,1017.00,1017.00,1011.00
19278,0,0,0.00,0.00,-1.49,0.00,-5.50,-1.93,-6.00,1011.00,1017.00,1017.00,1011.00
19466,0,0,0.00,0.00,-1.64,0.00,3.75,-2.21,3.31,1014.00,1014.00,1014.00,1014.00
19616,0,0,0.00,0.00,-0.74,0.00,6.12,-1.42,6.75,1015.00,1013.00,1013.00,1015.00
19659,0,0,0.00,0.00,-0.51,0.00,5.44,-1.05,5.69,1015.00,1013.00,1013.00,1015.00
19813,0,0,0.00,0.00,-0.23,0.00,-1.56,-0.70,-0.94,1014.00,1014.00,1014.00,1014.00
19960,0,0,0.00,0.00,-0.91,0.00,-5.56,-1.35,-5.69,1011.00,1017.00,1017.00,1011.00
20031,0,0,0.00,0.00,-1.37,0.00,-5.19,-1.75,-5.87,1011.00,1017.00,1017.00,1011.00
20190,0,0,0.00,0.00,-1.51,0.00,2.69,-2.03,1.31,1014.00,1014.00,1014.00,1014.00
20394,0,0,0.00,0.00,-0.44,0.00,6.25,-0.99,6.69,1016.00,1012.00,1012.00,1016.00
20485,0,0,0.00,0.00,-0.07,0.00,2.87,-0.59,3.19,1014.01014.00,1014.00,1014.00,1014.00
20739,0,0,0.00,0.00,-0.90,0.00,-5.62,-1.28,-6.06,1011.00,1017.00,1017.00,1011.00
20969,0,0,0.00,0.00,-1.12,0.00,3.37,-1.68,3.00,1014.00,1014.00,1014.00,1014.00
21059,0,0,0.00,0.00,-0.62,0.00,6.00,-1.23,6.06,10,1013.00,1013.00,1015.00
21077,0,0,0.00,0.00,-0.44,0.00,6.00,-1.05,6.12,1015.00,1013.00,1013.00,1015.00
21230,0,0,0.00,0.00,0.11,0.00,1.56,-0.39,1.25,1015.00,1015.00,1015.00,1015.00
21274,0,0,0.00,0.00,0.14,0.00,-0.37,-0.35,0.62,1019.00,1019.00,1019.00,1019.00
21422,0,0,0.00,0.00,-0.27,0.00,-4.50,-0.67,-3.62,1043.00,1045.00,1045.00,1043.00
21661,0,0,0.00,0.00,-0.91,0.00,0.44,-1.42,0.06,1092.00,1092.00,1092.00,1092.00
21940,0,0,0.00,0.00,0.22,0.00,5.69,-0.33,1.94,1199.00,1199.00,1199.00,1199.00
21968,0,0,0.00,0.00,0.45,0.00,3.87,-0.12,2.87,1204.00,1202.00,1202.00,1204.00
21991,0,0,0.00,0.00,0.50,0.00,2.00,-0.02,2.25,1214.00,1214.00,1214.00,1214.00
22111,0,0,0.00,0.00,0.33,0.00,-3.37,-0.12,-2.19,1227.00,1227.00,1227.00,1227.00
22261,0,0,0.00,0.00,-0.26,0.00,-5.06,-0.67,-3.56,1252.00,1254.00,1254.00,1252.00
22347,0,0,0.00,0.00,-0.30,0.00,0.31,-0.79,1.44,1264.00,1264.00,1264.00,1264.00
22461,0,0,0.00,0.00,-0.11,0.00,3.44,-0.64,4.37,1279.00,1277.00,1277.00,1279.00
22609,0,0,0.00,0.00,0.57,0.00,4.06,-0.01,4.06,1287.00,1285.00,1285.00,1287.00
22726,0,0,0.00,0.00,0.60,0.00,-1.25,0.12,-1.37,1307.00,1307.00,1307.00,1307.00
22916,0,0,0.00,0.00,0.25,0.00,-1.00,-0.22,-1.75,1346.00,1346.00,1346.00,1346.00
23079,0,0,0.00,0.00,0.48,0.00,2.25,-0.06,3.44,1404.00,1402.00,1402.00,1404.00
23188,0,0,0.00,0.00,0.83,0.00,1.81,0.32,3.12,1429.00,1427.00,1427.00,1429.00
23395,0,0,0.00,0.00,0.43,0.00,-0.81,-0.04,-1.87,1455.00,1455.00,1455.00,1455.00
23539,0,0,0.00,0.00,0.27,0.00,1.37,-0.24,0.62,1462.00,1462.00,1462.00,1462.00
23582,0,0,0.00,0.00,0.27,0.00,-0.94,-0.22,-0.06,1464.00,1464.00,1464.00,1464.00
23723,0,0,0.00,0.00,0.37,0.00,1.44,-0.15,0.31,1467.00,1467.00,1467.00,1467.00
23844,0,0,0.00,0.00,0.49,0.00,1.69,-0.04,1.06,1471.00,1471.00,1471.00,1471.00
24104,0,0,0.00,0.00,0.52,0.00,-0.25,0.03,-0.56,1477.00,1477.00,1477.00,1477.00
24290,0,0,0.00,0.00,0.68,0.00,0.44,0.19,0.31,1481.00,1481.00,1481.00,1481.00
24393,0,0,0.00,0.00,0.90,0.00,4.06,0.33,5.19,1485.00,1481.00,1481484.00,1486.00
24416,0,0,0.00,0.00,0.96,0.00,0.62,0.44,3.37,1486.00,1484.00,1484.00,1486.00
24527,0,0,0.00,0.00,0.95,0.00,-0.37,0.46,0.56,1485.00,1485.00,1485.00,1485.00
24681,0,0,0.00,0.00,0.74,0.00,-1.00,0.26,-0.62,1487.00,1487.00,1487.00,1487.00
24723,0,0,0.00,0.00,0.72,0.00,-0.06,0.23,-0.50,1487.00,1487.00,1487.00,1487.00
24744,0,0,0.00,0.00,0.72,0.00,0.56,0.23,0.13,1487.00,1487.00,1487.00,1487.00
24864,0,0,0.00,0.00,0.75,0.00,-0.31,0.26,0.19,1477.00,1477.00,1477.00,1477.00
24989,0,0,0.00,0.00,0.77,0.00,-2.81,0.31,-1.56,1475.00,1475.00,1475.00,1475.00
25083,0,0,0.00,0.00,0.70,0.00,1.00,0.21,1.06,1471473.00,1473.00,1473.00,1473.00
25258,0,0,0.00,0.00,0.52,0.00,-1.56,0.06,-0.81,1471.00,1471.00,1471.00,1471.00
25442,0,0,0.00,0.00,0.47,0.00,2.75,-0.06,1.00,1471.00,1471.00,1471.00,1471.00
25562,0,0,0.00,0.00,0.70,0.00,1.12,0.19,0.50,1469.00,1469.00,1469.00,1469.00
25669,0,0,0.00,0.00,0.81,0.00,0.50,0.32,1.25,0,1468.00,1468.00,1468.00
25693,0,0,0.00,0.00,0.79,0.00,-0.62,0.30,-1.06,1467.00,1467.00,1467.00,1467.00
25832,0,0,0.00,0.00,0.51,0.00,-1.87,0.06,-2.94,1461.00,1463.00,1463.00,1461.00
25873,0,0,0.00,0.00,0.46,0.00,-0.94,-0.03,-0.94,1458.00,1458.00,1458.00,1458.00
26021,0,0,0.00,0.00,0.26,0.00,-1.75,-0.22,-1.69,1452.00,1452.00,1452.00,1452.00
26209,0,0,0.00,0.00,-0.03,0.00,-2.50,-0.49,-2.19,1450.00,1452.00,1452.00,1450.00
26375,0,0,0.00,0.00,0.32,0.00,3.00,-0.24,3.94,1450.00,1448.00,1448.00,1450.00
26468,0,0,0.00,0.00,0.41,0.00,1.12,-0.11,1.50,1449.0449.00,1449.00,1449.00,1449.00
26632,0,0,0.00,0.00,0.38,0.00,-1.75,-0.09,-1.50,1451.00,1451.00,1451.00,1451.00
26803,0,0,0.00,0.00,0.40,0.00,0.50,-0.10,0.37,1449.00,1449.00,1,1451.00
26827,0,0,0.00,0.00,0.44,0.00,2.62,-0.07,2.00,1451.00,1451.00,1451.00,1451.00
26921,0,0,0.00,0.00,0.81,0.00,2.25,0.30,3.00,1452.00,1450.000.00,1450.00,1452.00
26942,0,0,0.00,0.00,0.88,0.00,2.75,0.37,2.31,1452.00,1450.00,1450.00,1452.00
27070,0,0,0.00,0.00,1.25,0.00,0.56,0.75,1.44,1451.00,1451.00,1451.00,1451.00
27212,0,0,0.00,0.00,1.09,0.00,-3.62,0.66,-3.87,1450.00,1452.00,1452.00,1450.00
27257,1,1,0.00,-0.01,1.05,0.00,-0.19,-0.01,-1.12,1451.00,1451.00,1451.00,1451.00
27408,1,1,42.94,2.35,7.68,515.33,184.06,-40.49,-373.19,1089.00,1813.00,1813.00,1089.00
