millis,armed,fp,roll,pitch,yaw,mfr,gx,spr,err_roll,u2
12354,0,0,0.09,-0.04,0.02,0.00,9.06,0.00,0.09,0.000002
12384,0,0,0.03,-0.05,0.02,0.00,6.37,0.00,0.03,0.000001
12399,0,0,-0.03,-0.05,0.02,0.00,1.69,0.00,-0.03,0.000000
12415,0,0,-0.03,-0.05,0.02,0.00,-0.44,0.00,-0.03,-0.000000
12431,0,0,-0.01,-0.05,0.02,0.00,-2.06,0.00,-0.01,-0.000000
12451,0,0,0.03,-0.05,0.02,0.00,-2.75,0.00,0.035,-0.000000
12513,0,0,0.05,-0.05,0.02,0.00,0.00,0.00,0.05,-0.000000
12531,0,0,-1.92,6.09,-0.08,0.00,-1.06,0.00,-1.92,0.000000
12572,0,0,-1.69,6.09,-0.08,0.00,-8.94,0.00,-1.69,-0.000001
12610,0,0,-1.33,6.07,-0.08,0.00,-8.06,0.00,-1.33,-0.000001
12727,0,0,-0.31,6.05,-0.08,0.00,-7.50,0.00,-0.31,-0.000001
12752,0,0,-0.19,6.05,-0.08,0.00,-3.56,0.00,-0.19,-0.000001
12839,0,0,0.18,6.05,-0.08,0.00,-1.94,0.00,0.18,-0.000000
12874,0,0,0.04,6.05,-0.08,0.00,4.31,0.00,0.04,0.000001
12894,0,0,-0.03,6.05,-0.09,0.00,2.87,0.00,-0.03,0.000001
12984,0,0,-0.46,6.05,-0.08,0.00,10.44,0.00,-0.46,0.000002
13082,0,0,-1.13,6.07,-0.08,0.00,7.94,0.00,-1.131.22,0.000002
13103,0,0,-1.41,6.07,-0.08,0.00,9.69,0.00,-1.41,0.000002
13220,0,0,-1.78,6.07,-0.08,0.00,0.94,0.00,-1.78,0.000001
13239,0,0,-1.75,6.07,-0.09,0.00,-2.69,0.00,-1.75,-0.000000
13321,0,0,-1.28,6.07,-0.08,0.00,-4.94,0.00,-1.28,-0.000001
13367,0,0,-1.00,6.07,-0.08,0.00,-9.25,0.00,-1.00,-0.000001
13418,0,0,-0.59,6.06,-0.09,0.00,-10.50,0.00,-0.59,-0.000002
13542,0,0,0.26,6.06,-0.08,0.00,-4.12,0.0,0.28,-0.000001
13560,0,0,0.28,6.06,-0.09,0.00,-0.56,0.00,0.28,-0.000000
13600,0,0,0.25,6.06,-0.08,0.00,0.44,0.00,0.25,0.000000
13674,0,0,0.04,6.05,-0.09,0.00,7.44,0.00,0.04,0.000001
13765,0,0,-0.52,6.05,-0.09,0.00,6.62,0.00,-00.67,0.000002
13779,0,0,-0.76,6.05,-0.09,0.00,9.38,0.00,-0.76,0.000002
13829,0,0,-1.13,6.05,-0.09,0.00,8.25,0.00,-1.13,0.000002
13910,0,0,-1.48,6.05,-0.08,0.00,4.69,0.00,-1.48,0.000001
13923,0,0,-1.58,6.05,-0.09,0.00,2.62,0.00,-1.58,0.000001
14019,0,0,-1.34,6.05,-0.09,0.00,-3.62,0.00,-1.34,-0.000000
14127,0,0,-0.57,6.04,-0.09,0.00,-8.88,0.00,-0.57,-0.000001
14218,0,0,-0.01,6.03,-0.10,0.00,-8.88,0.00,-0.01,-0.000002
14256,0,0,0.23,6.03,-0.10,0.00,-4.19,0.00,0.23,-0.000001
14273,0,0,0.28,6.02,-0.10,0.00,-2.25,0.00,0.28,-0.000000
14299,0,0,0.29,6.02,-0.10,0.00,-2.0.31,0.00,0.31,-0.000001
14360,0,0,0.30,6.02,-0.10,0.00,2.81,0.00,0.30,0.000000
14407,0,0,0.15,6.02,-0.10,0.00,5.62,0.00,0.15,0.000001
14470,0,0,-0.34,6.02,-0.11,0.00,7.37,0.00,-0.34,0.000001
14517,0,0,-0.70,6.02,-0.11,0.00,9.56,0.00,-0.70,0.000002
14567,0,0,-1.00,6.02,-0.11,0.00,6.25,0.00,-1.00,0.000001
14603,0,0,-1.23,6.02,-0.11,0.00,6.19,0.00,-1.23,0.000001
14630,0,0,-1.42,6.01,-0.11,0.00,6.19,0.00,-1.42,0.000002
14690,0,0,-1.58,6.01,-0.11,0.00,0.06,0.00,-,0.000000
14720,0,0,-1.55,6.01,-0.12,0.00,-1.31,0.00,-1.55,0.000000
14754,0,0,-1.50,6.01,-0.11,0.00,-1.81,0.00,-1.50,0.000000
14828,0,0,-1.04,6.00,-0.12,0.00,-8.06,0.00,-1.04,-0.000001
14939,0,0,-0.20,6.00,-0.12,0.00,-7.87,0.00,-0.20,-0.000001
14991,0,0,0.00,5.99,-0.12,0.00,-4.44,0.00,0.00,-0.000001
15031,0,0,0.14,5.99,-0.13,0.00,-4.62,0.00,0.14,-0.000001
15046,0,0,0.23,5.99,-0.13,0.00,-2.31,0.00,0.23,-0.000000
15097,0,0,0.20,5.98,-0.12,0.00,2.56,0.00,0.20,0.000000
15151,0,0,0.01,5.98,-0.13,0.00,3.25,0.00,0.01,0.00000001
15166,0,0,-0.12,5.98,-0.13,0.00,5.19,0.00,-0.12,0.000001
15274,0,0,-0.93,5.97,-0.13,0.00,6.81,0.00,-0.93,0.000002
15331,0,0,-1.23,5.97,-0.13,0.00,7.87,0.00,-1.23,0.000002
15346,0,0,-1.48,5.97,-0.13,0.00,4.31,0.00,-1.48,0.000001
15402,0,0,-1.58,5.97,-0.13,0.00,1.62,0.00,-1.58,0.000001
15437,0,0,-1.62,5.97,-0.13,0.00,0.75,0.00,-1.62,000
15489,0,0,-1.58,5.97,-0.13,0.00,-3.44,0.00,-1.58,-0.000000
15508,0,0,-1.43,5.97,-0.14,0.00,-5.81,0.00,-1.43,-0.000001
15566,0,0,-1.21,5.97,-0.13,0.00,-5.69,0.00,-1.21,-0.000001
15605,0,0,-0.96,5.96,-0.13,0.00,-7.81,0.00,-0.96,-0.000001
15677,0,0,-0.40,5.96,-0.14,0.00,-7.31,0.00,-0.40,-0.000001
15746,0,0,0.11,5.95,-0.14,0.00,-5.94,0.00,0.11,-0.000001
15861,0,0,0.15,5.95,-0.15,0.00,1.75,0.00,0.15,0.000000
15981,0,0,-0.58,5.95,-0.15,0.00,6.56,0.00,-0.58,0.000001
15997,0,0,-0.72,5.95,-0.15,0.00,7.69,0.00,-0.72,0.000002
16064,0,0,-1.18,5.95,-0.15,0.00,7.44,0.00,-1.18,0.000002
16092,0,0,-1.30,5.95,-0.15,0.00,4.81,0.00,-1.30,0.000001
16111,0,0,-1.34,5.94,-0.15,0.00,4.44,0.00,-1.34,0.000001>000001
16126,0,0,-1.45,5.94,-0.15,0.00,3.75,0.00,-1.45,0.000001
16202,0,0,-1.56,5.94,-0.15,0.00,-2.12,0.00,-1.56,0.000000
16427,0,0,-0.20,5.93,-0.16,0.00,-8.00,0.00,-0.20,-0.000001
16519,0,0,0.17,5.93,-0.16,0.00,-2.12,0.00,0.17,-0.000000
16555,0,0,0.22,5.93,-0.16,0.00,-0.94,0.00,0.22,-0.000000
16575,0,0,0.19,5.93,-0.17,0.00,2.00,0.00,0.19,0.000000
16668,0,0,-0.20,5.93,-0.16,0.00,5.00,0.00,-0.20,0.000001
16783,0,0,-0.98,5.93,-0.17,0.00,6.19,0.00,-0.98,0.000001
16826,0,0,-1.21,5.93,-0.17,0.00,5.69,0.00,-1.21,0.000001
16898,0,0,-1.53,5.92,-0.17,0.00,0.88,0.00,-1.53,0.000001
16929,0,0,-1.53,5.92,-0.17,0.00,-0.69,0.00,-1.53,0.000000
17001,0,0,-1.31,5.92,-0.17,0.00,-5.50,0.00,-1.31,-0.000001
17044,0,0,-1.05,5.92,-0.17,0.00,-7.06,0.00,-1.05,-0.000001
17169,0,0,-0.27,5.91,-0.17,0.00,-7.94,0.00,-0.27,-0.000001
17212,0,0,0.01,5.91,-0.17,0.00,-4.75,0.00,0.01,-0.000001
17344,0,0,0.12,5.91,-0.18,0.00,2.94,0.00,0.12,0.000001
17359,0,0,0.10,5.91,-0.18,0.00,2.94,0.00,0.10,0.000001
17380,0,0,-0.02,5.91,-0.18,0.00,4.25,0.00,-0.02,0.000001
17469,0,0,-0.56,5.90,-0.18,0.00,7.25,0.00,-0.56,0.000001
17507,0,0,-0.83,5.90,-0.18,0.00,6.44,0.00,-0.83,0.000001
17557,0,0,-1.09,5.90,-0.18,0.00,6.81,0.00,-1.09,0.000002
17627,0,0,-1.41,5.90,-0.18,0.00,2.19,0.00,-1.41,0.000001
17704,0,0,-1.45,5.90,-0.19,0.00,-1.87,0.00,-1.45,0.000000
17809,0,0,-0.93,5.89,-0.19,0.00,-6.56,0.00,-0.93,-0.000001
17902,0,0,-0.28,5.89,-0.19,0.00,-7.44,0.00,-0.28,-0.000001
17937,0,0,-0.04,5.89,-0.19,0.00,-6.19,0.00,-0.04,-0.000001
17951,0,0,0.06,5.88,-0.19,0.00,-5.69,0.00,0.06,-0.000001
18045,0,0,0.23,5.88,-0.20,0.00,0.13,0.00,0.23,-0.000000
18134,0,0,-0.00,5.88,-0.20,0.00,5.06,0.00,-0.00,0.000001
18159,0,0,-0.12,5.88,-0.20,0.00,6.00,0.00,-0.12,0.000001
18204,0,0,-0.44,5.88,-0.20,0.00,6.25,0.00,-0.44,0.000001
18276,0,0,-0.93,5.88,-0.20,0.00,6.81,0.00,-0.93,0.000002
18362,0,0,-1.31,5.88,-0.20,0.00,3.31,0.00,-1.31,0.000001
18395,0,0,-1.36,5.88,-0.20,0.00,1.94,0.00,-1.36,0.000001
18431,0,0,-1.34,5.88,-0.20,0.00,-1.25,0.00,-1.34,0.000000
18631,0,0,-0.26,5.88,-0.20,0.00,-6.81,0.00,-0.26,-0.000001
18757,0,0,0.30,5.88,-0.21,0.00,-2.25,0.00,0.30,-0.000000>0000
18776,0,0,0.33,5.88,-0.21,0.00,-1.69,0.00,0.33,-0.000000
18828,0,0,0.28,5.87,-0.21,0.00,2.44,0.00,0.28,0.0000000001
18841,0,0,0.21,5.87,-0.21,0.00,3.81,0.00,0.21,0.000001
18890,0,0,0.01,5.87,-0.21,0.00,4.81,0.00,0.01,0.000001
18967,0,0,-0.51,5.87,-0.22,0.00,7.44,0.00,-0.51,0.000002
19069,0,0,-1.17,5.87,-0.21,0.00,4.87,0.00,-1.17,0.000001
19115,0,0,-1.30,5.87,-0.22,0.00,2.06,0.00,-1.30,0.000001
19206,0,0,-1.27,5.87,-0.22,0.00,-2.00,0.00,-1.27,-0.0000000
19237,0,0,-1.17,5.87,-0.22,0.00,-4.31,0.07,-1.24,-0.000000
19314,0,0,-0.71,5.86,-0.22,0.00,-6.50,0.07,-0.78,-0.000001
19416,0,0,0.01,5.86,-0.22,0.00,-5.75,0.07,-0.06,-0.000001
19467,0,0,0.17,5.86,-0.23,0.00,-4.19,0.07,0.10,-0.000001
19490,0,0,0.30,5.86,-0.23,0.00,-1.56,0.07,0.23,-0.000000
19543,0,0,0.28,5.86,-0.23,0.00,1.31,0.07,0.21,0.000000
19630,0,0,-0.00,5.86,-0.23,0.00,4.62,0.07,-0.07,0.000001
19645,0,0,-0.12,5.86,-0.24,0.00,5.75,0.07,-0.19,0.000001
19664,0,0,-0.18,5.86,-0.23,0.00,6.12,0.07,-0.25,0.000001>0001
19700,0,0,-0.39,5.86,-0.24,0.00,6.87,0.07,-0.46,0.000001
19781,0,0,-0.96,5.85,-0.24,0.00,5.87,0.07,-1.03,0.000001
19807,0,0,-1.13,5.85,-0.24,0.00,5.37,0.07,-1.20,0.000001
19877,0,0,-1.30,5.85,-0.24,0.00,0.81,0.07,-1.37,0.000001
19926,0,0,-1.28,5.85,-0.24,0.00,-1.50,0.07,-1.35,0.000000
20025,0,0,-0.80,5.85,-0.24,0.00,-6.44,0.07,-0.87,-0.000001
20120,0,0,-0.20,5.85,-0.25,0.00,-6.31,0.07,-0.27,-0.000001
20206,0,0,0.18,5.85,-0.25,0.00,-4.25,0.07,0.11,-0.000001
20229,0,0,0.25,5.84,-0.25,0.00,-1.94,0.07,0.18,-0.000000
20276,0,0,0.25,5.84,-0.25,0.00,0.06,0.07,0.18,-0.000000
20353,0,0,0.06,5.84,-0.26,0.00,4.25,0.07,-0.01,0.000001
20371,0,0,-0.11,5.84,-0.26,0.00,5.37,0.07,-0.18,0.000001
20431,0,0,-0.41,5.84,-0.26,0.00,6.00,0.07,-0.48,0.000001
20496,0,0,-0.80,5.84,-0.26,0.00,6.44,0.07,-0.87,0.000001
20571,0,0,-1.20,5.84,-0.26,0.00,2.87,0.07,-1.27,0.000001
20665,0,0,-1.22,5.84,-0.26,0.00,-2.00,0.07,-1.29,-0.0000000000
20682,0,0,-1.15,5.84,-0.26,0.00,-3.00,0.07,-1.22,-0.000000
20727,0,0,-0.98,5.84,-0.26,0.00,-4.94,0.07,-1.05,-0.000001
20797,0,0,-0.55,5.84,-0.26,0.00,-7.00,0.07,-0.62,-0.000001
20847,0,0,-0.28,5.84,-0.26,0.00,-6.69,0.07,-0.35,-0.000001
20928,0,0,0.20,5.84,-0.26,0.00,-4.94,0.07,0.13,-0.000001
21040,0,0,0.35,5.84,-0.26,0.00,1.56,0.07,0.28,0.000000
21055,0,0,0.29,5.84,-0.27,0.00,2.81,0.07,0.22,0.000000
