micros,flip,phase,spf_roll,roll_rlv,roll,spf_r_rate,gxrs,error_roll,error_r_rate,m1,m2,m3,m4
2664,0,0,0.00,0.00,0.99,0.00,14.94,0.29,15.69,1025.00,1013.00,1013.00,1025.00
2750,0,0,0.00,0.00,1.92,0.00,1.50,1.35,2.94,1020.00,1018.00,1018.00,1020.00
3003,0,0,0.00,0.00,-0.70,0.00,13,-1.26,-14.00,1013.00,1025.00,1025.00,1013.00
3081,0,0,0.00,0.00,-1.52,0.00,-6.87,-,-6.87,1016.00,1022.00,1022.00,1016.00
3138,0,0,0.00,0.00,-1.65,0.00,0.81,-2.22,-0.13,1018.00,1020.00,1020.00,1018.00
3304,0,0,0.00,0.00,0.12,0.00,15.88,-0.74,15.50,1024.00,.00,1013.00,1025.00
3337,0,0,0.00,0.00,0.56,0.00,15.25,-0.28,15.63,1025.00,1013.00,1013.00,1025.00
3487,0,0,0.00,0.00,1.70,0.00,1.37,1.13,2.62,1064.00,1062.00,1062.00,1064.00
3675,0,0,0.00,0.00,-0.59,0.00,-18.56,-0.96,-18.06,1112.00,1126.00,1126.00,1112.00
3776,0,0,0,0.00,-1.84,0.00,-3.75,-2.31,-7.19,1117.00,1125.00,1125.00,1117.00
3905,0,0,0.00,0.00,-1.03,0.00,15.31,-1.87,12.69,1126.00,1120.00,1120.00,1126.00
4060,0,0,0.00,0.00,1.30,0.00,13.19,0.62,15.19,1127.00,1115.00,1115.00,1127.00
4221,0,0,0.00,0.00,1.40,0.00,-11.00,0.95,-7.56,1121.00,1125.00,1125.00,.00
4245,0,0,0.00,0.00,1.02,0.00,-12.38,0.59,-12.44,1117.00,1125.00,1125.00,1117.00
4295,0,0,0.00,0.00,0.37,0.00,-13.69,0.08,-1,1116.00,1126.00,1126.00,1116.00
4476,0,0,0.00,0.00,-1.16,0.00,-0.88,-1.71,-1.81,1120.00,1122.00,1122.00,1120.00
4814,0,0,0.00,0.00,1.29,0.00,1.06,0.72,2.44,1122.00,1120.00,1120.00,1122.00
4938,0,0,0.00,0.00,0.74,0.00,-7.63,0.26,-7.12,1119.00,1123.00,1123.00,1119.00
5062,0,0,0.00,0.00,-0.25,0.00,-7.31,-0.66,-7.81,1118.00,1124.00,0,1118.00
5100,0,0,0.00,0.00,-0.44,0.00,-6.19,-0.94,-6.50,1118.00,1124.00,1124.00,1118.00
5286,0,0,0.00,0.00,-0.22,0.00,6.56,-0.97,6.37,1122.00,1120.00,1120.00,1122.00
5430,0,0,0.00,0.00,0.71,0.00,5.75,0.10,6.00,1123.00,1119.00,1119.00,1123.00
5560,0,0,0.00,0.00,0.92,0.00,-0.75,0.37,0.37,1123.00,1123.00,1123.00,1123.00
5602,0,0,0.00,0.00,0.81,0.00,-3.37,0.28,-3.06,1134.00,1136.00,1136.00,1134.00
5743,0,0,0.00,0.00,0.08,0.00,-4.56,-0.44,-4.81,1178.00,1182.00,1182.00,1178.00
5894,0,0,0.00,0.00,-0.04,0.00,2.87,-0.63,3.75,1205.00,1203.00,1203.00,1205.00
6089,0,0,0.00,0.00,0.62,0.00,3.81,0.03,3.06,1211.00,1209.00,1209.00,1211.00
6203,0,0,0.00,0.00,0.76,0.00,-0.50,0.20,1.12,1224.00,1224.00,1224.00,1224.00
6477,0,0,0.00,0.00,0.29,0.00,4.56,-0.34,-2.62,1234.00,1236.00,1236.00,1234.00
6817,0,0,0.00,0.00,0.16,0.00,4.25,-0.44,1.37,1235.00,1235.00,1235.00,1235.00
7005,0,0,0.00,0.00,0.64,0.00,-3.81,0.13,-3.81,1261.00,1263.00,1263.00,1261.00
7131,0,0,0.00,0.00,0.41,0.00,1.62,-0.18,-2.31,1296.00,1298.00,1298.00,1296.00
7398,0,0,0.00,0.00,1.11,0.00,1.75,0.55,2.19,1347.00,1345.00,1345.00,1347.00
7598,0,0,0.00,0.00,0.80,0.00,-1.62,0.27,-2.87,1374.00,1374.00,1374.00,1374.00
7714,0,0,0.00,0.00,0.71,0.00,0.44,0.15,-1.56,1380.00,1380.00,1380.00,1380.00
7960,0,0,0.00,0.00,1.17,0.00,2.94,0.56,3.44,1396.00,1394.00,1394.00,1396.00
8032,0,0,0.00,0.00,1.22,0.00.00,0.00,0.66,0.50,1400.00,1400.00,1400.00,1400.00
8090,0,0,0.00,0.00,1.25,0.00,0.94,0.68,0.75,1400.00,1400.00,1400.00,1400.00
8394,0,0,0.00,0.00,1.49,0.00,0.44,0.92,0.13,1414.00,1414.00,1414.00,1414.00
8516,0,0,0.00,0.00,1.46,0.00,-0.13,0.93,-0.13,1419.00,1419.00,1419.00,1419.00
8788,0,0,0.00,0.00,1.68,0.00,2.00,1.10,2.69,1439.00,1437.00,1437.00,1439.00
8818,0,0,0.00,0.00,1.77,0.00,2.56,1.19,2.62,1441.00,1439.00,1439.00,1441.00
8889,0,0,0.00,0.00,2.07,0.00,2.19,1.47,3.50,1446.00,1442.00,1442.00,1446.00
9197,0,0,0.00,0.00,2.41,0.00,0.62,1.85,-0.06,1459.00,1457.00,1457.00,1459.00
9313,0,0,0.00,0.00,2.16,0.00,-3.06,1.67,-4.37,1462.00,1462.00,1462.00,1462.00
9471,0,0,0.00,0.00,1.73,0.00,0.37,1.17,-1.37,1462.00,1462.00,1462.00,1462.00
9519,0,0,0.00,0.00,1.72,0.00,-1.94,1.18,-0.56,1462.00,1462.00,1462.00,1462.00
9655,0,0,0.00,0.00,1.92,0.00,-1.19,1.38,1.25,1463.00,1461.00,1461.00,1463.00
9775,0,0,0.00,0.00,2.17,0.00,-3.62,1.69,-0.44,1459.00,1459.00,1459.00,1459.00
10036,0,0,0.00,0.00,1.58,0.00,-2.87,1.04,2.00,1465.00,1463.00,1463.00,1465.00
10356,0,0,0.00,0.00,2.33,0.00,1.19,1.77,-3.25,1491.00,1491.00,1491.00,1491.00
10462,0,0,0.00,0.00,2.43,0.00,-6.44,1.93,-7.56,1492.00,1494.00,1494.00,1492.00
10626,0,0,0.00,0.00,2.10,0.00,-4.94,1.59,-6.12,1494.00,1496.00,1496.00,1494.00
10933,0,0,0.00,0.00,2.09,0.00,5.19,1.48,5.19,1480.00,1476.00,1476.00,1480.00
11020,0,0,0.00,0.00,2.18,0.00,2.56,1.57,0.50,1474.00,1471470.00,1470.00,1472.00
11041,0,0,0.00,0.00,2.27,0.00,4.00,1.64,2.19,1472.00,1470.00,1470.00,1472.00
11312,0,0,0.00,0.00,2.79,0.00,1.94,2.21,2.12,1460.00,1456.00,1456.00,1460.00
11351,0,0,0.00,0.00,2.64,0.00,-5.31,2.21,-2.81,1458.00,1458.00,1458.00,1458.00
11496,0,0,0.00,0.00,1.88,0.00,-7.19,1.39,-6.69,1456.00,1458.00,1458.00,1456.00
11614,0,0,0.00,0.00,1.90,0.00,-1.25,1.35,1.44,1458.00,1456.00,1456.00,1458.00
11913,0,0,0.00,0.00,2.46,0.00,-6.19,1.97,-5.56,1453.00,1455.00,1455.00,1453.00
12070,0,0,0.00,0.00,1.94,0.00,2.37,1.34,0.94,1452.00,1450.00,1450.00,1452.00
12191,0,0,0.00,0.00,1.69,0.00,4.56,1.09,3.25,1452.00,1450.00,1450.00,1452.00
12458,0,0,0.00,0.00,1.89,0.00,4.06,1.25,4.75,1453.00,1449.00,1449.00,1453.00
12567,0,0,0.00,0.00,1.85,0.00,4.19,1.25,4.06,1451.00,1447.00,1447.00,1451.00
12764,0,0,0.00,0.00,1.67,0.00,-6.87,1.18,-5.81,1448.00,1450.00,1450.00,1448.00
12881,0,0,0.00,0.00,1.57,0.00,-6.06,1.06,-4.31,1448.00,1450.00,1450.00,1448.00
13110,0,0,0.00,0.00,1.89,0.00.00,1.37,1.33,3.44,1453.00,1449.00,1449.00,1453.00
13154,0,0,0.00,0.00,1.74,0.00,-4.62,1.26,-4.37,1450.00,1452.00,1452.00,1450.00
13199,0,0,0.00,0.00,1.77,0.00,1.94,1.19,0.50,1449.00,1449.00,1449.00,1449.00
13345,0,0,0.00,0.00,1.55,0.00,0.81,0.98,1.56,1450.00,1448.00,1448.00,1450.00
13452,0,0,0.00,0.00,1.53,0.00,4.69,0.92,4.37,1451.00,1447.00,1447.00,1451.00
13547,0,0,0.00,0.00,1.65,0.00,3.12,1.06,1.87,1451450.00,1448.00,1448.00,1450.00
13667,1,1,0.31,-0.03,1.88,3.06,0.13,-1.32,-83.94,1384.00,1514.00,1514.00,1384.00
13692,1,1,2.90,-0.04,1.90,124.67,1.56,-2.94,-124.55,1348,1589.00,1589.00,1309.00
13803,1,1,32.65,1.50,5.91,399.74,125.44,-31.15,-331.92,1074.00,1824.00,1833.00,1065.00
13892,1,1,72.27,12.93,27.49,556.36,401.56,-59.34,-230.6779.95,1031.00,1867.00,1867.00,1031.00
14041,1,2,167.89,67.00,119.13,686.66,769.81,-100.89,46.47,1033.00.00,1861.00,1861.00,1041.00
14173,1,2,248.02,133.57,-123.70,624.55603.15,1335.81,-112.77,650.85,1408.00,1490.00,1490.00,1408.00
14262,1,3,305.17,216.80,25.37,459.31,1366.69,-88.37,936.94,1722.00,1180.00,1180.00,1722.00
14303,1,3,319.57,243.60,62.08,387.23,1218.37,-75.97,925.96,1768.00,1130.00,1130.00,1768.00
14382,1,3,343.83,291.55,127.72,180.92,644.62,-52.28,529.01,1593.00,1309.00,1309.007.00,1595.00
14529,1,0,0.00,0.00,150.12,0.00,-82.44,150.35,20.31,1543.00,1359.00,1359.00,1543.00
14588,1,0,0.00,0.00,141.86,0.00,-255.31,145.76,-158.56,1468.00,1430.00.00,1470.00,1428.00
14614,1,0,0.00,0.00,131.29,0.00,-408.37,134.67,-315.12,1401.00,1497.00,1497.00,1401.00
14647,1,0,0.00,0.00,118.62,0.00,-448.06,122.39,-437.06,1346.00,1552.00,1552.00,1346.00
14721,1,0,0.00,0.00,75.04,0.00,-650.12,80.74,-634.50,1244.00,1654.00,1654.00,1244.00
14806,1,0,0.00,0.00,24.75,0.00,-631.87,30.31,-641.06,1213.00,1685.00,1685.00,1213.00
14833,1,0,0.00,0.00,7.30,0.00,-577.00,12.33,-603.31,1218.00,1680.00,1680.00,1218.00
14853,1,0,0.00,0.00,-3.10,00,-481.25,-3.66,-525.56,1240.00,1658.00,1658.00,1240.00
15045,1,0,0.00,0.00,-19.88,0.00,232.406,-20.44,232.44,1529.00,1369.00,1369.00,1529.00
15072,1,0,0.00,0.00,-12.18,0.00,276.12,-15.42,266.06,1545.00,1.00,1348.00,1550.00
15180,1,0,0.00,0.00,12.80,0.00,146.12,10.82,174.31,1525.00,1377.00,1377.00,1525.00
15278,1,0,0.00,0.00,0.83,0.00,-112.62,12.37,-93.44,1420.00,1478.00,1478.00,1420.00
15450,1,0,0.00,0.00,-9.38,0.00,-83.56,-8.13,-116.50,1399.00,1499.00,1499.00,1399.00
15522,1,0,0.00,0.00,-9.51,0.00,41.38,-10.47,41.38,1459.00,1439.00,1439.00,1459.00
15688,1,0,0.00,0.00,1.65,0.00,70.00,-0.34,79.31,1480.00,1418.00,1418.00,1480.00
15726,1,0,0.00,0.00,3.17,0.00,21.00,2.41,31.50,1462.00,1436.00,1436.00,1462.00
15746,1,0,0.00,0.00,3.15,0.00,-12.25,2.71,-0.31,1450.00,1448.00,1448.00,1450.00
15886,1,0,0.00,0.00,-0.42,0.00,-25.94,-0.72,-23.44,1440.00,1458.00,1458.00,100
15910,1,0,0.00,0.00,-1.71,0.00,-34.88,-1.58,-33.06,1436.00,1462.00,1462.00,1436.00
15955,1,0,0.00,0.00,-3.13,0.00,-35.13,-3.35,-37.75,1433.00,1465.00,1465.00,1433.00
15979,1,0,0.00,0.00,-3.71,0.00,-10.25,-4.17,-20.25,1439.00,1459.00,1459.00,1439.00
16141,1,0,0.00,0.00,-1.44,0.00,8.37,-2.08,7.44,1450.00,1448.00,1448.00,1450.00
16183,1,0,0.00,0.00,-0.42,0.00,27.31,-1.24,23.00,1457.00,1441.00,1441.00,1457.00
16203,1,0,0.00,0.00,0.39,0.00,26.00,-0.42,28.75,1460.00,1438.00,1438.00,1460.00
16334,1,0,0.00,0.00,-0.14,0.00,-10.56,-0.46,-18.37,1442.00,1456.00,1456.00,1442.00
16570,1,0,0.00,0.00,-1.59,0.00,13.44,-2.41,11.25,1452.00,1446.00,1446.00,1452.00
16662,1,0,0.00,0.00,-1,0.00,-2.37,-2.07,-6.06,1448.00,1454.00,1454.00,1448.00
16793,1,0,0.00,0.00,-0.43,0.00,1.50,-0.99,4.31,1450.00,1448.00,1448.00,1450.00
16943,1,0,0.00,0.00,-0.56,0.00,1.00,-1.10,4.75,1452.00,1450.00,1450.00,1452.00
17135,1,0,0.00,0.00,-1.76,0.00,-12.13,-2.20,-6.00,1012.00,1018.00,1018.00,1012.00
17165,1,0,0.00,0.00,-2.18,0.00,-15.69,-2.58,-15.56,1007.00,1021.00,1021.00,1007.00
17364,0,0,0.00,0.00,-1.50,0.00,9.56,-2.15,1.50,1014.00,1014.00,1014.00,1014.00
17520,0,0,0.00,0.00,0.10,0.00,-2.12,-0.44,1.12,1015.00,1015.00,1015.00,1015.00
17631,0,0,0.00,0.00,0.63,0.00,-1.37,0.13,3.75,1018.00,1016.00,1016.00,1018.00
17719,0,0,0.00,0.00,-0.19,0.00,-12.44,-0.63,-15.06,1011.00,1023.00,1023.00,1011.00
17855,0,0,0.00,0.00,-1.07,0.00,-12.75,-1.50,-12.25,1012.00,102,1022.00,1012.00
17937,0,0,0.00,0.00,-1.94,0.00,3.50,-2.53,0.94,1016.00,1018.00,1018.00,1016.00
18090,0,0,0.00,0.00,-1.43,0.00,10.88,-2.09,9.25,1019.00,1015.00,1015.00,1019.00
18282,0,0,0.00,0.00,0.52,0.00,9.75,-0.22,8.75,1018.00,1012.00,1012.00,1018.00
18558,0,0,0.00,0.00,-0.84,0.00,-14.81,-1.10,-13.31,1012.00,1022.00,1000,1011.00
18739,0,0,0.00,0,-1.56,0.00,-0.56,-2.11,-2.00,1016.00,1018.00,1018.00,1016.00
18884,0,0,0.00,0.00,-0.46,0.00,12.00,-1.26,13.00,1021.00,1013.00,1013.00,1021.00
19146,0,0,0.00,0.00,0.53,0.00,-5.75,0.07,-5.75,1015.00,1019.00,1019.00,1015.00
19363,0,0,0.00,0.00,-0.93,0.00,-0.50,-1.49,-1.37,1074.00,1076.00,1076.00,1074.00
19408,0,0,0.00,0.00,-0.93,0.00,-0.50,-1.49,-0.31,1100.00,1100.00,1100.00,1100.00
19552,0,0,0.00,0.00,-0.07,0.00,12.44,-0.87,13.00,1195.00,1187.00,1187.00,1195.00
19698,0,0,0.00,0.00,1.04,0.00,6.56,0.37,8.00,1269.00,1263.00,1263.00,1269.00
19768,0,0,0.00,0.00,1.261.23,0.00,-4.31,0.70,-1.50,1302.00,1302.00,1302.00,1302.00
20011,0,0,0.00,0.00,-0.04,0.00,-3.62,-0.51,-7.19,1378.00,1384.00,1384.00,1378.00
20047,0,0,0.00,0.00,-0.07,0.00,0.81,-0.63,-2.75,1382.00,1384.00,1384.00,1382.00
20161,0,0,0.00,0.00,0.28,0.00,1.00,-0.28,2.06,1407.00,1407.00,1407.00,1407.00
20473,0,0,0.00,0.00,0.96,0.00,-4.37,0.50,-2.62,1467.00,1467.00,1467.00,1467.00
20620,0,0,0.00,0.00,0.55,0.00,4.19,-0.05,3.25,1476.00,1474.00,1474.00,1476.00
20744,0,0,0.00,0.00,0.71,0.00,6.00,0.10,3.56,1484.00,1482.00,1482.00,1484.00
20788,0,0,0.00,0.00,1.05,0.00,6.87,0.36,7.31,1496.00,1490.00,1490.00,1496.00
20945,0,0,0.00,0.00,1.24,0.00,2.50,0.66,1.62,1502.00,1500.00,1500.00,1502.00
21048,0,0,0.00,0.00,1.00,0.00,-5.94,0.54,-4.69,1505.00,1507.00,1507.00,1505.00
21202,0,0,0.00,0.00,0.48,0.00,-3.94,0.01,-2.50,1510.00,1510.00,1510.00,1510.00
21244,0,0,0.00,0.00,0.38,0.00,-2.50,-0.16,-2.19,1510.00,1510.00,1510.00,1510.00
21407,0,0,0.00,0.00,0.73,0.00,1.81,0.15,3.62,1511.00,1509.00,1509.00,1511.00
21514,0,0,0.00,0.00,0.89,0.00,4.44,0.25,4.69,1511.00,1509.00,1509.00,1511.00
21622,0,0,0.00,0.00,0.88,0.00,-2.44,0.35,-2.94,1514.00,1514.00,1514.00,1514.00
21767,0,0,0.00,0.00,0.74,0.00,-5.62,0.24,-6.44,1520.00,1524.00,1524.00,1520.00
21899,0,0,0.00,0.00,1.02,0.00,2.50,0.39,4.62,1526.00,1522.00,1522.00,1526.00
21942,0,0,0.00,0.00,1.02,0.00,-1.69,0.48,-0.19,1524.00,1524.00,1524.00,1524.00
21963,0,0,0.00,0.00,0.99,0.00,0.31,0.43,-2.31,1526.00,1526.00,1526.00,1526.00
22076,0,0,0.00,0.00,1.49,0.00,-0.81,0.94,1.06,1526.00,1526.00,1526.00,1526.00
22199,0,0,0.00,0.00,1.42,0.00,1.50,0.85,0.94,1504.00,1504.00,1504.00,1504.00
22361,0,0,0.00,0.00,0.79,0.00,-3.31,0.27,-2.94,1501.00,1503.00,1503.00,1501.00
22468,0,0,0.00,0.00,0.79,0.00,-1.44,0.24,0.62,1501.00,1501.00,1501.00,1501.00
22663,0,0,0.00,0.00,0.65,0.00,-6.44,0.16,-6.56,1499.00,1503.00,1503.00,1499.00
22812,0,0,0.00,0.00,-0.21,0.00,-9.94,-0.67,-8.06,1498.00,1504.00,1504.00,1498.00
22856,0,0,0.00,0.00,-0.56,0.00,-5.37,-1.03,-7.50,1498.00,1504.00,1504.00,1498.00
23003,0,0,0.00,0.00,-0.33,0.00,0.06,-0.89,0.25,1501.00,1501.00,1501.00,1501.00
23430,1,1,1.28,-0.11,-0.02,83.06,0.00,-1.39,-84.31,1361.00,1641.00,1641.00,1361.00
23485,1,1,16.14,0.25,0.95,288.30,35.88,-15.89,-271.24,202.00,1800.00,1800.00,1202.00
23587,1,1,63.61,11.11,25.89,530.02,389.12,-52.50,-210.96,1116.0.00,1879.00,1879.00,1123.00
23705,1,2,134.43,49.99,89.91,668.50,709.81,-84.44,4.7549,1129.00,1873.00,1873.00,1129.00
23943,1,3,278.94,181.95,-43.60,552.87,1491.38,-96.99,880.82,1694.00,1308.00,1308.00,1694.00
23970,1,3,296.92,211.23,10.91,493.01,1391.06,-85.69,943.68,1789.00,1213.00,1213.00,1789.00
24042,1,3,331.30,273.12,98.09,309.10,864.94,-58.18,732.33,1762.00,1240.00,1240.00,1762.00
24160,1,3,350.00,304.99,138.69,1.58,29.75,-45.01,42.86,1590.00,1412.00,1412.00,1590.00
24244,1,0,0.00,0.00,137.65,0.00,-101.37,138.79,-52.69.37,1537.00,1465.00,1465.00,1537.00
24271,1,0,0.00,0.00,132.66,0.00,-208.37,135.78,-135.37,1523.00,1479.00,1479.00,1493.00
24387,1,0,0.00,0.00,87.50,0.00,-550.19,92.26,-525.31,1346.00,1656.00,1656.00,13400
24426,1,0,0.00,0.00,69.74,0.00,-643.87,75.39,-614.44,1301.00,1701.00,1701.00,1301.00
24474,1,0,0.00,0.00,38.93,0.00,-618.56,44.36,-626.12,1279.00,1723.00,1723.000,1279.00
24505,1,0,0.00,0.00,16.04,0.00,-587.75,26.63,-603.37,1278.00,1724.00,1724.00,1278.00
24630,1,0,0.00,0.00,-27.36,0.00,-10.19,-27.21,-117.31,1440.00,1562.00,1562.00,1440.00
24712,1,0,0.00,0..00,-15.23,0.00,238.13,-20.31,211.75,1573.00,1429.00,1429.00,1573.00
24739,1,0,0.00,0.00,-12.92,0.00,238.94,-15,238.94,1587.00,1415.00,1415.00,1587.00
24771,1,0,0.00,0.00,-3.73,0.00,235.50,-8.86,237.06,1589.00,100,1412.00,1590.00
24843,1,0,0.00,0.00,10.12,0.00,166.19,7.95,183.44,1577.00,1425.00,1425.00,157
24881,1,0,0.00,0.00,13.62,0.00,96.25,12.13,122.06,1556.00,1446.00,1446.00,1556.00
24925,1,0,0.00,0.00,14.08,0.00,-49.00,14.20,8.88,1512.00,1490.00,1490.00,1512.00
24945,1,0,0.00,0.00,11.15,0.00,-124.87,12.78,-76.50,1478.00,1524.00,1524.00,1478.00
24977,1,0,0.00,0.00,9.80,0.00,-.50,9.24,-140.37,1451.00,1551.00,1551.00,1451.00
25078,1,0,0.00,0.00,-5.89,0.00,-110.87,-4.27,-114.62,1454.,1548.00,1548.00,1454.00
25162,1,0,0.00,0.00,-11.25,0.00,-33.94,-11.48,-50.25,147500,1521.00,1521.00,1481.00
25415,1,0,0.00,0.00,3.06,0.00,17.56,2.34,26.19,1512.00,1490.00,1490.00,1512.00
25553,1,0,0.00,0.00,-1.28,0.00,-40.81,-1.45,-47.88,1482.00,8.00,1518.00,1484.00
25638,1,0,0.00,0.00,-2.97,0.00,-18.62,-3.35,-17.75,1493.00,1509.0,1510.00,1492.00
25662,1,0,0.00,0.00,-3.59,0.00,-23.19,-3.93,-21.94,1491.00,1511.00,1511.00,1491.00
25770,1,0,0.00,0.00,-2.15,0.00,39.69,-3.09,40.69,0,1487.00,1487.00,1515.00
25851,1,0,0.00,0.00,-0.42,0.00,6.87,-1.04,14.56,1506.00,1496.00,10,1503.00
25875,1,0,0.00,0.00,-0.18,0.00,10.88,-0.92,5.94,1502.00,1500.00,1500.00,1502.00
26001,1,0,0.00,0.00,0.77,0.00,-20.06,0.40,-5.69,1499.00,1503.00,1503.00,1
26036,1,0,0.00,0.00,0.01,0.00,-27.25,-0.03,-24.44,1492.00,1510.00,1510.00,1492.00
26266,1,0,0.00,0.00,-1.63,0.00,15.31,-2.34,1.81,1501.00,1501.00,1501.00,1501.00
26307,1,0,0.00,0.00,-0.59,0.00,21.37,-1.53,23.56,1509.00,1493.00,1493.00,1509.00
26343,1,0,0.00,0.00,-0.26,0.00,11.50,-1.01,14.62,1506.00,1496.00,1496.00,1506.00
26434,1,0,0.00,0.00,-0.03,0.00,6.37,-0.75,4.56,1502.00,1500.00499.00,1499.00,1503.00
26466,1,0,0.00,0.00,0.38,0.00,14.44,-0.46,12.63,1505.00,1497.00,1497.00,1505.00
26609,1,0,0.00,0.00,-0.12,0.00,-2.94,-0.66,-6.75,1498.00,1504.00,1504.00,1498.00
26789,1,0,0.00,0.00,-0.53,0.00,3.19,-1.12,9,1501.00,1501.00,1501.00,1501.00
26842,1,0,0.00,0.00,0.02,0.00,8.75,-0.63,11.50,1505.00,1497.00,1497.00,1505.00
27013,1,0,0.00,0.00,0.12,0.00,1.12,-0.50,8.31,1458.00,1452.00,1,1438.00
27035,1,0,0.00,0.00,-0.08,0.00,-6.81,-0.46,-3.06,1398.00,1400.00,1400.00,1398.00
27149,1,0,0.00,0.00,-0.85,0.00,-1.50,-1.41,2.44,1017.00,1,1018.00,1016.00
27233,1,0,0.00,0.00,-1.70,0.00,-15.94,-2.11,-16.37,1008.00,1022.00,102.00,1008.00
27256,1,0,0.00,0.00,-2.03,0.00,-6.56,-2.50,-10.50,1010.00,1020.00,1020.00,1010.00
27415,1,0,0.00,0.00,-1.53,0.00,5.62,-2.23,2.19,1015.00,1015.00,1015.00,1015.00
27457,1,0,0.00,0.00,-0.94,0.00,17.62,-1.67,14.50,1019.00,1011.00,1011.00,1019.00
27476,1,0,0.00,0.00,-0.42,0.00,16.50,-1.32,18.19,1020.00,1008.00,1008.00,1020.00
