millis,armed,flip,roll,pitch,yaw,mfr,fp,gx,gy,gz,spr,err_roll,err_pitch,err_yaw,u2,m1,m2,m3,m4
8053,0,0,-0.93,5.76,-0.07,0.00,0,8.81,0.31,0.13,0.00,-0.93,5.76,-0.07,0.00000188,1000.00,1003.00,1003.00,1000.00
8088,0,0,-1.12,5.76,-0.08,0.00,0,10.19,0.31,0.31,0.00,-1.12,5.76,-0.08,0.00000218,1000.00,1004.00,1004.00,1000.00
8154,0,0,-1.43,5.76,-0.07,0.00,0,10.88,0.31,0.19,0.00,-1.43,5.76,-0.07,0.00000240,1000.00,1004.00,1004.00,1000.00
8186,0,0,-1.61,5.76,-0.07,0.00,0,9.13,0.44,0.19,0.00,-1.61,5.76,-0.07,0.00000213,1000.00,1004.00,1004.00,1000.00
8242,0,0,-1.77,5.76,-0.07,0.00,0,7.50,0.37,0.13,0.00,-1.77,5.76,-0.07,0.00000187,1000.00,1003.00,1003.00,1000.00
8276,0,0,-1.96,5.75,-0.08,0.00,0,6.19,0.19,0.06,0.00,-1.96,5.75,-0.08,0.00000168,1000.00,1003.00,1003.00,1000.00
8312,0,0,-2.06,5.75,-0.08,0.00,0,5.37,0.25,0.06,0.00,-2.06,5.75,-0.08,0.00000156,1000.00,1003.00,1003.00,1000.00
8372,0,0,-2.18,5.75,-0.07,0.00,0,3.25,0.25,0.13,0.00,-2.18,5.75,-0.07,0.00000120,1000.00,1002.00,1002.00,1000.00
8406,0,0,-2.22,5.75,-0.08,0.00,0,0.81,0.00,-0.06,0.00,-2.22,5.75,-0.08,0.00000076,1000.00,1001.00,1001.00,1000.00
8447,0,0,-2.20,5.75,-0.08,0.00,0,-1.75,-0.06,-0.13,0.00,-2.20,5.75,-0.08,0.00000029,1000.00,1000.00,1000.00,1000.00
9857,0,0,-1.71,5.75,-0.08,0.00,0,3.25,0.31,0.19,0.00,-1.84,5.75,-0.08,0.00000111,1000.00,1002.00,1002.00,1000.00
11899,0,0,-0.78,5.72,-0.12,0.00,0,7.56,0.37,0.13,0.00,-0.78,5.72,-0.12,0000163,1000.00,1003.00,1003.00,1000.00
13968,0,0,-0.12,5.70,-0.17,0.00,0,5.94,0.13,0.06,0.00,-0.12,5.70,-0.17,0.000000.00000125,1000.00,1002.00,1002.00,1000.00
16958,0,0,-0.84,5.68,-0.24,0.00,0,5.37,0.19,0.13,0.00,-0.84,5.68,-0.24,0.00000122,10,1002.00,1002.00,1000.00
17198,0,0,-0.91,5.68,-0.24,0.00,0,-5.00,-0.25,-0.13,0.00,-0.91-0.75,5.68,-0.24,-0.00000083,1001.00,1000.00,1000.00,1001.00
20444,0,0,-0.13,5.66,0.33,0.00,0,3.87,0.13,0.00,0.00,-0.21,5.66,-0.33,0.00000077,1000.00,1001.00,1001.00,1000.00
28397,0,3.06,0.06,-0.06,0.00,-0.31,5.63,-0.52,0.00000065,1000.00,1001.00,1001.00,10003,-0.52,0.00000067,1000.00,1001.00,1001.00,1000.00
28693,0,0,-0.61,5.64,-0.53,0.00,0,-2.87,-0.19,-0.25,0.00,-0.61,5.64,-0.53,-0.00000036,1000.01000.00,1000.00,1000.00,1000.00
30989,0,0,-0.21,5.62,-0.59,0.00,0,-2.62,-0.06,-0.13,0.00,-0.21,5.62,-0.59,-0.00000042,1000.00,1000.00,.00,1000.00
31454,0,0,-0.68,5.62,-0.60,0.00,0,0.00,0.06,0.06,0.00,-0.68,5.62,-0.60,0.0009,1000.00,1000.00,1000.00,1000.00
34124,0,0,-0.36,5.62,-0.68,0.00,0,2.19,0.13,0.00,0.00,-0.36,5.62,-0.68,50,1000.00,1001.00,1001.00,1000.00
34251,0,0,-0.64,5.62,-0.669,0.00,0,1.31,0.00,0.06,0.00,-0.67,5.62,-0.69,0.00000043,1000.00,1000.00,1000.00,1000.00
34921,0,0,-0.45,5.62,-0.70,0.00,0,2.12,0.19,-0.06,0.00,-0.45,5.62,-0.70,0.00000046,1000.00,1000.00,1000.00,1000.00
37690,0,0,-0.35,5.62,-0.77,0.00,0,1.56,0.06,-0.06,0.00,-00.40,5.62,-0.78,0.00000043,1000.00,1000.00,1000.00,1000.00
37919,0,0,-0.64,5.62,-0.77,0.00,0,0.19,-0.006,-0.19,0.00,-0.64,5.62,-0.77,0.00000013,1000.00,1000.00,1000.00,1000.00
39760,0,0,-0.17,5.62,-0.82,0.00,0,0.19,0.00,-0.06,0.00,-17,5.62,-0.82,0.00000015,1000.00,1000.00,1000.00,1000.00
40657,0,0,-0.59,5.61,-0.86,0.00,0,1.31,0.06,-0.13,0.00,-0.62,5.61,-0.86,0.00000037,1000.00,1000.00,1000.00,1000.00
41110,0,0,-0.25,5.62,-0.86,0.00,0,-0.81,0.13,-0.13,0.00,-0.25,5.62,-0.86,-0.0001,1000.00,1000.00,1000.00,1000.00
43673,0,0,-0.50,5.62,-0.91,000,0,-0.81,0.06,-0.06,0.00,-0.49,5.62,-0.92,-0.00000001,1000.00,1000.00,1000.00,1000.00
44102,0,0,-0.32,5.62,-0.94,0.00,0,0.75,0.13,-0.06,0.00,-0.32,5.62,-0.94,0.00000023,1000.00,1000.00,1,1000.00
44333,0,0,-0.61,5.62,-0.95,0.00,0,-0.19,-0.06,0.00,0.00,-0.61,5.62,-0.95,0.00000013,1000.00,1000.00,1000.00,1000.00
45018,0,0,-0.47,5.61,-0.95,0.00,0,0.56,0.00,0.00,0.00,-0.47,5.61,-0.95,0.00000023,1000,1000.00,1000.00,1000.00
45949,0,0,1.11,5.59,-1.00,0.00,0,-4.19,-0.50,-0.13,0.00,1.11,5.59,-1.0-0.99,-0.00000100,1002.00,1000.00,1000.00,1002.00
46122,0,0,1.09,5.58,-1.00,0.00,0,3.44,-0.19,0.00,0.00,1.09,5.58,-1.00,0.00000033,1000.00,1000.00,1000.00,1000.00
46636,0,0,1.62,5.57,-1.03,0.00,0,26.00,1.06,0.44,0.00,1.62,5.57,-1.03,0.00000433,1000.00,1008.1010.00,1010.00,1000.00
46873,0,0,-3.71,5.74,-1.23,0.00,0,4.50,0.31,0.75,0.00,-3.71,5.74,-1.23,0.0000012,1000.00,1000.00,1000.00,1000.00
48387,0,0,-3.78,5.72,-1.27,0.00,0,-3.31,0.37,-0.69,0.00,-3.78,5.72,-27,-0.00000169,1003.00,1000.00,1000.00,1003.00
50053,0,0,3.18,5.55,-1.30,0.00,0,1.19,0.25,0.00,0.00,3.18,5.55,-1.30,-0.00000066,1001.00,1000.00,1000.00,1001.00
54461,0,0,-0.66,5.65,-1.39,0.00,0,2.87,0.13,0.19,0.00,-0.66,55.64,-1.40,0.00000092,1000.00,1001.00,1001.00,1000.00
55178,0,0,-0.44,5.64,-1.40,00,0,2.62,0.19,0.13,0.00,-0.50,5.64,-1.40,0.00000062,1000.00,1001.00,1001.00,1000.00
57248,0,0,-0.34,5.63,-1.46,0.0.00,0,-0.31,-0.06,0.00,0.00,-0.35,5.63,-1.46,0.00000004,1000.00,1000.00,1000.00,1000.00
58141,0,0,-0.59,5.63,-1.47,0.00,0,3.12,0.06,0.13,0.00,-0.59,5.63,-1.47,0.1,1000.00,1001.00,1001.00,1000.00
59514,0,0,-0.44,5.62,-1.51,0.00,0,1.62,0.13,-0.13,0.00,-0.44,5.62,-1.51,0.00.00000054,1000.00,1001.00,1001.00,1000.00
59771,0,0,-0.96,5.61,-1.52,0.00,0,0.56,0.19,0.00,0.00,-0,5.61,-1.52,0.00000034,1000.00,1000.00,1000.00,1000.00
61578,0,0,-0.29,5.61,-1.56,0.00,0,-1.06,-0.06,0.00,0.00,-0.29,5.61,-1.56,-0.00000012,1000.00,1000.00,100,1000.00
