millis,armed,fp,roll,pitch,yaw,mfr,gx,spr,err_roll,u2
18618,1,1,12.57,5.56,-0.03,76.50,-1.87,80.00,-67.43,0.000018
18741,1,1,12.47,5.58,-0.04,76.50,1.12,80.00,-67.53,0.000019
18759,1,1,12.45,5.58,-0.03,76.50,1.00,80.00,-67.55,0.000019
18854,1,1,12.65,5.58,-0.04,76.50,-4.31,80.00,-67.35,0.000018
18963,1,1,12.59,5.57,-0.05,76.50,2.87,80.00,-67.41,0.000019
19082,1,1,12.68,5.58,-0.03,76.50,0.62,80.00,-67.32,0.000019
19200,1,1,12.77,5.60,-0.01,76.50,-2.87,80.00,-67.23,0.000018
19317,1,1,12.66,5.58,-0.01,76.50,3.00,80.00,-67.34,0.000019
19405,1,1,12.78,5.59,-0.01,76.50,-3.56,80.00,-67.22,0.000018
19443,1,1,12.82,5.56,-0.02,76.50,-0.31,80.00,-67.18,0.000019
19535,1,1,12.63,5.58,-0.02,76.50,0.25,80.00,-67.37,0.000019
19650,1,1,12.84,5.59,0.00,76.50,1.44,80.00,-67.16,0.000019
19746,1,1,12.70,5.60,0.01,76.50,-0.31,80.00,-67.30,0.000019
19768,1,1,12.71,5.58,0.00,76.50,-1.00,80.00,-67.29,0.000018
19864,1,1,12.87,5.59,0.00,76.50,0.56,80.00,-67.13,0.000019
19930,1,1,12.75,5.61,0.01,76.50,1.75,80.00,-67.25,0.000019
19994,1,1,12.79,5.61,0.02,76.50,-1.06,80.00,-67.21,0.000018
20088,1,1,12.85,5.61,0.02,76.50,-1.44,80.00,-67.15,0.000018
20153,1,1,12.84,5.60,0.02,76.50,-1.62,80.00,-67.16,0.000018
20228,1,0,12.61,5.60,0.06,76.50,21.56,0.00,12.61,0.000000
20281,1,0,11.33,5.54,-0.10,76.50,36.94,0.00,11.33,0.000004
20357,1,0,6.48,5.79,-0.04,76.50,63.12,0.00,6.48,0.000010
20453,0,0,0.97,5.91,-0.15,0.00,50.06,0.07,0.90,0.000009
20512,0,0,-1.13,6.03,-0.23,0.00,39.06,0.07,-1.20,0.000008
20547,0,0,-2.16,6.10,-0.26,0.00,18.06,0.07,-2.23,0.000004
20585,0,0,-2.42,6.08,-0.23,0.00,3.50,0.07,-2.49,0.000001>01
20601,0,0,-2.42,6.13,-0.25,0.00,-1.56,0.07,-2.49,0.000000
20623,0,0,-2.32,6.06,-0.24,0.00,-6.44,0.0.07,-2.15,-0.000002
20696,0,0,-0.77,6.02,-0.17,0.00,-32.13,0.07,-0.84,-0.000006
20743,0,0,0.43,5.97,-0.16,0.00,-30.00,0.07,0.36,-0.000006
20792,0,0,1.80,5.97,-0.15,0.00,-38.75,0.07,1.73,-0.000008
20850,0,0,4.26,5.87,-0.08,0.00,-29.00,0.07,4.19,-0.000006
20924,0,0,5.92,5.83,-0.06,0.00,-15.81,0.07,5.85,-0.000005
21010,0,0,5.71,5.87,-0.04,0.00,12.38,0.07,5.64,0.000001
21044,0,0,5.06,5.84,-0.06,0.00,20.25,0.07,4.99,0.000002
21059,0,0,4.57,5.89,-0.06,0.00,26.87,0.07,4.50,0.000004
21126,0,0,2.91,5.92,-0.09,0.00,35.94,0.07,2.84,0.000006
21159,0,0,1.58,5.94,-0.12,0.00,33.50,0.07,1.51,0.000006
21194,0,0,0.58,6.00,-0.14,0.00,34.69,0.07,0.51,0.000006
21269,0,0,-1.61,6.04,-0.17,0.00,18.37,0.07,-1.68,0.000004
21377,0,0,-1.85,6.04,-0.18,0.00,-14.25,0.07,-1.92,-0.000002
21493,0,0,1.41,5.93,-0.13,0.00,-36.69,0.07,1.34,-0.000007
21603,0,0,4.94,5.86,-0.07,0.00,-26.69,0.07,4.87,-0.000006
21657,0,0,5.78,5.85,-0.05,0.00,-18.31,0.07,5.71,-0.000005
21696,0,0,6.14,5.83,-0.05,0.00,-3.56,0.07,6.07,-0.000002
21729,0,0,5.85,5.83,-0.07,0.00,6.31,0.07,5.78,-0.000000
21817,0,0,4.14,5.89,-0.10,0.00,30.31,0.07,4.07,0.000004
21853,0,0,2.90,5.90,-0.12,0.00,32.75,0.07,2.83,0.000005
21886,0,0,1.89,5.92,-0.13,0.00,34.50,0.07,1.82,0.000006
21963,0,0,-0.74,5.97,-0.18,0.00,27.56,0.07,-0.81,0.000005
22009,0,0,-1.62,5.99,-0.18,0.00,18.37,0.07,-1.14,0.000003
22072,0,0,-2.31,5.99,-0.20,0.00,-1.50,0.07,-2.38,0.000000
22161,0,0,-1.32,5.95,-0.22,0.00,-22.62,0.07,-1.39,-0.000004
22179,0,0,-0.63,5.91,-0.21,0.00,-29.19,0.07,-0.70,-0.000005
22222,0,0,0.52,5.85,-0.19,0.00,-35.44,0.07,0.45,-0.000007
22309,0,0,3.07,5.80,-0.15,0.00,-32.06,0.07,3.00,-0.000007
22395,0,0,4.76,5.78,-0.15,0.00,-15.31,0.07,4.69,-0.000004
22412,0,0,4.94,5.78,-0.16,0.00,-7.06,0.07,4.87,-0.000003
22430,0,0,4.94,5.79,-0.17,0.00,-4.50,0.07,4.87,-0.000002>02
22454,0,0,4.79,5.77,-0.18,0.00,2.87,0.07,4.72,-0.000001
22472,0,0,4.70,5.76,-0.18,0.00,5.75,0.07,41,0.000002
22530,0,0,3.34,5.79,-0.20,0.00,25.06,0.07,3.27,0.000004
22576,0,0,2.15,5.80,-0.22,0.00,30.12,0.07,2.08,0.000005
22650,0,0,-0.55,5.88,-0.26,0.00,33.94,0.07,-0.62,0.000006
22766,0,0,-3.17,5.92,-0.28,0.00,13.56,0.07,-3.24,0.000003
22815,0,0,-3.40,5.92,-0.28,0.00,0.31,0.07,-3.47,0.000001
22851,0,0,-3.15,5.90,-0.28,0.00,-10.44,0.07,-3.22,-0.000001
22919,0,0,-1.82,5.86,-0.27,0.00,-28.19,0.07,-1.89,-0.000005
22995,0,0,0.67,5.81,-0.23,0.00,-33.94,0.07,0.60,-0.000006
23102,0,0,3.62,5.74,-0.20,0.00,-19.87,0.07,3.55,-0.000005
23228,0,0,3.70,5.73,-0.23,0.00,13.06,0.07,3.63,0.000001
23248,0,0,3.13,5.75,-0.23,0.00,19.81,0.07,3.06,0.000003
23334,0,0,0.88,5.79,-0.25,0.00,33.63,0.07,0.81,0.000006
23446,0,0,-2.69,5.88,-0.28,0.00,23.06,0.07,-2.76,0.000005
23536,0,0,-3.54,5.89,-0.28,0.00,3.75,0.07,-3.61,0.000002
23585,0,0,-3.33,5.90,-0.28,0.00,-9.75,0.07,-3.40,-0.000001
23600,0,0,-3.06,5.90,-0.28,0.00,-15.69,0.07,-3.13,-0.000002
23681,0,0,-0.82,5.83,-0.26,0.00,-31.75,0.07,-0.89,-0.000006
23703,0,0,0.11,5.81,-0.24,0.00,-33.88,0.07,0.04,-0.000006
23791,0,0,2.51,5.76,-0.19,0.00,-27.25,0.07,2.44,-0.000006
23890,0,0,3.84,5.74,-0.21,0.00,-10.38,0.07,3.77,-0.000003
23912,0,0,3.84,5.74,-0.21,0.00,-1.25,0.07,3.77,-0.000001
24029,1,0,1.94,5.76,-0.22,0.00,27.62,0.07,1.87,0.000005
24187,1,0,-2.61,5.87,-0.30,0.00,26.06,0.07,-2.68,0.000006
24230,1,0,-3.54,5.89,-0.30,0.00,14.31,0.07,-3.61,0.000004
24294,1,0,-3.78,5.89,-0.31,0.00,-4.87,0.07,-3.85,0.000000
24417,1,0,-1.65,5.85,-0.27,0.00,-29.56,0.07,-1.72,-0.000005
24498,1,0,0.84,5.79,-0.22,0.00,-32.06,0.07,0.77,-0.000006
24524,1,0,1.69,5.78,-0.21,0.00,-29.56,0.07,1.62,-0.000006
24610,1,0,3.35,5.75,-0.17,0.00,-10.75,0.07,3.28,-0.00000.000002
24625,1,0,3.47,5.75,-0.18,0.00,-2.94,0.07,3.40,-0.000001
24679,1,0,3.27,5.75,-0.19,0.00,7.81,0.07,3.20,0.000001
24711,1,0,2.68,5.74,-0.19,0.00,18.19,0.07,2.61,0.000003
24758,1,0,1.73,5.77,-0.22,0.00,26.37,0.07,1.66,0.000004>
24807,1,0,0.59,5.80,-0.25,0.00,30.62,0.07,0.52,0.000005
24833,1,0,-0.34,5.81,-0.27,0.00,32.00,0.07,-0.41,0.000006
24880,1,0,-1.57,5.85,-0.29,0.00,31.00,0.07,-1.64,0.000006
24918,1,0,-2.64,5.88,-0.30,0.00,25.19,0.07,-2.71,0.000005
24937,1,0,-3.27,5.89,-0.31,0.00,19.50,0.07,-3.34,0.000005
24992,1,1,-3.80,5.91,-0.32,9.75,9.75,80.00,-83.80,0.000025
25106,1,1,-1.72,5.89,-0.23,69.44,-69.44,80.00,-81.72,0.000010
25147,1,1,3.91,5.69,0.08,177.25,-177.25,80.00,-76.09,-0.000012
25211,1,1,19.95,5.01,0.55,272.94,-272.94,80.00,-60.05,-0.000034
25342,1,1,40.68,4.47,0.13,281.44,-64.81,80.00,-39.32,-0.000001
25420,1,1,31.99,4.76,-0.27,281.44,184.56,80.00,-48.01,0.0.000050
25447,1,1,26.03,4.73,0.04,281.44,210.25,80.00,-53.97,0.000054
25527,1,1,10.60,5.36,-0.49,281.44,170.94,80.00,-69.40,0.000051
25545,1,1,6.48,5.20,-0.19,281.44,127.81,80.00,-73.52,0.000044
25640,1,1,2.25,5.77,-0.31,281.44,4.19,80.00,-77.75,0.000022
25757,1,1,8.15,5.60,0.07,281.44,-67.62,80.00,-71.85,0.000007
25791,1,1,9.93,5.43,0.13,281.44,-56.25,80.00,-70.07,0.000009
25874,1,1,13.18,5.44,0.03,281.44,-16.50,80.00,-66.82,0.000015>16
25889,1,1,13.33,5.40,0.02,281.44,0.56,80.00,-66.67,0.000019
25987,1,1,12.48,5.46,0.03,281.44,16.69,80.00,-67.52,0.000022
26001,1,1,11.83,5.43,-0.01,281.44,23.44,80.00,-68.17,0.000023
26099,1,1,10.88,5.50,-0.01,281.44,5.62,80.00,-69.12,0.000020
26145,1,1,10.78,5.48,-0.00,281.44,1.19,80.00,-69.22,0.000019
26211,1,1,11.02,5.51,0.01,281.44,-5.00,80.00,-68.98,0.000018
26298,1,1,11.02,5.52,0.02,281.44,0.31,80.00,-68.98,0.000019
26319,1,1,11.07,5.49,0.03,281.44,-1.19,80.00,-68.93,0.000019
26369,1,1,11.01,5.50,0.02,281.44,2.81,80.00,-68.99,0.000020>00019
26418,1,1,11.00,5.51,0.02,281.44,-0.69,80.00,-69.00,0.000019
26442,1,1,11.03,5.49,0.02,281.44,-0.88,80.00,-68.97,0.000019
26560,1,1,11.14,5.51,0.02,281.44,-2.44,80.00,-68.86,0.000019
26665,1,1,10.98,5.50,0.03,281.44,-1.25,80.00,-69.02,0.000019
26790,1,1,11.05,5.48,0.05,281.44,0.88,80.00,-68.95,0.000019
26914,1,1,11.03,5.47,0.06,281.44,-0.25,80.00,-68.97,0.000019
27023,1,1,11.10,5.48,0.08,281.44,-1.56,80.00,-68.90,0.000019
27127,0,0,11.06,5.49,0.08,0.00,-0.81,0.07,10.99,-0.000003
27221,0,0,9.60,5.46,-0.05,0.00,39.44,0.07,9.53,0.000005
27239,0,0,8.72,5.46,-0.04,0.00,47.31,0.07,8.65,0.000006
27271,0,0,6.42,5.64,-0.05,0.00,65.69,0.07,6.35,0.000010
27370,0,0,-0.07,5.84,-0.12,0.00,70.37,0.07,-0.14,0.000013
27403,0,0,-1.32,5.91,-0.13,0.00,63.19,0.07,-1.39,0.000012
27479,0,0,-5.74,5.97,-0.29,0.00,35.00,0.07,-5.81,0.000008
27585,0,0,-5.84,5.96,-0.27,0.00,-18.31,0.07,-5.91,-0.000002
27681,0,0,-2.80,5.93,-0.18,0.00,-50.44,0.07,-2.87,-0.000008
27747,0,0,0.55,5.85,-0.11,0.00,-53.81,0.07,0.48,-0.000010
27839,0,0,4.09,5.70,-0.15,0.00,-31.81,0.07,4.02,-0.000007
27913,0,0,5.39,5.69,-0.24,0.00,-3.50,0.07,5.32,-0.000002
27932,0,0,5.08,5.71,-0.24,0.00,16.75,0.07,5.01,0.000002
27945,0,0,4.88,5.71,-0.26,0.00,21.06,0.07,4.81,0.000003
27966,0,0,4.13,5.74,-0.27,0.00,27.62,0.07,4.06,0.000004
28046,0,0,1.16,5.80,-0.33,0.00,48.69,0.07,1.09,0.000009
28141,0,0,-2.49,5.88,-0.39,0.00,42.13,0.07,-2.56,0.000008
28157,0,0,-3.68,5.89,-0.41,0.00,40.19,0.07,-3.75,0.000008
28212,0,0,-4.93,5.94,-0.33,0.00,26.19,0.07,-5.00,0.000006
28326,0,0,-4.66,5.96,-0.27,0.00,-19.25,0.07,-4.73,-0.000002
28405,0,0,-1.81,5.87,-0.22,0.00,-42.69,0.07,-1.88,-0.000007
28421,0,0,-0.53,5.83,-0.20,0.00,-45.38,0.07,-0.60,-0.000008
28520,0,0,2.80,5.75,-0.12,0.00,-35.81,0.07,2.73,-0.000007
28610,0,0,4.49,5.71,-0.18,0.00,-10.13,0.0,4.48,-0.000001
28628,0,0,4.52,5.70,-0.19,0.00,3.87,0.07,4.45,-0.000001
28683,0,0,3.97,5.73,-0.19,0.00,19.56,0.07,3.90,0.000003
28748,0,0,1.61,5.77,-0.23,0.00,39.00,0.07,1.54,0.000007
28762,0,0,0.37,5.80,-0.25,0.00,43.69,0.07,0.30,0.000008
28859,0,0,-2.86,5.86,-0.29,0.00,38.00,0.07,-2.93,0.000008
28948,0,0,-5.06,5.91,-0.32,0.00,15.88,0.07,-5.13,0.000004
28964,0,0,-5.29,5.91,-0.27,0.00,4.75,0.07,-5.36,0.000002
29016,0,0,-5.11,5.91,-0.27,0.00,-9.50,0.07,-5.18,-0.000000
29095,0,0,-3.17,5.86,-0.25,0.00,-34.69,0.07,-3.24,-0.000005
29209,0,0,1.51,5.77,-0.17,0.00,-40.38,0.07,1.44,-0.000008
29225,0,0,2.55,5.75,-0.15,0.00,-33.44,0.07,2.48,-0.000007
29342,0,0,4.26,5.72,-0.17,0.00,1.31,0.07,4.19,-0.000001
29411,0,0,3.40,5.74,-0.18,0.00,19.87,0.07,3.33,0.000003
29437,0,0,2.64,5.74,-0.18,0.00,29.00,0.07,2.57,0.000005
29548,0,0,-1.44,5.83,-0.26,0.00,39.63,0.07,-1.51,0.000008
29592,0,0,-2.94,5.86,-0.28,0.00,37.06,0.07,-3.01,0.000008
29668,0,0,-4.96,5.91,-0.30,0.00,15.25,0.07,-5.03,0.000004
29687,0,0,-5.21,5.91,-0.30,0.00,5.56,0.07,-5.28,0.000002
29779,0,0,-4.36,5.90,-0.29,0.00,-23.31,0.07,-4.43,-0.000003
29820,0,0,-3.22,5.87,-0.27,0.00,-32.81,0.07,5,-0.000006
29870,0,0,-1.82,5.85,-0.25,0.00,-38.38,0.07,-1.89,-0.000007
29894,0,0,-0.64,5.81,-0.21,0.00,-41.75,0.07,-0.71,-0.000007
30015,0,0,3.35,5.72,-0.16,0.00,-24.75,0.07,3.28,-0.000005
30129,0,0,3.29,5.74,-0.17,0.00,18.31,0.07,3.22,0.000002
30172,0,0,2.58,5.74,-0.18,0.00,26.94,0.07,2.51,0.000004
30188,0,0,1.29,5.79,-0.20,0.00,35.94,0.07,1.22,0.000006
30242,0,0,-0.17,5.82,-0.23,0.00,38.69,0.07,-0.24,0.000007
30357,0,0,-4.28,5.91,-0.29,0.00,25.19,0.07,-4.35,0.000006
30394,0,0,-4.86,5.92,-0.29,0.00,17.69,0.07,-4.93,0.000005
30467,0,0,-5.07,5.92,-0.29,0.00,-9.69,0.07,-5.14,-0.000000
30587,0,0,-2.29,5.89,-0.25,0.00,-37.12,0.07,-2.36,-0.000006
30605,0,0,-1.16,5.85,-0.22,0.00,-39.94,0.07,-1.23,-0.000007
30689,0,0,1.10,5.81,-0.17,0.00,-37.19,0.07,1.03,-0.000007
30714,0,0,2.08,5.78,-0.15,0.00,-33.31,0.07,2.01,-0.000007
30751,0,0,3.13,5.76,-0.14,0.00,-24.00,0.07,3.06,-0.000004
30786,0,0,3.72,5.76,-0.13,0.00,-11.38,0.07,3.65,-0.000003
30803,0,0,3.82,5.76,-0.14,0.00,-2.00,0.07,3.75,-0.000001
30858,0,0,3.56,5.76,-0.14,0.00,10.94,0.07,3.49,0.000001
30879,0,0,2.80,5.76,-0.15,0.00,23.50,0.07,2.73,0.000004
30933,0,0,1.65,5.79,-0.16,0.00,32.06,0.07,1.58,0.000005
30949,0,0,0.62,5.82,-0.16,0.00,36.56,0.07,0.55,0.000007
31048,0,0,-2.36,5.88,-0.23,0.00,37.00,0.07,-2.43,0.000007
31197,0,0,-5.16,5.91,-0.25,0.00,-1.81,0.07,-5.23,0.000001
31281,0,0,-3.67,5.90,-0.23,0.00,-25.62,0.07,-3.74,-0.0000005
31295,0,0,-3.05,5.90,-0.21,0.00,-32.69,0.07,-3.12,-0.000005
31358,0,0,-1.27,5.86,-0.18,0.00,-38.56,0.07,-1.34,-0.000007
31434,0,0,1.28,5.81,-0.12,0.00,-36.31,0.07,1.21,-0.000007
31505,0,0,3.33,5.77,-0.11,0.00,-18.19,0.07,3.26,-0.000004
31591,0,0,3.62,5.77,-0.11,0.00,6.81,0.07,3.55,0.000000
31626,0,0,3.01,5.77,-0.11,0.00,19.19,0.07,2.94,0.000003
31732,0,0,-0.41,5.85,-0.17,0.00,38.38,0.07,-0.48,0.000007
31824,0,0,-3.14,5.91,-0.21,0.00,30.62,0.07,-3.21,0.000007
31884,0,0,-4.56,5.92,-0.22,0.00,12.25,0.07,-4.63,0.000004
32010,0,0,-3.86,5.92,-0.22,0.00,-22.25,0.07,-3.93,-0.000003
32049,0,0,-2.77,5.88,-0.21,0.00,-30.94,0.07,-2.84,-0.000005
32085,0,0,-1.43,5.85,-0.18,0.00,-36.75,0.07,-1.50,-0.000006
32184,0,0,2.33,5.75,-0.10,0.00,-30.62,0.07,2.26,-0.000006
32237,0,0,3.44,5.74,-0.10,0.00,-21.81,0.07,3.37,-0.000005
32277,0,0,3.85,5.74,-0.11,0.00,-10.31,0.07,3.78,-0.000003
32314,0,0,3.83,5.74,-0.11,0.00,2.69,0.07,3.76,-0.000001
32328,0,0,3.55,5.74,-0.12,0.00,11.88,0.07,3.48,0.000001
32352,0,0,3.39,5.74,-0.12,0.00,14.75,0.07,3.32,03
32393,0,0,2.53,5.76,-0.12,0.00,25.44,0.07,2.46,0.000004
32429,0,0,1.32,5.78,-0.13,0.00,33.44,0.07,1.25,0.000006
32447,0,0,0.28,5.81,-0.15,0.00,36.31,0.07,0.21,0.000007
32516,0,0,-1.52,5.85,-0.19,0.00,36.63,0.07,-1.5994,0.000007
32531,0,0,-2.55,5.87,-0.20,0.00,33.94,0.07,-2.62,0.000007
32571,0,0,-3.69,5.88,-0.22,0.00,26.50,0.07,-3.76,0.000006
32660,0,0,-4.80,5.90,-0.22,0.00,3.94,0.07,-4.87,0.000002>000001
32675,0,0,-4.73,5.90,-0.22,0.00,-5.44,0.07,-4.80,0.000000
32748,0,0,-4.00,5.90,-0.22,0.00,-205,0.07,-3.85,-0.000003
32765,0,0,-3.25,5.88,-0.22,0.00,-27.81,0.07,-3.32,-0.000004
32810,0,0,-2.01,5.87,-0.19,0.00,-34.56,0.07,-2.08,-0.000006
32853,0,0,-0.60,5.84,-0.16,0.00,-37.69,0.07,-0.67,-0.000007
32873,0,0,0.47,5.81,-0.14,0.00,-36.88,0.07,0.40,-0.000007
32969,0,0,3.04,5.76,-0.10,0.00,-22.75,0.07,2.97,-0.000005
32993,0,0,3.51,5.76,-0.10,0.00,-13.88,0.07,3.44,-0.000004
33034,0,0,3.71,5.77,-0.11,0.00,-1.56,0.07,3.64,-0.000001
33086,0,0,3.45,5.76,-0.11,0.00,10.56,0.07,3.38,0.000001
33123,0,0,2.73,5.77,-0.11,0.00,21.81,0.07,2.66,0.000003
33158,0,0,1.95,5.78,-0.11,0.00,28.69,0.07,1.88,0.000005
33234,0,0,-0.59,5.85,-0.16,0.00,31.50,0.07,-0.66,0.000006
33336,0,0,-2.90,5.87,-0.18,0.00,10.00,0.07,-2.97,0.000003
33432,0,0,-2.64,5.88,-0.18,0.00,-9.69,0.07,-2.71,-0.000001
33452,0,0,-2.40,5.86,-0.18,0.00,-13.00,0.07,-2.47,-0.000002
33509,0,0,-1.91,5.86,-0.18,0.00,-9.25,0.07,-1.98,-0.000001
33547,0,0,-1.69,5.83,-0.18,0.00,-6.31,0.07,-1.76,-0.000001
33689,0,0,-0.54,5.82,-0.19,0.00,-10.44,0.07,-0.61,-0.000002
33733,0,0,-0.22,5.81,-0.19,0.00,-8.44,0.07,-0.29,-0.000001
33807,0,0,0.09,5.81,-0.19,0.00,-2.50,0.07,0.02,-0.000000
33820,0,0,0.12,5.81,-0.20,0.00,-2.00,0.07,0.05,-0.000000
33908,0,0,0.30,5.81,-0.19,0.00,-2.50,0.07,0.23,-0.000001
33958,0,0,0.31,5.80,-0.19,0.00,1.06,0.07,0.24,.000000
34009,0,0,0.19,5.80,-0.20,0.00,3.06,0.07,0.12,0.000001
34057,0,0,0.01,5.80,-0.20,0.00,5.44,0.07,-0.06,0.000001
34077,0,0,-0.19,5.80,-0.20,0.00,6.50,0.07,-0.26,0.000001
34118,0,0,-0.49,5.81,-0.20,0.00,7.50,0.07,-0.56,0.000002
34155,0,0,-0.77,5.80,-0.20,0.00,7.06,0.07,-0.84,0.000002
34259,1,0,-1.40,5.80,-0.20,0.00,3.06,0.07,-1.47,0.000001
34349,1,0,-1.45,5.80,-0.21,0.00,-1.81,0.07,-1.52,0.000000
34412,1,0,-1.15,5.80,-0.21,0.00,-6.06,0.07,-1.22,-0.000001
34498,1,0,-0.56,5.80,-0.19,0.00,-9.00,0.07,-0.63,-0.000001
34585,1,0,0.05,5.80,-0.19,0.00,-6.56,0.07,-0.02,-0.000001
34603,1,0,0.21,5.80,-0.19,0.00,-6.06,0.07,0.14,-0.000001
34648,1,0,0.36,5.80,-0.19,0.00,-2.81,0.07,0.29,-0.000001
34714,1,0,0.32,5.80,-0.19,0.00,2.06,0.07,0.25,0.000000
34806,1,0,-0.12,5.79,-0.20,0.00,6.44,0.07,-0.19,0.000001
34885,1,0,-0.70,5.80,-0.20,0.00,7.56,0.07,-0.7,0.000002
34924,1,0,-0.93,5.80,-0.21,0.00,7.50,0.07,-1.00,0.000002
34960,1,0,-1.17,5.79,-0.21,0.00,5.06,0.07,-1.24,0.000001>001
34973,1,0,-1.30,5.80,-0.21,0.00,4.00,0.07,-1.37,0.000001
35067,1,0,-1.34,5.80,-0.21,0.00,-3.12,0.07,-1.41,-0.000000
35227,1,0,-0.47,5.80,-0.20,0.00,-7.75,0.07,-0.54,-0.000001
35303,1,0,-0.07,5.80,-0.17,0.00,-4.31,0.07,-0.14,-0.000001
35405,1,0,-0.00,5.80,-0.17,0.00,1.19,0.07,-0.07,0.000000
35503,1,1,-0.23,5.80,-0.17,4.19,4.19,80.00,-80.23,0.000023
35540,1,1,-0.41,5.80,-0.17,4.94,4.25,80.00,-80.41,0.00002323
35555,1,1,-0.52,5.79,-0.17,4.94,2.25,80.00,-80.52,0.000023
35691,1,1,10.17,5.48,0.26,198.44,-198.44,80.00,-69.83,-0.000017
35732,1,1,18.76,5.20,0.31,239.12,-239.12,80.00,-61.24,-0.000027
35802,1,1,35.53,4.63,0.39,263.19,-212.87,80.00,-44.47,-0.000027
35917,1,1,37.73,4.56,0.20,263.19,150.94,80.00,-42.27,0.000039
35938,1,1,30.03,4.52,0.09,263.19,218.50,80.00,-49.97,0.000054
35994,1,1,21.13,5.21,0.22,263.19,234.19,80.00,-58.87,0.000059
36013,1,1,14.54,5.34,0.15,263.19,218.12,80.00,-65.46,0.000058
36150,1,1,1.22,5.71,-0.00,263.19,23.87,80.00,-78.78,0.000026
36190,1,1,1.91,5.82,0.05,263.19,-40.06,80.00,-78.09,0.000014
36246,1,1,4.22,5.65,0.06,263.19,-68.00,80.00,-75.78,0.0
36262,1,1,6.44,5.65,0.02,263.19,-78.37,80.00,-73.56,0.000006
36336,1,1,11.85,5.44,0.14,263.19,-58.44,80.00,-68.15,0.000008
36367,1,1,13.12,5.42,0.30,263.19,-35.31,80.00,-66.88,0.000012
36450,1,1,13.63,5.37,0.26,263.19,14.44,80.00,-66.37,0.000021
36566,1,1,11.46,5.43,0.20,263.19,17.31,80.00,-68.54,0.000022
36652,1,1,10.70,5.47,0.20,263.19,5.31,80.00,-69.30,0.000020
36731,1,1,10.85,5.47,0.25,263.19,-4.94,80.00,-69.15,0.000018
36840,1,1,11.10,5.45,0.27,263.19,-0.25,80.00,-68.90,0.000019
36887,1,1,11.08,5.45,0.27,263.19,-0.50,80.00,-68.92,0.000019
36945,1,1,11.16,5.44,0.27,263.19,-2.87,80.00,-68.84,0.000019
37014,1,1,11.24,5.46,0.25,263.19,-2.62,80.00,-68.76,0.000019
37111,1,1,11.63,5.45,0.29,263.19,-3.06,80.00,-68.37,0.000018
37127,1,1,11.71,5.45,0.26,263.19,-2.75,80.00,-68.29,0.000018
37186,1,1,11.78,5.45,0.27,263.19,-1.50,80.00,-68.22,0.000019
37244,1,1,11.88,5.45,0.28,263.19,0.69,80.00,-68.12,0.000019
37340,1,1,11.81,5.45,0.29,263.19,3.06,80.00,-68.19,0.000019
37356,1,1,11.75,5.45,0.27,263.19,1.06,80.00,-68.25,0.000019
37407,1,1,11.85,5.45,0.27,263.19,-4.50,80.00,-68.15,0.000018
37524,1,1,12.09,5.44,0.28,263.19,1.06,80.00,-67.91,0.000019
37568,1,1,11.99,5.45,0.28,263.19,3.06,80.00,-68.01,0.000019
37638,1,1,11.95,5.45,0.29,263.19,-2.50,80.00,-68.05,0.000018
37756,1,1,11.88,5.45,0.29,263.19,1.69,80.00,-68.12,0.000019
37799,1,1,11.84,5.45,0.30,263.19,1.25,80.00,-68.16,0.000019
37869,1,1,11.86,5.45,0.31,263.19,-2.37,80.00,-68.14,0.000018
37987,1,1,11.86,5.45,0.31,263.19,0.06,80.00,-68.14,0.000019
38037,1,1,11.90,5.46,0.32,263.19,-0.88,80.00,-68.10,0.000019
38090,0,0,11.64,5.47,0.46,0.00,22.00,0.07,11.57,0.000001
38177,0,0,8.19,5.58,0.29,0.00,61.87,0.07,8.12,0.000009
38222,0,0,5.44,5.57,0.14,0.00,75.69,0.07,5.37,0.000012
38290,0,0,-0.38,5.86,0.13,0.00,66.87,0.07,-0.45,0.000012
38410,0,0,-5.66,5.99,0.03,0.00,13.31,0.07,-5.73,0.000004
38430,0,0,-5.69,5.93,-0.01,0.00,-2.19,0.07,-5.76,0.000001
38514,0,0,-4.05,5.94,0.03,0.00,-35.44,0.07,-4.12,-0.000005
38610,0,0,-0.34,5.82,0.13,0.00,-48.31,0.07,-0.41,-0.000009
38647,0,0,1.13,5.81,0.14,0.00,-53.06,0.07,1.06,-0.000010
38684,0,0,3.25,5.74,0.21,0.00,-52.06,0.07,3.18,-0.000010
38747,0,0,5.64,5.71,0.04,0.00,-22.87,0.07,5.57,-0.000006
38793,0,0,6.28,5.67,-0.00,0.00,-11.88,0.07,6.21,-0.000004
38864,0,0,5.24,5.73,-0.02,0.00,27.25,0.07,5.17,0.000004
38954,0,0,1.85,5.79,-0.07,0.00,50.06,0.07,1.78,0.000009
38970,0,0,0.85,5.80,-0.10,0.00,51.00,0.07,0.78,0.000009
39027,0,0,-0.97,5.83,-0.13,0.00,44.19,0.07,-1.04,0.000008
39136,0,0,-4.50,5.94,-0.06,0.00,13.31,0.07,-4.57,0.000004
39215,0,0,-3.90,5.94,-0.02,0.00,-22.19,0.07,-3.97,-0.000003
39321,0,0,0.13,5.84,0.06,0.00,-44.25,0.07,0.06,-0.000008
39370,0,0,1.92,5.78,0.09,0.00,-46.00,0.07,1.85,-0.000009
39405,0,0,3.60,5.76,0.12,0.00,-40.38,0.07,3.53,-0.000008
