micros,flip,phase,spf_roll,roll_rlv,roll,spf_r_rate,gxrs,error_roll,error_r_rate,m1,m2,m3,m4
2768,0,0,0.00,0.00,0.18,0.00,-6.06,-0.32,-7.06,1284.00,1288.00,1288.00,1284.00
2940,0,0,0.00,0.00,-0.10,0.00,3.75,-0.69,2.75,1286.00,1286.00,1286.00,1286.00
3050,0,0,0.00,0.00,0.84,0.00,2.87,0.25,3.44,1287.00,1285.00,1285.00,1287.00
3191,0,0,0.00,0.00,0.76,0.00,-2.56,0.27,-4.62,1285.00,1287.00,1287.00,1285.00
3324,0,0,0.00,0.00,0.28,0.00,-3.37,-0.23,-2.87,1285.00,1287.00,1287.00,1285.00
3605,0,0,0.00,0.00,1.02,0.00,1.06,0.48,4.62,1288.00,1284.00,1284.00,1288.86.00
3629,0,0,0.00,0.00,1.00,0.00,0.25,0.46,0.44,1287.00,1287.00,1287.00,1287.00
3760,0,0,0.00,0.00,1.07,0.00,-1.06,0.53,-0.56,1301.00,1301.00,1301.00,1301.00
3870,0,0,0.00,0.00,1.12,0.00,-0.50,0.56,0.19,1307.00,1307.00,1307.00,1307.00
4021,0,0,0.00,0.00,0.91,0.00,0.44,0.28,-0.81,1331.00,1331.00,1331.00,1331.00
4084,0,0,0.000.00,0.00,0.95,0.00,1.12,0.38,1.19,1334.00,1334.00,1334.00,1334.00
4177,0,0,0.00,0.00,1.07,0.00,2.06,0.48,1.94,1339.00,1337.00,1337.00,1339.00
4314,0,0,0.00,0.00,1.15,0.00,0.81,0.58,0.69,1363.00,1363.00,1363.00,1363.00
4440,0,0,0.00,0.00,1.37,0.00,2.06,0.79,2.12,1378.00,1376.00,1376.00,1378.00
4548,0,0,0.00,0.00,1.56,0.00,-0.88,1.01,0.81,1381.00,1381.00,1381.00,1381.00
4827,0,0,0.00,0.00,1.44,0.00,0.37,0.88,-0.06,1386.00,1386.00,1386.00,1386.00
4866,0,0,0.00,0.00,1.41,0.00,-1.25,0.87,-1.00,1388.00,1388.00,1388.00,1388.00
4887,0,0,0.00,0.00,1.41,0.00,-0.50,0.85,-0.13,1389.00,1389.00,1389.00,1389.00
5005,0,0,0.00,0.00,1.42,0.00,0.75,0.85,-0.75,1395.00,1395.00,1395.00,1395.00
5140,0,0,0.00,0.00,1.74,0.00,3.06,1.13,3.44,1401.00,1399.00,1399.00,1401.00
5232,0,0,0.00,0.00,1.90,0.00,1.37,1.32,2.19,1406.00,1404.04.00,1404.00,1406.00
5256,0,0,0.00,0.00,1.92,0.00,1.12,1.35,1.12,1406.00,1404.00,1404.00,1406.00
5398,0,0,0.00,0.00,1.67,0.00,-2.69,1.14,-1.56,1410.00,1410.00,1410.00,1410.00
5579,0,0,0.00,0.00,1.39,0.00,1.50,0.80,1.37,1415.00,1415.00,1415.00,1415.00
5686,0,0,0.00,0.00,1.67,0.00,5.69,1.05,5.00,1417.00,1413.00,1413.00,1411418.00
5712,0,0,0.00,0.00,1.84,0.00,4.87,1.23,5.75,1418.00,1414.00,1414.00,1418.00
5817,0,0,0.00,0.00,2.15,0.00,0.19,1.59,1.37,1420.00,1418.00,1418.00,1420.00
6081,0,0,0.00,0.00,1.96,0.00,1.19,1.31,0.62,1429.00,1429.00,1429.00,1429.00
6394,0,0,0.00,0.00,2.58,0.00,-0.13,2.01,1.81,1453.00,1451.00,1451.00,1453.00
6507,0,0,0.00,0.00,2.65,0.00,1.87,2.06,1.87,1456.00,1454.00,1454.00,1456.00
6651,0,0,0.00,0.00,2.83,0.00,0.37,2.27,0.88,1459.00,1457.00,1457.00,1459.00
6782,0,0,0.00,0.00,2.64,0.00,-0.69,2.09,-1.19,1462.00,1462.00,1462.00,1462.00
6900,0,0,0.00,0.00,2.74,0.00,0.44,2.19,1.81,1463.00,1461.00,1461.00,1463.00
6940,0,0,0.00,0.00,2.74,0.00,0.62,2.18,-0.44,1463.00,1461.00,1461.00,1463.00
7090,0,0,0.00,0.00,2.94,0.00,1.94,2.37,1.81,1464.00,1460.00,1460.00,1464.00
7201,0,0,0.00,0.00,3.25,0.00,0.25,2.62,2.37,1464.00,1460.00,1460.00,1464.00
7328,0,0,0.00,0.00,3.26,0.00,0.62,2.60,1.31,1463.00,1461.00,1461.00,1463.00
7585,0,0,0.00,0.00,3.31,0.00,4.00,2.72,2.62,1461.00,1457.00,1457.00,1461.00
7622,0,0,0.00,0.00,3.44,0.00,3.06,2.85,2.87,1461.00,1457.00,1457.00,1461.00
7689,0,0,0.00,0.00,3.54,0.00,0.56,2.97,0.81,1459.00,1457.00,1457.00,1459.00
8009,0,0,0.00,0.00,3.51,0.00,-2.81,3.01,-3.44,1458.00,1458.00,1458.00,1458.00
8147,0,0,0.00,0.00,3.19,0.00,-1.37,2.65,-1.44,1455.00,1455.00,1455.00,1455.00
8471,0,0,0.00,0.00,3.14,0.00,-0.44,2.58,0.25,1453.00,1451.00,1451.00,1453.00
8578,0,0,0.00,0.00,3.24,0.00,1.87,2.66,2.00,1454.00,1450.00,1450.00,1454.00
8687,0,0,0.00,0.00,3.31,0.00,0.94,2.72,0.81,1453453.00,1451.00,1451.00,1453.00
8713,0,0,0.00,0.00,3.33,0.00,0.75,2.75,0.88,1453.00,1451.00,1451.00,1453.00
8856,0,0,0.00,0.00,3.26,0.00,-0.06,2.70,-0.50,1453.00,1451.00,1451.00,1453.00
9126,0,0,0.00,0.00,3.38,0.00,1.69,2.81,3.12,1454.00,1450.00,1450.00,14541454.00
9149,0,0,0.00,0.00,3.44,0.00,2.75,2.84,1.31,1454.00,1450.00,1450.00,1454.00
9240,0,0,0.00,0.00,3.58,0.00,-0.88,3.03,0.00,1453.00,14,1451.00,1453.00
9266,0,0,0.00,0.00,3.49,0.00,-3.06,3.00,-2.31,1452.00,1452.00,1452.00,1452.00
9384,1,1,0.00,-0.04,3.18,0.00,-3.69,-0.04,-3.87,1450.00,1454.00,140,1420.00
9429,1,1,1.28,-0.11,3.06,83.06,-3.25,-1.39,-86.69,1387.00,1517.00,1517.00,1387.00
9475,1,1,8.22,-0.13,3.14,208.11,6.06,-8.34,-205.30,1284.00,1620.00,162055.00,1249.00
9513,1,1,16.14,0.15,4.26,288.30,33.19,-16.00,-266.93,1220.00,1684.00,1684.00,1220.00
9539,1,1,26.69,1.16,7.05,364.76,124.19,-25.53,-296.83,1173.00,1731.00,1731.00,1173.00
9610,1,1,63.79,11.48,26.72,530.61,343.50,-52.31,-235.99,1146.00,1758.00,1758.00,1146.00
9651,1,1,82.35,18.57,37.98,583.00,412.25,-63.78,-217.31,1129.00,1775.00,1775.00,1129.00
9772,1,2,157.91,53.77,99.04,683.94,599.31,-104.14,-101.94,1104.00,1800.00,1800.00,1104.00
9852,1,2,215.64,86.14,151.35,668.44,760.44,-129.50,37.94,1137.00,17671730.00,1730.00,1174.00
10070,1,3,332.25,232.30,45.92,301.56,1117.50,-99.95,857.69,1798.00,1106.00,1106.00,1798.00
10113,1,3,341.07,254.37,75.38,216.74,923.56,-86.70,872.82,1844.00,1060.00,1060.00,1844.00
10165,1,3,348.67,273.56,97.83,84.63,252.63,-75.11,336.99,1493.00,1411.01495.00,1495.00,1409.00
10188,1,0,350.00,276.09,102.94,0.00,122.56,101.18,185.37,1582.00,1322.00,1322.00,1582.0
10220,1,0,0.00,0.00,97.60,0.00,-284.00,101.69,-91.62,1472.00,1432.00,1432.00,1472.00
10317,1,0,0.00,0.00,59.76,0.00,-611.37,70.98,-589.87,1259.00,1645.00,1645.00,1259.00
10432,1,0,0.00,0.00,-6.39,0.00,-32.69,-6.95,-337.06,1315.00,1589.00,1589.00,1315.00
10554,1,0,0.00,0.00,-20.02,0.00,12.31,-20.70,31,1446.00,1458.00,1458.00,1446.00
10628,1,0,0.00,0.00,-8.88,0.00,246.75,-11.82,22.75,1544.00,1360.00,1360.00,1544.00
10649,1,0,0.00,0.00,2.04,0.00,291.62,-4.12,285.25,1562.00,1342.00,1342.00,1
10677,1,0,0.00,0.00,7.25,0.00,258.56,4.17,276.56,1563.00,1341.00,1341.00,1563.00
10883,1,0,0.00,0.00,7.76,0.0,-108.56,7.20,-114.00,1412.00,1492.00,1492.00,1412.00
10999,1,0,0.00,0.00,-5.43,0.00,-91.81,-4.44,-107.44,1408.00,1496.00,1496.00,1408.00
11030,1,0,0.00,0.00,-6.53,0.00,-24.19,-6.49,-51.38,1429.00,1475.00,1475.00,1429.00
11128,1,0,0.00,0.00,-1.85,0.00,104.19,-4.34,9,1491.00,1413.00,1413.00,1491.00
11232,1,0,0.00,0.00,5.31,0.00,12.50,4.58,25.81,1464.00,1440.00,1440.00,1464.00
11385,1,0,0.00,0.00,3.45,0.00,2.50,2.89,0.25,1453.00,1451.00,1451.00,1453.00
11605,1,0,0.00,0.00,0.52,0.00,40.81,-0.50,28.44,1462.00,1442.00,1442.00,1462.00
11809,1,0,0.00,0.00,2.96,0.00,1.19,2.35,-4.62,1452.00,1452.00,1452.00,1452.00
11916,1,0,0.00,0.00,3.97,0.00,-1.31,3.42,1.56,1454.00,1450.00,1450.00,1454.00
12013,1,0,0.00,0.00,1,0.00,-15.25,1.30,-25.31,1443.00,1461.00,1461.00,1443.00
12071,1,0,0.00,0.00,1.60,0.00,9.63,0.95,5.75,1454.00,1450.00,1450.00,1454.00
12138,1,0,0.00,0.00,3.42,0.00,18.87,2.45,27.75,1464.00,1440.00,1440.00,1464.00
12274,1,0,0.00,0.00,2.61,0.00,-6.62,2.22,-12.38,1449.00,1455.00,1455.00,1449.00
12420,1,0,0.00,0.00,3.61,0.00,-6.06,3.26,-6.06,1452.00,1452.00,1452.00,1452.00
12467,1,0,0.00,0.00,2.91,0.00,-20.62,2.73,-16.37,1448.00,1456.00,1456.00,1448.00
12489,1,0,0.00,0.00,2.41,0.00,-11.25,1.96,-21.50,1445.00,1459.00,1459.00,1445.00
12613,1,0,0.00,0.00,3.82,0.00,11.00,3.02,18.56,1461.00,1443.00,1443.00,1461.00
12721,1,0,0.00,0.00,3.27,0.00,-12.13,2.94,-9.63,1450.00,1454.00,1454.00,1
12749,1,0,0.00,0.00,3.17,0.00,1.69,2.63,-8.44,1451.00,1453.00,1453.00,1451.00
12883,1,0,0.00,0.00,4.35,0.00,4.12,3.67,10.44,1458.00,1446.00,1446.00,1458.00
13076,1,0,0.00,0.00,3.45,0.00,14.94,2.75,11.81,1458.00,1446.00,1446.00,1458.00
13226,1,0,0.00,0.00,2.84,0.00,-14.62,2.59,-18.12,1105.00,1115.00,1115.00,1105.00
13291,1,0,0.00,0.00,2.47,0.00,3.44,1.88,-0.19,1011.00,1011.00,1011.00,1011.00
13386,1,0,0.00,0.00,2.63,0.00,-4.50,2.11,-2.75,1011.00,1011.00,10,1011.00
13409,1,0,0.00,0.00,2.44,0.00,-7.19,1.94,-6.62,1011.00,1013.00,1013.00,1011.00
13534,1,0,0.00,0.00,2.68,0.00,14.00,1.99,9.06,1016.00,1008.00,1008.00,1016.00
13676,0,0,0.00,0.00,4.21,0.00,-4.37,3.72,-0.50,1013.00,1011.00,1011.00,1013.00
13877,0,0,0.00,0.00,3.74,0.00,-3.69,3.23,0.44,1013.00,1011.00,1011.00,1013.00
14134,0,0,0.00,0.00,3.09,0.00,6.06,2.41,7.56,1016.00,1008.00,1008.00,1016.00
14298,0,0,0.00,0.00,3.69,0.00,6.81,3.00,6.69,1018.00,1010.00,1010.00,1018.00
14442,0,0,0.00,0.00,4.10,0.00,-7.44,3.61,-5.44,1012.00,1012.00,1012.00,1012.00
14565,0,0,0.00,0.00,3.08,0.00,-6.50,2.59,-6.31,1011.00,1013.00,1013.00,1011.00
14715,0,0,0.00,0.00,2.70,0.00,-4.56,2.23,-4.31,1012.00,1012.00,1012.00,1012.00
14758,0,0,0.00,0.00,2.57,0.00,-3.56,2.04,-3.19,1012.00,1012.00,1012.00,1012.00
14903,0,0,0.00,0.00,3.30,0.00,9.63,2.65,9.31,1017.00,1007.00,1007.00,1017.00
15039,0,0,0.00,0.00,3.87,0.00,1.37,3.29,2.44,1014.00,1010.00,1010.00,1014.00
15142,0,0,0.00,0.00,3.92,0.00,1.44,3.35,1.19,1016.00,1012.00,1012.00,1016.00
15411,0,0,0.00,0.00,2.20,0.00,0.37,1.64,-0.75,1125.00,1125.00,1125.00,1125.00
15455,0,0,0.00,0.00,2.21,0.00,2.00,1.63,1.12,1181.00,1179.00,1179.00,1181.00
15716,0,0,0.00,0.00,2.73,0.00,8.63,2.11,7.12,1310.00,1304.00,1304.00,1310.00
15813,0,0,0.00,0.00,3.02,0.00,-1.25,2.48,2.12,1342.00,1338.00,1338.0041.00,1341.00
15838,0,0,0.00,0.00,2.96,0.00,-2.25,2.43,-2.00,1350.00,1350.00,1350.00,1350.00
16281,0,0,0.00,0.00,1.67,0.00,0.94,1.09,1.62,1427.00,1425.00,1425.00,1427.00
16404,0,0,0.00,0.00,1.80,0.00,2.69,1.28,2.50,1431.00,1429.00,1429.00,1431.00
16513,0,0,0.00,0.00,2.07,0.00,0.81,1.48,2.56,1433.00,1431.00,1431.00,1433.00
16734,0,0,0.00,0.00,1.90,0.00.00,-0.25,1.34,1.50,1445.00,1443.00,1443.00,1445.00
16787,0,0,0.00,0.00,1.88,0.00,-0.50,1.32,-0.19,1446.00,1446.00,1446.00,1446.00
16829,0,0,0.00,0.00,1.92,0.00,2.19,1.32,0.56,1451.00,1451.00,1451.00,1451.00
16991,0,0,0.00,0.00,2.41,0.00,2.44,1.82,3.50,1468.00,1464.00,1464.00,1468.00
17085,0,0,0.00,0.00,2.14,0.00,-5.94,1.69,-5.19,1467.00,1469.00,00,1467.00
17112,0,0,0.00,0.00,2.04,0.00,-2.12,1.51,-2.94,1469.00,1469.00,1469.00,1469.00
17433,0,0,0.00,0.00,1.56,0.00,4.19,0.96,3.06,1476.00,1474.00,1474.00,1476.00
17534,0,0,0.00,0.00,1.83,0.00,0.62,1.26,0.56,1478.00,1478.00,1478.00,1
17560,0,0,0.00,0.00,1.78,0.00,-1.94,1.27,-0.37,1478.00,1478.00,1478.00,1478.00
17663,0,0,0.00,0.00,1.78,0.00,0.13,1.22,0.50,1480.00,1480.00,1480.00,1480.00
17949,0,0,0.00,0.00,1.80,0.00,2.06,1.22,3.75,1490.00,1486.00,1486.00,1490.00
17984,0,0,0.00,0.00,1.85,0.00,1.87,1.27,1.06,1492.00,1490.00,1490.00,1492.00
18060,0,0,0.00,0.00,1.94,0.00,1.56,1.37,1.06,1492.00,1490.00,1490.00,1492.00
18356,0,0,0.00,0.00,2.37,0.00,0.06,1.81,0.75,1499.00,1497.00,1497.00,1499.00
18477,0,0,0.00,0.00,2.51,0.00,0.50,1.95,-0.44,1498.00,1498.00,1498.00,1498.00
18860,0,0,0.00,0.00,2.70,0.00,-1.19,2.16,-0.88,1501.00,1501.00,1501.00,1501.00
18904,0,0,0.00,0.00,2.72,0.00,0.81,2.15,0.81,1502.00,1500.00,1500.00,1502.00
19160,0,0,0.00,0.00,2.32,0.00,-2.31,1.78,-2.94,1501.00,1501.00,1501.00,1501.00
19261,1,1,0.00,-0.01,2.21,0.00,0.69,-0,-39.52,1473.00,1529.00,1529.00,1473.00
19321,1,1,5.06,0.04,2.29,164.00,1.94,-5.02,-161.93,1373.00,1629.00,1629.00,1373.00
19383,1,1,26.06,1.40,6.05,360.79,119.94,-24.66,-296.98,1225.00,1777.00,1777.00,1225.00
19406,1,1,39.00,4.12,11.45,432.49,214.62,-34.88,-279.74,1210.00,1792.00,1792.00,1210.00
19483,1,1,62.87,12.07,26.06,527.63,352.19,-50.80,-223.63,1208.00,1794.00,1794.0794.00,1208.00
19509,1,1,81.34,19.65,42.18,580.51,434.06,-61.69,-174.95,1214.00,1788.00,1788.00,1214.00
19546,1,2,101.40,28.71,56.52,623.49,516.00,-72.69,-151.31,1201.00,1801.00,1801.00,1201.00
19622,1,2,156.73,56.68,101.30,683.47,620.87,-100.04,-85.97,1176.00,1826.00,1826.007.00,1175.00
19731,1,2,214.48,90.33,162.81,669.51,780.56,-124.1-127.62,122.88,1251.00,1751.00,1751.00,1251.00
19853,1,3,340.61,258.27,76.35,222.06,795.50,-82.34,713.32,1791.00,1211.00,1211.00,1791.00
19884,1,3,346.62,270.86,92.77,134.49,269.56,-75.76,329.13,1535.00,1467.00,1467.00,1535.00
19974,1,0,0.00,0.00,91.86,0.00,-263.87,95.99,-148.62,1497.00,1505.00,1505.00,1497.00
20015,1,0,0.00,0.00,82.89,0.00,-343.69,85.66,-280.56,1439.00,1563.00,1563.00,1439.00
20081,1,0,0.00,0.00,47.60,0.00,-529.06,56.93,-462.75,1351.00,1651.00,1651.00,1351.00
20240,1,0,0.00,0.00,-5.15,0.00,-204.37,-11,-204.37,1418.00,1584.00,1584.00,1418.00
20294,1,0,0.00,0.00,-11.41,0.00,-0.88,-11.97,-0.88,1494.00,1508.00,1508.00,1494.00
20351,1,0,0.00,0.00,-6.45,0.00,130.75,-9.40,101.62,1535.00,1467.00,1467.00,1535.00
20431,1,0,0.00,0.00,6.13,0.00,168.12,2.39,171.69,1570.00,1432.00,1432.00,1570.00
20550,1,0,0.00,0.00,15.33,0.00,-12.06,14.89,22.62,1518.00,1400,1498.00,1504.00
20656,1,0,0.00,0.00,6.11,0.00,-122.50,7.92,-118.56,1459.00,1543.00,1543.00,1459.00
20756,1,0,000,0.00,-1.99,0.00,-33.00,-2.23,-42.50,1483.00,1519.00,1519.00,1483.00
20864,1,0,0.00,0.00,0.81,0.00,59.50,-0.84,46.81,1519.00,1483.1478.00,1478.00,1524.00
20888,1,0,0.00,0.00,2.58,0.00,60.50,0.85,61.13,1525.00,1477.00,1477.00,1525.00
21036,1,0,0.00,0.00,8.71,0.00,8.25,8.04,14.19,1511.00,1491.00,1491.00,1511.00
21238,1,0,0.00,0.00,3.38,0.00,-21.87,3.03,-27.37,1492.00,1510.00,1510.00,1492.00
21265,1,0,0.00,0.00,2.91,0.00,-14.75,2.49,-15.81,1497.00,1505.00,1505.00,1497.00
21331,1,0,0.00,0.00,2.432.50,0.00,4.44,1.87,1.00,1502.00,1500.00,1500.00,1502.00
21392,1,0,0.00,0.00,2.99,0.00,17.06,2.27,11.44,1506.00,1496.00,1496.00,1506.00
21437,1,0,0.00,0.00,3.97,0.00,21.25,2.99,20.12,1510.00,1492.00,1492.00,1510.00
21458,1,0,0.00,0.00,4.56,0.00,20.44,3.63,22.31,1511.00,1491.00,1491.00,1511.00
21592,1,0,0.00,0.00,5.55,0.00,3.56,4.95,4.37,1499.00,1491.00,1491.00,1499.00
21922,1,0,0.00,0.00,2.78,0.00,-3.81,2.26,-1.06,1011.00,1011.00,1011.00,1011.00
22043,1,0,0.00,0.00,3.27,0.00,7.44,2.63,7.12,1015.00,1007.00,1007.00,1015.00
22308,0,0,0.00,0.00,5.23,0.00,2.44,4.64,3.06,1015.00,1009.00,1009.00,1015.00
22513,0,0,0.00,0.00,4.09,0.00,-10.50,3.74,-9.94,1011.00,1013.00,1013.00,1011.00
22771,0,0,0.00,0.00,3.63,0.00,8.75,2.99,8.00,1018.00,1010.00,1010.00,1018.00
22966,0,0,0.00,0.00,5.60,0.00,5.56,4.93,6.50,1017.00,1007.00,1007.00,1017.00
23073,0,0,0.00,0.00,5.62,0.00,-4.37,5.10,-3.00,1013.00,1011.00,1011.00,1013.00
23230,0,0,0.00,0.00,4.24,0.00,-10.63,3.78,-10.75,1012.00,1016.00,1016.00,1012.00
23275,0,0,0.00,0.00,3.76,0.00,-9.25,3.38,-9.56,1013.00,1015.00,1015.00,1013.00
23396,0,0,0.00,0.00,3.28,0.00,2.37,2.68,-0.31,1015.00,1013.00,1013.00,1015.16.00
23419,0,0,0.00,0.00,3.41,0.00,4.37,2.75,3.56,1016.00,1012.00,1012.00,1016.00
23540,0,0,0.00,0.00,4.36,0.00,11.19,3.69,10.63,1020.00,1008.00,1008.00,1020.00
23811,0,0,0.00,0.00,5.46,0.00,-5.25,4.99,-3.81,1015.00,1013.00,1013.00,1015.00
23992,0,0,0.00,0.00,3.25,0.00,-8.88,2.86,-9.81,1012.00,1016.00,1016.00,1012.00
24265,0,0,0.00,0.00,2.56,0.00,9.88,1.92,9.56,1018.00,1010.00,1010.00,1018.00
24379,0,0,0.00,0.00,3.00,0.00,6.37,2.41,7.19,1018.00,1010.00,1010.00,1018.00
24421,0,0,0.00,0.00,3.02,0.00,3.62,2.47,4.12,1017.00,1011.00,1011.00,1017.00
24567,0,0,0.00,0.00,2.34,0.00,-6.12,1.86,-5.81,1013.00,1015.00,1015.00,1013.00
24687,0,0,0.00,0.00,1.23,0.00,-7.56,0.76,-7.81,1012.00,1016.00,1016.00,1012.00
24844,0,0,0.00,0.00,0.40,0.00,0.44,-0.10,-1.12,1014.00,1014.00,1014.00,1014.00
24887,0,0,0.00,0.00,0.43,0.00,2.69,-0.13,1.62,1014.00,1014.00,1014.00,1014.00
25027,0,0,0.00,0.00,1.13,0.00,8.19,0.50,7.44,1017.00,1011.00,1011.00,1017.00
25142,0,0,0.00,0.00,1.64,0.00,3.87,1.06,4.00,1016.00,1012.00,1012.00,1016.00
25261,0,0,0.00,0.00,1.57,0.00,-2.94,1.05,-2.37,1014.00,1014.00,1014.00,1014.00
25418,0,0,0.00,0.00,0.69,0.00,-5.69,0.26,-6.19,1012.00,1016.00,1016.00,1012.00
25577,0,0,0.00,0.00,0.05,0.00,0.31,-0.51,-0.19,1014.00,1014.00,0,1014.00
25602,0,0,0.00,0.00,0.06,0.00,0.69,-0.51,0.62,1014.00,1014.00,1014.00,1014.00
25732,0,0,0.00,0.00,0.38,0.00,5.06,-0.23,5.50,1016.00,1012.00,1012.00,1016.00
25992,0,0,0.00,0.00,1.16,0.00,-1.25,0.62,-0.81,1014.00,1014.00,1014.00,1014.00
26035,0,0,0.00,0.00,1.03,0.00,-3.06,0.54,-2.25,1014.00,1014.00,1014.00,1014.00
26183,0,0,0.00,0.00,0.25,0.00,-5.06,-0.20,-5.06,1012.00,1016.00,1016.00,1012.00
26341,0,0,0.00,0.00,-0.15,0.00,0.44,-0.70,-0.44,1014.00,1014.00,1014.00,1014.00
26529,0,0,0.00,0.00,0.56,0.00,5.69,-0.05,5.62,1016.00,1012.00,1012.00,1016.00
26624,0,0,0.00,0.00,0.94,0.00,3.62,0.32,4.44,1015.00,1013.00,1013.13.00,1015.00
26648,0,0,0.00,0.00,1.01,0.00,2.44,0.41,3.25,1015.00,1013.00,1013.00,1015.00
26738,0,0,0.00,0.00,1.01,0.00,-0.69,0.55,-0.50,10,1014.00,1014.00,1014.00
26759,0,0,0.00,0.00,0.96,0.00,-2.19,0.50,-1.87,1014.00,1014.00,1014.00,1014.00
26914,0,0,0.00,0.00,0.28,0.00,-4.87,-0.16,-5.00,1012.00,1016.00,1016.00,1012.00
27280,0,0,0.00,0.00,0.56,0.00,5.56,-0.03,5.50,1016.00,1012.00,1012.00,1016.00
27419,0,0,0.00,0.00,1.12,0.00,1.12,0.62,1.56,1014.00,1014.00,1014.00,1014.00
27442,0,0,0.00,0.00,1.11,0.00,-0.13,0.63,0.19,1014.00,1014.00,1014.00,1014.00
27560,0,0,0.00,0.00,0.75,0.00,-4.37,0.30,-4.31,1013.00,1015.00,1015.00,1013.00
27690,0,0,0.00,0.00,0.15,0.00,-4.00,-0.29,-4.06,1013.00,1015.00,1015.00,0
