micros,flip,phase,spf_roll,roll_rlv,roll,spf_r_rate,gxrs,error_roll,error_r_rate,m1,m2,m3,m4
4276,0,0,0.00,0.00,-0.18,0.00,0.06,-0.74,-0.19,1039.00,1039.00,1039.00,1039.00
4426,0,0,0.00,0.00,-0.18,0.00,-0.06,-0.81,-0.19,1039.00,1039.00,1039.00,1039.00
4616,0,0,0.00,0.00,-0.18,0.00,0.00,-0.81,0.13,1039.00,103,1039.00,1039.00
4651,0,0,0.00,0.00,-0.18,0.00,0.00,-0.81,-0.13,1039.00,1039.00,1039.00,1039.00
4786,0,0,0.00,0.00,-0.18,0.00,-0.06,-0.81,0.25,1039.00,1039.00,1039.00,1039.00
4848,0,0,0.00,0.00,-0.18,0.00,0.06,-0.74,-0.06,1039.00,1039.00,1039.00,1039.00
5193,0,0,0.00,0.00,-0.18,0.00,-0.06,-0.81,0.00,1026.00,1026.00,1026.00,1026.00
5522,0,0,0.00,0.00,-0.18,0.00,0.00,-0.74,0.00,1023.00,1023.00,100,1023.00
5545,0,0,0.00,0.00,-0.18,0.00,-0.19,-0.81,-0.19,1023.00,1023.00,1023.00,1023.00
5707,0,0,0.00,0.00,-0.18,0.00,0.19,-0.81,0.13,1022.00,1022.00,1022.00,1022.00
5750,0,0,0.00,0.00,-0.18,0.00,0.13,-0.81,0.25,1022.00,1022.00,1022.00,1022.00
5891,0,0,0.00,0.00,-0.18,0.00,-0.19,-0.74,0.06,1022.00,1022.00,1022.00,1022.00
6019,0,0,0.00,0.00,-0.18,0.00,-0.19,-0.74,0.19,1022.00,1022.00,1022.00,0
6055,0,0,0.00,0.00,-0.18,0.00,0.00,-0.74,-0.19,1022.00,1022.00,1022.00,1022.00
6239,0,0,0.00,0.00,-0.18,0.00,0.00,-0.81,-0.19,1022.00,1022.00,1022.00,1022.00
6391,0,0,0.00,0.00,-0.18,0.00,0.06,-0.74,0.13,1022.00,1022.00,1022.00,1022.00
6584,0,0,0.00,0.00,-0.18,0.00,0.06,-0.81,0.06,1022.00,1022.00,1022.00,1022.00
6739,0,0,0.00,0.00,-0.18,0.00,-0.19,-0.81,0.06,1022.00,1022.00,1022.00,1022.00
6902,0,0,0.00,0.00,-0.18,0.00,-0.25,-0.81,0.13,1020,1022.00,1022.00,1022.00
6924,0,0,0.00,0.00,-0.18,0.00,0.25,-0.81,-0.25,1022.00,1022.00,1022.00,1022.00
7097,0,0,0.00,0.00,-0.18,0.00,0.06,-0.81,0.00,1022.00,1022.00,1022.00,1022.00
7125,0,0,0.00,0.00,-0.18,0.00,0.00,-0.74,0.13,1022.00,1022.00,1022.00,1022.00
7295,0,0,0.00,0.00,-0.18,0.00,0.31,-0.81,0.19,1071.00,1071.00,1071.00,1071.00
7422,0,0,0.00,0.00,-0.16,0.00,-0.25,-0.79,0.62,1097.00,1097.00,1097.00,1097.00
7598,0,0,0.00,0.00,-0.16,0.00,-0.13,-0.72,0.37,1102.00,1102,1102.00,1102.00
7623,0,0,0.00,0.00,-0.16,0.00,0.06,-0.72,-0.06,1102.00,1102.00,1102.00,1102.00
7777,0,0,0.00,0.00,-0.16,0.00,-0.25,-0.79,-0.06,1102.00,1102.00,1102.00,1102.00
7819,0,0,0.00,0.00,-0.16,0.00,0.13,-0.79,0.25,1103.00,1103.00,1103.00,1103.00
7963,0,0,0.00,0.00,-0.17,0.00,-0.06,-0.73,-0.25,1103.00,1103.00,1103.00,1103.00
8113,0,0,0.00,0.00,-0.17,0.00,0.37,-0.73,0.13,1102.00,1102.00,1102.00,1102.00
8189,0,0,0.00,0.00,-0.17,0.00,0.00,-0.80,-0.19,1103.00,1103.00,1103.00,1103.00
8314,0,0,0.00,0.00,-0.17,0.00,0.13,-0.73,0.06,1103.00,1103.00,1103.00,1103.00
8508,0,0,0.00,0.00,-0.17,0.00,-0.25,-0.80,0.19,1107.00,1107.00,1107.00,1.00
8530,0,0,0.00,0.00,-0.17,0.00,0.19,-0.73,-0.06,1110.00,1110.00,1110.00,1110.00
8637,0,0,0.00,0.00,-0.17,0.00,0.00,-0.80,0.25,1131.01132.00,1132.00,1132.00,1132.00
8810,0,0,0.00,0.00,-0.08,0.00,0.69,-0.66,1.19,1177.00,1177.00,1177.00,1177.00
9236,0,0,0.00,0.00,-0.04,0.00,-1.62,-0.66,1.00,1208.00,1208.00,1208.00,1208.00
9381,0,0,0.00,0.00,-0.07,0.00,-0.88,-0.69,-1.06,1215.00,1215.00,1215.00,1215.00
9422,0,0,0.00,0.00,-0.01,0.00,-3.69,-0.67,2.56,1217.00,1217.00,1217.00,1217.00
9573,0,0,0.00,0.00,0.04,0.00,0.00,-0.55,1.62,1221.00,1221.00,1221.00,1221.00
9723,0,0,0.00,0.00,-0.54,0.00,-7.81,-0.95,-7.69,1219.00,1225.00,1225.00,1219.00
10122,0,0,0.00,0.00,-0.81,0.00,-9.06,-1.30,-4.81,1221.00,1225.00,.00,1219.00
10146,0,0,0.00,0.00,-1.04,0.00,-6.87,-1.46,-9.81,1219.00,1227.00,1227.00,1219.00
10302,0,0,0.00,0.00,-0.62,0.00,1.19,-1.23,4.19,1223.00,1223.00,1223.00,1223.00
10351,0,0,0.00,0.00,-0.66,0.00,-4.87,-1.25,-1.31,1222.00,1224.00,1224.00,1222.00
10371,0,0,0.00,0.00,-0.82,0.00,-4.25,-1.41,-5.44,1221.00,1225.00,1225.00,1221.00
10513,0,0,0.00,0.00,-0.87,0.00,-4.31,-1.47,-0.69,1222.00,1224.00,1224.00,1222.00
10543,0,0,0.00,0.00,-0.93,0.00,-3.19,-1.46,-0.88,1222.00,1224.00,1224.00,1222.00
10638,0,0,0.00,0.00,-0.41,0.00,2.37,-1.06,3.56,1223.00,1223.00,1223.00,1223.00
10704,0,0,0.00,0.00,-0.53,0.00,-3.81,-1.01,-4.44,1221.00,1225.00,1225.00,1221.00
10732,0,0,0.00,0.00,-0.61,0.00,-1.25,-1.20,-4.12,1221.00,1225.00,1225.00,1221.00
10841,0,0,0.00,0.00,-0.68,0.00,-3.37,-1.21,-1.75,1222.00,1224.00,1224.00,0
10879,0,0,0.00,0.00,-0.78,0.00,-5.50,-1.29,-2.69,1222.00,1224.00,1224.00,1222.00
11063,0,0,0.00,0.00,-0.42,0.00,-7.63,-0.85,-5.06,1221.00,1225.00,1225.00,1221.00
11232,0,0,0.00,0.00,-0.53,0.00,-3.81,-1.02,0.25,1223.00,1223.00,1223.00,1223.00
11270,0,0,0.00,0.00,-0.40,0.00,1.25,-1.07,5.06,1224.00,1222.00,1222.00,1224.00
11291,0,0,0.00,0.00,-0.33,0.00,3.69,-0.99,0.94,1223.00,1223.00,1223.00,1223.00
11411,0,0,0.00,0.00,0.09,0.00,-0.88,-0.51,-0.75,1224.00,1224.00,1224.00,1224.00
11506,0,0,0.00,0.00,0.01,0.00,-2.25,-,-2.25,1237.00,1239.00,1239.00,1237.00
11559,0,0,0.00,0.00,0.02,0.00,1.75,-0.56,1.19,1250.00,1250.00,1250.00,1250.00
11682,0,0,0.00,0.00,0.27,0.00,1.12,-0.36,2.06,1264.00,1264.00,1264.00,1264.00
11725,0,0,0.00,0.00,0.29,0.00,0.62,-0.28,0.19,1264.00,1264.00,1264.00,1264.00
11748,0,0,0.00,0.00,0.29,0.00,1.75,-0.27,-0.44,1266.00,1266.00,1266.00,1266.00
11877,0,0,0.00,0.00,0.19,0.00,-1.25,-0.42,-0.06,1271.00,1271.00,1271.00,1271.00
12021,0,0,0.00,0.00,0.27,0.00,2.50,-0.43,2.87,1279.00,1279.00,1279.00,1279.00
12352,0,0,0.00,0.00,0.43,0.00,-0.13,-0.15,0.50,1291.00,1291.00,1291.00,1291.00
12487,0,0,0.00,0.00,0.41,0.00,0.19,-0.20,0.44,1296.00,1296.00,1296.00,1296.00
12686,0,0,0.00,0.00,0.41,0.00,-0.75,-0.15,-0.25,1309.00,1309.00,1309.00,1309.00
12959,0,0,0.00,0.00,0.32,0.00,-0.69,-0.30,0.19,1314.00,1314.00,1314.00,1314.00
13010,0,0,0.00,0.00,0.32,0.00,0.69,-0.31,0.19,1315.00,1315.00,1315.00,1315.00
13115,0,0,0.00,0.00,0.34,0.00,-0.31,-0.27,-0.25,1315.00,130,1314.00,1314.00
13135,0,0,0.00,0.00,0.34,0.00,0.13,-0.22,-0.37,1315.00,1315.00,1315.00,1315.00
13297,0,0,0.00,0.00,0.33,0.00,-0.69,-0.22,-0.19,1315.00,1315.00,1315.00,1315.00
13344,0,0,0.00,0.00,0.34,0.00,0.44,-0.29,1.00,1315.00,1315.00,1315.00,1315.00
13476,0,0,0.00,0.00,0.32,0.00,-0.31,-0.31,-0.50,1315.00,1315.00,1315.00,1315.00
13581,0,0,0.00,0.00,0.34,0.00,-0.75,-0.29,-0.37,100,1315.00,1315.00,1315.00
13607,0,0,0.00,0.00,0.30,0.00,-1.44,-0.24,-1.19,1314.00,1314.00,1314.00,1314.00
13632,0,0,0.00,0.00,0.25,0.00,-0.75,-0.29,-1.87,1315.00,1315.00,1315.00,1315.00
13838,0,0,0.00,0.00,0.16,0.00,1.50,-0.49,1.44,1315.00,1315.00,1315.00,1315.00
13940,0,0,0.00,0.00,0.20,0.00,1.87,-0.38,0.81,1315.00,1315.00,1315.00,1315.00
14096,0,0,0.00,0.00,0.11,0.00,-2.50,-0.43,-0.81,1048.00,1048.00,1048.00,1048.00
14165,0,0,0.00,0.00,-0.28,0.00,-5.94,-0.78,-5.94,1020.00,1024.00,1024.00,1020.00
14264,0,0,0.00,0.00,-0.73,0.00,-3.94,-1.29,-4,1017.00,1021.00,1021.00,1017.00
14317,0,0,0.00,0.00,-0.91,0.00,-1.56,-1.50,-2.44,1018.00,1020.00,1020.00,1018.00
14496,0,0,0.00,0.00,-0.60,0.00,4.19,-1.27,4.06,1019.00,1019.00,1,1019.00
14520,0,0,0.00,0.00,-0.46,0.00,5.00,-1.14,4.87,1020.00,1018.00,1018.00,1020.00
14867,0,0,0.00,0.00,-0.54,0.00,-4.56,-1.08,-4.37,1017.00,1021.00,1021.00,1017.00
14968,0,0,0.00,0.00,-0.82,0,-1.87,-1.38,-2.56,1018.00,1020.00,1020.00,1018.00
15023,0,0,0.00,0.00,-0.89,0.00,0.06,-1.51,-1.19,1018.00,1020.00,1020.00,1018.00
15190,0,0,0.00,0.00,-0.49,0.00,3.87,-1.15,4.00,1019.00,00,1019.00,1019.00
15225,0,0,0.00,0.00,-0.37,0.00,4.12,-1.04,3.94,1019.00,1019.00,1019.00,1019.00
15332,0,0,0.00,0.00,-0.23,0.00,-7.94,-0.71,-0.37,1019.00,1019.00,10,1016.00
15370,0,0,0.00,0.00,-0.73,0.00,-21.69,-1.09,-11.75,1014.00,1024.00,1024.00,1014.00
15420,0,0,0.00,0.00,-1.48,0.00,-11.81,-1.79,-16.12,1012.00,1026.00,1026.00,014.00
15447,0,0,0.00,0.00,-1.75,0.00,-6.94,-2.22,-11.19,1014.00,1024.00,1024.00,1014.00
15596,0,0,0.00,0.00,-0.75,0.00,17.44,-1.56,11.81,1022.00,1016.00,1016.00,1022.00
15710,0,0,0.00,0.00,0.12,0.00,7,-0.44,-17.00,1013.00,1025.00,1025.00,1013.00
15736,0,0,0.00,0.00,-0.61,0.00,-27.87,-0.90,-24.37,1000,1030.00,1030.00,1008.00
15829,0,0,0.00,0.00,-1.37,0.00,10.56,-2.18,4.00,1019.00,1019.00,1019.00,1019.00
15874,0,0,0.00,0.00,-0.93,0.00,11.56,-1.67,11.50,1022.00,1016.00,1016.00,1022.00
15904,0,0,0.00,0.00,-0.64,0.00,5.56,-1.36,8.69,1021.00,1017.00,1017.00,1021.00
16051,0,0,0.00,0.00,-4.72,0.00,-24.00,-4.75,-41.25,1001.00,1037.00,1037.00,1001.00
16103,0,0,0.00,0.00,-4.56,0.00,21.87,-5.40,10.38,1020.00,1018.00,1018.00,1020.00
16133,0,0,0.00,0.00,-3.25,0.00,33.06,-4.48,34.50,1030.00,1008.00,1008.00,1030.00
16229,0,0,0.00,0.00,-0.46,0.00,29.87,-1.65,29.62,1029.001030.00,1008.00,1008.00,1030.00
16402,0,0,0.00,0.00,2.80,0.00,14.94,1.91,15.19,1026.00,1012.00,1012.00,1026.00
16576,0,0,0.00,0.00,1.64,0.00,-22.19,1.42,-18.31,1.00,1027.00,1027.00,1011.00
16668,0,0,0.00,0.00,13,0.00,-25.50,-1.27,-26.25,1008.00,1030.00,1030.00,1008.00
16715,0,0,0.00,0.00,-1.99,0.00,-4,-2.62,-19.75,1010.00,1028.00,1028.00,1010.00
16797,0,0,0.00,0.00,-2.91,0.00,-5.50,-3,-5.50,1015.00,1023.00,1023.00,1015.00
16848,0,0,0.00,0.00,-2.71,0.00,9.69,-3.44,4.44,1019.00,1019.00,1019.00,1019.00
17059,0,0,0.00,0.00,1.60,0.00,23.44,0.57,26.37,1029.00,1009.00,1009.00,1029.00
17204,0,0,0.00,0.00,2.88,0.00,-4.44,2.35,-2.06,1019.00,1019.00,1019.00,1019.00
17313,0,0,0.00,0.00,0.97,0.00,-24.75,0.58,-23.75,1010.00,1028.00,10,1007.00
17442,0,0,0.00,0.00,-1.63,0.00,-21.81,-2.05,-21.81,1010.00,1028.00,1028.00,1010.00
17483,0,0,0.00,0.00,-2.37,0.00,-11.00,-2.77,-15.50,1012.00,1026.00,1026.00,1012.00
17507,0,0,0.00,0.00,-2.57,0.00,-5.25,-3.15,-9.25,1014.00,1024.00,1024.00,1014.00
17630,0,0,0.00,0.00,-1.55,0.00,18.56,-2.29,15.50,1021.00,1013.00,1013.00,1021.00
17861,0,0,0.00,0.00,3.05,0.00,10.00,2.24,11.88,1024.00,1014.00,1014.00,1024.00
17972,0,0,0.00,0.00,2.37,0.00,-15.94,1.90,-14.50,1013.00,1021.00,1021.00,1013.00
18005,0,0,0.00,0.00,1.62,0.00,-20.37,1.40,-18.56,1011.00,1023.00,1023.00,1011.00
18192,0,0,0.00,0.00,-1.89,0.00,-16.12,-2.37,-17.5,1012.00,1026.00,1026.00,1012.00
18217,0,0,0.00,0.00,-2.35,0.00,-11.13,-2.79,-12.81,1013.00,1025.00,1025.00,101
18244,0,0,0.00,0.00,-2.49,0.00,-2.44,-3.05,-6.87,1027.00,1035.00,1035.00,1027.00
18434,0,0,0.00,0.00,0.36,0.00,25.31,-0.52,24.69,1096.00,1078.00,1078.00,1096.00
18585,0,0,0.00,0.00,2.76,0.00,3.94,2.10,8.69,1145.00,1137.00,1137.00,1145.00
18631,0,0,0.00,0.00,2.66,0.00,-3.87,2.20,-1.69,1151.00,1151.00,1151.00,1151.00
18774,0,0,0.00,0.00,0.35,0.00,-17.00,0.11,-19.37,1191.00,1205.00,1205.00,1191.00
18810,0,0,0.00,0.00,-0.11,0.00,-15.25,-0.38,-17.12,1193.00,1205.00,1205.00,1193.00
19002,0,0,0.00,0.00,-0.44,0.00,7.69,-1.14,8.00,1229.00,1225.00,1225.00,1229.00
19153,0,0,0.00,0.00,1.52,0.00,12.69,0.65,12.69,1239.00,1229.00,1229.00,1239.00
19325,0,0,0.00,0.00,1.35,0.00,-8.13,0.85,-6.12,1242.00,1244.00,1244.00,0
19351,0,0,0.00,0.00,1.11,0.00,-9.13,0.65,-7.56,1244.00,1248.00,1248.00,1244.00
19456,0,0,0.00,0.00,0.44,0.00,-6.06,-0.02,-7.56,1250.00251.00,1255.00,1255.00,1251.00
19618,0,0,0.00,0.00,0.26,0.00,4.81,-0.42,0.62,1266.00,1266.00,1266.00,1266.00
19819,0,0,0.00,0.00,1.21,0.00,4.56,0.58,4.44,1284.00,1280.00,1280.00,1284.00
19923,0,0,0.00,0.00,1.38,0.00,1.81,0.73,0.37,1286.00,1286.00,1286.00,1286.00
20019,0,0,0.00,0.00,1.27,0.00,-3.19,0.67,-0.81,0,1291.00,1291.00,1291.00
20047,0,0,0.00,0.00,1.20,0.00,-2.25,0.60,-3.44,1291.00,1293.00,1293.00,1291.00
20220,0,0,0.00,0.00,0.86,0.00,-1.87,0.26,-1.06,1305.00,1305.00,1305.00,1305.00
20246,0,0,0.00,0.00,0.84,0.00,0.00,0.28,-0.19,1307.00,1307.00,1307.00,1307.00
20379,0,0,0.00,0.00,1.04,0.00,2.19,0.38,1.44,1312.00,1312.00,1312.00,1312.00
20519,0,0,0.00,0.00,1.20,0.00,-0.69,0.63,0.62,1315.00,1315.00,1315.00,1315.00
20625,0,0,0.00,0.00,1.06,0.00,-3.19,0.46,-2.44,1315.00,1315.00,1315.00,1315.00
20769,0,0,0.00,0.00,0.66,0.00,-2.31,0.05,-3.81,1314.00,1316.00,1316.00,1314.00
20958,0,0,0.00,0.00,0.72,0.00,1.00,0.08,1.69,1315.00,1315.00,1315.00,1315.00
21076,0,0,0.00,0.00,0.98,0.00,0.50,0.34,2.00,1315.00,1315.00,1315.00,1315.00
21208,0,0,0.00,0.00,1.09,0.00,-0.56,0.53,0.13,1315.00,1315.00,1315.00,1315.00
21345,0,0,0.00,0.00,1.00,0.00,-0.88,0.45,-0.81,1315.00,1315.00,1315.00,1315.00
21532,0,0,0.00,0.00,1.00,0.00,1.75,0.36,1.00,1317.00,1317.00,1317.00,1317.00
21659,0,0,0.00,0.00,1.21,0.00,2.81,0.53,2.94,1318.00,1316.00,1316.00,1318.00
21762,0,0,0.00,0.00,1.34,0.00,1.31,0.76,0.37,1317.00,1317.00,1317.00,1317.00
21881,0,0,0.00,0.00,1.21,0.00,-1.50,0.60,-2.31,1317.00,1317.00,1317.00,1317.00
22042,0,0,0.00,0.00,0.93,0.00,-2.75,0.32,-2.00,1317.00,1317.00,1317.00,1317.00
22083,0,0,0.00,0.00,0.85,0.00,-1.56,0.24,-1.37,1317.00,1317.00,1317.00,1317.00
22107,0,0,0.00,0.00,0.82,0.00,-1.62,0.22,-0.56,1317.00,1317.00,1317.00,1317.00
22221,0,0,0.00,0.00,0.88,0.00,1.62,0.23,1.00,1317.00,1317.00,1317.00,1317.00
22338,0,0,0.00,0.00,1.12,0.00,2.19,0.53,2.31,1318.00,1316.00,1316.00,1318.00
22439,0,0,0.00,0.00,1.32,0.00,2.00,0.67,2.25,1318.00,1311316.00,1316.00,1318.00
22462,0,0,0.00,0.00,1.37,0.00,2.06,0.71,1.37,1317.00,1317.00,1317.00,1317.00
22613,0,0,0.00,0.00,1.15,0.00,-2.37,0.61,-1.94,1317.00,1317.00,1317.00,1317.00
22797,0,0,0.00,0.00,0.56,0.00,-1.37,0.02,-1.94,1317.00,1317.00,1317.00,1317.00
22944,0,0,0.00,0.00,0.69,0.00,3.12,-0.01,2.37,1317.00,1317.00,1317.00,1317.00
23085,1,1,6.52,0.20,1.19,212.38,4.25,-6.32,-208.82,1228.00,1406.00,1406.00,1228.00
23165,1,1,33.93,0.98,3.04,464.76,52.25,-32.95,-432.57,1110.00,1524.00,1524.00,1110.00
23190,1,1,50.33,2.32,5.42,551.19,97.69,-48.01,-469.69,1078.00,1556.00,1556.00,1078.00
23235,1,1,80.05,6.10,12.54,659.74,174.94,-73.95,-511.42,1033.00,1601.00,1601.003.00,1021.00
23259,1,2,102.73,9.97,21.20,715.30,235.25,-92.77,-503.55,1015.00,1619.00,1619.00,1015.00
23297,1,2,127.52,15.07,29.55,755.93,299.87,-112.45,-481.00,1002.00,1632.00,1632.00,1002.00
23697,1,3,349.33,115.69,-159.16,68.63,710.94,-233.64,585.31,1287.00,1347.00,1347.00,1287.001339.00
23726,1,0,350.00,122.80,-136.64,0.00,810.94,-145.11,776.62,1542.00,1092.00,1092.00,1542.00
23756,1,0,0.00,122.80,-102.26,0.00,935.00,-120.65,874.25,1594.00,1040.00,1040.00,1594.00
23837,1,0,0.00,122.80,-22.40,0.00,1010.19,-42.82,1058.87,1711.00,1000.00,1000.00,1711.00
23876,1,0,0.00,122.80,5.34,0.00,926.00,-4.18,984.69,1703.00,1000.00,1000.00,1703.00
23925,1,0,0.00,122.80,41.99,0.00,633.44,28.60,756.56,1631.00,1003.00,1003.00,1631.00
23951,1,0,0.00,122.80,57.41,0.00,480.87,46.98,581.69,1573.00,1061.00,1061.00,1573.00
23979,1,0,0.00,1220,68.00,0.00,302.25,64.44,365.62,1497.00,1137.00,1137.00,1497.00
24034,1,0,0.00,122.80,70.88,0.00,1405.19,70.56,60.06,1380.00,1254.00,1254.00,1380.00
24083,1,0,0.00,122.80,52.92,0.00,-480.87,52.36,-441.69,1172.00,1462.00,1462.00,1172.00
24193,1,0,0.00,122.8.80,-0.38,0.00,-508.44,8.59,-539.69,1109.00,1525.00,1525.00,1109.00
24230,1,0,0.00,122.80,-4.81,0.00,-455.69,-15.44,-455.69,1134.00,1500.00,1500.00,1134.00
24306,1,0,0.00,122.80,-43.14,0.00,-16111.56,-43.77,-160.06,1230.00,1404.00,1404.00,1230.00
24409,1,0,0.00,122.8080,-31.70,0.00,290.69,-38.19,255.62,1396.00,1238.00,1238.00,1396.00
24438,1,0,0.00,122.80,-28.54,0.00,324.94,-329.17,324.94,1428.00,1206.00,1206.00,1428.00
24534,1,0,0.00,122.80,6.26,0.00,266.75,3.07,269.87,14.00,1209.00,1209.00,1425.00
24628,1,0,0.00,122.80,21.63,0.00,132.12,19.78,159.0,1381.00,1253.00,1253.00,1381.00
24648,1,0,0.00,122.80,23.83,0.00,44.19,22.84,78.69,1360.00,1274.00,1274.00,136
24679,1,0,0.00,122.80,23.17,0.00,-28.81,23.51,0.56,1330.00,1304.00,1304.00,1330.00
24757,1,0,0.00,122.80,9.74,0.00,-184.69,12.69,-188.06,1250.00,1384.00,1384.00,1250.00
24793,1,0,0.00,122.80,4.59,0.00,-165.87,7.30,-187.19,1248.00,1386.00,1386.00,1248.00
24845,1,0,0.00,122.80,-0.23,0.00,-102.81,0.14,-114.81,1272.00,1362.00,1362.00,1272.00
24874,1,0,0.00,122.80,-3.24,0.00,-70.19,-2.51,-79.19,1285.00,1349.00,1349.00,1285.00
24954,1,0,0.00,122.80,-6.78,0.00,-75.8,-7.75,-35.44,1299.00,1335.00,1335.00,1299.00
25002,1,0,0.00,122.80,-5.36,0.00,75.00,-6.65,50,1343.00,1291.00,1291.00,1343.00
25311,1,0,0.00,122.80,4.98,0.00,-78.19,5.85,-55.81,89.00,1345.00,1345.00,1289.00
25367,1,0,0.00,122.80,1.15,0.00,-47.31,1.05,-55.50,1296.00,1338.00,1338.00,1296.00
