micros,flip,phase,spf_roll,roll_rlv,roll,spf_r_rate,gxrs,error_roll,error_r_rate,m1,m2,m3,m4
3937,0,0,0.00,0.00,0.06,0.00,-1.31,-0.54,-1.62,1022.00,1022.00,1,1022.00
3959,0,0,0.00,0.00,0.01,0.00,-1.06,-0.53,-1.50,1022.00,1022.00,1022.00,1022.00
4075,0,0,0.00,0.00,0.07,0.00,2.19,-0.57,2.06,1019.00,1019.00,1019.00,1019.00
4267,0,0,0.00,0.00,0.36,0.00,0.940.62,-0.20,0.94,1019.00,1019.00,1019.00,1019.00
4326,0,0,0.00,0.00,0.34,0.00,-0.25,-0.20,0.00,1019.00,1019.00,1019.00,1019.00
4369,0,0,0.00,0.00,0.31,0.00,-1.06,-0.23,-0.62,1019.00,1019.00,1019.00,1019.00
4510,0,0,0.00,0.00,0.02,0.00,-1.62,-0.52,-1.69,1019.00,1019.00,1019.00,1019.00
4737,0,0,0.00,0.00,-0.05,0.00,1.37,-0.62,1.19,1019.00,1019.00,1019.00,1019.00
4856,0,0,0.00,0.00,0.16,0.00,2.06,-0.50,2.31,1019.00,1019.00,1019.00,1019.00
5196,0,0,0.00,0.00,0.10,0.00,-1.62,-0.50,-1.56,1019.00,1019.00,1019.00,1019.00
5293,0,0,0.00,0.00,-0.07,0.00,-0.94,0,-0.94,1019.00,1019.00,1019.00,1019.00
5347,0,0,0.00,0.00,-0.11,0.00,-0.19,-0.66,-0.75,1019.00,1019.00,1019.00,1019.00
5546,0,0,0.00,0.00,0.07,0.00,2.31,-0.58,2.31,1019.00,1019.00,1019.00,1019.00
5658,0,0,0.00,0.00,0.21,0.00,1.12,-0.43,0.81,1019.00,1019.00,1019.00,1019.00
5810,0,0,0.00,0.00,0.12,0.00,-0.94,-0.49,-0.50,1019.00,1019.00,1019.00,1019.00
5998,0,0,0.00,0.00,-0.09,0.00,-0.44,-0.64,-0.88,9.00,1019.00,1019.00,1019.00
6359,0,0,0.00,0.00,0.17,0.00,1.31,-0.47,1.06,1019.00,1019.00,1019.00,1019.00
6674,0,0,0.00,0.00,-0.06,0.00,-0.56,-0.68,-0.81,1019.00,1019.00,1000,1019.00
6708,0,0,0.00,0.00,-0.09,0.00,-0.62,-0.70,-0.75,1019.00,1019.00,1019.00,1019.00
6851,0,0,0.00,0.00,-0.09,0.00,1.19,-0.66,0.88,1019.00,1019.00,1019.00,1019.00
7163,0,0,0.00,0.00,0.13,0.00,-0.06,-0.42,0.31,1019.00,1019.00,1019.00,1019.00
7310,0,0,0.00,0.00,0.05,0.00,-1.00,-0.56,-0.88,1019.00,1019.00,1019.00,1019.00
7356,0,0,0.00,0.00,0.01,0.00,-0.94,-0.54,-0.88,1019.00,1019.00,1019.00,1019.00
7375,0,0,0.00,0.00,-0.01,0.00,-0.88,-0.56,-0.81,1019.00,1019.00,1019.00,1019.00
7516,0,0,0.00,0.00,-0.03,0.00,0.56,-0.58,0.00,1115.00,1115.00,1115.00,1115.00
7652,0,0,0.00,0.00,0.16,0.00,3.37,-0.43,2.50,1165.00,1165.00,1165.00,1165.00
7981,0,0,0.00,0.00,0.65,0.00,-1.00,0.10,-0.06,1240.00,1240.00,1240.00,1240.00
8078,0,0,0.00,0.00,0.51,0.00,0.06,-0.05,-1.62,1312.00,1312.00,1312.00,1312.00
8336,0,0,0.00,0.00,1.01,0.00,0.19,0.45,2.50,1335.00,1333.00,1333.00,1335.00
8468,0,0,0.00,0.00,1.03,0.00,0.81,0.40,1.19,1334.00,1334.00,1334.00,1334.00
8508,0,0,0.00,0.00,0.99,0.00,-0.75,0.37,-0.19,1334.00,1334.00,1334.00,1334.00
8648,0,0,0.00,0.00,0.83,0.00,-0.88,0.28,0.19,1336.00,1336.00,1336.00,1336.00
8766,0,0,0.00,0.00,0.72,0.00,1.00,0.14,0.19,1340.00,1340.00,1340.00,1340.00
9035,0,0,0.00,0.00,1.20,0.00,2.37,0.59,2.44,1368.00,1366.00,1366.00,1368.00
9156,0,0,0.00,0.00,1.48,0.00,3.87,0.82,3.19,1376.00,1374.00,1374.00,1376.00
9195,0,0,0.00,0.00,1.64,0.00,2.37,0.95,3.19,1378.00,1376.00,1376.00,1378.00
9334,0,0,0.00,0.00,1.59,0.00,0.94,1.01,0.44,1387.00,1387.00,1387.00,1387.00
9454,0,0,0.00,0.00,1.51,0.00,0.50,0.95,0.81,1393.00,1393.00,1393.00,1393.00
9571,0,0,0.00,0.00,1.54,0.00,-2.37,0.95,-0.37,1397.00,1397.00,1397.00,1397.00
9738,0,0,0.00,0.00,1.32,0.00,-3.06,0.75,-2.12,1403.00,1403.00,1403.00,1403.00
10038,0,0,0.00,0.00,1.72,0.00,0.88,1.15,1.25,1409.00,1407.00,1407.00,1409.00
10131,0,0,0.00,0.00,1.74,0.00,-0.50,1.11,-1.37,1408.00,10,1408.00,1408.00
10153,0,0,0.00,0.00,1.73,0.00,-1.31,1.11,-0.44,1408.00,1408.00,1408.00,1408.00
10302,0,0,0.00,0.00,1.66,0.00,-0.37,1.10,-0.81,1408.00,1408.00,1408.00,1408.00
10413,0,0,0.00,0.00,1.68,0.00,-0.56,1.12,-0.56,1408.00,1408.00,1408.00,1408.00
10489,0,0,0.00,0.00,1.64,0.00,-1.37,1.03,-0.25,1408.00,1408.00,1408.00,1408.00
10607,0,0,0.00,0.00,1.66,0.00,0.69,1.08,2.25,1409.00,1407.00,1407.00,1409.00
10735,0,0,0.00,0.00,2.08,0.00,6.25,1.38,4.87,1409.00,1405.00,1405.00,1409.00
10837,0,0,0.00,0.00,2.72,0.00,3.56,2.06,4.37,1405.00,1401.00,1401.00,1405.00
10999,0,0,0.00,0.00,2.50,0.00,-6.69,2.06,-3.75,1399.00,1399.00,1399.00,1399.00
11039,0,0,0.00,0.00,2.22,0.00,-7.31,1.66,-7.25,1398.00,1400.00,1400.00,1398.00
11183,0,0,0.00,0.00,1.44,0.00,-1.25,0.83,-2.06,1397.00,1397.00,1397.00,1397.00
11295,0,0,0.00,0.00,2.00,0.00,7.31,1.23,8.06,1400.00,1394.00,1394.00,1400.00
11416,0,0,0.00,0.00,2.73,0.00,3.75,2.07,4.81,1400.00,1394.00,1394.00,1400.00
11574,0,0,0.00,0.00,2.63,0.00,-5.50,2.11,-4.37,1397.00,1397.00,1397.00,1397.00
11735,0,0,0.00,0.00,2.01,0.00,-4.44,1.42,-3.62,1397.00,1397.00,1397.00,13
11758,0,0,0.00,0.00,1.88,0.00,-1.31,1.31,-3.31,1397.00,1397.00,1397.00,1397.00
11846,0,0,0.00,0.00,1.86,0.00,0.50,1.30,0.94,1398.00,1396.00,1396397.00,1397.00
11870,1,1,0.00,0.01,1.91,0.00,1.50,0.01,1.31,1397.00,1397.00,1397.00,1397.00
11997,1,1,20.38,0.93,3.83,321.83,54.38,-19.4,-305.62,1095.00,1699.00,1699.00,1095.00
12119,1,1,71.31,13.31,28.85,553.60,354.50,-58.3.89,-224.51,1016.00,1778.00,1778.00,1016.00
12235,1,2,144.70,45.37,80.59,676.84.27,598.44,-105.22,-116.58,1000.00,1844.00,1844.00,1000.00
12329,1,2,214.01,83.94,152.26,669.93,767.31,-130.08,65.26,1000.00,1800.00,1800.00,1000.00
12369,1,2,225.036.14,99.95,177.57,643.92,915.37,-136.19,190.02,1062.00,1732.00,1732.00,1062.00
12613,1,3,336.47,249.13,75.77,264.92,1281.1989.75,-78.67,1059.13,1879.00,1000.00,1000.00,1879.00
12710,1,0,0.00,0.00,163.,0.00,178.19,163.10,485.31,1680.00,1114.00,1114.00,1680.00
12805,1,0,0.00,0.00,169.48,0.00,-120.56,170.10,-74.56,1444.00,1350.00,1350.00,1444.00
12889,1,0,0.00,0.00,147.67,0.00,-375.88.06,147.11,-375.81,1332.00,1462.00,1462.00,1332.00
12919,1,0,0.00,0.00,134.98,0.00,-446.62,142.90,-428.06,1309.00,1497.00,1497.00,1297.00
13032,1,0,0.00,0.00,73.07,0.00,-678.81,85.35,-636.69,1194.00,1600.0,1624.00,1170.00
13128,1,0,0.00,0.00,21.13,0.00,-627.56,32.88,-671.94,1151.00,1633.00,1633.00,1161.00
13150,1,0,0.00,0.00,4.61,0.00,-541.56,9.30,-597.31,1167.00,1627.00,1627.00,1167.00
13176,1,0,0.00,0.00,-9.82,0.00,-473.44,-5.79,-496.56,1198.00,1596.00,1596.00,1198.00
13256,1,0,0.00,0.00,-32.55,0.00,-119.12,-32.02,-169.69,1313.00,1481.00,1481.00,1313.00
13357,1,0,0.00,0.00,-16.12,0.00,301.25,-19.68,293.62,1501.00,1293.00,1293.00,1501.00
13585,1,0,0.00,0.00,20.07,0.00,-38.38,20.54,-2.56,1407.00,1387.00,1387.00,393.00
13619,1,0,0.00,0.00,16.31,0.00,-145.87,18.44,-110.25,1364.00,1430.00,1430.00,1364.00
13646,1,0,0.0,0.00,11.61,0.00,-170.06,14.26,-155.75,1344.00,1450.00,1450.00,1344.00
13865,1,0,0.00,0.00,-6.80,0.00,62.06,-8.03,46.00,1410.00,1384.00,1384.00,1410.00
13931,1,0,0.00,0.00,-1.16,0.00,59.06,-2.91,66.81,1421.00,1373.00,1373.00,1421.00
14036,1,0,0.00,0.00,2.93,0.00,45.31,1.39,50.69,14,1378.00,1378.00,1416.00
14060,1,0,0.00,0.00,4.01,0.00,31.25,2.78,41.81,1415.00,1379.00,1379.00,1415.00
14263,1,0,0.00,0.00,0.16,0.00,-10.19,-0.19,-9.50,1394.00,1400.00,1400,1393.00
14287,1,0,0.00,0.00,-0.43,0.00,-20.50,-0.55,-15.63,1391.00,1403.00,1403.00,1391.00
14636,1,0,0.00,0.00,3.01,0.00,-2.06,2.40,14.19,1403.00,1391.00,1391.00,1403.00
14787,1,0,0.00,0.00,2.13,0.00,5.62,1.43,8.81,1401.00,1393.00,1393.00,1401.00
14951,1,0,0.00,0.00,1.57,0.00,21.62,0.73,19.06,1404.00,1390.00,13,1406.00
14975,1,0,0.00,0.00,2.04,0.00,12.25,1.36,16.37,1404.00,1390.00,1390.00,1404.00
15074,1,0,0.00,0.00,1.83,0.00,4.25,1.23,-0.94,1319.321.00,1317.00,1317.00,1321.00
15435,1,0,0.00,0.00,-0.74,0.00,-7.63,30,-7.63,1011.00,1017.00,1017.00,1011.00
15479,1,0,0.00,0.00,-0.46,0.00,4.31,-1.13,7.75,1016.00,1012.00,1012.00,1016.00
15652,0,0,0.00,0.00,0.22,0.00,27.12,-0.68,27.50,.00,1004.00,1004.00,1024.00
15684,0,0,0.00,0.00,0.79,0.00,14.87,0.01,20.19,1021.00,1007.00,1007.00,1021.00
15825,0,0,0.00,0.00,2.63,0.00,19.81,1.82,22.94,1024.00,1004.00,1004.00,1024.00
15866,0,0,0.00,0.00,2.73,0.00,-4.44,2.23,1.25,1015.00,1013.00,1013.00,1015.00
16023,0,0,0.00,0.00,2.13,0.00,-9.19,1.59,-3.56,1015.00,1015.00,1015.00,1015.00
16174,0,0,0.00,0.00,0.12,0.00,0.25,-0.42,1.00,1015.00,1015.00,1015.00,1015.00
16341,0,0,0.00,0.00,-0.02,0.00,18.62,-0.83,18.44,.00,1009.00,1009.00,1021.00
16361,0,0,0.00,0.00,0.38,0.00,10.50,-0.35,13.81,1020.00,1010.00,1010.00,1020.00
16471,0,0,0.00,0.00,1.00,0.00,16.008.87,0.44,16.00,1021.00,1009.00,1009.00,1021.00
16523,0,0,0.00,0.00,2.25,0.00,19.87,1.49,23.19,1024.00,1006.00,1006.00,1024.00
16557,0,0,0.00,0.00,2.61,0.00,2.69,2.02,6.75,1018.00,1012.00,1012.00,1018.00
16692,0,0,0.00,0.00,2.62,0.00,-5.81,2.12,-2.12,1015.00,1015.00,1015.00,1015.00
16811,0,0,0.00,0.00,1.15,0.00,-10.38,0.61,-,1012.00,1018.00,1018.00,1012.00
17057,0,0,0.00,0.00,0.35,0.00,4.50,-0.39,8.37,1031.00,1025.00,1025.00,1031.00
17345,0,0,0.00,0.00,2.55,0.00,5.25,1.87,3.56,1138.00,1134.00,1134.00,1138.00
17412,0,0,0.00,0.00,2.58,0.00,-10.38,2.17,-3.19,1,1190.00,1190.00,1186.00
17492,0,0,0.00,0.00,1.69,0.00,-9.56,1.23,-11.25,1221.00,1227.00,12,1221.00
17514,0,0,0.00,0.00,1.50,0.00,-1.81,0.90,-6.37,1232.00,1236.00,1236.00,1232.00
17793,0,0,0.00,0.00,2.21,0.00,3.62,1.55,5.75,1381.00,1375.00,1375.00,1381.00
17900,0,0,0.00,0.00,3.05,0.00,7.12,2.26,8.88,1437.00,1429.00,1429.00,1437.00
17941,0,0,0.00,0.00,3.09,0.00,-2.69,2.49,1.94,1436.00,1432.00,1432.00,1436.00
17962,0,0,0.00,0.00,2.96,0.00,-4.81,2.45,-3.44,1446.00,1446.00,1446.00,1446.00
18087,0,0,0.00,0.00,2.77,0.00,-0.94,2.15,-0.37,1459.00,1457.00,1457.00,1459.00
18362,0,0,0.00,0.00,2.44,0.00,3.12,1.85,1.12,1474.00,1472.00,1472.00,1474.00
18474,0,0,0.00,0.00,2.87,0.00,-5.94,2.37,-2.87,1478.00,1478.00,1478.00,1478.00
18534,0,0,0.00,0.00,2.68,0.00,2.75,2.10,0.75,1481.00,1479.00,1479.00,1481.00
18635,0,0,0.00,0.00,2.62,0.00,-10.13,2.16,-7.56,1484.00,1486.00,00,1485.00
18664,0,0,0.00,0.00,2.34,0.00,-8.81,1.87,-9.56,1485.00,1489.00,1489.00,1485.00
18779,0,0,0.00,0.00,2.30,0.00,-3.37,1.70,0.19,1492.00,1490.00,1490.00,1492.00
18927,0,0,0.00,0.00,2.21,0.00,2.37,1.60,3.44,1495.00,1491.00,1491.00,1495.00
19092,0,0,0.00,0.00,2.11,0.00,2.00,1.49,3.44,1500.00,1496.00,1496.00,1500.00
19237,0,0,0.00,0.00,1.97,0.00,1.44,1.40,-0.31,1501.00,1501.00,1501.00,1501.00
19353,0,0,0.00,0.00,2.20,0.00,-3.69,1.61,-1.25,1501.00,1501.00,1501.00,1501.00
19622,0,0,0.00,0.00,2.85,0.00,9.81,2.13,9.06,1506.00,1498.00,1498.00,1506.00
19742,0,0,0.00,0.00,3.34,0.00,3.94,2.74,3.00,1504.00,1500.00,1500.00,1504.00
19782,0,0,0.00,0.00,3.47,0.00,2.19,2.89,3.37,1504.00,1500.00,1500.00,1504.00
19922,1,0,0.00,0.00,2.58,0.00,-8.25,2.10,-9.81,1499.00,1503.00,1503.00,1499.00
20029,1,1,8.22,-0.31,2.255,248.69,21.62,-12.15,-247.38,1284.00,1720.00,1720.00,1284.00
20057,1,1,16.24,-0.08,3.39,289.15,35.19,-16.32,-93.24,1221.00,1783.00,1783.00,1221.00
20120,1,1,26.81,0.99,6.32,365.56,131.37,-25.82,-294.06,1204.00183.00,1821.00,1821.00,1183.00
20304,1,2,135.36,47.40,89.54,669.36,625.0031,-92.92,-53.10,1143.00,1861.00,1861.00,1143.00
20749,1,0,350.00,290.67,119.79,0.00,-63.63,1.23,-63.63,1543.00,1461.00,1461.00,1543.00
20949,1,0,0.00,0.00,40.31,0.00,-621.69,51.59,-621.69,1279.00,1725.00,1725.00,1279.00
20969,1,0,0.00,0.00,22.36,0.00,-602.25,33.67,-629.44,1273.00,1731.00,173100,1276.00
21000,1,0,0.00,0.00,6.50,0.00,-522.12,10.92,-572.19,1283.00,1721.00,1721.00,1283.00
21093,1,0,0.00,0.00,-21.48,0.00,-195.56,-17.88,-290.75,1377.00,1625.00,1625.00,1377.00
21121,1,0,0.00,0.00,-24.36,0.00,-50.13,-24.51,-149.62,1429.00,1573.00,1573.00,1429.00
21163,1,0,0.00,0.00,-19.75,0.00,184.06,-23.49,101.81,1529.00,1475.00,1475.00,1529.000
21189,1,0,0.00,0.00,-13.16,0.00,245.87,-16.16,208.81,1575.00,1429.00,1429.00,1575.00
21208,1,0,0.00,0,-5.42,0.00,272.62,-8.71,266.87,1602.00,1402.00,1402.00,1602.00
21315,1,0,0.00,0.00,16.11,0.00,167.75,12.49,192.87,100,1428.00,1428.00,1576.00
21396,1,0,0.00,0.00,18.45,0.00,-56.25,18.44,-27.19,1502.00,150.00,1514.00,1490.00
21422,1,0,0.00,0.00,15.71,0.00,-110.94,16.15,-94.56,1473.00,1529.00,1529.00,1473.00
21456,1,0,0.00,0.00,10.03,0.00,-154.75,12.44,-143.50,1453.00,1551.00,1551.00,1453.00
21552,1,0,0.00,0.00,-2.10,0.,-94.37,-2.66,-108.31,1458.00,1546.00,1546.00,1458.00
21631,1,0,0.00,0.00,-4.61,0.00,3,-5.17,31.62,1510.00,1492.00,1492.00,1510.00
21655,1,0,0.00,0.00,-3.02,0.00,64.62,-4.73,45.56,1517.00,1487.00,1,1525.00
21686,1,0,0.00,0.00,-0.90,0.00,75.31,-2.90,70.31,1527.00,1475.00,1475.00,1527.00
21764,1,0,0.00,0.00,4.76,0.00,85.31,3.37,84.62,1537.00,1467.00,1467.00,1537.00
21858,1,0,0.00,0.00,9.55,0.00,12.31,8.87,24.81,1516.00,14,1493.00,1511.00
21885,1,0,0.00,0.00,9.35,0.00,-13.56,8.92,-7.75,1503.00,1501.00,1501.00,1503.00
22109,1,0,0.00,0.00,1.93,0.00,-8.88,1.57,-17.00,1497.00,1507.00,1507.00,1497.00
22385,1,0,0.00,0.00,5.93,0.00,11.56,5.13,13.56,1509.00,1493.00,1493.00,1509.00
22556,1,0,0.00,0.00,4.92,0.00,-15.19,4.51,-17.44,1498,1505.00,1505.00,1499.00
22587,1,0,0.00,0.00,4.61,0.00,-8.50,4.14,-12.75,1500.00,1504.00,1504.00,1500.00
22746,1,0,0.00,0.00,3.94,0.00,8.88,3.22,3.25,1504.00,1498.00,1498.00,1504.00
22778,1,0,0.00,0.00,4.31,0.00,8.94,3.66,9.56,1507.00,1497.00,1497.00,1507.00
23038,1,0,0.00,0.00,6.00,0.00,2.25,5.33,1.12,1465.00,1459.00,1459.00,1465.00
23378,1,0,0.00,0.00,3.54,0.00,4.25,2.94,3.62,1017.00,1011.00,1011.00,1017.00
23511,1,0,0.00,0.00,4.72,0.00,18.69,3.74,15.69,1022.00,1006.00,1006.00,1022.00
23649,0,0,0.00,0.00,6.89,0.00,12.75,6.09,12.94,1022.00,1006.00,1006.00,1022.00
23690,0,0,0.00,0.00,7.25,0.00,6.75,6.56,10.56,1021.00,1007.00,1007.00,1021.00
23843,0,0,0.00,0.00,6.07,0.00,-12.38,5.74,-10.88,1013.00,1015.00,1015.00,1013.00
23959,0,0,0.00,0.00,3.83,0.00,-5,3.20,-17.44,1010.00,1020.00,1020.00,1010.00
23981,0,0,0.00,0.00,3.41,0.00,-13.00,2.97,-16.25,1011.00,1019.00,00,1011.00
24015,0,0,0.00,0.00,2.98,0.00,-9.06,2.51,-11.56,1012.00,1018.00,1018.00,1012.00
24181,0,0,0.00,0.00,2.37,0.00,13.25,1.68,13.31,1021.00,1009.00,1009.00,1021.00
24453,0,0,0.00,0.00,3.79,0.00,-0.37,3.34,1.50,1016.00,1012.00,1012.00,1016.00
24643,0,0,0.00,0.00,1.26,0.00,-14.25,0.78,-14.25,1010.00,1020.00,1020.00,1010.00
24876,0,0,0.00,0.00,0.17,0.00,9.63,-0.52,6.75,1019.00,1015.00,1015.00,1019.00
25141,0,0,0.00,0.00,3.29,0.00,7.37,2.56,10.44,1203.00,1193.00,1193.00,1203.00
25324,0,0,0.00,0.00,2.24,0.00,-15.56,1.83,-13.25,1334.00,100,1369.00,1359.00
25347,0,0,0.00,0.00,1.80,0.00,-15.50,1.32,-15.63,1369.00,1379.00,1379.00,1369.00
25492,0,0,0.00,0.00,0.67,0.00,-0.25,0.04,-0.75,1444.00,1444.00,1444.00,1444.00
25533,0,0,0.00,0.00,0.78,0.00,3.44,0.08,2.31,1457.00,1457.00,1457.00,1457.00
25669,0,0,0.00,0.00,1.81,0.00,4.87,1.13,7.00,1474.00,1468.00,1468.00,1474.00
25797,0,0,0.00,0.00,2.23,0.00,-1.50,1.62,2.25,1486.00,1484.00,1484.00,1486.00
25916,0,0,0.00,0.00,1.72,0.00,-2.06,1.20,-2.94,1491.00,1491.00,1491.00,1491.00
26061,0,0,0.00,0.00,1.26,0.00,3.37,0.60,3.56,1499.00,1497.00,1497.00,1499.00
26226,0,0,0.00,0.00,1.74,0.00,4.50,1.07,6.62,1513.00,1507.00,1507.00,1513.00
26246,0,0,0.00,0.00,1.77,0.00,-0.56,1.21,0.81,1511.00,1509.00,1509.00,1511.00
26395,0,0,0.00,0.00,1.73,0.00,-5.06,1.15,-1.87,1513.00,1513.00,1513.00,1513.00
26469,0,0,0.00,0.00,1.28,0.00,-2.56,0.81,-3.50,10,1514.00,1514.00,1514.00
26496,0,0,0.00,0.00,1.19,0.00,-1.44,0.68,-1.37,1516.00,1516.00,1516.00,1516.00
26640,0,0,0.00,0.00,0.83,0.00,0.31,0.20,0.50,1522.00,1522.00,1522.00,1522.00
26683,0,0,0.00,0.00,0.71,0.00,-2.69,0.13,-3.50,1522.00,1524.00,1524.00,1522.00
26844,0,0,0.00,0.00,0.84,0.00,-1.37,0.30,-0.44,1527.00,1527.00,1527.00,1527.00
26944,0,0,0.00,0.00,0.98,0.00,0.94,0.41,2.25,1533.00,1531.00,1531.00,1533.00
27059,0,0,0.00,0.00,1.07,0.00,4.00,0.46,3.87,1535.00,1533.00,1533.00,1535.00
27284,0,0,0.00,0.00,1.46,0.00,2.191.31,0.90,2.19,1538.00,1536.00,1536.00,1538.00
27335,0,0,0.00,0.00,1.53,0.00,-0.44,0.97,0.62,1537.00,1537.00,1537.00,1537.00
27530,0,0,0.00,0.00,1.28,0.00,-0.37,0.75,-0.50,1540.00,1540.00,1540.00,1540.00
27611,0,0,0.00,0.00,1.07,0.00,-0.88,0.52,-0.81,00,1542.00,1542.00,1542.00
27635,0,0,0.00,0.00,1.08,0.00,0.62,0.44,-0.31,1542.00,1542.00,1542.00,1542.00
27744,0,0,0.00,0.00,1.13,0.00,1.37,0.56,1.01.37,1542.00,1542.00,1542.00,1542.00
27895,0,0,0.00,0.00,1.59,0.00,3.37,0.97,3.37,1546.00,1544.00,1544.00,1546.00
28020,0,0,0.00,0.00,1.83,0.00,1.62,1.25,2.37,1547.00,1545.00,1545.00,1547.00
28062,0,0,0.00,0.00,1.72,0.00,-3.31,1.23,-2.50,1546.00,1546.00,1546.00,1546.00
28207,0,0,0.00,0.00,1.44,0.00,-0.62,0.89,-2.06,1549.00,1549.00,1549.00,1549.00
28489,0,0,0.00,0.00,1.27,0.00,1.56,0.69,3.19,1552.00,1550.00,1550.00,1552.00
28604,0,0,0.00,0.00,1.55,0.00,2.06,0.95,2.69,1552.00,1550.00,1550.00,1552.00
28758,0,0,0.00,0.00,1.40,0.00,-1.31,0.81,-2.37,1551.00,1551.00,1551.00,00
