micros,flip,phase,spf_roll,roll_rlv,roll,spf_r_rate,gxrs,error_roll,error_r_rate,m1,m2,m3,m4
2427,0,0,0.00,0.00,0.70,0.00,-0.31,0.14,-0.25,1232.00,1232.00,1232.00,1232.00
2447,0,0,0.00,0.00,0.70,0.00,-0.19,0.14,-0.44,1229.00,1229.00,1229.00,1229.00
2561,0,0,0.00,0.00,0.70,0.00,0.00,0.14,-0.06,1226.00,1226.00,1226.00,1226.00
2634,0,0,0.00,0.00,0.70,0.00,-0.13,0.14,-0.13,1102.00,1102.00,1102.00,1102.00
2683,0,0,0.00,0.00,0.70,0.00,-0.06,0.14,-0.13,1027.1026.00,1026.00,1026.00,1026.00
2795,0,0,0.00,0.00,0.70,0.00,-0.06,0.14,-0.06,1022.00,1022.00,1022.00,1022.00
2952,0,0,0.00,0.00,0.70,0.00,0.25,0.14,0.19,1019.00,1019.00,1019.00,1019.00
3023,0,0,0.00,0.00,0.70,0.00,0.13,0.14,-0.06,1019.00,1019.00,1019.00,1019.00
3096,0,0,0.00,0.00,0.70,0.00,-0.06,0.14,-0.06,1019.00,1019.00,1019.00,1019.00
3301,0,0,0.00,0.00,0.70,0.00,0.06,0.14,0.19,1019.00,1019.00,1019.00,1019.00
3321,0,0,0.00,0.00,0.70,0.00,0.31,0.14,0.13,1019.00,1019.00,1019.00,1019.00
3398,0,0,0.00,0.00,0.70,0.00,0.06,0.14,0.25,1019.00,1019.00,1019.00,1019.00
3463,0,0,0.00,0.00,0.70,0.00,0.00,0.14,-0.13,1019.00,1019.00,1019.00,1019.00
3529,0,0,0.00,0.00,0.70,0.00,0.06,0.14,0.06,1019.00,1019.00,1019.00,1019.00
3622,0,0,0.00,0.00,0.70,0.00,0.00,0.14,0.06,1019.00,1019.00,1019.00,1019.00
3743,0,0,0.00,0.00,0.70,0.00,0.00,0.14,-0.25,1019.00,1019.00,1019.00,1019.00
3860,0,0,0.00,0.00,0.70,0.00,0.13,0.14,0.00,1019.00,1019.00,1019.00,1019.00
4046,0,0,0.00,0.00,0.70,0.00,-0.19,0.14,-0.06,1022.00,1022.00,1022.00,1022.00
4167,0,0,0.00,0.00,0.70,0.00,0.00,0.14,-0.13,1022.00,1022.00,1022.00,1022.00
4325,0,0,0.00,0.00,0.70,0.00,0.00,0.14,0.13,1022.00,1022.00,1022.00,1022.00
4433,0,0,0.00,0.00,0.70,0.00,-0.19,0.14,0.06,1022.00,1022.00,1022.00,1022.00
4473,0,0,0.00,0.00,0.70,0.00,-0.13,0.14,0.00,1022.00,1022.00,1022.00,1022.00
4617,0,0,0.00,0.00,0.70,0.00,-0.06,0.14,-0.13,1022.00,1022.00,1022.00,1022.00
4731,0,0,0.00,0.00,0.70,0.00,0.00,0.14,0.13,1022.00,1022.00,1022.00,1022.00
4839,0,0,0.00,0.00,0.70,0.00,0.00,0.14,-0.06.00,1022.00,1022.00,1022.00,1022.00
5002,0,0,0.00,0.00,0.70,0.00,0.06,0.14,0.19,1022.00,1022.00,1022.00,1022.00
5120,0,0,0.00,0.00,0.70,0.00,0.25,0.14,0.06,1022.00,1022.00,1022.00,1022.00
5162,0,0,0.00,0.00,0.70,0.00,-0.13,0.14,0.13,1022.00,1022.00,1022.00,1022.00
5183,0,0,0.00,0.00,0.70,0.00,0.19,0.14,-0.06,1022.00,1022.00,1022.00,1022.00
5283,0,0,0.00,0.00,0.70,0.00,0.00,0.14,0.13,1022.00,1022.00,1022.00,1022.02.00
5307,0,0,0.00,0.00,0.70,0.00,-0.06,0.14,0.06,1022.00,1022.00,1022.00,1022.00
5402,0,0,0.00,0.00,0.70,0.00,-0.06,0.14,0.19,1022.00,0,1022.00,1022.00
5426,0,0,0.00,0.00,0.70,0.00,-0.06,0.14,0.00,1022.00,1022.00,1022.00,1022.00
5682,0,0,0.00,0.00,0.70,0.00,0.13,0.14,0.13,1022.00,1022.00,1022.00,1022.00
5814,0,0,0.00,0.00,0.70,0.00,0.13,0.14,0.31,1022.00,1022.00,1022.00,1022.00
5854,0,0,0.00,0.00,0.70,0.00,-0.06,0.14,-0.06,1022.00,1022.00,1022.00,1022.00
5991,0,0,0.00,0.00,0.70,0.00,0.06,0.14,0.06,1022.00,1022.00,1022.00,1022.00
6111,0,0,0.00,0.00,0.70,0.00,0.06,0.14,-0.06,1022.00,1022.00,1022.00,1022.00
6209,0,0,0.00,0.00,0.70,0.00,-0.06,0.14,0.06,1022.022.00,1022.00,1022.00,1022.00
6230,0,0,0.00,0.00,0.70,0.00,-0.06,0.14,0.06,1022.00,1022.00,1022.00,1022.00
6383,0,0,0.00,0.00,0.70,0.00,0.25,0.14,-0.25,1022.00,1022.00,1022.00,1022.00
6498,0,0,0.00,0.00,0.70,0.00,0.06,0.14,-0.19,1022.00,1022.00,1022.00,1022.00
6543,0,0,0.00,0.00,0.70,0.00,-0.19,0.14,-0.13,1022.00,1022.00,1022.00,1022.00
6566,0,0,0.00,0.00,0.70,0.00,0.06,0.14,-0.06,1022.00,1022.00,1022.00,1022.00
6696,0,0,0.00,0.00,0.70,0.00,0.00,0.14,0.25,1022.00,1022.00,1022.00,1022.00
6801,0,0,0.00,0.00,0.70,0.00,0.00,0.14,0.00,1022.00,1022.00,1022.00,1022.00
6911,0,0,0.00,0.00,0.70,0.00,0.13,0.14,0.13,1022.00,1022.1022.00,1022.00,1022.00
6935,0,0,0.00,0.00,0.70,0.00,-0.19,0.14,-0.13,1022.00,1022.00,1022.00,1022.00
7076,0,0,0.00,0.00,0.70,0.00,-0.25,0.14,-0.19,1022.00,1022.00,1022.00,1022.00
7388,0,0,0.00,0.00,0.70,0.00,0.00,0.14,0.00,1022.00,1022.00,1022.00,1022.00
7498,0,0,0.00,0.00,0.70,0.00,-0.13,0.14,-0.13,1022.00,1022.00,1022.00,1022.00
7650,0,0,0.00,0.00,0.70,0.00,0.06,0.14,-0.13,1022.00,1022.00,1022.00,1022.00
7836,0,0,0.00,0.00,0.70,0.00,-0.25,0.14,0.00,1022.00,1022.00,1022.00,1022.00
7962,0,0,0.00,0.00,0.70,0.00,-0.13,0.14,0.06,1022.00,1022.00,1022.00,1022.00
8076,0,0,0.00,0.00,0.70,0.00,0.00,0.14,0.13,1022.00,1022.00,1022.00,1022.00
8297,0,0,0.00,0.00,0.70,0.000.00,0.06,0.14,0.00,1022.00,1022.00,1022.00,1022.00
8342,0,0,0.00,0.00,0.70,0.00,0.06,0.14,-0.06,1022.00,1022.00,1022.00,1022.00
8384,0,0,0.00,0.00,0.70,0.00,0.13,0.14,-0.13,1022.00,1022.00,1022.00,1022.00
8659,0,0,0.00,0.00,0.70,0.00,0.06,0.14,-0.06,1022.00,1022.00,1022.00,1022.00
8756,0,0,0.00,0.00,0.70,0.00,0.13,0.14,0.13,1022.00,1022.00,1022.00,1022.00
9030,0,0,0.00,0.00,0.70,0.00,0.00,0.14,-0.13,1022.00,1022.00,1022.00,1022.00
9073,0,0,0.00,0.00,0.70,0.00,0.19,0.14,-0.06,1022.00,1022.00,1022.00,1022.00
9155,0,0,0.00,0.00,0.70,0.00,-0.25,0.14,0.06,1022.00,1022.00,1022.00,1022.00
9217,0,0,0.00,0.00,0.70,0.00,0.06,0.14,0.00,1022.00,1022.00,1022.00,1022.00
9335,0,0,0.00,0.00,0.70,0.00,0.00,0.14,0.00,1022.00,1022.00,1022.00,1022.00
9453,0,0,0.00,0.00,0.70,0.00,0.19,0.14,0.19,1022.00,1022.00,1022.00,1022.00
9571,0,0,0.00,0.00,0.70,0.00,0.00,0.14,0.00,1022.00,1022.00,1022.00,1022.00
9717,0,0,0.00,0.00,0.70,0.00,0.00,0.14,0.13,1022.00,1022.00,1022.00,1022.00
9825,0,0,0.00,0.00,0.70,0.00,-0.06,0.14,0.13,1022.00,1022.00,1022.00,1022.00
9897,0,0,0.00.00,0.00,0.70,0.00,0.13,0.14,0.25,1022.00,1022.00,1022.00,1022.00
10135,0,0,0.00,0.00,0.70,0.00,-0.13,0.14,0.00,1022.00,1022.00,1022.00,1022.00
10231,0,0,0.00,0.00,0.70,0.00,-0.06,0.14,0.00,0,1022.00,1022.00,1022.00
10255,0,0,0.00,0.00,0.70,0.00,-0.13,0.14,0.06,1022.00,1022.00,1022.00,1022.00
10411,0,0,0.00,0.00,0.70,0.00,0.00,0.14,-0.06,1022.00,1022.00,1022.00,1022.00
10532,0,0,0.00,0.00,0.70,0.00,0.13,0.14,-0.13,1022.00,1022.00,1022.00,1022.00
10692,0,0,0.00,0.00,0.70,0.00,0.00,0.14,-0.19,1022.00,1022.00,1022.00,10
10717,0,0,0.00,0.00,0.70,0.00,0.06,0.14,-0.06,1022.00,1022.00,1022.00,1022.00
10812,0,0,0.00,0.00,0.70,0.00,0.25,0.14,-0.25,1022.00,1022.00.00,1022.00,1022.00
10832,0,0,0.00,0.00,0.70,0.00,-0.06,0.14,0.19,1022.00,1022.00,1022.00,1022.00
11102,0,0,0.00,0.00,0.70,0.00,0.13,0.14,-0.06,1022.00,1022.00,1022.00,1022.00
11140,0,0,0.00,0.00,0.70,0.00,0.31,0.14,0.19,1022.00,1022.00,1022.00,1022.00
11211,0,0,0.00,0.00,0.70,0.00,0.19,0.14,0.13,1022.00,1022.00,1022.00,1022.00
11404,0,0,0.00,0.00,0.70,0.00,0.06,0.14,0.06,1022.00,1022.00,1022.00,1022.00
11530,0,0,0.00,0.00,0.70,0.00,-0.06,0.14,-0.13,1022.00,1022.00,1022.00,1022.00
11798,0,0,0.00,0.00,0.70,0.00,-0.06,0.14,-0.25,1022.00,1022.00,1022.00,1022.00
11836,0,0,0.00,0.00,0.70,0.00,0.06,0.14,0.00,1022.00,1022.00,1022.00,1022.00
11988,0,0,0.00,0.00,0.70,0.00,-0.06,0.14,0.06,1022.00,1022.00,1022.00,1022.00
12100,0,0,0.00,0.00,0.70,0.00,0.06,0.14,0.06,1022.00,1022.00,1022.00,1022.00
12223,0,0,0.00,0.00,0.70,0.00,-0.13,0.14,-0.25,1022.00,1022.00,1022.00,1022.00
12490,0,0,0.00,0.00,0.70,0.00,0.19,0.14,-0.06,1022.00,1022.00,1022.00,1022.00
12529,0,0,0.00,0.00,0.70,0.00,0.00,0.14,0.00,1022.00,1022.00,1022.00,1022.00
12793,0,0,0.00,0.00,0.70,0.00,0.06,0.14,-0.06,1022.00,1022.00,1022.00,1022.00
12906,0,0,0.00,0.00,0.70,0.00,-0.19,0.14,-0.19,1022.00,1022.00,1022.00,1022.00
13171,0,0,0.00,0.00,0.70,0.00,0.06,0.14,0.06,1022.00,1022.00,1022.00,1022.00
13216,0,0,0.00,0.00,0.70,0.00,0.06,0.14,0.19,1022.00,1022.00,1022.00,1022.00
13357,0,0,0.00,0.00,0.70,0.00,0.19,0.14,-0.06,1022.00,1022.00,1022.00,1022.00
13473,0,0,0.00,0.00,0.70,0.00,0.31,0.14,-0.06,1022.00,1022.00,1022.00,1022.00
13591,0,0,0.00,0.00,0.70,0.00,-0.06,0.14,-0.31,1022.00,1022.00,1022.00,1022.00
13748,0,0,0.00,0.00,0.70,0.00,0.00,0.14,-0.13,1022.00,1022.00,1022.00,1022.00
13804,0,0,0.00,0.000.00,0.70,0.00,0.13,0.14,0.00,1022.00,1022.00,1022.00,1022.00
14051,0,0,0.00,0.00,0.70,0.00,0.25,0.14,0.06,1022.00,1022.00,1022.00,1022.00
14169,0,0,0.00,0.00,0.70,0.00,-0.06,0.14,-0.06,1022.00,1022.00,1022.00,1022.00
14740,0,0,0.00,0.00,0.70,0.00,0.00,0.14,-0.06,1022.00,1022.00,1022.00,1022.00
14862,0,0,0.00,0.00,0.70,0.00,-0.13,0.14,-0.06,1022.00,1022.00,1022.00,1022.00
15013,0,0,0.00,0.00,0.70,0.00,-0.25,0.14,-0.06,1022.00,1022.00,1022.00,1022.00
15126,0,0,0.00,0.00,0.70,0.00,-0.19,0.14,-0.13,1022.00,1022.00,1022.00,1022.00
15316,0,0,0.00,0.00,0.70,0.00,-0.19,0.14,-0.06,1022.00,1022.00,1022.00,1022.00
15430,0,0,0.00,0.00,0.70,0.00,-0.13,0.14,0.13,1022.00,1022.00,1022.00,1022.00
15578,0,0,0.00,0.00,0.70,0.00,0.06,0.14,0.00,1022.00,1022.00,1022.00,1022.00
15715,0,0,0.00,0.00,0.70,0.00,0.13,0.14,0.06,1022.00,1022.00,1022.00,1022.00
15745,0,0,0.00,0.00,0.70,0.00,0.06,0.14,0.06,1022.00,1022.00,1022.00,1022.00
15885,0,0,0.00,0.00,0.70,0.00,-0.06,0.14,-0.06,1022.00,1022.00,1022.00,1022.00
15984,0,0,0.00,0.00,0.70,0.00,-0.19,0.14,-0.13,1022.00,10,1022.00,1022.00
16018,0,0,0.00,0.00,0.70,0.00,-0.19,0.14,-0.25,1022.00,1022.00,1022.00,1022.00
16289,0,0,0.00,0.00,0.70,0.00,-0.06,0.14,0.19,1022.00,1022.00,1022.00,1022.00
16581,0,0,0.00,0.00,0.70,0.00,0.00,0.14,0.06,1022.00,1022.00,1022.00,1022.00
16692,0,0,0.00,0.00,0.70,0.00,-0.13,0.14,-0.13,0,1022.00,1022.00,1022.00
16716,0,0,0.00,0.00,0.70,0.00,-0.13,0.14,-0.06,1022.00,1022.00,1022.00,1022.00
16850,0,0,0.00,0.00,0.70,0.00,0.25,0.14,0.00,1022.00,1022.00,1022.00,1022.00
16957,0,0,0.00,0.00,0.70,0.00,0.19,0.14,0.00,1022.00,1022.00,1022.00,1022.00
17277,0,0,0.00,0.00,0.70,0.00,-0.06,0.14,-0.06,1022.00,1022.00,1022.00,1022.00
17397,0,0,0.00,0.00,0.70,0.00,-0.19,0.14,0.13,1022.00,1022.00,1022.00,1022.00
17544,0,0,0.00,0.00,0.70,0.00,-0.06,0.14,0.06,1022.00,1022.00,1022.00,1022.00
17669,0,0,0.00,0.00,0.70,0.00,-0.06,0.14,-0.19,1022.00,1022.00,1022.00,1022.00
17841,0,0,0.00,0.00,0.70,0.00,0.00,0.14,-0.19,1022.00,1022.00,1022.00,1022.00
17946,0,0,0.00,0.00,0.70,0.00,0.06,0.14,0.13,1022.00,1022.002.00,1022.00,1022.00
17973,0,0,0.00,0.00,0.70,0.00,0.13,0.14,-0.13,1022.00,1022.00,1022.00,1022.00
18231,0,0,0.00,0.00,0.70,0.00,0.13,0.14,-0.13,1022.00,1022.00,1022.00,1022.00
18277,0,0,0.00,0.00,0.70,0.00,-0.06,0.14,0.06,1022.00,1022.00,1022.00,1022.00
18300,0,0,0.00,0.00,0.70,0.00,-0.06,0.14,0.13,1022.00,1022.00,1022.00,1022.00
18425,0,0,0.00,0.00,0.70,0.00,0.00,0.14,-0.13,1022.00,1022.00,1022.00,1022.00
18536,0,0,0.00,0.00,0.70,0.00,-0.13,0.14,-0.06,1022.00,1022.00,1022.00,1022.00
18814,0,0,0.00,0.00,0.70,0.00,0.13,0.14,-0.25,1022.00,1022.00,1022.00,1022.00
19125,0,0,0.00,0.00,0.70,0.00,0.19,0.14,0.13,1022.00,1022.00,1022.00,1022.00
19241,0,0,0.00,0.00,0.70,0.00,-0.13,0.14,0.19,1022.00,1022.00,1022.00,1022.00
19383,0,0,0.00,0.00,0.70,0.00,-0.13,0.14,0.06,1022.00,1022.00,1022.00,1022.00
19489,0,0,0.00,0.00,0.70,0.00,0.00,0.14,0.25,1022.00,1022.00,1022.00,1022.00
19695,0,0,0.00,0.00,0.70,0.00,0.13,0.14,0.19,1022.00,1022.00,1022.00,1022.00
19799,0,0,0.00,0.00,0.70,0.00,-0.06,0.14,0.19,1022.00,1022.00,1022.00,1022.00
19918,0,0,0.00,0.00,0.70,0.00,0.06,0.14,0.31,1022.00,1022.00,1022.00,1022.00
20072,0,0,0.00,0.00,0.70,0.00,-0.31,0.14,-0.06,1022.00,1022.00,1022.00,1022.00
20113,0,0,0.00,0.00,0.70,0.00,-0.19,0.14,0.06,1022.00,1022.00,1022.00,1022.00
20257,0,0,0.00,0.00,0.70,0.00,0.00,0.14,-0.19,1022.00,1022.00,1022.00,1022.00
20374,0,0,0.00,0.00,0.70,0.00,0.13,0.14,0.13,1022.00,1022.00,1022.00,1022.00
20502,0,0,0.00,0.00,0.70,0.00,-0.13,0.14,0.00,1022.00,1022.00,1022.00,1022.00
20637,0,0,0.00,0.00,0.70,0.00,0.00,0.14,0.13,1022.00,1022.00,1022.00,1022.00
20770,0,0,0.00,0.00,0.70,0.00,0.00,0.14,0.25,1022.00,1022.00,1022.00,1022.00
20813,0,0,0.00,0.00,0.70,0.00,0.13,0.14,0.06,1022.00,1022.00,1022.00,1022.00
21063,0,0,0.00,0.00,0.70,0.00,0.13,0.14,0.06,1022.00,1022.00,1022.00,1022.00
21199,0,0,0.00,0.00,0.70,0.00,-0.13,0.14,0.00,1022.00,1022.00,1022.00,1022.00
21347,0,0,0.00,0.00,0.70,0.00,-0.13,0.14,-0.06,1022.00,1022.00,1022.00,1022.00
21453,0,0,0.00,0.00,0.70,0.00,-0.06,0.14,0.06,1022.00,1022.00,1022.00,1022.00
21502,0,0,0.00,0.00,0.70,0.00,-0.06,0.14,-0.06,1022.00,1022.00,1022.00,1022.00
21526,0,0,0.00,0.00,0.70,0.00,-0.06,0.14,-0.06,1022.00,1022.00,1022.00,1022.00
21656,0,0,0.00,0.00,0.70,0.00,-0.06,0.14,0.00,1022.00,1022.00,1022.00,1022.00
21759,0,0,0.00,0.00,0.70,0.00,-0.19,0.14,-0.06,1022.00,1022.00,1022.00,1022.00
21915,0,0,0.00,0.00,0.70,0.00,0.13,0.14,-0.25,1022.00,1022.00,1022.00,1022.00
21955,0,0,0.00,0.00,0.70,0.00,0.06,0.14,-0.13,1022.00,1022.00,1022.00,1022.00
22101,0,0,0.00,0.00,0.70,0.00,0.06,0.14,-0.06,1022.00,1022.00,1022.00,1022.00
22218,0,0,0.00,0.00,0.70,0.00,-0.13,0.14,-0.06,1022.00,1022.00,1022.00,1022.00
22360,0,0,0.00,0.00,0.70,0.00,-0.06,0.14,0.00,1022.00,1022.00,1022.00,1022.00
22613,0,0,0.00,0.00,0.70,0.00,0.06,0.14,0.00,1022.00,1022.00,1022.00,1022.00
22929,0,0,0.00,0.00,0.70,0.00,0.13,0.14,-0.13,1022.00,1022.00,1022.00,1022.00
22995,0,0,0.00,0.00,0.70,0.00,-0.06,0.14,-0.06,1022.00,1022.0022.00,1022.00,1022.00
23023,0,0,0.00,0.00,0.70,0.00,0.06,0.14,0.19,1022.00,1022.00,1022.00,1022.00
23312,0,0,0.00,0.00,0.70,0.00,-0.13,0.14,-0.06,1022.00,1022.00,1022.00,1022.00
23342,0,0,0.00,0.00,0.70,0.00,0.06,0.14,-0.13,1022.00,1022.00,1022.00,1022.00
23363,0,0,0.00,0.00,0.70,0.00,-0.06,0.14,0.00,1022.00,1022.00,1022.00,1022.00
23475,0,0,0.00,0.00,0.70,0.00,0.13,0.14,0.00,1022.00,1022.00,1022.00,1022.00
23613,0,0,0.00,0.00,0.70,0.00,0.06,0.14,0.00,1022.00,1022.00,1022.00,1022.00
23710,0,0,0.00,0.00,0.70,0.00,0.13,0.14,-0.06,1022.00,1021022.00,1022.00,1022.00
23735,0,0,0.00,0.00,0.70,0.00,0.06,0.14,0.06,1022.00,1022.00,1022.00,1022.00
23984,0,0,0.00,0.00,0.70,0.00,-0.13,0.14,-0.31,1022.00,1022.00,1022.00,1022.00
24026,0,0,0.00,0.00,0.70,0.00,-0.06,0.14,0.00,1022.00,1022.00,1022.00,1022.00
24172,0,0,0.00,0.00,0.70,0.00,0.06,0.14,-0.19,1022.00,1022.00,1022.00,1022.00
24312,0,0,0.00,0.00,0.70,0.00,-0.06,0.14,0.06,1022.00,1022.00,1022.00,1022.00
24552,0,0,0.00,0.00,0.70,0.00,0.06,0.14,0.00,1022.00,1022.00,1022.00,1022.00
24679,0,0,0.00,0.00,0.70,0.00,0.19,0.14,0.19,1022.00,1022.00,1022.00,1022.00
24719,0,0,0.00,0.00,0.70,0.00,0.13,0.14,-0.06,1019.00,1019.00,1019.00,1019.00
24859,0,0,0.00,0.00,0.70,0.00,0.13,0.14,0.13,1019.00,1019.00,1019.00,1019.00
24994,0,0,0.00,0.00,0.70,0.00,-0.19,0.14,0.00,1022.00,1022.00,1022.00,1022.00
25240,0,0,0.00,0.00,0.70,0.00,0.13,0.14,0.00,1022.00,1022.00,1022.00,1022.00
25548,0,0,0.00,0.00,0.70,0.00,0.00,0.14,0.06,1019.00,1019.00,1019.00,1019.00
25646,0,0,0.00,0.00,0.70,0.00,0.13,0.14,-0.19,1019.00,0,1022.00,1022.00
25668,0,0,0.00,0.00,0.70,0.00,-0.06,0.14,-0.06,1022.00,1022.00,1022.00,1022.00
25943,0,0,0.00,0.00,0.70,0.00,0.19,0.14,0.00,1019.00,1019.00,1019.00,1019.00
26223,0,0,0.00,0.00,0.70,0.00,0.13,0.14,0.06,1022.00,1022.00,1022.00,1022022.00
26248,0,0,0.00,0.00,0.70,0.00,0.00,0.14,0.13,1022.00,1022.00,1022.00,1022.00
26361,0,0,0.00,0.00,0.70,0.00,-0.06,0.14,-0.06,1035.00,1035.00,1035.00,1035.00
26623,0,0,0.00,0.00,0.70,0.00,-0.13,0.14,-0.19,1041.00,1041.00,1041.00,1041.00
26754,0,0,0.00,0.00,0.70,0.00,0.13,0.14,0.00,1042.00,1042.00,1042.00,1042.00
26794,0,0,0.00,0.00,0.70,0.00,-0.13,0.14,0.00,1043.00,1043.00,1043.00,1043.00
26815,0,0,0.00,0.00,0.70,0.00,-0.06,0.14,0.00,1043.00,1043.00,1043.00,1043.00
26928,0,0,0.00,0.00,0.70,0.00,0.19,0.14,0.13,1043.00,1043.00,1043.00,1043.00
27024,0,0,0.00,0.00,0.70,0.00,0.06,0.14,-0.13,1044.00,1,1044.00,1044.00
27051,0,0,0.00,0.00,0.70,0.00,-0.13,0.14,-0.06,1044.00,1044.00,1044.00,1044.00
27328,0,0,0.00,0.00,0.70,0.00,-0.13,0.14,0.13,1044.00,1044.00,1044.00,1044.00
27602,0,0,0.00,0.00,0.70,0.00,0.06,0.14,0.00,1046.00,1046.00,1046.0046.00,1046.00
27626,0,0,0.00,0.00,0.70,0.00,-0.06,0.14,-0.06,1046.00,1046.00,1046.00,1046.00
27747,0,0,0.00,0.00,0.70,0.00,0.19,0.14,0.13,1048.00,1048.00,1048.00,1048.00
27900,0,0,0.00,0.00,0.70,0.00,0.13,0.14,0.31,1048.00,1048.00,1048.00,1048.00
28011,0,0,0.00,0.00,0.70,0.00,0.00,0.14,-0.06,1051.00,1051.00,1051.00,1051.00
28179,0,0,0.00,0.00,0.70,0.00,-0.31,0.14,-0.13,1052.00,1052.00,00,1052.00
28206,0,0,0.00,0.00,0.70,0.00,-0.37,0.14,-0.13,1052.00,1052.00,1052.00,1052.00
28471,0,0,0.00,0.00,0.70,0.00,-0.13,0.14,0.06,1053.00,1053.00,1053.00,1053.00
28773,0,0,0.00,0.00,0.70,0.00,0.31,0.14,0.31,1061.00,1061.00,1061.00,1061.00
28895,0,0,0.00,0.00,0.70,0.00,-0.44,0.14,-0.44,1061.00,1061.00,1061.00,1061.00
29057,0,0,0.00,0.00,0.65,0.00,-1.56,0.12,-1.00,1063.00,1063.00,1063.00,1063.00
29172,0,0,0.00,0.00,0.68,0.00,2.25,0.07,1.87,1063.00,1063.00,1063.00,1063.00
29357,0,0,0.00,0.00,0.74,0.00,1.31,0.16,1.75,1064.00,1064.00,1064.00,1064.00
29465,0,0,0.00,0.00,0.66,0.00,-0.31,0.10,-0.50,1064.00,1064.00,1064.00,1064.00
29616,0,0,0.00,0.00,0.57,0.00,-0.94,0.03,-1.50,1064.00,1064.00,1064.00,1064.00
29757,0,0,0.00,0.00,0.57,0.00,-0.75,0.02,0.19,1064.00,1064.00,1064.00,1064.00
29933,0,0,0.00,0.00,0.57,0.00,-1.19,0.02,-0.62,1064.00,1064.00,1064.00,1064.00
30201,0,0,0.00,0.00,0.54,0.00,0.94,-0.05,0.94,1064.00,1064.00,1064.00,1064.00
30241,0,0,0.00,0.00,0.53,0.00,-0.56,-0.03,0.31,1064.00,1064.00,1064.00,1064.00
30262,0,0,0.00,0.00,0.49,0.00,-1.31,-0.05,-0.94,1064.00,1064.00,1064.00,1064.00
30387,0,0,0.00,0.00,0.50,0.00,0.69,-0.07,1.06,1064.00,1064.00,1064.00,1064.00
30538,0,0,0.00,0.00,0.46,0.00,1.06,-0.11,0.88,1064.00,1064.00,1064.00,1064.00
30704,0,0,0.00,0.00,0.42,0.00,0.44,-0.14,0.25,1064.00,1064.00,1064.00,10
30730,0,0,0.00,0.00,0.42,0.00,0.62,-0.14,0.44,1064.00,1064.00,1064.00,1064.00
30853,0,0,0.00,0.00,0.37,0.00,0.13,-0.19,-0.25,1064.00,1064.00,1064.00,1064.00
