micros,flip,phase,spf_roll,roll_rlv,roll,spf_r_rate,gxrs,error_roll,error_r_rate,m1,m2,m3,m4
2990,0,0,0.00,0.00,1.65,0.00,0.06,1.10,1.31,1023.00,1021.00,1021.00,1023.00
3063,0,0,0.00,0.00,1.09,0.00,-6.75,0.67,-6.50,1020.00,1024.00,1024.00,1020.00
3163,0,0,0.00,0.00,0.05,0.00,-5.87,-0.44,-6.19,1020.00,1024.00,1024.00,1020.00
3274,0,0,0.00,0.00,0.13,0.00,6.37,-0.54,5.25,1023.00,1021.00,1021.00,1023.00
3381,0,0,0.00,0.00,1.50,0.00,4.43.37,0.94,4.44,1024.00,1020.00,1020.00,1024.00
3416,0,0,0.00,0.00,1.59,0.00,0.25,1.04,1.12,1023.00,1021.00,1021.00,1023.00
3548,0,0,0.00,0.00,0.59,0.00,-7.56,0.10,-7.75,1019.00,1025.00,1025.00,1019.00
3637,0,0,0.00,0.00,-0.00,0.00,-5.06,-0.51,-6,1020.00,1024.00,1024.00,1020.00
3694,0,0,0.00,0.00,-0.19,0.00,-1.44,-0.72,-2.00,1021.00,1023.00,1023.00,1021.00
3800,0,0,0.00,0.00,0.48,0.00,7.75,-0.23,7.19,1024.00,1020.00,1020.00,10
3817,0,0,0.00,0.00,0.71,0.00,8.00,-0.00,7.87,1025.00,1019.00,1019.00,1025.00
3935,0,0,0.00,0.00,1.44,0.00,5.00,0.84,5.75,1024.00,1020.00,1020.00,1024.00
4048,0,0,0.00,0.00,1.50,0.00,-2.69,0.97,-1.19,1022.00,1022.00,1022.00,1022.00
4205,0,0,0.00,0.00,0.55,0.00,-7.12,0.06,-7.31,1031.00,1035.00,1035.00,1031.00
4247,0,0,0.00,0.00,0.29,0.00,-6.06,-0.20,-6.25,1041.00,1045.00,1045.00,1041.00
4273,0,0,0.00,0.00,0.09,0.00,-4.69,-0.38,-5.31,1051.00,1055.00,1055.00,1051.00
4373,0,0,0.00,0.00,-0.04,0.00,0.94,-0.62,0.13,1089.00,1089.01090.00,1090.00,1090.00
4394,0,0,0.00,0.00,0.03,0.00,2.62,-0.58,2.06,1102.00,1102.00,1102.00,1102.00
4661,0,0,0.00,0.00,1.65,0.00,4.12,1.03,2.37,1200.00,1198.00,1198.00,1200.00
4768,0,0,0.00,0.00,1.52,0.00,-2.37,1.03,-5.25,1233.00,1235.00,1235.00,1233.00
4859,0,0,0.00,0.00,1.19,0.00,-4.44,0.73,-6.12,1254.00,1258.00,1258.00,1254.00
4975,0,0,0.00,0.00,0.77,0.00,1.19,0.21,-2.12,1279.00,1279.00,1279.00,1279.00
5229,0,0,0.00,0.00,1.38,0.00,1.56,0.80,1.94,1288.00,1286.00,1286.00,1288.00
5354,0,0,0.00,0.00,1.44,0.00,-0.06,0.88,0.50,1305.00,1305.00,1305.00,1305.00
5395,0,0,0.00,0.00,1.40,0.00,-1.00,0.84,-1.25,1315.00,1315.00,1315.00,1315.00
5538,0,0,0.00,0.00,1.38,0.00,1.69,0.80,-0.25,1338.00,1338.00,1338.00,1338.00
5658,0,0,0.00,0.00,1.49,0.00,0.75,0.91,-0.44,1354.00,1354.00,1354.00,1354.00
5756,0,0,0.00,0.00,1.62,0.00,2.62,1.04,2.31,1361368.00,1366.00,1366.00,1368.00
5930,0,0,0.00,0.00,1.66,0.00,-0.44,1.10,0.00,1395.00,1395.00,1395.00,1395.00
6229,0,0,0.00,0.00,1.55,0.00,-0.81,1.00,0.75,1413.00,1413.00,1413.00,1413.00
6371,0,0,0.00,0.00,1.63,0.00,-1.12,1.09,-0.19,1413.00,1413.00,1413.00,1413.00
6509,0,0,0.00,0.00,1.55,0.00,-1.00,1.00,-1.37,1414.00,1414.00,1414.00,1414.00
6547,0,0,0.00,0.00,1.50,0.00,-0.06,0.96,-0.94,1414.00,1414.00,1414.00,1414.00
6700,1,1,0.39,0.01,1.48,52.51,0.31,-0.38,-51.51,1393.00,1433.00,1433.00,1393.00
6788,1,1,20.60,0.23,2.2.58,418.30,36.63,-26.39,-392.36,1236.00,1590.00,1590.00,1236.00
6820,1,1,34.09,0.86,3.64,465.74,60.87,-33.23,448.90,1201.00,1625.00,1625.00,1201.00
6885,1,1,50.53,2.21,6.41,552.06,115.50,-48.31,-477.44,1183.01172.00,1656.00,1656.00,1172.00
6938,1,2,102.98,11.30,22.64,715.81,280.69,-91.691.23,-457.66,1140.00,1686.00,1686.00,1140.00
7153,1,2,268.98,65.23,113.12,662.53,486.19,-203.75,-180.28,1150.00,1678.00,1678.00,1150.00
7193,1,3,290.52,75.10,132.61,589.97,514.62,-215.41,-89.16,1174.00,1654.00,1654.00,1174.00
7407,1,0,350.00,151.10,-81.98,0.00,1038.69,-10282.54,1038.69,1776.00,1050.00,1050.00,1776.00
7531,1,0,0.00,151.10,25.45,0.00,645.56,11.79,7.56,1681.00,1145.00,1145.00,1681.00
7626,1,0,0.00,151.10,50.74,0.00,-128.94,51.93,22.00,1450.00,1376.00,1435.00,1391.00
7771,1,0,0.00,151.10,-7.29,0.00,-418.87,-3.77,-456.56,1231.00,1595.00,1595.00,1231.00
7854,1,0,0.00,151.10,-26.46,0.00,-126.56,-24.78,-144.25,1344.00,1484.00,14879.00,1349.00
7976,1,0,0.00,151.10,-18.91,0.00,208.56,-23.32,168.31,1466.00,1360.00,1360.00,1466.00
8006,1,0,0.00,151.10,-11.96,0.00,251.94,-17.28,227.31,1493.00,1333.00,1333.00,1493.00
8074,1,0,0.00,151.10,2.35,0.00,112.87,0.69,158.87,1477.00,1351.00,1351.00,1477.00
8319,1,0,0.00,151.10,-8.66,0.00,-97.81,-7.41,-107.00,1367.00,1459.00,14590,1370.00
8343,1,0,0.00,151.10,-10.51,0.00,-48.38,-9.98,-77.81,1377.00,1449.00,1449.00,1377.00
8511,1,0,0.00,151.10,-8.22,0.00,82.25,-10.30,65.56,1433.00,1393.00,1393.00,1433.00
8537,1,0,0.00,151.10,-5.87,0.00,74.56,-7.95,85.56,1442.00,1384.00,1384.00,1442.00
8644,1,0,0.00,151.10,-2.4,0.00,15.19,-3.41,18.06,1419.00,1409.00,1409.00,1419.00
8804,1,0,0.00,151.10,-5.91,0.00,-41.69,-6.06,-46.06,1393.00,1435.00,1435.00,1393.00
8852,1,0,0.00,151.10,-7.20,0.00,-14.31,-7.41,-27.31,1399.00,1427.00,1427.00,1399.00
8873,1,0,0.00,151.10,-7.33,0.00,-2.25,-7.86,-3.00,1408.00,1418.00,1418.00,1408.00
8894,1,0,0.00,15,-7.55,0.00,-10.25,-8.02,-8.44,1406.00,1420.00,1420.00,1406.00
9016,1,0,0.00,151.10,-6.37,0.00,33.88,-7.55,25.00,.00,1405.00,1405.00,1423.00
9111,1,0,0.00,151.10,-4.46,0.00,1.25,-5.06,1.62,1412.00,1416.00,1416.00,1412.00
9330,1,0,0.00,151.10,-6.02,0.00,-11.44,-6.58,-11.44,1406.00,1422.00,1422.00,1406.00
9389,1,0,0.00,151.10,-5.86,0.00,2.31,-6.49,5.56,1412.00,1414.00,1414.00,1412.00
9464,1,0,0.00,151.10,-6.30,0.00,-3.69,-6.82,-7.75,1407.00,1419.00,1419.00,1407.00
9489,1,0,0.00,0,-6.09,0.00,10.44,-6.82,3.75,1411.00,1415.00,1415.00,1411.00
9561,1,0,0.00,151.10,-15,0.00,5.87,-5.77,11.50,1414.00,1412.00,1412.00,1414.00
9580,1,0,0.00,151.10,-5.16,0.00,-2.06,-5.71,5.87,1413,1417.00,1417.00,1409.00
9684,1,0,0.00,151.10,-4.92,0.00,11.13,-5.70,8.69,1413.00,1413.00,1413.00,1413.00
9785,1,00,0.00,151.10,-5.41,0.00,-7.75,-5.85,-10.94,1406.00,1420.00,1420.00,1406.00
9940,1,0,0.00,151.10,-5.23,0.00,-5.94,-5.69,-2.94,1409.00,1417.00,1417.00,1400
9966,1,0,0.00,151.10,-5.40,0.00,-5.62,-5.85,-6.06,1408.00,1418.00,1418.00,1408.00
9998,1,0,0.00,151.10,-5.31,0.00,6.87,-5.98,1.94,1411.00,1415.00,1415.00,1411.00
10024,1,0,0.00,151.10,-5.03,0.00,9.56,-5.79,8.50,1413.00,1413.00,1413.00,1413.00
10150,1,0,0.00,151.10,-5.18,0.00,1.37,-5.75,-2.94,1396.00,1404.00,1,1398.00
10183,1,0,0.00,151.10,-5.04,0.00,6.19,-5.66,3.50,1399.00,1401.00,1401.00,1399.00
10274,1,0,0.00,151.10,-5,0.00,-9.88,-5.69,-10.06,1390.00,1404.00,1404.00,1390.00
10378,1,0,0.00,151.10,-5.43,0.00,0.69,-6.00,1.62,1395.00,10,1400.00,1394.00
10462,1,0,0.00,151.10,-5.93,0.00,-4.50,-6.38,-8.63,1391.00,1403.0,1402.00,1392.00
10489,1,0,0.00,151.10,-5.89,0.00,3.56,-6.50,-1.06,1393.00,1401.00,1401.00,1393.00
10703,1,0,0.00,151.10,-5.22,0.00,8.37,-5.93,6.50,1332.00,130,1315.00,1315.00
10721,1,0,0.00,151.10,-5.08,0.00,2.37,-5.72,6.81,1315.00,1315.00,1315.00,1315.00
10945,1,0,0.00,151.10,-6.25,0.00,-9.63,-6.1,-9.63,1034.00,1048.00,1048.00,1034.00
10992,1,0,0.00,151.10,-6.47,0.00,1.81,-7.05,-0.44,1035.00,1043.00,1043.00,1035.00
11066,1,0,0.00,151.10,-6.17,0.00,-0.69,-6.74,3.69,1035.00,1039.00,1039.00,1035.00
11089,1,0,0.00,151.10,-,0.00,-3.81,-6.76,-2.56,1031.00,1039.00,1039.00,1031.00
11227,0,0,0.00,151.10,-6.01,0.00,2.94,-6.60,4.69,1034.00,1036.00,1036.00,1034.00
11296,0,0,0.00,151.10,-6.20,0.00,-1.87,-6.72,-3.31,1030.00,1040.00,1040.00,1030.00
11455,0,0,0.00,151.10,-6.24,0.00,-4.12,-6.76,-4.69,1030.00,1040.00,1040.00,1030
11500,0,0,0.00,151.10,-6.23,0.00,3.25,-6.84,0.19,1032.00,1038.00,1038.001037.00,1033.00
11525,0,0,0.00,151.10,-6.12,0.00,3.56,-6.71,3.81,1033.00,1037.00,1037.00,1033.00
11640,0,0,0.00,15110,-6.22,0.00,0.25,-6.77,-1.50,1029.00,1037.00,1037.00,1029.00
11753,0,0,0.00,151.10,-5.57,0.00,-2.94,-6.29,-1.31,1031.00,1039.00,1039.00,1031.00
12297,0,0,0.00,151.10,-3.62,0.00,0.75,-4.18,-0.88,1017.00,1021.00,1021.00,1017.00
12317,0,0,0.00,151.10,-3.41,0.00,2.81,-4.12,1.50,1018.00,1020.00,1020.00,1018.00
12370,0,0,0.00,151.10,-3.19,0.00,0.88,-3.76,1.62,1016.00,101,1019.00,1015.00
12483,0,0,0.00,151.10,-2.87,0.00,1.94,-3.49,0.69,1013.00,1015.00,1015.00,1013.00
12526,0,0,0.00,151.10,-2.55,0.00,0.56,-3.24,2.19,1014.00,1014.00,1014.00,1014.00
12545,0,0,0.00,151.10,-2.40,0.00,-2.31,-3.04,-0.56,1013.00,1015.00,1015.00,1013.00
12723,0,0,0.00,151.10,-1.79,0.00,-0.31,-2.39,0.81,1013.00,1015.00,1015.00,1013.00
12768,0,0,0.00,151.10,-1.73,0.00,-0.81,-2.30,-1.37,1013.00,1015.00,1015.00,1013.0
12791,0,0,0.00,151.10,-1.70,0.00,1.25,-2.29,-0.25,1013.00,1015.00,1015.00,1013.00
12912,0,0,0.00,151.10,-1.47,0.00,-2.75,-2.01,-2.94,1013.00,100,1017.00,1013.00
13015,0,0,0.00,151.10,-1.29,0.00,0.31,-1.88,1.62,1015.00,1015.00,1015.00,1015.00
13037,0,0,0.00,0,-1.26,0.00,-1.50,-1.82,-0.62,1014.00,1016.00,1016.00,1014.00
13228,0,0,0.00,151.10,-0.91,0.00,-1.25,-1.48,0.13,1015.00,1015.00,10100,1014.00
13253,0,0,0.00,151.10,-0.92,0.00,-0.37,-1.48,-1.19,1014.00,1016.00,1016.00,1014.00
13372,0,0,0.00,151.10,-0.78,0.00,-2.12,-1.33,-1.44,.00,1016.00,1016.00,1014.00
13488,0,0,0.00,151.10,-0.79,0.00,1.50,-1.37,1.12,1015.00,1015.00,1015.00,1015.00
13700,0,0,0.00,151.10,-0.47,0.00,0.62,-1.05,2.00,10170,1017.00,1017.00,1017.00
13920,0,0,0.00,151.10,-0.48,0.00,-1.25,-1.02,-25,1016.00,1018.00,1018.00,1016.00
13971,0,0,0.00,151.10,-0.42,0.00,0.69,-0.99,1.06,1017.00,1017.00,1017.00,1017.00
14161,0,0,0.00,151.10,-0.23,0.00,1.62,-0.81,2,1017.00,1017.00,1017.00,1017.00
14214,0,0,0.00,151.10,-0.19,0.00,-0.56,-0.75,-0.37,1017.00,1017.00,1017.00,1017.00
14392,0,0,0.00,151.10,-0.21,0.00,-2.06,-77,-2.06,1054.00,1056.00,1056.00,1054.00
14444,0,0,0.00,151.10,-0.21,0.00,1.12,-0.79,0.44,1076.00,1076.00,1076.00,1076.00
14509,0,0,0.00,151.10,-0.16,0.00,0.19,-0.73,-0.25,1146.00,1146.00,1146.00,1146.00
14528,0,0,0.00,151.10,5,0.00,-0.56,-0.71,-0.19,1172.00,1172.00,1172.00,1172.00
14660,0,0,0.00,151.10,0.17,0.00,0.56,-0.40,-0.13,1253.00,1253.00,1253.00,1253.00
14856,0,0,0.00,151.10,0.81,0.00,0.56,0.24,1.37,1325.00,1325.00,1325.00,1325.00
15020,0,0,0.00,151.10,0.74,0.00,-3.44,0.24,-3.06,1340.00,1342.00,1342.00,1340.00
15093,0,0,0.00,151.10,0.55,0.00,-2.62,0.02,-3.06,1353.00,1355.00,1355.00,1353.00
15253,0,0,0.00,151.10,0.34,0.00,3.19,-0.25,2.94,1379.00,1377.00,1377.00,1379.00
15292,0,0,0.00,151.10,0.55,0.00,5.69,-0.06,3.69,1391.00,1389.00,1389.00,1391.00
15315,0,0,0.00,151.10,0.64,0.00,1.44,0.03,3.81,1392.00,1390.00,1390.00,1392.00
15432,0,0,0.00,151.10,0.94,0.00,2.31,0.34,4.25,1406.00,1404.00,1404.00,1406.00
15580,0,0,0.00,151.10,0.97,0.00,-3.12,0.47,-2.44,1432.00,1432.00,1432.00,1432.00
15790,0,0,0.00,151.10,0.77,0.00,2.06,0.19,1.19,1451.00,1451.00,1451.00,1451.00
15936,0,0,0.00,151.10,1.47,0.00,4.69,0.87,5.50,1477.00,1473.00,1473.00,1477.00
15980,0,0,0.00,151.10,1.55,0.00,0.06,1.00,1.56,1488.00,1486.00,1486.00,1488.00
16128,0,0,0.00,151.10,1.47,0.00,-1.00,0.93,-2.00,1503.00,1503.00,1503.00,1503.00
16228,0,0,0.00,150,1.30,0.00,-3.37,0.77,-1.81,1506.00,1506.00,1506.00,1506.00
16255,0,0,0.00,151.10,1.21,0.00,-4.25,0.74,-3.37,1,1508.00,1508.00,1506.00
16366,0,0,0.00,151.10,1.07,0.00,1.94,0.48,1.62,1507.00,1507.00,1507.00,1507.00
16506,0,0,0.00,151.10,1.18,0.00,0.19,0.61,0.44,1507.00,1507.00,1507.00,1507.00
16677,0,0,0.00,151.10,1.73,0.00,2.87,1.11,2.44,1508.00,1506.00,1506.00,0
16699,0,0,0.00,151.10,1.74,0.00,-0.19,1.18,1.44,1508.00,1506.00,1506.00,1508.00
16831,1,1,6.82,-0.03,1.71,217.09,1.56,-6.85,-216.27,1417.00,620.00,1620.00,1394.00
16907,1,1,34.58,0.73,3.76,468.69,64.06,-33.84,-432.19.42,1294.00,1720.00,1720.00,1294.00
16935,1,1,51.29,2.45,6.92,555.53,131.56,-48.84,-447.96,1288.00,1726.00,17260.00,1274.00
16976,1,1,70.65,5.54,14.26,630.50,198.69,-65.11,-452.69,1270.00,1744.00,1744.00,1270.001255.00
17203,1,2,221.37,53.68,98.20,757.32,533.50,-167.-175.08,-205.77,1260.00,1754.00,1754.00,1260.00
17527,1,0,0.00,178.00,24.55,0.00,966.19,4.90,1041.13,1800.00,1094.0,1112.00,1800.00
17605,1,0,0.00,178.00,71.15,0.00,309.12,63.95,452.87,1721.00,1346.00,1346.00,1668.00
17632,1,0,0.00,178.00,74.92,0.00,28.37,72.79,228.06,1637.00,1377.00,1377.00,1637.00
17655,1,0,0.00,178.00,70.14,0.00,-248.75,71.97,-77.25,1516.00,1498.00,1498.00,1516.00
17737,1,0,0.00,178.00,32.56,0.00,-590.50,37.67,-553.19,1310.00,1704.00,1704.00,1310.00
17779,1,0,0.00,178.00,14.85,0.00,-611.31,20.21,-620.44,1274.00,1740.00,1740.00,1274.00
17852,1,0,0.00,178.00,-19.01,0.00,-277.62,-16.89,-321.50,1371.00,1643.00,1643.00,1371.00
17972,1,0,0.00,178.00,-20.63,0.00,183.31,-24.52,131.37,1545.00,1469.00,1469.00,1545.00
18001,1,0,0.00,178.00,-14.23,0.00,240.94,-17.10,202.37,1577.00,1437.00,1437.00,1577.00
18079,1,0,0.00,178.00,4.49,0.00,179.94,2.18,224.25,1596.00,1418.00,1418.00,1596.00
18102,1,0,0.00,178.00,7.50,0.00,75,6.94,142.56,1567.00,1447.00,1447.00,1567.00
18205,1,0,0.00,178.00,8.35,0.00,-73.06,8.50,-55.06,1491.00,1523.00,1500,1483.00
18242,1,0,0.00,178.00,4.38,0.00,-108.06,5.99,-98.37,1472.00,1542.00,1542.00,1472.00
18293,1,0,0.00,178.00,-1.17,0.00,-158.25,-0.19,-149.81,1448.00,1566.00.00,1570.00,1444.00
18317,1,0,0.00,178.00,-6.79,0.00,-140.87,-4.77,-153.25,1444.00,1570.00,1570.00,1444.00
18352,1,0,0.00,178.00,-9.62,0.00,-84.50,-8.42,-110.87,1459.00,1555.00,1555.00,1459.00
18434,1,0,0.00,178.00,-10.58,0.00,27.25,-11.61,14.50,1507.00,1507.00,1507.00,1507.00
18536,1,0,0.0,178.00,-3.55,0.00,91.50,-5.86,84.87,1537.00,1477.00,1477.00,1537.00
18675,1,0,0.00,178.00,2.16,0.00,-8.06,1.68,8.25,1511.00,1503.00,1503.00,1511.00
18743,1,0,0.00,178.00,0.20,0.00,-32.19,0.26,-32.44,1495.00,1519.00,1519.00,1495.00
18769,1,0,0.00,178.00,-0.90,0.00,-42.31,-0.68,-33.19,1494.00,1520.00,1520.00,1494.00
18789,1,0,0.00,178.00,-1.81,00,-50.06,-2.37,-45.94,1488.00,1526.00,1526.00,1488.00
18992,1,0,0.00,178.00,-4.11,0.00,24.87,-4.91,24.62,15.00,1500.00,1500.00,1514.00
19221,1,0,0.00,178.00,0.33,0.00,-11.13,-0.,-11.13,1503.00,1511.00,1511.00,1503.00
19247,1,0,0.00,178.00,-0.10,0.00,-14.00,-0.42,-9.69,1503.00,1511.00,151.00,1502.00
19271,1,0,0.00,178.00,-0.60,0.00,-20.06,-0.81,-15.19,1501.00,1513.00,1513.00,1501.00
19351,1,0,0.00,178.00,-2.77,0.00,-24.12,-2.84,-29.50,1494.00,1520.00,1520.00,1494.00
19383,1,0,0.00,178.00,-3.27,0.00,-13.19,-3.53,-20.50,1497.00,1517.00,1517.00,1497.00
19429,1,0,0.00,178.00,-3.32,0.00,2.87,-3.93,0.37,1505.00,1509.00,1509.00,1505.00
19450,1,0,0.00,178.00,-3.28,0.00,-0.37,-3.85,2.50,1506.00,1508.00,1508.00,1506.00
19473,1,0,0.00,178.00,-3.30,0.00,-,-3.86,-1.94,1505.00,1509.00,1509.00,1505.00
19617,1,0,0.00,178.00,-2.36,0.00,11.44,-3.04,15.94,1511.00,1503.00,1503.00,1511.00
19688,1,0,0.00,178.00,-2.18,0.00,1.00,-2.76,0.88,1506.00,1508.00,1508.00,1506.00
19852,1,0,0.00,178.00,-1.90,0.00,-4.37,-2.42,-3.06,1505.00,1509.00,1509.00,1505.00
19897,1,0,0.00,178.00,-1.96,0.00,2.75,-2.55,-1.56,1505.00,1509.00,1509.00,1505
19921,1,0,0.00,178.00,-1.79,0.00,6.87,-2.47,4.81,1507.00,1507.00,1507.00,1507.00
20080,1,0,0.00,178.00,-1.37,0.00,8.81,-2.09,5.62,1508.00,1506.00,1506.00,1508.00
20150,1,0,0.00,178.00,-1.03,0.00,-0.50,-1.60,1.69,1507.00,1507.00,1507.00,1507.00
20314,1,0,0.00,178.00,-0.77,0.00,-5.56,-1.28,0.75,1498.00,1498.00,1498.00,1498.00
20385,1,0,0.00,178.00,-1.35,0.00,-4.44,-1.81,-7.63,1481.00,1489.00,1489.00,1481.00
20612,1,0,0.00,178.00,-1.61,0.00,0.69,-2.21,4.50,1367.00,1367.00,1367.00,1367.00
20639,1,0,0.00,178.00,-1.69,0.00,-4.00,-2.20,-1.19,1333.00,1335.00,1335.00,1333.00
20696,1,0,0.00,178.00,.87,0.00,-3.50,-2.37,-3.56,1289.00,1293.00,1293.00,1289.00
20744,1,0,0.00,178.00,-1.90,0.00,0,-2.46,-0.62,1118.00,1120.00,1120.00,1118.00
20828,1,0,0.00,178.00,-2.31,0.00,-11.750,-2.87,-11.75,1016.00,1028.00,1028.00,1016.00
20854,1,0,0.00,178.00,-2.64,0.00,-10.50,-3.10,-11.50,1016.00,1000,1024.00,1014.00
20956,1,0,0.00,178.00,-2.99,0.00,-2.81,-3.52,-1.62,1015.00,1019.00,1019.00,1015.00
21057,1,0,0.00,.00,-2.70,0.00,10.13,-3.46,8.50,1018.00,1016.00,1016.00,1018.00
21187,1,0,0.00,178.00,-1.87,0.00,7.44,-2.50,7.25,1016.00,1014.00,1014.00,1016.00
21286,0,0,0.00,00,-1.12,0.00,0.50,-1.71,3.62,1015.00,1015.00,1015.00,1015.00
21503,0,0,0.00,178.00,-1.90,0.00,-10.00,-2.36,-11.63,1010.00,1020.00,1020.00,1010.00
21527,0,0,0.00,178.00,-2.14,0.00,-7.06,-2.63,-8.44,1011.00,1019.00,1019.00,1011.00
21583,0,0,0.00,178.00,-2.30,0.00,-2.81,-2,-3.50,1012.00,1018.00,1018.00,1012.00
21656,0,0,0.00,178.00,-2.52,0.00,-3.44,-3.00,-5.06,100,1020.00,1020.00,1014.00
21760,0,0,0.00,178.00,-2.07,0.00,5.75,-2.69,6.56,1018.00,1016.00,1016.00,1018.00
21995,0,0,0.00,178.00,-0.64,0.00,1.06,-1.22,1.06,1017.00,1017.00,1017.00,1017.00
22111,0,0,0.00,178.00,-0.51,0.00,-4.94,-1.02,-3.62,1015.00,100,1019.00,1015.00
22197,0,0,0.00,178.00,-0.96,0.00,-5.06,-1.48,-6.44,1014.00,1020.00,019.00,1015.00
22220,0,0,0.00,178.00,-1.06,0.00,-4.25,-1.60,-4.31,1015.00,1019.00,1019.00,1015.00
22369,0,0,0.00,178.00,-1.56,0.00,-2.00,12,-2.00,1016.00,1018.00,1018.00,1016.00
22436,0,0,0.00,178.00,-1.37,0.00,1.37,-1.98,1.81,1.00,1017.00,1017.00,1017.00
22655,0,0,0.00,178.00,-0.04,0.00,5.19,-0.66,4.75,1018.00,.00,1016.00,1018.00
22682,0,0,0.00,178.00,0.12,0.00,6.00,-0.50,5.62,1018.00,1016.00,1016.00,1018.00
22914,0,0,0.00,178.00,-0.02,0.00,-6.37,-0.53,-4.94,1015.00,1019.00,1019.00,1015.00
23174,0,0,0.00,178.00,-0.71,0.00,4.12,-1.31,3.50,1017.00,1017.00,1017.00,1017.00
23365,0,0,0.00,178.00,0.29,0.00,7.87,-0.34,7.69,10,1015.00,1015.00,1019.00
23389,0,0,0.00,178.00,0.52,0.00,6.75,-0.11,7.37,1019.00,1015.00,1015.00,1019.00
