micros,flip,phase,spf_roll,roll_rlv,roll,spf_r_rate,gxrs,error_roll,error_r_rate,m1,m2,m3,m4
4987,0,0,0.00,0.00,1.67,0.00,9.13,1.50,10.00,1004.00,1000.00,1000.00,1004.00
5115,0,0,0.00,0.00,2.10,0.00,0.37,2.10,1.56,1001.00,1000.00,1000.00,1001.00
5233,0,0,0.00,0.00,1.47,0.00,-8.56,1.56,-8.13,1000.00,1002.00,1002.00,1000.00
5258,0,0,0.00,0.00,1.18,0.00,-9.63,1.28,-9.56,1000.00,1003.00,1003.00,1000.00
5367,0,0,0.00,0.00,0.09,0.00,-6.87,0.15,-7.63,1000.00,1002.00,1002.00,1000.00
5438,0,0,0.00,0.00,-0.19,0.00,-0.56,-0.17,-2.19,1000.00,1000.00,1000.00,1000.00
5557,0,0,0.00,0.00,0.33,0.00,8.88,0.17,7.25,1002.00,1000.00,1000.00,1002.00
5714,0,0,0.00,0.00,1.63,0.00,8.88,1.55,9.38,1004.00,1000.00,1000.00,1004.00
5816,0,0,0.00,0.00,2.08,0.00,-0.25,2.09,0.75,1001.00,1000.00,1000.00,1001.00
6000,0,0,0.00,0.00,1.05,0.00,-9.69,1.14,-9.63,1000.00,1003.00,00,1000.00
6024,0,0,0.00,0.00,0.75,0.00,-9.75,0.85,-9.88,1000.00,1003.00,1003.00,1000.00
6176,0,0,0.00,0.00,-0.22,0.00,-1.87,-0.20,-2.69,1000.00,1001.00,1001.00,1000.00
6216,0,0,0.00,0.00,-0.19,0.00,2.56,-0.23,0.75,1000.00,1000.00,1000.00,1000.00
6367,0,0,0.00,0.00,0.78,0.00,10.25,0.69,10.19,1004.00,1000.00,1000.00,1004.00
6501,0,0,0.00,0.00,1.80,0.00,6.81,1.74,7.63,1003.00,1000.00,1000.00,1003.00
6594,0,0,0.00,0.00,1.93,0.00,-3.12,1.99,-1.25,1000.00,1000.00,1000.00,1000.00
6737,0,0,0.00,0.00,0.77,0.00,-9.56,0.96,-9.56,1000.00,1003.00,1003.00,1000.00
6929,0,0,0.00,0.00,-0.17,0.00,-0.56,-0.17,-1.44,1000.00,00,1000.00,1000.00
6954,0,0,0.00,0.00,-0.14,0.00,2.00,-0.17,0.88,1000.00,1000.00,1000.00,1000.00
7199,0,0,0.00,0.00,1.89,0.00,6.75,1.77,7.37,1003.00,1000.00,1000.00,1003.00
7336,0,0,0.00,0.00,1.99,0.00,-2.37,2.02,-1.75,1000.00,1000.00,1000.00,1000.00
7534,0,0,0.00,0.00,0.53,0.00,-8.63,0.13,-8.88,1012.00,1018.00,1018.00,1012.00
7660,0,0,0.00,0.00,-0.13,0.00,0.81,-0.62,0.00,1014.00,1014.00,1014.00,1014.00
7739,0,0,0.00,0.00,0.18,0.00,6.56,-0.43,5.12,1016.00,1014.00,1014.00,1016.00
7856,0,0,0.00,0.00,1.17,0.00,9.56,0.51,9.69,1019.00,1011.00,1011.00,1019.00
7969,0,0,0.00,0.00,1.89,0.00,4.19,1.37,4.94,1017.00,1013.00,1013.00,1017.00
8099,0,0,0.00,0.00,1.73,0.00,-5.12,1.34,-3.75,1014.00,1014.00,1014.00,1014.00
8248,0,0,0.00,0.00,0.52,0.00,-8.63,0.20,-8.81,1011.00,1017.00,1017.00,1011.00
8583,0,0,0.00,0.00,1.09,0.00,9.31,0.34,9.38,1017.00,1011.00,1011.00,1017.00
8705,0,0,0.00,0.00,1.89,0.00,4.44,1.32,5.00,1016.00,1012.00,1012.00,1016.00
8746,0,0,0.00,0.00,1.96,0.00,0.69,1.45,2.12,1015.00,1013.00,1013.00,1015.00
8893,0,0,0.00,0.00,1.16,0.00,-8.63,0.85,-8.13,1012.00,1016.00,1016.00,1012.00
9003,0,0,0.00,0.00,0.39,0.00,-8.13,0.06,-8.56,.00,1017.00,1017.00,1011.00
9030,0,0,0.00,0.00,0.17,0.00,-7.19,-0.18,-7.81,1011.00,1017.00,1017.00,1011.00
9332,0,0,0.00,0.00,1.25,0.00,8.69,0.60,9.06,1017.00,1011.00,1011.00,1017.017.00
9353,0,0,0.00,0.00,1.47,0.00,8.31,0.83,8.56,1017.00,1011.00,1011.00,1017.00
9470,0,0,0.00,0.00,1.78,0.00,0.19,1.30,0.19,1014.00,1014.00,1014.00,1014.00
9812,0,0,0.00,0.00,0.22,0.00,1.06,-0.30,0.81,1143.00,1143.00,1143.00,1143.00
9930,0,0,0.00,0.00,0.76,0.00,6.12,0.21,7.87,1183.00,1177.00,1177.00,1183.00
10043,0,0,0.00,0.00,1.53,0.00,6.37,0.92,3.81,1197.00,1193.00,1193.00,1197.00
10315,0,0,0.00,0.00,1.41,0.00,-4.81,0.97,-4.00,1247.00,1249.00,1249.00,1247.00
10508,0,0,0.00,0.00,1.15,0.00,1.00,0.65,1.62,1251.00,1249.00,1249.00,1251.00
10626,0,0,0.00,0.00,1.55,0.00,2.81,0.96,4.12,1252.00,1248.00,1248.00,1252.00
10719,0,0,0.00,0.00,1.83,0.00,2.75,1.29,2.81,1251.00.00,1249.00,1249.00,1251.00
10742,0,0,0.00,0.00,1.91,0.00,2.94,1.29,2.44,1251.00,1249.00,1249.00,1251.00
10880,0,0,0.00,0.00,1.76,0.00,-2.69,1.30,-1.81,1250.00,1250.00,1250.00,1250.00
11079,0,0,0.00,0.00,1.34,0.00,-0.75,0.86,0.13,1250.00,1250.00,1250.00,1250.00
11191,0,0,0.00,0.00,1.45,0.00,3.31,0.85,2.69,1251.00,1249.00,1249.00,1251.00
11317,0,0,0.00,0.00,1.70,0.00,4.50,1.15,2.37,1251.00,1249.00,1249.00,1251.00
11578,0,0,0.00,0.00,1.47,0.00,-2.69,1.00,-2.81,1250.00,1250.00,1250.00,1250.00
11646,0,0,0.00,0.00,1.29,0.00,-1.31,0.76,-1.69,1250.00,1250.00,1250.00,1250.00
11768,0,0,0.00,0.00,1.23,0.00,0.94,0.73,-1.00,1250.00,1250.00,1250.00,1250.00
11867,0,0,0.00,0.00,1.38,0.00,3.62,0.85,3.44,1251.051.00,1249.00,1249.00,1251.00
11896,0,0,0.00,0.00,1.45,0.00,3.31,0.93,3.81,1252.00,1248.00,1248.00,1252.00
12158,0,0,0.00,0.00,1.58,0.00,-1.81,1.06,-0.56,1255.00,1255.00,1255.00,1255.00
12347,0,0,0.00,0.00,1.56,0.00,0.50,1.07,1.12,1264.00,1262.00,1262.00,1264.00
12440,0,0,0.00,0.00,1.59,0.00,-0.88,1.12,2.44,0,1266.00,1266.00,1266.00
12465,0,0,0.00,0.00,1.64,0.00,1.94,1.14,3.12,1267.00,1265.00,1265.00,1267.00
12726,0,0,0.00,0.00,1.80,0.00,-1.12,1.32,0.44,1287.00,1287.00,1287.00,1287.00
13031,0,0,0.00,0.00,1.82,0.00,0.31,1.34,2.50,1323.00,1321.00,1321.00,1323.00
13148,0,0,0.00,0.00,1.87,0.00,2.06,1.36,2.19,1328.00,1326.00,1326.00,1328.00
13305,0,0,0.00,0.00,1.82,0.00,1.12,1.32,1.31,1332.00,1330.00,1330.00,1332.00
13415,0,0,0.00,0.00,1.71,0.00,-0.81,1.24,-1.31,1334.00,1334.00,1334.00,1334.00
13501,0,0,0.00,0.00,1.73,0.00,-0.75,1.25,1.25,1339.00,1337.00,1337.00,1339.00
13609,0,0,0.00,0.00,1.53,0.00,1.25,1.01,1.12,1345.00,1343.00,1343.00,1345.00
13731,0,0,0.00,0.00,1.53,0.00,0.62,1.02,-0.37,1350.00,1350.00,1350.00,1350.00
14001,0,0,0.00,0.00,1.82,0.00,-0.69,1.34,2.37,1359.00,1357.00,1357.00,1359.00
14044,0,0,0.00,0.00,1.69,0.00,-2.94,1.22,-3.25,1361.00,1361.00,1361.00,1361.00
14180,0,0,0.00,0.00,1.64,0.00,-2.06,1.18,-0.69,1364.00,1364.00,1364.00,1364.00
14314,0,0,0.00,0.00,1.63,0.00,1.00,1.13,3.00,1368.00,1366.00,1366.00,1368.00
14406,0,0,0.00,0.00,1.48,0.00,-0.75,1.00,-2.250.75,1371.00,1371.00,1371.00,1371.00
14569,0,0,0.00,0.00,1.51,0.00,3.00,1.02,1.75,1375.00,1373.00,1373.00,1375.00
14687,0,0,0.00,0.00,1.90,0.00,1.94,1.30,3.00,1377.00,1375.00,1375.00,1377.00
14731,0,0,0.00,0.00,2.04,0.00,3.87,1.52,4.81,1380.00,1376.00,1376.00,1380.00
14861,0,0,0.00,0.00,2.11,0.00,-1.94,1.68,-1.75,1383.00,1383.00,1383.00,1383.00
14989,0,0,0.00,0.00,1.94,0.00,-0.88,1.47,-1.31,1385.00,1385.00,1385.00,1385.00
15275,0,0,0.00,0.00,2.07,0.00,3.56,1.53,2.69,1388.00,1386.00,1386.00,1388.00
15319,0,0,0.00,0.00,2.20,0.00.00,-1.87,1.71,1.06,1389.00,1387.00,1387.00,1389.00
15377,0,0,0.00,0.00,2.04,0.00,-1.94,1.58,-2.44,1388.00,1388.00,1388.00,1388.00
15419,0,0,0.00,0.00,1.97,0.00,1.69,1.48,0.13,1388.00,1388.00,1388.00,1388.00
15568,0,0,0.00,0.00,1.71,0.00,-0.81,1.22,-2.81,1393.00,1393.00,1393.00,1393.00
15666,0,0,0.00,0.00,1.64,0.00,-4.50,1.20,-3.31,13,1394.00,1394.00,1392.00
15690,0,0,0.00,0.00,1.50,0.00,-4.06,1.05,-5.12,1394.00,1396.00,1396.00,1394.00
15832,0,0,0.00,0.00,1.62,0.00,-0.56,1.13,0.94,1396.00,1394.00,1394.00,1396.00
15945,0,0,0.00,0.00,2.03,0.00,6.50,1.43,6.31,1400.00,1394.00,1394.00,1400.00
16079,0,0,0.00,0.00,2.20,0.00,4.06,1.67,3.50,1402.00,1398.00,1398.00,1402.00
16112,0,0,0.00,0.00,2.32,0.00,0.31,1.83,2.87,1404.00,1400.00,1400.00,1404.00
16252,0,0,0.00,0.00,2.01,0.00,-1.25,1.53,-2.37,1403.00,1403.00,1403.00,1403.00
16473,0,0,0.00,0.00,1.73,0.000.00,-0.06,1.24,2.12,1403.00,1401.00,1401.00,1403.00
16537,0,0,0.00,0.00,1.68,0.00,0.75,1.18,-1.31,1402.00,1402.00,1402.00,1402.00
16571,0,0,0.00,0.00,1.71,0.00,1.50,1.20,0.81,1402.00,1402.00,1402.00,1402.00
16810,1,1,0.00,-0.00,1.81,0.00,-1.87,-0.00,-0.44,1403.00,1403.00,35.00,1371.00
16833,1,1,1.67,-0.06,1.71,108.41,-3.00,-1.74,-112.16,1336.00,1468.00,1468.00,1336.00
16945,1,1,34.90,1.18,5.21,470.65,109.25,-33.72,-411.02,1123.00,1683.00,1683.00,1123.00
16986,1,1,42.94,2.64,9.94,557.25,184.94,-48.04,-420.25,1096.00,1708.00,1708.00,1096.00
17073,1,2,104.97,17.09,33.01,719.77,389.12,-87.88,-350.77,1082.00,1724.00,1724.00,1082.00
17099,1,2,117.39.88,25.30,50.25,758.84,481.94,-104.57,-326.28,1073.00,1733.00,1733.00,1073.00
17234,1,2,222.42,62.62,114.00,756.01,584.87,-159.80,-182.20,1078.00,1728.00,1728.00,1078.00
17525,1,0,0.00,0.00,33.97,0.00,973.12,15.28,1023.75,1800.00,1000.00,1000.00,1800.00
17551,1,0,0,0.00,49.15,0.00,735.69,41.53,830.37,1754.00,1052.00,1052.00,1754.00
17736,1,0,0.00,0.00,50.70,0.00,-540.12,600.21,-540.12,1218.00,1588.00,1588.00,1218.00
17755,1,0,0.00,0.00,33.49,0.00,-628.19,44.75,-563.62,1206.00,1600.,1631.00,1173.00
17796,1,0,0.00,0.00,14.77,0.00,-626.62,20.30,-654.50,1155.00,1649.00,1649.00,1155.0
17874,1,0,0.00,0.00,-18.90,0.00,-261.69,-13.93,-361.87,1253.00,1553.00,1553.00,1253.000
17909,1,0,0.00,0.00,-24.96,0.00,-185.81,-23.71,-205.75,1308.00,1496.00,1496.00,1308.00
17956,1,0,0.00,0.00,-28.01,0.00,38.63,-28.88,-65.06,1361.00,1443.00,1443.00,1402.00
17979,1,0,0.00,0.00,-24.68,0.00,146.06,-26.57,116.19,1433.00,1373.00,1373.00,1433.00
18067,1,0,0.00,0.00,-12.8,0.00,290.69,-7.29,301.37,1517.00,1289.00,1289.00,1517.00
18333,1,0,0.00,0.00,3.84,0.00,-155.81,4.87,-164.25,1341.00,1465.00,1465.00,1341.00
18450,1,0,0.00,0.00,-7.94,0.00,-36.19,-7.57,-63.25,137,1422.00,1422.00,1384.00
18476,1,0,0.00,0.00,-7.94,0.00,17.62,-8.60,-18.00,1392.00,1414.00,1414.00,1
18559,1,0,0.00,0.00,-2.66,0.00,89.81,-4.85,87.37,1433.00,1371.00,1371.00,1433.00
18713,1,0,0.00,0.00,4.69,0.00,24.81,3.59,37.06,1419.00,1387.00,1387.00,1419.00
18881,1,0,0.00,0.00,0.24,0.00,-25.56,-0.01,-26.56,193.00,1413.00,1413.00,1393.00
18932,1,0,0.00,0.00,-1.44,0.00,-33.88,-1.60,-33.38,1389.00,1417.00,1417.00,1389.00
19295,1,0,0.00,0.00,2.13,0.00,-7.63,1.71,-4.50,1403.00,1403.00,1403.00,1403.00
19402,1,0,0.00,0.00,1.83,0.00,-8.88,1.47,-0.25,1403.00,1403.00,14,1398.00
19451,1,0,0.00,0.00,1.19,0.00,-16.19,0.86,-18.25,1397.00,1409.001408.00,1408.00,1398.00
19475,1,0,0.00,0.00,0.87,0.00,-8.37,0.46,-10.88,1399.00,1407.00,1407.00,1399.00
19622,1,0,0.00,0.00,1.16,0.00,-1.69,0.69,-3.69,1401.00,1403.00,1403.00,1401.00
19933,1,0,0.00,0.00,1.65,0.00,-11.88,1.27,-10.06,1399.00,1405.00,1405.00,1399.00
20214,1,0,0.00,0.00,1.49,0.00,8.31,0.87,8.69,1405.00,1399.00,1399.00,1405.00
20253,1,0,0.00,0.00,1.41,0.00,-5.62,0.98,-1.19,1402.00,1402.00,1402.00,1402.00
20395,1,0,0.00,0.00,1.49,0.00,-3.87,1.04,3.56,1403.00,1401.00,1401.00,1403.00
20512,1,0,0.00,0.00,1.15,0.00,5.44,0.60,4.87,1404.00,1400.00,1400.00,1404.00
20780,1,0,0.00,0.00,0.76,0.00,-3.56,0.37,-8.13,1397.00,1403.00,1403.00,1397.00
20961,1,0,0.00,0.00,0.89,0.00,1.50,0.31,-4.31,1394.00,1396.00,1396.00,1394.00
21088,1,0,0.00,0.00,0.99,0.00,-7.37,0.63,-5.56,1379.00,1381.00,1381.00,1379.00
21206,1,0,0.00,0.00,1.03,0.00,-2.75,0.57,0.19,1366.00,1366.00,1366.00,1366.00
21355,1,0,0.00,0.00,0.92,0.00,3.81,0.39,4.81,1328.00,1324.00,1324.00,1328.00
21544,1,0,0.00,0.00,0.81,0.00,0.19,0.32,-0.44,1174.00,1174.00,1174.00,1174.00
21669,1,0,0.00,0.00,0.90,0.00,6.19,0.34,5.56,1066.00,1062.00,1062.00,1066.00
21776,1,0,0.00,0.00,1.07,0.00,3.50,0.49,1.81,1017.00,1017.00,1017.00,1017.00
22045,1,0,0.00,0.00,2.11,0.00,-2.94,1.65,0.69,1015.00,1013.00,1013.00,1015.00
22158,0,0,0.00,0.00,1.95,0.00,0.75,1.45,1.25,1015.00,1013.00,1013.00,1015.00
22352,0,0,0.00,0.00,1.37,0.00,0.31,0.87,1.31,1015.00,1013.00,1,1014.00
22373,0,0,0.00,0.00,1.32,0.00,-3.69,0.88,-0.44,1014.00,1014.00,1014.00,1014.00
22447,0,0,0.00,0.00,1.17,0.00,2.19,0.62,0.06,1014.15.00,1013.00,1013.00,1015.00
22468,0,0,0.00,0.00,1.27,0.00,4.75,0.73,4.81,1016.00,1012.00,1012.00,1016.00
22745,0,0,0.00,0.00,1.84,0.00,0.50,1.39,-0.31,1014.00,1014.00,1014.00,1014.00
22785,0,0,0.00,0.00,1.86,0.00,3.87,1.35,3.31,1016.00,1012.00,1012.00,1016.00
22931,0,0,0.00,0.00,1.58,0.00,-0.62,1.12,-1.62,1014.00,1014.00,1014.00,1014.00
23050,0,0,0.00,0.00,1.14,0.00,-4.19,0.75,-5.50,1013.00,1015.00,1015.00,1013.00
23202,0,0,0.00,0.00,1.02,0.00,-1.75,0.55,-1.75,1014.00,1014.00,1014.00,1014.00
23315,0,0,0.00,0.00,1.34,0.00,3.25,0.82,5.06,1017.00,1013.00,1013.00,1017.00
23475,0,0,0.00,0.00,1.69,0.00,1.87,1.18,3.75,1017.00,1013.00,1013.00,1017.00
23497,0,0,0.00,0.00,1.67,0.00,-0.81,1.20,0.69,1015.00,1015.00,1015.00,1015.00
23601,0,0,0.00,0.00,1.57,0.00,1.00,1.07,1.12,1018.00,1016.00,1016.00,1018.18.00
23627,0,0,0.00,0.00,1.55,0.00,-1.19,1.08,0.06,1015.00,1015.00,1015.00,1015.00
23735,0,0,0.00,0.00,1.09,0.00,-1.44,0.63,-2.19,1017.00,1017.00,1017.00,1017.00
23892,0,0,0.00,0.00,0.72,0.00,0.69,0.24,-0.50,1015.00,1015.00,1015.00,1015.00
23935,0,0,0.00,0.00,0.80,0.00,1.87,0.27,2.50,1016.00,1014.00,1014.00,1016.00
24068,0,0,0.00,0.00,1.06,0.00,5.37,0.52,5.19,1017.00,1013.00,1013.00,1017.00
24179,0,0,0.00,0.00,1.31,0.00,2.69,0.80,1.56,1016.00,1014.00,1014.00,1016.00
24304,0,0,0.00,0.00,1.40,0.00,-2.06,0.96,-1.50,1015.00,1015.00,1015.00,1015.00
24746,0,0,0.00,0.00,0.82,0.00,2.75,0.30,3.50,1015.00,1013.00,1013.00,1015.15.00
24768,0,0,0.00,0.00,0.88,0.00,1.87,0.37,2.19,1015.00,1013.00,1013.00,1015.00
24885,0,0,0.00,0.00,1.13,0.00,1.12,0.61,3.00,1015.00,1013.00,1013.00,1015.00
24997,0,0,0.00,0.00,1.52,0.00,3.44,0.96,2.25,1015.00,1013.00,1013.00,1015.00
25466,0,0,0.00,0.00,0.89,0.00,2.62,0.37,2.56,1013.00,1011.00,1011.00,1013.00
25591,0,0,0.00,0.00,1.15,0.00,3.37,0.60,2.25,1015.00,1013.00,1013.00,1015.00
25848,0,0,0.00,0.00,1.65,0.00,-1.81,1.18,-1.06,1014.00,1014.00,1014.00,1014.00
26009,0,0,0.00,0.00,1.29,0.00,-3.69,0.83,-3.31,1014.00,1014.00,1014.00,00
26030,0,0,0.00,0.00,1.20,0.00,-2.25,0.73,-3.12,1014.00,1014.00,1014.00,1014.00
26153,0,0,0.00,0.00,1.10,0.00,-0.69,0.61,-1.19,1014.00,1014.00,1014.00,1014.00
26419,0,0,0.00,0.00,1.71,0.00,2.94,1.19,3.37,1016.00,1012.00,1012.00,1016.00
26532,0,0,0.00,0.00,1.85,0.00,1.19,1.34,1.00,1015.00,1013.00,1013.00,1015.00
26697,0,0,0.00,0.00,1.60,0.00,-1.56,1.13,-1.87,1014.00,1014.00,10,1014.00
26720,0,0,0.00,0.00,1.54,0.00,-2.12,1.07,-1.81,1014.00,1014.00,1014.00,1014.00
26989,0,0,0.00,0.00,1.19,0.00,2.87,0.66,2.56,1016.00,1014.00,1014.00,1016.00
27053,0,0,0.00,0.00.00,1.36,0.00,2.25,0.84,2.81,1018.00,1016.00,1016.00,1018.00
27110,0,0,0.00,0.00,1.42,0.00,2.94,0.91,2.56,1018.00,1016.00,1016.00,1018.00
27154,0,0,0.00,0.00,1.53,0.00,3.44,0.98,3.25,1018.00,1016.00,1016.00,1018.00
27299,0,0,0.00,0.00,1.55,0.00,0.25,1.07,0.06,1017.00,1017.00,1017.00,1017.00
27431,0,0,0.00,0.00,1.30,0.00,-2.62,0.88,-2.81,1017.00,1017.00,1017.00,1017.00
27568,0,0,0.00,0.00,0.92,0.00,-1.00,0.47,-2.12,1017.00,1017.00,1017.00,1017.00
27678,0,0,0.00,0.00,0.91,0.00,0.88,0.40,0.37,1017.00,1017.00,1017.00,1017.00
27808,0,0,0.00,0.00,1.13,0.00,3.06,0.61,3.06,1016.00,1014.00,1014.00,1016.00
27853,0,0,0.00,0.00,1.21,0.00,2.12,0.70,2.31,1016.00,1014.00,1014.00,1016.00
28102,0,0,0.00,0.00,1.30,0.00,-2.12,0.85,-1.12,1015.00,1015.00,1015.00,1015.00
28267,0,0,0.00,0.00,0.92,0.00,-1.75,0.47,-1.56,1015.00,1015.00,1015.00,1015.00
28549,0,0,0.00,0.00,1.00,0.00,2.62,0.48,3.87,1016.00,1014.00,1014.00,1
28574,0,0,0.00,0.00,1.07,0.00,3.69,0.48,3.00,1016.00,1014.00,1014.00,1016.00
28676,0,0,0.00,0.00,1.30,0.00,1.94,0.79,1.44,1016.00,1014.00,1014.00,1016.00
28806,0,0,0.00,0.00,1.26,0.00,-1.19,0.81,-1.06,1015.00,1015.00,1015.00,1015.00
28955,0,0,0.00,0.00,0.95,0.00,-2.50,0.48,-2.75,1015.00,1015.00,1015.00,1015.00
28996,0,0,0.00,0.00,0.86,0.00,-1.81,0.39,-1.31,1015.00,1015.00,1015.00,1015.00
29119,0,0,0.00,0.00,0.72,0.00,1.12,0.25,-0.56,1015.00,1015.00,1015.00,10151015.00
29144,0,0,0.00,0.00,0.75,0.00,1.87,0.23,1.56,1015.00,1015.00,1015.00,1015.00
29252,0,0,0.00,0.00,0.93,0.00,2.62,0.42,2.56,1016.00,1014.00,1014.00,1016.00
29356,0,0,0.00,0.00,1.14,0.00,2.25,0.63,2.69,1016.00,10141014.00,1014.00,1016.00
29379,0,0,0.00,0.00,1.19,0.00,1.31,0.67,1.87,1016.00,1014.00,1014.00,1016.00
29489,0,0,0.00,0.00,1.26,0.00,0.00,0.78,0.62,1015.00,1015.00,1015.00,1015.00
29645,0,0,0.00,0.00,1.04,0.00,-2.19,0.58,-1.94,1015.00,1015.00,1015.00,1015.00
